Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
42,,Allen RobinsonA. Robinson CHI,WR21,6,38,75,45.3,8.0
43,,Phillip LindsayP. Lindsay DEN,RB18,10,23,60,46.3,9.0
44,,Andrew LuckA. Luck IND,QB2,6,28,70,46.7,4.9
45,,Derrick HenryD. Henry TEN,RB19,11,23,61,47.1,10.2
46,,Aaron RodgersA. Rodgers GB,QB3,11,45,68,47.3,3.4
47,,Chris CarsonC. Carson SEA,RB20,11,27,61,47.8,8.4
48,,Alshon JefferyA. Jeffery PHI,WR22,10,37,62,48.2,4.4
49,,Corey DavisC. Davis TEN,WR23,11,35,79,50.7,12.9
50,,Devonta FreemanD. Freeman ATL,RB21,9,21,76,51.5,10.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Chris GodwinC. Godwin TB,WR24,7,35,86,52.0,12.1
52,,Jarvis LandryJ. Landry CLE,WR25,7,33,81,52.7,13.0
53,,Kerryon JohnsonK. Johnson DET,RB22,5,40,76,53.3,7.4
54,,Deshaun WatsonD. Watson HOU,QB4,10,45,87,53.7,6.3
55,,D.J. MooreD. Moore CAR,WR26,7,38,88,55.3,7.8
56,,Tarik CohenT. Cohen CHI,RB23,6,40,83,55.5,10.0
57,,Doug BaldwinD. Baldwin SEA,WR27,11,41,90,55.6,10.7
Tier 6,
58,,O.J. HowardO. Howard TB,TE4,7,15,78,58.8,6.4
59,,Calvin RidleyC. Ridley ATL,WR28,9,48,73,59.5,7.4
60,,Mark IngramM. Ingram BAL,RB24,8,40,84,61.1,10.5
61,,Derrius GuiceD. Guice WAS,RB25,10,44,119,62.3,9.0
62,,Hunter HenryH. Henry LAC,TE5,12,15,106,64.7,7.3
63,,Tyler LockettT. Lockett SEA,WR29,11,43,88,65.9,9.1
64,,Tyler BoydT. Boyd CIN,WR30,9,43,113,67.2,11.9
65,,James WhiteJ. White NE,RB26,10,51,89,67.9,10.8
66,,Russell WilsonR. Wilson SEA,QB5,11,54,91,68.3,9.4
67,,Sammy WatkinsS. Watkins KC,WR31,12,38,141,68.7,13.3
68,,Baker MayfieldB. Mayfield CLE,QB6,7,45,103,69.3,14.3
69,,Mike WilliamsM. Williams LAC,WR32,12,48,109,69.3,9.1
70,,Evan EngramE. Engram NYG,TE6,11,53,92,69.5,9.3
71,,Lamar MillerL. Miller HOU,RB27,10,57,93,71.3,8.2
72,,Drew BreesD. Brees NO,QB7,9,47,117,71.7,11.0
73,,Robby AndersonR. Anderson NYJ,WR33,4,43,102,72.9,10.6
74,,Matt RyanM. Ryan ATL,QB8,9,54,103,73.4,10.4
75,,Eric EbronE. Ebron IND,TE7,6,63,121,76.2,8.4
76,,Golden TateG. Tate NYG,WR34,11,39,102,77.7,10.3
77,,Kenyan DrakeK. Drake MIA,RB28,5,52,93,77.7,8.3
Tier 7,
78,,Marvin JonesM. Jones DET,WR35,5,58,107,79.3,8.2
79,,Will FullerW. Fuller HOU,WR36,10,58,152,80.0,10.8
80,,Tevin ColemanT. Coleman SF,RB29,4,60,104,81.0,6.3
81,,Dante PettisD. Pettis SF,WR37,4,36,102,81.0,9.8
82,,David NjokuD. Njoku CLE,TE8,7,15,121,81.9,13.6
83,,Cam NewtonC. Newton CAR,QB9,7,56,114,82.0,12.9
84,,Courtland SuttonC. Sutton DEN,WR38,10,43,109,82.0,10.6
85,,Jordan HowardJ. Howard PHI,RB30,10,59,123,84.0,10.2
86,,Jared CookJ. Cook NO,TE9,9,53,121,84.3,15.5
87,,Jerick McKinnonJ. McKinnon SF,RB31,4,60,181,87.3,18.5
88,,Sterling ShepardS. Shepard NYG,WR39,11,62,107,87.8,8.4
89,,Jameis WinstonJ. Winston TB,QB10,7,54,118,90.9,13.9
90,,LeSean McCoyL. McCoy BUF,RB32,6,76,130,91.8,8.9
91,,Christian KirkC. Kirk ARI,WR40,12,67,124,92.6,10.5
92,,Rashaad PennyR. Penny SEA,RB33,11,59,126,94.5,7.6
93,,Latavius MurrayL. Murray NO,RB34,9,52,168,95.0,24.1
94,,Jared GoffJ. Goff LAR,QB11,9,77,117,99.9,10.0
95,,Keke CouteeK. Coutee HOU,WR41,10,75,128,100.0,10.0
96,,Curtis SamuelC. Samuel CAR,WR42,7,74,141,100.9,11.1
97,,Ben RoethlisbergerB. Roethlisberger PIT,QB12,7,87,154,103.4,8.7
98,,Anthony MillerA. Miller CHI,WR43,6,79,155,104.0,16.7
Tier 8,
99,,Larry FitzgeraldL. Fitzgerald ARI,WR44,12,67,155,106.1,18.5
100,,Dede WestbrookD. Westbrook JAC,WR45,10,73,157,106.6,14.5
101,,Delanie WalkerD. Walker TEN,TE10,11,72,127,106.8,11.0
102,,Royce FreemanR. Freeman DEN,RB35,10,85,126,107.0,8.3
103,,Carson WentzC. Wentz PHI,QB13,10,68,150,108.8,11.9
104,,Matt BreidaM. Breida SF,RB36,4,59,182,108.8,30.5
105,,Philip RiversP. Rivers LAC,QB14,12,91,131,109.5,7.9
106,,Michael GallupM. Gallup DAL,WR46,8,90,206,112.5,21.7
107,,Nyheim HinesN. Hines IND,RB37,6,71,134,113.7,10.9
108,,Dion LewisD. Lewis TEN,RB38,11,89,193,114.1,13.1
109,,Austin HooperA. Hooper ATL,TE11,9,72,153,114.6,14.9
110,,Chris Herndon IVC. Herndon NYJ,TE12,4,92,142,115.4,16.4
111,,Mitch TrubiskyM. Trubisky CHI,QB15,6,103,154,119.1,12.0
112,,Trey BurtonT. Burton CHI,TE13,6,72,142,119.2,17.2
113,,Marquise GoodwinM. Goodwin SF,WR47,4,97,190,119.5,13.2
114,,Kenneth DixonK. Dixon BAL,RB39,8,80,337,119.9,22.1
115,,Emmanuel SandersE. Sanders DEN,WR48,10,75,194,120.1,27.0
116,,Jack DoyleJ. Doyle IND,TE14,6,94,141,122.2,14.4
117,,Lamar JacksonL. Jackson BAL,QB16,8,91,162,122.4,19.6
118,,Dak PrescottD. Prescott DAL,QB17,8,103,167,124.6,14.5
119,,Adam HumphriesA. Humphries TEN,WR49,11,74,189,127.0,24.1
120,,John BrownJ. Brown BUF,WR50,6,90,155,127.4,13.3
121,,Kareem HuntK. Hunt CLE,RB40,7,89,199,128.9,27.0
122,,Tom BradyT. Brady NE,QB18,10,91,154,129.8,13.8
123,,Duke JohnsonD. Johnson CLE,RB41,7,104,181,130.9,14.8
124,,Rex BurkheadR. Burkhead NE,RB42,10,98,227,131.0,22.7
125,,Vance McDonaldV. McDonald PIT,TE15,7,72,163,131.6,17.4
126,,Greg OlsenG. Olsen CAR,TE16,7,108,172,132.7,13.0
127,,Ito SmithI. Smith ATL,RB43,9,80,185,134.0,23.2
128,,Devin FunchessD. Funchess IND,WR51,6,64,203,134.3,35.2
129,,Jimmy GaroppoloJ. Garoppolo SF,QB19,4,114,162,134.4,14.9
130,,Josh AllenJ. Allen BUF,QB20,6,87,162,135.4,20.6
131,,Jordan ReedJ. Reed WAS,TE17,10,106,153,135.4,8.0
132,,James WashingtonJ. Washington PIT,WR52,7,65,196,136.2,24.5
133,,DeSean JacksonD. Jackson PHI,WR53,10,90,210,136.2,20.4
134,,Kyle RudolphK. Rudolph MIN,TE18,12,106,161,136.9,9.7
135,,Kirk CousinsK. Cousins MIN,QB21,12,105,162,137.0,16.0
136,,Austin EkelerA. Ekeler LAC,RB44,12,93,182,139.0,20.9
Tier 9,
137,,Ronald Jones IIR. Jones TB,RB45,7,104,237,141.8,17.1
138,,Kenny StillsK. Stills MIA,WR54,5,86,214,142.2,20.6
139,,Elijah McGuireE. McGuire NYJ,RB46,4,93,275,142.4,40.1
140,,Geronimo AllisonG. Allison GB,WR55,11,96,244,143.7,38.7
141,,Jimmy GrahamJ. Graham GB,TE19,11,121,178,143.9,9.1
142,,Jamison CrowderJ. Crowder NYJ,WR56,4,99,189,134.1,18.3
143,,Carlos HydeC. Hyde KC,RB47,12,80,264,148.3,34.2
144,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR57,11,109,212,154.4,22.9
145,,Sam DarnoldS. Darnold NYJ,QB22,4,117,197,154.7,15.2
146,,Robert FosterR. Foster BUF,WR58,6,101,231,154.9,28.6
147,,DaeSean HamiltonD. Hamilton DEN,WR59,10,97,206,155.0,31.6
148,,D'Onta ForemanD. Foreman HOU,RB48,10,110,199,158.2,22.6
149,,Mike DavisM. Davis CHI,RB49,6,76,245,158.5,53.4
150,,Isaiah CrowellI. Crowell OAK,RB50,6,71,195,158.5,28.6
151,,Jamaal WilliamsJ. Williams GB,RB51,11,115,190,160.8,19.6
152,,Devante ParkerD. Parker MIA,WR60,5,79,203,161.0,17.2
153,,Matthew StaffordM. Stafford DET,QB23,5,131,178,161.0,5.6
154,,Chicago (CHI)CHI DST,DST1,6,140,140,140.0,0.0
155,,Gus EdwardsG. Edwards BAL,RB52,8,84,262,151.7,44.0
156,,Chris ThompsonC. Thompson WAS,RB53,10,83,244,163.4,24.4
157,,Dallas GoedertD. Goedert PHI,TE20,10,108,191,163.5,16.5
158,,Derek CarrD. Carr OAK,QB24,6,125,202,165.0,13.1
159,,Tyrell WilliamsT. Williams OAK,WR61,6,86,223,170.1,39.0
160,,Mike GesickiM. Gesicki MIA,TE21,5,121,246,171.0,20.5
161,,Quincy EnunwaQ. Enunwa NYJ,WR62,4,122,226,171.7,23.5
162,,Adrian PetersonA. Peterson WAS,RB54,10,120,229,173.0,26.9
163,,Jacksonville (JAC)JAC DST,DST2,10,145,166,153.0,7.8
164,,Baltimore (BAL)BAL DST,DST3,8,145,213,156.9,16.0
165,,Andy DaltonA. Dalton CIN,QB25,9,154,229,177.0,10.2
166,,Donte MoncriefD. Moncrief PIT,WR63,7,74,231,177.9,36.3
167,,Antonio CallawayA. Callaway CLE,WR64,7,124,210,168.6,24.7
168,,Marcus MariotaM. Mariota TEN,QB26,11,162,234,178.9,12.3
169,,Peyton BarberP. Barber TB,RB55,7,100,257,179.0,26.7
170,,Minnesota (MIN)MIN DST,DST4,12,152,166,160.5,3.9
171,,Taylor GabrielT. Gabriel CHI,WR65,6,137,214,180.1,18.5
172,,Los Angeles (LAR)LAR DST,DST5,9,145,200,161.1,11.3
173,,C.J. AndersonC. Anderson DET,RB56,5,112,245,180.5,28.4
174,,John RossJ. Ross CIN,WR66,9,128,206,172.2,25.5
175,,Tre'Quan SmithT. Smith NO,WR67,9,109,211,181.4,22.2
Tier 10,
176,,Mohamed SanuM. Sanu ATL,WR68,9,107,244,182.6,25.8
177,,Marqise LeeM. Lee JAC,WR69,10,122,240,183.7,30.4
178,,Josh AdamsJ. Adams PHI,RB57,10,76,283,175.1,42.8
179,,Houston (HOU)HOU DST,DST6,10,152,196,167.6,8.2
180,,Greg ZuerleinG. Zuerlein LAR,K1,9,164,179,172.1,2.8
181,,Kalen BallageK. Ballage MIA,RB58,5,132,258,182.1,23.2
182,,Gerald EverettG. Everett LAR,TE22,9,127,264,172.6,26.5
183,,Giovani BernardG. Bernard CIN,RB59,9,112,265,182.3,25.1
184,,Zay JonesZ. Jones BUF,WR70,6,113,248,193.2,26.6
185,,Jay AjayiJ. Ajayi FA,RB60,,71,193,142.5,32.6
186,,Stephen GostkowskiS. Gostkowski NE,K2,10,171,215,187.5,9.3
187,,Cleveland (CLE)CLE DST,DST7,7,159,206,179.8,15.7
188,,Justin TuckerJ. Tucker BAL,K3,8,171,204,182.8,8.4
189,,Los Angeles (LAC)LAC DST,DST8,12,152,355,183.4,53.9
190,,Harrison ButkerH. Butker KC,K4,12,175,204,188.1,6.8
191,,Jaylen SamuelsJ. Samuels PIT,RB61,7,89,257,178.9,30.4
192,,Mark AndrewsM. Andrews BAL,TE23,8,127,291,198.2,40.7
193,,David MooreD. Moore SEA,WR71,11,174,240,206.7,12.7
194,,Albert WilsonA. Wilson MIA,WR72,5,107,243,191.7,29.7
195,,New Orleans (NO)NO DST,DST9,9,176,211,192.0,11.7
196,,Cameron BrateC. Brate TB,TE24,7,163,273,202.6,30.9
197,,Hayden HurstH. Hurst BAL,TE25,8,139,267,203.6,29.3
198,,Nick FolesN. Foles JAC,QB27,10,158,328,213.4,44.5
199,,Denver (DEN)DEN DST,DST10,10,196,230,203.1,6.4
200,,Tyler EifertT. Eifert CIN,TE26,9,136,267,205.4,37.7
201,,Josh ReynoldsJ. Reynolds LAR,WR73,9,199,265,216.0,13.5
202,,Wil LutzW. Lutz NO,K5,9,179,218,208.4,9.8
203,,Taywan TaylorT. Taylor TEN,WR74,11,192,296,216.7,21.5
204,,Nelson AgholorN. Agholor PHI,WR75,10,196,269,218.0,19.5
205,,Frank GoreF. Gore BUF,RB62,6,115,310,218.2,35.7
206,,Buffalo (BUF)BUF DST,DST11,6,196,248,210.8,11.1
207,,Ka'imi FairbairnK. Fairbairn FA,K6,,183,287,211.6,22.8
Tier 11,
208,,Eli ManningE. Manning NYG,QB28,11,173,254,228.2,24.5
209,,Randall CobbR. Cobb DAL,WR76,8,151,268,214.1,27.5
210,,Dallas (DAL)DAL DST,DST12,8,203,266,215.3,12.6
211,,New England (NE)NE DST,DST13,10,165,236,216.3,7.8
212,,Jalen RichardJ. Richard OAK,RB63,6,93,274,199.1,32.2
213,,Mason CrosbyM. Crosby GB,K7,11,207,239,220.3,6.3
214,,Tennessee (TEN)TEN DST,DST14,11,207,250,221.5,11.5
215,,Seattle (SEA)SEA DST,DST15,11,197,248,221.9,8.5
216,,Matt PraterM. Prater DET,K8,5,210,249,222.8,7.6
217,,Josh RosenJ. Rosen ARI,QB29,12,171,338,237.4,33.6
218,,Josh DoctsonJ. Doctson WAS,WR77,10,175,268,223.5,16.9
219,,Equanimeous St. BrownE. St. GB,WR78,11,136,271,216.5,18.2
220,,Pittsburgh (PIT)PIT DST,DST16,7,153,279,238.9,20.3
221,,Malcolm BrownM. Brown LAR,RB64,9,134,277,225.7,27.5
222,,Jake ElliottJ. Elliott PHI,K9,10,213,233,226.5,5.1
223,,Brett MaherB. Maher DAL,K10,8,209,251,228.2,11.9
224,,Joe FlaccoJ. Flacco DEN,QB30,10,170,315,243.6,38.5
225,,Kansas City (KC)KC DST,DST17,12,150,314,243.8,34.3
226,,Chase EdmondsC. Edmonds ARI,RB65,12,144,276,215.2,25.5
227,,Philadelphia (PHI)PHI DST,DST18,10,207,266,233.1,12.2
228,,D.J. CharkD. Chark JAC,WR79,10,151,270,226.3,23.4
229,,Paul RichardsonP. Richardson WAS,WR80,10,196,257,227.4,14.5
230,,Case KeenumC. Keenum WAS,QB31,10,174,315,249.3,27.8
231,,Theo RiddickT. Riddick DET,RB66,5,168,285,236.6,32.9
232,,Robbie GouldR. Gould SF,K11,4,211,300,236.8,18.0
233,,T.J. YeldonT. Yeldon FA,RB67,,149,282,191.3,28.1
234,,Ian ThomasI. Thomas CAR,TE27,7,163,270,230.3,29.3
235,,Carolina (CAR)CAR DST,DST19,7,159,295,250.7,20.9
236,,Indianapolis (IND)IND DST,DST20,6,160,279,247.7,22.0
237,,Ricky Seals-JonesR. Seals-Jones ARI,TE28,12,133,267,238.2,19.3
238,,Willie SneadW. Snead BAL,WR81,8,193,276,238.9,19.6
239,,Ted GinnT. Ginn NO,WR82,9,138,333,239.2,30.8
240,,Graham GanoG. Gano CAR,K12,7,215,253,239.9,10.7
241,,Spencer WareS. Ware FA,RB68,,146,277,204.4,34.1
242,,Michael BadgleyM. Badgley LAC,K13,12,214,281,240.8,14.9
243,,Adam VinatieriA. Vinatieri IND,K14,6,209,309,248.4,19.4
244,,Aldrick RosasA. Rosas NYG,K15,11,168,297,254.6,22.5
245,,Demaryius ThomasD. Thomas NE,WR83,10,155,286,212.6,35.2
246,,Jason MyersJ. Myers SEA,K16,11,169,288,253.7,19.4
247,,Jordan WilkinsJ. Wilkins IND,RB69,6,177,308,242.4,24.2
248,,Corey ClementC. Clement PHI,RB70,10,181,293,249.7,24.5
249,,Michael CrabtreeM. Crabtree FA,WR84,,189,261,227.2,18.8
250,,Keelan ColeK. Cole JAC,WR85,10,206,279,244.6,15.3
251,,Danny AmendolaD. Amendola DET,WR86,5,169,297,251.6,37.6
252,,Doug MartinD. Martin FA,RB71,,142,315,219.4,56.7
253,,Justin JacksonJ. Jackson LAC,RB72,12,199,274,248.5,18.0
254,,Chris ConleyC. Conley JAC,WR87,10,175,285,251.3,18.6
255,,Alex CollinsA. Collins FA,RB73,,126,325,219.3,59.9
256,,Chris BoswellC. Boswell PIT,K17,7,162,299,272.1,25.1
257,,Wendell SmallwoodW. Smallwood PHI,RB74,10,156,321,255.3,31.7
258,,Ryan FitzpatrickR. Fitzpatrick MIA,QB32,5,150,330,232.9,53.0
259,,Jake ButtJ. Butt DEN,TE29,10,209,294,256.8,15.0
260,,Atlanta (ATL)ATL DST,DST21,9,163,301,256.9,26.9
261,,Ryan SuccopR. Succop TEN,K18,11,164,290,269.6,22.7
Tier 12,
262,,Dan BaileyD. Bailey MIN,K19,12,223,300,265.9,21.4
263,,Matt BryantM. Bryant FA,K20,,202,308,245.4,26.4
264,,John KellyJ. Kelly LAR,RB75,9,146,323,261.3,20.7
265,,Nick VannettN. Vannett SEA,TE30,11,209,291,256.4,18.5
266,,Chris HoganC. Hogan CAR,WR88,7,222,293,252.2,18.5
267,,Arizona (ARI)ARI DST,DST22,12,149,307,266.8,29.0
268,,Cole BeasleyC. Beasley BUF,WR89,6,141,306,260.6,21.8
269,,Green Bay (GB)GB DST,DST23,11,146,303,275.5,37.3
270,,Austin Seferian-JenkinsA. Seferian-Jenkins NE,TE31,10,135,341,248.7,40.9
271,,Ryan GrantR. Grant OAK,WR90,6,216,311,262.9,19.9
272,,Brandon McManusB. McManus DEN,K21,10,166,297,277.8,18.0
273,,Josh LamboJ. Lambo JAC,K22,10,156,319,285.7,26.5
274,,Phillip DorsettP. Dorsett NE,WR91,10,155,317,275.0,32.2
275,,Cordarrelle PattersonC. Patterson CHI,WR92,6,144,372,281.7,36.5
276,,Devontae BookerD. Booker DEN,RB76,10,217,310,277.3,18.2
277,,Cameron MeredithC. Meredith NO,WR93,9,242,304,274.2,15.4
278,,Greg JosephG. Joseph CLE,K23,7,151,326,281.3,39.1
279,,Charles ClayC. Clay ARI,TE32,12,209,360,268.6,27.1
280,,Rashard HigginsR. Higgins CLE,WR94,7,210,368,270.1,29.4
281,,Detroit (DET)DET DST,DST24,5,148,314,291.2,31.4
282,,Steven HauschkaS. Hauschka BUF,K24,6,157,308,293.1,25.4
283,,Luke WillsonL. Willson OAK,TE33,6,242,344,277.4,20.9
284,,Washington (WAS)WAS DST,DST25,10,140,314,289.3,40.9
285,,Ryan TannehillR. Tannehill TEN,QB33,11,236,348,285.2,27.7
286,,Breshad PerrimanB. Perriman TB,WR95,7,175,371,279.3,30.8
287,,Dez BryantD. Bryant FA,WR96,,129,341,249.5,36.0
288,,Wayne GallmanW. Gallman NYG,RB77,11,256,312,283.3,15.7
289,,Deon CainD. Cain IND,WR97,6,216,317,284.5,17.0
290,,Sebastian JanikowskiS. Janikowski FA,K25,,167,326,290.6,23.3
291,,Pierre GarconP. Garcon FA,WR98,,220,306,271.4,19.0
292,,New York (NYG)NYG DST,DST26,11,142,318,299.4,35.2
293,,Trey QuinnT. Quinn WAS,WR99,10,113,295,215.9,37.9
294,,J'Mon MooreJ. Moore GB,WR100,11,248,315,277.6,16.4
295,,Jake KumerowJ. Kumerow GB,WR101,11,231,370,292.3,31.3
296,,Jeff WilsonJ. Wilson SF,RB78,4,238,331,292.7,22.2
297,,Rob GronkowskiR. Gronkowski FA,TE34,,92,335,143.2,87.6
298,,Cairo SantosC. Santos TB,K26,7,183,326,304.6,23.3
299,,Bilal PowellB. Powell FA,RB79,,191,327,281.9,27.5
300,,Daniel CarlsonD. Carlson OAK,K27,6,155,332,305.4,30.2
301,,Trent TaylorT. Taylor SF,WR102,4,253,341,297.2,19.7
302,,Alfred BlueA. Blue JAC,RB80,10,238,352,308.7,29.0
303,,Rod SmithR. Smith FA,RB81,,258,321,287.6,15.9
304,,Miami (MIA)MIA DST,DST27,5,138,330,304.9,43.3
305,,Cody ParkeyC. Parkey FA,K28,,165,332,300.3,30.7
306,,Mark WaltonM. Walton FA,RB82,,245,337,296.3,20.3
307,,Keith KirkwoodK. Kirkwood NO,WR103,9,222,358,307.3,22.5
308,,Javorius AllenJ. Allen FA,RB83,,260,351,297.2,19.4
309,,Jason WittenJ. Witten DAL,TE35,8,137,314,239.8,59.5
310,,Kelvin BenjaminK. Benjamin FA,WR104,,243,333,278.8,22.9
311,,Ameer AbdullahA. Abdullah MIN,RB84,12,195,336,300.7,23.1
312,,Jonnu SmithJ. Smith TEN,TE36,11,224,305,271.2,16.1
313,,Jermaine KearseJ. Kearse FA,WR105,,262,361,297.7,24.4
Tier 13,
314,,Josh JacobsJ. Jacobs FA,RB85,,66,340,236.8,97.4
315,,Tampa Bay (TB)TB DST,DST28,7,145,347,317.1,12.9
316,,Kendrick BourneK. Bourne SF,WR106,4,249,346,296.6,25.6
317,,Blake BortlesB. Bortles LAR,QB34,9,241,355,308.4,22.4
318,,D.K. MetcalfD. Metcalf FA,WR107,,113,346,199.5,73.9
319,,A.J. BrownA. Brown FA,WR108,,137,328,201.7,64.3
320,,Ty MontgomeryT. Montgomery NYJ,RB86,4,281,336,306.3,14.0
321,,Chester RogersC. Rogers IND,WR109,6,273,350,306.4,15.0
322,,LeGarrette BlountL. Blount FA,RB87,,264,337,313.9,13.3
323,,Laquon TreadwellL. Treadwell MIN,WR110,12,269,343,303.5,20.3
324,,Chris IvoryC. Ivory FA,RB88,,287,348,315.3,16.7
325,,Teddy BridgewaterT. Bridgewater NO,QB35,9,242,362,320.1,19.9
326,,Kyler MurrayK. Murray FA,QB36,,158,338,226.5,69.0
327,,Corey GrantC. Grant FA,RB89,,291,350,321.4,15.1
328,,Rishard MatthewsR. Matthews FA,WR111,,275,359,311.0,17.2
329,,Darren SprolesD. Sproles FA,RB90,,181,354,318.5,20.2
330,,Trenton CannonT. Cannon NYJ,RB91,4,259,357,327.3,21.0
331,,Zach ZennerZ. Zenner DET,RB92,5,271,363,323.9,21.8
332,,Parris CampbellP. Campbell FA,WR112,,155,370,219.4,78.5
333,,C.J. UzomahC. Uzomah CIN,TE37,9,180,305,268.4,21.7
334,,Cameron Artis-PayneC. Artis-Payne CAR,RB93,7,262,365,330.9,22.0
335,,Jordan MatthewsJ. Matthews SF,WR113,4,268,357,312.5,21.3
336,,Marcus MurphyM. Murphy BUF,RB94,6,267,367,331.4,22.6
337,,David MontgomeryD. Montgomery FA,RB95,,120,361,238.4,76.5
338,,Jeremy HillJ. Hill FA,RB96,,289,362,329.2,19.5
339,,Marshawn LynchM. Lynch FA,RB97,,199,364,329.5,23.5
340,,N'Keal HarryN. Harry FA,WR114,,122,366,208.8,94.5
341,,Damien HarrisD. Harris FA,RB98,,130,337,247.4,66.9
342,,Jesse JamesJ. James DET,TE38,5,180,354,286.4,54.9
343,,Boston ScottB. Scott PHI,RB99,10,279,374,335.7,22.2
344,,New York (NYJ)NYJ DST,DST29,4,159,330,249.0,66.1
345,,Andy IsabellaA. Isabella FA,WR115,,124,368,223.0,91.9
346,,Blake JarwinB. Jarwin DAL,TE39,8,232,340,283.8,33.2
347,,Marquise BrownM. Brown FA,WR116,,169,372,236.8,79.6
348,,Will DisslyW. Dissly SEA,TE40,11,191,319,286.7,37.2
349,,J.J. Arcega-WhitesideJ. Arcega-Whiteside FA,WR117,,174,222,195.0,20.0
350,,Alfred MorrisA. Morris FA,RB100,,300,379,337.6,18.7
351,,Adam ShaheenA. Shaheen CHI,TE41,6,260,325,292.7,18.2
352,,Justin WatsonJ. Watson TB,WR118,7,220,349,280.6,50.2
353,,Jordan ThomasJ. Thomas HOU,TE42,10,258,342,298.8,28.1
354,,T.J. HockensonT. Hockenson FA,TE43,,163,247,215.3,37.3
355,,Hakeem ButlerH. Butler FA,WR119,,206,233,217.7,11.3
356,,Jordy NelsonJ. Nelson FA,WR120,,211,226,219.7,6.3
357,,Darrell HendersonD. Henderson FA,RB101,,84,238,161.0,77.0
358,,Allen HurnsA. Hurns DAL,WR121,8,278,340,309.7,17.2
359,,Noah FantN. Fant FA,TE44,,209,258,236.3,20.4
360,,Jacquizz RodgersJ. Rodgers FA,RB102,,281,381,345.7,19.1
