Rank,WSID,Team DST,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Chicago (CHI)CHI DST,6,1,2,1.0,0.0,2.0,+1.0
2,,Jacksonville (JAC)JAC DST,10,2,7,3.0,1.0,4.0,+2.0
3,,Los Angeles (LAR)LAR DST,9,2,9,4.0,1.5,3.0,0.0
Tier 2,
4,,Baltimore (BAL)BAL DST,8,1,12,4.6,2.7,5.0,+1.0
5,,Minnesota (MIN)MIN DST,12,2,9,5.0,1.2,6.0,+1.0
6,,Los Angeles (LAC)LAC DST,12,2,15,5.4,2.3,1.0,-5.0
7,,Houston (HOU)HOU DST,10,3,13,6.8,2.1,7.0,0.0
Tier 3,
8,,Cleveland (CLE)CLE DST,7,3,25,9.1,2.4,8.0,0.0
9,,New Orleans (NO)NO DST,9,7,15,9.2,1.5,11.0,+2.0
10,,Denver (DEN)DEN DST,10,5,14,9.9,2.0,10.0,0.0
11,,Buffalo (BUF)BUF DST,6,5,24,12.2,2.4,18.0,+7.0
12,,New England (NE)NE DST,10,8,17,12.6,2.1,13.0,+1.0
13,,Dallas (DAL)DAL DST,8,4,19,13.0,2.6,14.0,+1.0
Tier 4,
14,,Seattle (SEA)SEA DST,11,9,20,14.9,2.2,17.0,+3.0
15,,Philadelphia (PHI)PHI DST,10,10,27,15.2,1.9,16.0,+1.0
16,,Tennessee (TEN)TEN DST,11,13,28,17.3,3.1,21.0,+5.0
17,,Pittsburgh (PIT)PIT DST,7,10,29,17.5,3.3,15.0,-2.0
18,,Kansas City (KC)KC DST,12,9,26,18.9,3.5,9.0,-9.0
19,,Indianapolis (IND)IND DST,6,11,31,18.7,3.3,12.0,-7.0
20,,Atlanta (ATL)ATL DST,9,10,27,20.7,3.9,23.0,+3.0
21,,Carolina (CAR)CAR DST,7,10,30,20.3,3.2,19.0,-2.0
22,,Green Bay (GB)GB DST,11,9,26,20.6,3.6,20.0,-2.0
Tier 5,
23,,New York (NYJ)NYJ DST,4,8,30,22.4,4.0,22.0,-1.0
24,,Arizona (ARI)ARI DST,12,15,27,23.9,2.2,27.0,+3.0
25,,Washington (WAS)WAS DST,10,14,32,24.1,3.1,26.0,+1.0
26,,Detroit (DET)DET DST,5,9,28,25.2,1.8,24.0,-2.0
27,,San Francisco (SF)SF DST,4,8,32,26.1,4.2,25.0,-2.0
28,,New York (NYG)NYG DST,11,18,32,27.1,2.3,28.0,0.0
29,,Tampa Bay (TB)TB DST,7,20,32,28.6,2.6,30.0,+1.0
30,,Miami (MIA)MIA DST,5,15,31,28.7,2.0,31.0,+1.0
31,,Cincinnati (CIN)CIN DST,9,20,32,29.6,2.0,32.0,+1.0
32,,Oakland (OAK)OAK DST,6,19,32,30.7,2.1,29.0,-3.0
