Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Michael ThomasM. Thomas NO,,1,1,1.0,0.0
2,,DeAndre HopkinsD. Hopkins HOU,,2,5,3.0,0.9
3,,Tyreek HillT. Hill KC,,2,6,3.6,1.6
4,,Davante AdamsD. Adams GB,,2,7,3.7,1.0
Tier 2,
5,,Julio JonesJ. Jones ATL,,3,7,4.6,0.9
6,,Chris GodwinC. Godwin TB,,3,9,6.0,1.3
7,,Mike EvansM. Evans TB,,4,9,6.3,0.7
8,,Amari CooperA. Cooper DAL,,7,13,9.0,1.4
Tier 3,
9,,Kenny GolladayK. Golladay DET,,8,14,9.4,1.2
10,,D.J. MooreD. Moore CAR,,9,23,11.6,2.2
11,,Odell Beckham Jr.O. Beckham CLE,,6,16,11.9,2.6
12,,Keenan AllenK. Allen LAC,,7,16,12.4,1.7
13,,Allen RobinsonA. Robinson CHI,,11,25,14.1,2.5
14,,Stefon DiggsS. Diggs MIN,,11,19,15.3,2.5
15,,A.J. BrownA. Brown TEN,,11,22,15.6,2.9
16,,DeVante ParkerD. Parker MIA,,10,27,15.9,3.3
17,,Courtland SuttonC. Sutton DEN,,10,28,16.3,3.0
Tier 4,
18,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,10,29,17.0,4.6
19,,Cooper KuppC. Kupp LAR,,17,35,21.4,1.8
20,,Calvin RidleyC. Ridley ATL,,16,34,21.9,4.5
21,,Tyler LockettT. Lockett SEA,,16,30,21.9,3.1
22,,Julian EdelmanJ. Edelman NE,,18,29,22.3,3.2
23,,Robert WoodsR. Woods LAR,,15,28,22.4,2.1
24,,Adam ThielenA. Thielen MIN,,17,36,24.9,4.3
Tier 5,
25,,T.Y. HiltonT. Hilton IND,,18,35,25.4,3.7
26,,D.J. CharkD. Chark JAC,,18,33,25.6,3.9
27,,Jarvis LandryJ. Landry CLE,,20,33,26.0,2.5
28,,Terry McLaurinT. McLaurin WAS,,21,31,27.6,3.2
29,,D.K. MetcalfD. Metcalf SEA,,23,42,28.1,2.8
30,,A.J. GreenA. Green CIN,,10,41,29.6,8.4
31,,John BrownJ. Brown BUF,,24,51,30.6,3.5
32,,Deebo SamuelD. Samuel SF,,24,44,32.0,4.8
33,,Michael GallupM. Gallup DAL,,24,38,32.7,2.5
34,,Tyler BoydT. Boyd CIN,,27,42,32.9,3.5
35,,Christian KirkC. Kirk ARI,,31,45,35.7,3.9
Tier 6,
36,,Marquise BrownM. Brown BAL,,29,42,37.1,2.7
37,,Mike WilliamsM. Williams LAC,,34,42,38.1,2.3
38,,Sterling ShepardS. Shepard NYG,,34,49,38.3,3.8
39,,Robby AndersonR. Anderson NYJ,,35,51,39.6,2.7
40,,Alshon JefferyA. Jeffery PHI,,36,53,40.9,3.1
41,,Emmanuel SandersE. Sanders SF,,35,49,42.1,3.5
42,,Anthony MillerA. Miller CHI,,38,46,43.4,1.8
43,,Marvin JonesM. Jones DET,,30,58,44.6,2.7
44,,Brandin CooksB. Cooks LAR,,38,59,45.6,5.7
45,,Curtis SamuelC. Samuel CAR,,44,52,46.0,1.1
46,,Will FullerW. Fuller HOU,,37,50,46.4,3.8
47,,Darius SlaytonD. Slayton NYG,,40,57,47.3,4.9
48,,Antonio BrownA. Brown FA,,21,50,36.7,7.7
49,,Diontae JohnsonD. Johnson PIT,,43,57,49.4,3.6
50,,Preston WilliamsP. Williams MIA,,28,58,49.7,4.8
51,,Golden TateG. Tate NYG,,36,60,50.0,4.8
Tier 7,
52,,Jamison CrowderJ. Crowder NYJ,,33,60,51.0,1.9
53,,DeSean JacksonD. Jackson PHI,,38,62,54.1,3.9
54,,Sammy WatkinsS. Watkins KC,,49,63,54.4,3.5
55,,John RossJ. Ross CIN,,46,59,54.6,2.1
56,,N'Keal HarryN. Harry NE,,43,63,56.1,3.5
57,,Tyrell WilliamsT. Williams OAK,,48,67,56.7,2.1
58,,Corey DavisC. Davis TEN,,46,66,57.3,5.2
59,,Dede WestbrookD. Westbrook JAC,,41,67,57.6,3.8
60,,Breshad PerrimanB. Perriman TB,,48,110,59.6,3.8
61,,Mecole HardmanM. Hardman KC,,53,75,60.1,3.8
62,,Cole BeasleyC. Beasley BUF,,56,63,61.3,1.0
63,,Larry FitzgeraldL. Fitzgerald ARI,,49,71,63.3,5.0
64,,Hunter RenfrowH. Renfrow OAK,,54,73,63.3,4.3
65,,James WashingtonJ. Washington PIT,,58,66,64.9,0.6
66,,Parris CampbellP. Campbell IND,,59,76,65.0,2.9
Tier 8,
67,,Mohamed SanuM. Sanu NE,,62,82,68.7,5.5
68,,Randall CobbR. Cobb DAL,,62,72,68.7,1.2
69,,Kenny StillsK. Stills HOU,,63,75,69.0,3.1
70,,Chris ConleyC. Conley JAC,,59,78,72.1,2.6
71,,Andy IsabellaA. Isabella ARI,,70,78,73.4,2.2
72,,Tre'Quan SmithT. Smith NO,,54,87,74.6,8.7
73,,Albert WilsonA. Wilson MIA,,64,80,75.0,3.0
74,,Taylor GabrielT. Gabriel CHI,,68,88,76.0,6.5
75,,Danny AmendolaD. Amendola DET,,70,103,77.3,11.0
76,,Nelson AgholorN. Agholor PHI,,69,93,80.9,5.1
77,,Devin FunchessD. Funchess IND,,70,107,82.0,11.7
78,,Keke CouteeK. Coutee HOU,,73,95,84.1,6.8
79,,Greg WardG. Ward PHI,,69,90,78.8,8.3
80,,Allen LazardA. Lazard GB,,64,103,79.3,11.7
81,,Jakobi MeyersJ. Meyers NE,,73,102,86.0,8.4
82,,Auden TateA. Tate CIN,,65,83,81.0,2.2
83,,Adam HumphriesA. Humphries TEN,,79,100,87.4,5.9
84,,Kelvin HarmonK. Harmon WAS,,72,127,88.4,17.0
Tier 9,
85,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,84,98,89.4,4.2
86,,Phillip DorsettP. Dorsett NE,,78,105,90.6,7.9
87,,Willie SneadW. Snead BAL,,85,99,90.7,4.5
88,,DaeSean HamiltonD. Hamilton DEN,,70,129,92.3,16.6
89,,Josh ReynoldsJ. Reynolds LAR,,83,107,92.0,9.1
90,,David MooreD. Moore SEA,,86,102,92.3,4.9
91,,Zach PascalZ. Pascal IND,,79,99,88.3,7.4
92,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,,84,105,94.9,4.9
93,,Geronimo AllisonG. Allison GB,,82,115,95.6,9.2
94,,Demaryius ThomasD. Thomas NYJ,,87,106,96.0,5.0
95,,Demarcus RobinsonD. Robinson KC,,78,115,97.0,8.2
96,,Miles BoykinM. Boykin BAL,,92,104,98.1,3.1
97,,Keelan ColeK. Cole JAC,,77,109,98.9,6.6
98,,Josh GordonJ. Gordon SEA,,65,108,91.6,15.7
99,,Ted GinnT. Ginn NO,,90,118,101.7,8.0
100,,Jalen HurdJ. Hurd SF,,61,110,98.2,6.6
101,,Kendrick BourneK. Bourne SF,,90,108,98.8,6.0
102,,Russell GageR. Gage ATL,,75,101,94.8,6.7
103,,Paul RichardsonP. Richardson WAS,,94,116,103.2,6.5
104,,Damiere ByrdD. Byrd ARI,,81,111,99.6,11.7
105,,Dante PettisD. Pettis SF,,59,133,106.2,14.1
106,,Zay JonesZ. Jones OAK,,86,140,108.8,14.8
Tier 10,
107,,Marquise GoodwinM. Goodwin SF,,81,124,108.5,10.6
108,,Steven SimsS. Sims WAS,,74,113,100.8,15.6
109,,Quincy EnunwaQ. Enunwa NYJ,,85,115,105.8,6.0
110,,Justin WatsonJ. Watson TB,,81,126,107.2,15.0
111,,KeeSean JohnsonK. Johnson ARI,,77,123,110.0,7.9
112,,Rashard HigginsR. Higgins CLE,,92,118,110.6,7.4
113,,Tajae SharpeT. Sharpe TEN,,89,114,101.0,10.2
114,,Allen HurnsA. Hurns MIA,,96,106,101.7,4.2
115,,Trey QuinnT. Quinn WAS,,89,131,112.6,14.7
