Rank,WSIT,Tight Ends (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,George KittleG. Kittle SF,,26,1,1,1.0,0.0
2,,Travis KelceT. Kelce KC,,30,2,3,2.0,0.0
3,,Mark AndrewsM. Andrews BAL,,24,3,5,3.4,0.7
4,,Evan EngramE. Engram NYG,,25,3,10,4.9,1.6
5,,Zach ErtzZ. Ertz PHI,,29,3,11,5.1,1.8
6,,Austin HooperA. Hooper ATL,,25,2,9,5.9,1.1
7,,Hunter HenryH. Henry LAC,,25,5,9,7.1,0.8
8,,Darren WallerD. Waller LV,,27,5,13,8.1,1.5
9,,Noah FantN. Fant DEN,,22,5,14,9.1,2.2
10,,T.J. HockensonT. Hockenson DET,,22,8,13,9.6,1.3
11,,Dallas GoedertD. Goedert PHI,,24,7,15,10.8,1.2
12,,O.J. HowardO. Howard TB,,25,9,15,13.3,1.4
13,,Mike GesickiM. Gesicki MIA,,24,10,18,13.4,2.2
14,,Tyler HigbeeT. Higbee LAR,,27,7,26,13.8,1.9
15,,David NjokuD. Njoku CLE,,23,12,18,14.3,1.5
16,,Irv Smith Jr.I. Smith MIN,,21,11,20,16.3,2.0
17,,Ian ThomasI. Thomas CAR,,23,12,44,18.4,2.8
18,,Jared CookJ. Cook NO,,32,14,25,19.6,2.8
19,,Eric EbronE. Ebron IND,,26,16,25,20.2,2.0
20,,Chris Herndon IVC. Herndon NYJ,,24,17,30,21.6,2.1
21,,Jonnu SmithJ. Smith TEN,,24,16,46,21.8,4.4
22,,Gerald EverettG. Everett LAR,,25,18,36,22.9,3.7
23,,Dawson KnoxD. Knox BUF,,23,13,40,23.6,5.4
24,,Jack DoyleJ. Doyle IND,,29,17,38,23.6,2.8
25,,Will DisslyW. Dissly SEA,,23,15,33,25.5,5.2
26,,Jace SternbergerJ. Sternberger GB,,23,14,33,26.3,2.7
27,,Vance McDonaldV. McDonald PIT,,29,17,40,27.4,2.7
28,,Kyle RudolphK. Rudolph MIN,,30,22,36,27.8,3.4
29,,Greg OlsenG. Olsen SEA,,35,20,50,30.8,6.9
30,,Trey BurtonT. Burton CHI,,28,19,46,34.3,5.9
31,,Josh OliverJ. Oliver JAC,,22,28,44,32.9,4.1
32,,Blake JarwinB. Jarwin DAL,,25,20,51,34.1,6.3
33,,Hayden HurstH. Hurst BAL,,26,27,49,36.4,5.2
34,,Jacob HollisterJ. Hollister SEA,,26,26,38,32.9,2.8
35,,Delanie WalkerD. Walker TEN,,35,21,48,37.8,5.4
36,,Jimmy GrahamJ. Graham GB,,33,22,49,38.3,5.3
37,,Cameron BrateC. Brate TB,,28,29,44,38.3,3.7
38,,Tyler EifertT. Eifert CIN,,29,24,53,38.5,6.2
39,,Foster MoreauF. Moreau LV,,22,27,53,37.2,7.1
40,,Kahale WarringK. Warring HOU,,22,29,54,39.5,6.5
41,,Darren FellsD. Fells HOU,,33,32,53,44.2,4.1
42,,Jordan ReedJ. Reed FA,,29,26,49,42.9,4.3
43,,Ricky Seals-JonesR. Seals-Jones CLE,,25,27,64,44.6,6.9
44,,Jason WittenJ. Witten DAL,,37,27,49,43.5,3.9
45,,Ryan GriffinR. Griffin NYJ,,30,37,54,44.9,4.4
46,,Jordan ThomasJ. Thomas HOU,,23,37,56,44.6,4.9
47,,Kaden SmithK. Smith NYG,,22,33,50,42.6,6.1
48,,Jordan AkinsJ. Akins HOU,,27,33,51,46.0,5.1
49,,Brycen HopkinsB. Hopkins FA,,,20,40,29.5,8.3
50,,Thaddeus MossT. Moss FA,,,19,43,33.8,9.7
51,,C.J. UzomahC. Uzomah CIN,,27,37,57,48.9,3.7
52,,Adam ShaheenA. Shaheen CHI,,25,41,62,51.0,5.1
53,,Hunter BryantH. Bryant FA,,,17,55,38.8,15.3
54,,Mo Alie-CoxM. Alie-Cox IND,,26,32,72,51.3,11.3
55,,Cole KmetC. Kmet FA,,,30,57,41.0,9.9
56,,Albert OkwuegbunamA. Okwuegbunam FA,,,15,58,43.0,16.6
57,,Ross DwelleyR. Dwelley SF,,25,41,61,50.2,7.2
58,,Demetrius HarrisD. Harris CHI,,28,41,82,56.7,12.3
59,,Nick BoyleN. Boyle BAL,,27,42,65,54.3,6.6
60,,Drew SampleD. Sample CIN,,23,41,57,49.8,6.9
61,,Jared PinkneyJ. Pinkney FA,,,28,40,34.0,6.0
62,,Harrison BryantH. Bryant FA,,,32,59,47.7,11.4
63,,James O'ShaughnessyJ. O'Shaughnessy JAC,,28,39,71,56.0,10.9
64,,Nick VannettN. Vannett PIT,,27,35,66,52.5,11.8
65,,Matt LaCosseM. LaCosse NE,,27,36,68,49.0,13.7
66,,Jesse JamesJ. James DET,,25,45,81,58.6,12.4
67,,Adam TrautmanA. Trautman FA,,,45,62,51.3,7.6
68,,Tyler KroftT. Kroft BUF,,27,50,83,60.6,11.8
69,,Jeremy SprinkleJ. Sprinkle WAS,,25,45,56,52.0,5.0
70,,Geoff SwaimG. Swaim JAC,,26,38,63,55.8,10.4
71,,Troy FumagalliT. Fumagalli DEN,,25,48,60,56.8,5.1
72,,Benjamin WatsonB. Watson FA,,39,31,78,54.5,23.5
73,,Caleb WilsonC. Wilson WAS,,23,49,52,50.5,1.5
74,,Dalton SchultzD. Schultz DAL,,23,46,58,52.0,6.0
75,,Rob GronkowskiR. Gronkowski FA,,30,47,58,52.5,5.5
76,,Josh HillJ. Hill NO,,29,48,67,59.7,8.3
77,,Charles ClayC. Clay ARI,,31,47,84,65.5,18.5
78,,Jake ButtJ. Butt DEN,,24,49,79,64.3,12.3
79,,Dan ArnoldD. Arnold ARI,,25,53,80,66.5,13.5
80,,Jeff HeuermanJ. Heuerman DEN,,27,56,77,66.5,10.5
