Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
28,,Damien WilliamsD. Williams KC,RB13,12,4,163,30.9,22.6,26.0,-2.0
29,,Adam ThielenA. Thielen MIN,WR13,12,20,39,31.0,3.9,25.0,-4.0
30,,Stefon DiggsS. Diggs MIN,WR14,12,16,41,31.0,3.6,33.0,+3.0
31,,Leonard FournetteL. Fournette JAC,RB14,10,11,59,32.9,10.0,28.0,-3.0
32,,Tyreek HillT. Hill KC,WR15,12,7,270,34.9,54.8,38.0,+6.0
33,,Julian EdelmanJ. Edelman NE,WR16,10,23,67,35.1,6.5,40.0,+7.0
34,,Aaron JonesA. Jones GB,RB15,11,17,83,35.6,12.3,31.0,-3.0
35,,Brandin CooksB. Cooks LAR,WR17,9,28,55,35.7,3.0,41.0,+6.0
Tier 5,
36,,Robert WoodsR. Woods LAR,WR18,9,28,65,36.6,5.1,43.0,+7.0
37,,Marlon MackM. Mack IND,RB16,6,14,84,37.2,11.5,35.0,-2.0
38,,Devonta FreemanD. Freeman ATL,RB17,9,14,79,38.9,11.9,32.0,-6.0
39,,Patrick MahomesP. Mahomes KC,QB1,12,24,56,41.0,5.8,22.0,-17.0
40,,Kenny GolladayK. Golladay DET,WR19,5,29,96,41.8,12.1,42.0,+2.0
41,,Kerryon JohnsonK. Johnson DET,RB18,5,19,76,45.9,12.3,37.0,-4.0
42,,Cooper KuppC. Kupp LAR,WR20,9,34,74,46.5,9.3,51.0,+9.0
43,,Chris GodwinC. Godwin TB,WR21,7,29,99,47.0,12.8,49.0,+6.0
44,,Tyler LockettT. Lockett SEA,WR22,11,29,82,48.9,11.1,54.0,+10.0
45,,Derrick HenryD. Henry TEN,RB19,11,27,98,49.1,11.1,39.0,-6.0
46,,Deshaun WatsonD. Watson HOU,QB2,10,30,68,49.3,5.4,48.0,+2.0
47,,Alshon JefferyA. Jeffery PHI,WR23,10,33,75,49.7,10.2,67.0,+20.0
48,,Andrew LuckA. Luck IND,QB3,6,38,82,50.2,6.6,46.0,-2.0
Tier 6,
49,,Aaron RodgersA. Rodgers GB,QB4,11,38,77,52.0,5.1,53.0,+4.0
50,,D.J. MooreD. Moore CAR,WR24,7,36,86,53.1,10.4,60.0,+10.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Josh JacobsJ. Jacobs OAK,RB20,6,17,80,48.7,13.4,36.0,-15.0
52,,Calvin RidleyC. Ridley ATL,WR25,9,28,79,55.6,10.1,56.0,+4.0
53,,O.J. HowardO. Howard TB,TE4,7,22,78,56.1,10.0,57.0,+4.0
54,,Allen RobinsonA. Robinson CHI,WR26,6,33,111,56.7,16.0,71.0,+17.0
55,,Phillip LindsayP. Lindsay DEN,RB21,10,23,84,58.8,11.1,44.0,-11.0
56,,Kenyan DrakeK. Drake MIA,RB22,5,17,130,59.7,20.7,52.0,-4.0
57,,Tyler BoydT. Boyd CIN,WR27,9,36,107,61.5,14.7,65.0,+8.0
58,,Mark IngramM. Ingram BAL,RB23,8,18,92,62.3,12.7,47.0,-11.0
59,,Hunter HenryH. Henry LAC,TE5,12,22,94,62.5,10.6,63.0,+4.0
60,,Jarvis LandryJ. Landry CLE,WR28,7,35,124,62.6,16.1,62.0,+2.0
61,,Tarik CohenT. Cohen CHI,RB24,6,31,93,63.2,11.2,61.0,0.0
62,,Sony MichelS. Michel NE,RB25,10,23,112,63.9,15.8,45.0,-17.0
63,,James WhiteJ. White NE,RB26,10,11,119,63.9,17.2,55.0,-8.0
64,,Chris CarsonC. Carson SEA,RB27,11,40,115,65.2,13.9,58.0,-6.0
65,,Robby AndersonR. Anderson NYJ,WR29,4,36,113,65.8,15.0,74.0,+9.0
66,,David MontgomeryD. Montgomery CHI,RB28,6,14,112,60.4,17.5,50.0,-16.0
67,,Sammy WatkinsS. Watkins KC,WR30,12,28,102,67.0,17.8,64.0,-3.0
68,,Mike WilliamsM. Williams LAC,WR31,12,41,97,67.2,13.3,66.0,-2.0
69,,Baker MayfieldB. Mayfield CLE,QB5,7,50,125,69.0,11.1,68.0,-1.0
70,,Evan EngramE. Engram NYG,TE6,11,44,108,69.0,11.4,59.0,-11.0
Tier 7,
71,,Corey DavisC. Davis TEN,WR32,11,35,137,72.7,17.2,85.0,+14.0
72,,Matt RyanM. Ryan ATL,QB6,9,45,123,74.7,17.0,69.0,-3.0
73,,Dante PettisD. Pettis SF,WR33,4,45,138,77.3,16.5,78.0,+5.0
74,,Lamar MillerL. Miller HOU,RB29,10,53,161,77.8,13.4,73.0,-1.0
75,,Marvin JonesM. Jones DET,WR34,5,55,113,79.4,11.1,94.0,+19.0
76,,Will FullerW. Fuller HOU,WR35,10,43,169,80.8,16.0,80.0,+4.0
77,,Russell WilsonR. Wilson SEA,QB7,11,38,140,82.0,19.8,83.0,+6.0
78,,Cam NewtonC. Newton CAR,QB8,7,42,154,82.8,13.8,91.0,+13.0
79,,Jared CookJ. Cook NO,TE7,9,53,142,83.3,15.8,76.0,-3.0
80,,Sterling ShepardS. Shepard NYG,WR36,11,45,124,83.4,12.4,88.0,+8.0
81,,Christian KirkC. Kirk ARI,WR37,12,49,155,84.3,18.7,81.0,0.0
82,,Tevin ColemanT. Coleman SF,RB30,4,55,130,84.5,11.8,72.0,-10.0
83,,Derrius GuiceD. Guice WAS,RB31,10,19,121,85.0,17.6,70.0,-13.0
84,,Eric EbronE. Ebron IND,TE8,6,53,133,85.9,17.3,75.0,-9.0
85,,Carson WentzC. Wentz PHI,QB9,10,50,131,87.2,17.6,84.0,-1.0
86,,Golden TateG. Tate NYG,WR38,11,37,147,87.5,18.8,102.0,+16.0
87,,David NjokuD. Njoku CLE,TE9,7,53,139,91.0,19.0,89.0,+2.0
88,,Drew BreesD. Brees NO,QB10,9,47,162,91.9,18.9,86.0,-2.0
89,,Rashaad PennyR. Penny SEA,RB32,11,51,143,92.9,15.6,79.0,-10.0
90,,Latavius MurrayL. Murray NO,RB33,9,28,153,93.4,18.5,92.0,+2.0
91,,Courtland SuttonC. Sutton DEN,WR39,10,55,128,93.6,13.7,96.0,+5.0
92,,Larry FitzgeraldL. Fitzgerald ARI,WR40,12,36,141,94.2,17.4,97.0,+5.0
93,,Dede WestbrookD. Westbrook JAC,WR41,10,43,156,95.0,19.6,104.0,+11.0
Tier 8,
94,,Keke CouteeK. Coutee HOU,WR42,10,62,166,98.0,20.1,112.0,+18.0
95,,Jameis WinstonJ. Winston TB,QB11,7,50,162,98.7,18.8,111.0,+16.0
96,,Curtis SamuelC. Samuel CAR,WR43,7,49,173,100.1,16.7,113.0,+17.0
97,,Jared GoffJ. Goff LAR,QB12,9,70,155,100.4,14.6,100.0,+3.0
98,,LeSean McCoyL. McCoy BUF,RB34,6,61,170,104.2,20.4,99.0,+1.0
99,,Vance McDonaldV. McDonald PIT,TE10,7,69,162,105.2,22.1,93.0,-6.0
100,,Royce FreemanR. Freeman DEN,RB35,10,66,144,105.3,13.7,105.0,+5.0
101,,Austin HooperA. Hooper ATL,TE11,9,69,162,109.2,21.6,109.0,+8.0
102,,Ben RoethlisbergerB. Roethlisberger PIT,QB13,7,70,164,110.9,14.7,106.0,+4.0
103,,Jordan HowardJ. Howard PHI,RB36,10,63,190,111.4,22.2,87.0,-16.0
104,,Jerick McKinnonJ. McKinnon SF,RB37,4,57,193,112.0,27.7,108.0,+4.0
105,,Geronimo AllisonG. Allison GB,WR44,11,43,203,113.3,24.3,115.0,+10.0
106,,Dak PrescottD. Prescott DAL,QB14,8,68,159,113.6,17.4,110.0,+4.0
107,,Kyler MurrayK. Murray ARI,QB15,12,56,172,109.0,25.5,95.0,-12.0
108,,Anthony MillerA. Miller CHI,WR45,6,75,214,114.0,25.0,145.0,+37.0
109,,Austin EkelerA. Ekeler LAC,RB38,12,61,181,114.5,20.7,101.0,-8.0
110,,Miles SandersM. Sanders PHI,RB39,10,40,316,101.5,43.1,77.0,-33.0
111,,Delanie WalkerD. Walker TEN,TE12,11,78,191,118.7,17.8,124.0,+13.0
112,,Trey BurtonT. Burton CHI,TE13,6,63,178,119.3,16.0,129.0,+17.0
113,,Dion LewisD. Lewis TEN,RB40,11,80,185,120.0,22.1,135.0,+22.0
114,,Philip RiversP. Rivers LAC,QB16,12,68,171,121.2,17.3,119.0,+5.0
115,,Lamar JacksonL. Jackson BAL,QB17,8,54,197,122.6,23.6,134.0,+19.0
116,,Nyheim HinesN. Hines IND,RB41,6,80,245,123.1,19.5,117.0,+1.0
117,,Ronald Jones IIR. Jones TB,RB42,7,52,235,123.4,27.9,98.0,-19.0
Tier 9,
118,,Darrell HendersonD. Henderson LAR,RB43,9,31,378,116.6,49.8,82.0,-36.0
119,,DeSean JacksonD. Jackson PHI,WR46,10,96,244,126.6,26.4,130.0,+11.0
120,,N'Keal HarryN. Harry NE,WR47,10,32,224,118.4,36.8,107.0,-13.0
121,,Jack DoyleJ. Doyle IND,TE14,6,69,258,127.6,26.7,160.0,+39.0
122,,Mitch TrubiskyM. Trubisky CHI,QB18,6,56,177,128.6,17.3,132.0,+10.0
123,,Michael GallupM. Gallup DAL,WR48,8,88,229,127.3,27.8,156.0,+33.0
124,,DaeSean HamiltonD. Hamilton DEN,WR49,10,41,208,127.7,33.3,165.0,+41.0
125,,Kirk CousinsK. Cousins MIN,QB19,12,68,200,133.8,23.0,133.0,+8.0
126,,Matt BreidaM. Breida SF,RB44,4,34,199,134.4,27.4,155.0,+29.0
127,,Ito SmithI. Smith ATL,RB45,9,81,253,136.3,24.1,140.0,+13.0
128,,Jordan ReedJ. Reed WAS,TE15,10,92,232,136.3,15.5,163.0,+35.0
129,,Emmanuel SandersE. Sanders DEN,WR50,10,58,214,137.0,31.5,122.0,-7.0
130,,Josh AllenJ. Allen BUF,QB20,6,70,196,138.0,19.9,154.0,+24.0
131,,Kenny StillsK. Stills MIA,WR51,5,65,205,139.5,26.9,183.0,+52.0
132,,Devin FunchessD. Funchess IND,WR52,6,75,211,135.6,29.5,146.0,+14.0
133,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR53,11,75,225,137.8,35.8,126.0,-7.0
134,,Kyle RudolphK. Rudolph MIN,TE16,12,103,184,142.2,17.2,138.0,+4.0
135,,Chris Herndon IVC. Herndon NYJ,TE17,4,69,209,143.6,27.4,174.0,+39.0
136,,Tom BradyT. Brady NE,QB21,10,95,177,144.0,16.8,118.0,-18.0
137,,Jimmy GaroppoloJ. Garoppolo SF,QB22,4,91,178,144.6,18.5,144.0,+7.0
138,,Greg OlsenG. Olsen CAR,TE18,7,92,258,144.8,28.1,150.0,+12.0
139,,D'Onta ForemanD. Foreman HOU,RB46,10,96,199,141.7,26.0,120.0,-19.0
140,,Jimmy GrahamJ. Graham GB,TE19,11,78,291,146.3,29.4,152.0,+12.0
141,,Adrian PetersonA. Peterson WAS,RB47,10,87,277,146.3,31.2,137.0,-4.0
142,,Peyton BarberP. Barber TB,RB48,7,76,256,146.6,39.5,123.0,-19.0
143,,Duke JohnsonD. Johnson CLE,RB49,7,76,257,147.8,25.2,168.0,+25.0
144,,James WashingtonJ. Washington PIT,WR54,7,49,268,143.8,43.9,114.0,-30.0
145,,Jamison CrowderJ. Crowder NYJ,WR55,4,82,223,148.9,29.9,205.0,+60.0
146,,Robert FosterR. Foster BUF,WR56,6,65,263,149.8,35.8,202.0,+56.0
147,,John BrownJ. Brown BUF,WR57,6,49,205,149.3,25.9,189.0,+42.0
148,,Carlos HydeC. Hyde KC,RB50,12,83,313,154.0,39.3,128.0,-20.0
149,,Donte MoncriefD. Moncrief PIT,WR58,7,64,222,153.3,36.3,148.0,-1.0
150,,Mark AndrewsM. Andrews BAL,TE20,8,72,255,160.9,41.0,170.0,+20.0
151,,D.K. MetcalfD. Metcalf SEA,WR59,11,39,324,153.1,44.2,121.0,-30.0
Tier 10,
152,,Tyrell WilliamsT. Williams OAK,WR60,6,68,241,159.1,37.1,151.0,-1.0
153,,Kareem HuntK. Hunt CLE,RB51,7,85,312,162.5,38.1,103.0,-50.0
154,,Jaylen SamuelsJ. Samuels PIT,RB52,7,52,321,167.3,48.6,125.0,-29.0
155,,Matthew StaffordM. Stafford DET,QB23,5,112,206,166.7,14.0,175.0,+20.0
156,,Sam DarnoldS. Darnold NYJ,QB24,4,113,241,169.2,18.1,192.0,+36.0
157,,Damien HarrisD. Harris NE,RB53,10,51,381,165.9,53.1,131.0,-26.0
158,,Marquise GoodwinM. Goodwin SF,WR61,4,95,262,171.7,38.3,207.0,+49.0
159,,Jamaal WilliamsJ. Williams GB,RB54,11,110,264,172.9,30.7,180.0,+21.0
160,,Derek CarrD. Carr OAK,QB25,6,114,253,172.9,23.2,171.0,+11.0
161,,Chris ThompsonC. Thompson WAS,RB55,10,103,264,165.4,28.0,203.0,+42.0
162,,Dallas GoedertD. Goedert PHI,TE21,10,127,282,167.7,30.4,195.0,+33.0
163,,Chicago (CHI)CHI DST,DST1,6,102,245,142.1,14.5,90.0,-73.0
164,,Kalen BallageK. Ballage MIA,RB56,5,98,280,173.5,31.4,169.0,+5.0
165,,Andy DaltonA. Dalton CIN,QB26,9,114,240,173.5,19.7,214.0,+49.0
166,,Devante ParkerD. Parker MIA,WR62,5,86,261,174.4,34.1,185.0,+19.0
167,,Mohamed SanuM. Sanu ATL,WR63,9,109,268,175.4,28.9,210.0,+43.0
168,,Albert WilsonA. Wilson MIA,WR64,5,79,265,178.3,39.9,225.0,+57.0
169,,Parris CampbellP. Campbell IND,WR65,6,67,298,175.1,42.8,142.0,-27.0
170,,Mike GesickiM. Gesicki MIA,TE22,5,121,255,181.1,31.9,222.0,+52.0
171,,Quincy EnunwaQ. Enunwa NYJ,WR66,4,107,243,181.6,29.5,256.0,+85.0
172,,Jacksonville (JAC)JAC DST,DST2,10,110,254,153.4,18.1,136.0,-36.0
173,,C.J. AndersonC. Anderson DET,RB57,5,120,274,182.6,32.9,190.0,+17.0
174,,T.J. HockensonT. Hockenson DET,TE23,5,92,346,167.5,42.4,141.0,-33.0
175,,Noah FantN. Fant DEN,TE24,10,72,264,172.7,40.2,157.0,-18.0
176,,Adam HumphriesA. Humphries TEN,WR67,11,96,379,182.2,42.7,218.0,+42.0
177,,Marqise LeeM. Lee JAC,WR68,10,99,286,186.5,29.1,261.0,+84.0
178,,Tre'Quan SmithT. Smith NO,WR69,9,107,236,186.5,28.8,179.0,+1.0
179,,Minnesota (MIN)MIN DST,DST3,12,115,252,164.2,16.0,149.0,-30.0
180,,Los Angeles (LAR)LAR DST,DST4,9,119,247,160.6,18.0,116.0,-64.0
181,,David MooreD. Moore SEA,WR70,11,108,263,196.9,33.5,273.0,+92.0
182,,Marcus MariotaM. Mariota TEN,QB27,11,116,254,193.8,22.4,212.0,+30.0
183,,Mike DavisM. Davis CHI,RB58,6,100,296,190.8,34.1,224.0,+41.0
184,,Jalen RichardJ. Richard OAK,RB59,6,104,259,188.2,37.6,209.0,+25.0
185,,Deebo SamuelD. Samuel SF,WR71,4,109,301,188.4,40.7,182.0,-3.0
186,,Giovani BernardG. Bernard CIN,RB60,9,115,312,189.1,33.2,196.0,+10.0
187,,Baltimore (BAL)BAL DST,DST5,8,106,249,165.2,25.2,158.0,-29.0
Tier 11,
188,,Zay JonesZ. Jones BUF,WR72,6,65,290,197.7,37.7,232.0,+44.0
189,,Nick FolesN. Foles JAC,QB28,10,130,313,201.4,27.4,213.0,+24.0
190,,Los Angeles (LAC)LAC DST,DST6,12,120,256,167.3,20.1,143.0,-47.0
191,,Greg ZuerleinG. Zuerlein LAR,K1,9,125,230,172.4,9.3,127.0,-64.0
192,,Mecole HardmanM. Hardman KC,WR73,12,75,297,193.0,42.9,147.0,-45.0
193,,Antonio CallawayA. Callaway CLE,WR74,7,129,247,197.2,26.5,233.0,+40.0
194,,Marquise BrownM. Brown BAL,WR75,8,64,311,190.7,49.6,173.0,-21.0
195,,Devin SingletaryD. Singletary BUF,RB61,6,71,316,191.5,46.1,159.0,-36.0
196,,Houston (HOU)HOU DST,DST7,10,121,279,175.7,23.0,164.0,-32.0
197,,A.J. BrownA. Brown TEN,WR76,11,62,265,193.2,35.0,226.0,+29.0
198,,Taylor GabrielT. Gabriel CHI,WR77,6,148,285,201.8,22.6,258.0,+60.0
199,,Rex BurkheadR. Burkhead NE,RB62,10,120,316,191.0,38.5,246.0,+47.0
200,,Justice HillJ. Hill BAL,RB63,8,93,379,193.3,59.9,162.0,-38.0
201,,Gerald EverettG. Everett LAR,TE25,9,118,298,200.9,37.0,283.0,+82.0
202,,Cleveland (CLE)CLE DST,DST8,7,140,225,183.5,17.9,177.0,-25.0
203,,Justin TuckerJ. Tucker BAL,K2,8,131,259,184.5,18.3,139.0,-64.0
204,,Stephen GostkowskiS. Gostkowski NE,K3,10,135,260,190.1,14.2,172.0,-32.0
205,,Harrison ButkerH. Butker KC,K4,12,142,233,187.1,11.4,153.0,-52.0
206,,New Orleans (NO)NO DST,DST9,9,128,257,192.4,19.4,178.0,-28.0
207,,Elijah McGuireE. McGuire NYJ,RB64,4,99,321,203.6,41.7,279.0,+72.0
208,,Randall CobbR. Cobb DAL,WR78,8,149,289,212.5,25.9,200.0,-8.0
209,,Tyler EifertT. Eifert CIN,TE26,9,142,294,211.0,37.4,216.0,+7.0
210,,Kenneth DixonK. Dixon BAL,RB65,8,110,349,205.4,47.4,312.0,+102.0
211,,Andy IsabellaA. Isabella ARI,WR79,12,101,296,207.2,41.2,191.0,-20.0
212,,Denver (DEN)DEN DST,DST10,10,142,250,201.1,17.6,167.0,-45.0
213,,Gus EdwardsG. Edwards BAL,RB66,8,98,359,216.9,44.8,238.0,+25.0
214,,John RossJ. Ross CIN,WR80,9,124,262,216.4,25.3,294.0,+80.0
215,,Chase EdmondsC. Edmonds ARI,RB67,12,120,283,220.1,39.0,252.0,+37.0
216,,Theo RiddickT. Riddick DET,RB68,5,89,336,215.6,41.6,275.0,+59.0
217,,Wil LutzW. Lutz NO,K5,9,155,261,205.0,12.5,161.0,-56.0
218,,T.J. YeldonT. Yeldon BUF,RB69,6,126,331,214.6,42.1,249.0,+31.0
219,,Trey QuinnT. Quinn WAS,WR81,10,124,301,208.7,47.9,257.0,+38.0
220,,Buffalo (BUF)BUF DST,DST11,6,151,314,210.3,24.2,188.0,-32.0
221,,Nelson AgholorN. Agholor PHI,WR82,10,160,298,224.6,20.6,239.0,+18.0
222,,New England (NE)NE DST,DST12,10,158,258,211.9,12.9,181.0,-41.0
223,,Dallas (DAL)DAL DST,DST13,8,153,250,212.2,15.4,184.0,-39.0
224,,Ted GinnT. Ginn NO,WR83,9,109,311,229.7,33.6,243.0,+19.0
225,,Josh DoctsonJ. Doctson WAS,WR84,10,129,333,227.4,28.4,295.0,+70.0
226,,Justin JacksonJ. Jackson LAC,RB70,12,120,310,229.8,44.5,206.0,-20.0
227,,Ka'imi FairbairnK. Fairbairn HOU,K6,10,150,319,215.8,24.0,176.0,-51.0
228,,Mason CrosbyM. Crosby GB,K7,11,159,263,219.9,9.3,198.0,-30.0
229,,Paul RichardsonP. Richardson WAS,WR85,10,148,341,233.3,34.7,318.0,+89.0
230,,Frank GoreF. Gore BUF,RB71,6,144,327,231.1,34.2,281.0,+51.0
231,,Alexander MattisonA. Mattison MIN,RB72,12,123,337,217.6,53.6,166.0,-65.0
Tier 12,
232,,Cameron BrateC. Brate TB,TE27,7,141,347,238.1,34.5,289.0,+57.0
233,,Philadelphia (PHI)PHI DST,DST14,10,152,266,226.2,18.4,187.0,-46.0
234,,Hayden HurstH. Hurst BAL,TE28,8,163,325,241.8,34.0,287.0,+53.0
235,,Seattle (SEA)SEA DST,DST15,11,161,278,225.4,16.0,229.0,-6.0
236,,Joe FlaccoJ. Flacco DEN,QB29,10,173,336,249.0,33.9,227.0,-9.0
237,,Jake ElliottJ. Elliott PHI,K8,10,163,239,224.9,7.0,199.0,-38.0
238,,D.J. CharkD. Chark JAC,WR86,10,82,368,241.4,32.3,290.0,+52.0
239,,Pittsburgh (PIT)PIT DST,DST16,7,166,303,236.1,24.8,223.0,-16.0
240,,Ricky Seals-JonesR. Seals-Jones ARI,TE29,12,139,305,240.3,33.8,299.0,+59.0
241,,Brett MaherB. Maher DAL,K9,8,166,281,229.0,12.3,221.0,-20.0
242,,Matt PraterM. Prater DET,K10,5,160,309,229.5,16.2,201.0,-41.0
243,,Robbie GouldR. Gould SF,K11,4,177,288,233.3,13.4,186.0,-57.0
244,,Eli ManningE. Manning NYG,QB30,11,149,345,251.5,30.3,234.0,-10.0
245,,Tennessee (TEN)TEN DST,DST17,11,154,299,231.5,16.2,247.0,+2.0
246,,Willie SneadW. Snead BAL,WR87,8,151,331,240.7,30.6,301.0,+55.0
247,,Indianapolis (IND)IND DST,DST18,6,165,307,244.1,26.4,219.0,-28.0
248,,Michael BadgleyM. Badgley LAC,K12,12,179,287,238.3,15.1,197.0,-51.0
249,,Equanimeous St. BrownE. St. GB,WR88,11,138,340,242.8,34.9,288.0,+39.0
250,,Ian ThomasI. Thomas CAR,TE30,7,153,352,251.4,38.9,269.0,+19.0
251,,Kansas City (KC)KC DST,DST19,12,159,330,247.3,33.0,208.0,-43.0
252,,Adam VinatieriA. Vinatieri IND,K13,6,181,265,243.0,10.0,193.0,-59.0
253,,Malcolm BrownM. Brown LAR,RB73,9,132,386,241.3,42.4,272.0,+19.0
254,,Ryquell ArmsteadR. Armstead JAC,RB74,10,134,362,238.2,52.0,217.0,-37.0
255,,Jason WittenJ. Witten DAL,TE31,8,142,325,236.9,41.9,228.0,-27.0
256,,Dwayne HaskinsD. Haskins WAS,QB31,10,158,335,258.8,40.4,220.0,-36.0
257,,Josh ReynoldsJ. Reynolds LAR,WR89,9,196,366,252.2,31.5,353.0,+96.0
258,,Cole BeasleyC. Beasley BUF,WR90,6,167,315,254.0,33.5,253.0,-5.0
259,,Danny AmendolaD. Amendola DET,WR91,5,155,343,255.8,37.2,284.0,+25.0
260,,Doug MartinD. Martin OAK,RB75,6,155,353,250.5,40.2,310.0,+50.0
261,,Jason MyersJ. Myers SEA,K14,11,198,292,253.8,16.6,231.0,-30.0
262,,Hakeem ButlerH. Butler ARI,WR92,12,74,363,248.5,38.3,241.0,-21.0
263,,Josh RosenJ. Rosen MIA,QB32,5,196,334,266.7,34.3,254.0,-9.0
264,,Phillip DorsettP. Dorsett NE,WR93,10,169,339,262.5,35.9,315.0,+51.0
265,,Spencer WareS. Ware IND,RB76,6,134,393,260.9,45.2,323.0,+58.0
266,,Aldrick RosasA. Rosas NYG,K15,11,156,339,261.1,25.2,266.0,0.0
267,,Graham GanoG. Gano CAR,K16,7,172,296,252.9,16.2,280.0,+13.0
268,,Carolina (CAR)CAR DST,DST20,7,176,325,261.9,25.2,255.0,-13.0
269,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR94,10,147,375,253.9,45.6,260.0,-9.0
270,,Keelan ColeK. Cole JAC,WR95,10,81,315,255.3,34.7,309.0,+39.0
271,,Green Bay (GB)GB DST,DST21,11,148,318,267.8,37.6,250.0,-21.0
272,,Demaryius ThomasD. Thomas NE,WR96,10,55,378,255.2,44.7,204.0,-68.0
273,,Taywan TaylorT. Taylor TEN,WR97,11,196,366,265.1,33.7,531.0,+258.0
274,,Corey ClementC. Clement PHI,RB77,10,186,325,265.2,34.7,328.0,+54.0
275,,Dan BaileyD. Bailey MIN,K17,12,180,305,271.3,19.2,244.0,-31.0
276,,Chris ConleyC. Conley JAC,WR98,10,189,373,272.1,31.1,317.0,+41.0
277,,Atlanta (ATL)ATL DST,DST22,9,167,318,270.2,24.3,237.0,-40.0
278,,Chris BoswellC. Boswell PIT,K18,7,196,304,275.8,22.5,298.0,+20.0
279,,Ryan SuccopR. Succop TEN,K19,11,197,306,276.2,20.6,300.0,+21.0
280,,Nick VannettN. Vannett SEA,TE32,11,186,378,275.1,34.9,475.0,+195.0
281,,Chris HoganC. Hogan CAR,WR99,7,175,360,277.5,29.8,355.0,+74.0
282,,Benny Snell Jr.B. Snell PIT,RB78,7,84,322,264.3,46.9,235.0,-47.0
Tier 13,
283,,Josh LamboJ. Lambo JAC,K20,10,157,353,286.6,28.9,306.0,+23.0
284,,Washington (WAS)WAS DST,DST23,10,144,334,286.0,45.0,259.0,-25.0
285,,Devontae BookerD. Booker DEN,RB79,10,185,365,281.5,34.8,371.0,+86.0
286,,Brandon McManusB. McManus DEN,K21,10,194,339,286.4,19.7,338.0,+52.0
287,,Ryan FitzpatrickR. Fitzpatrick MIA,QB33,5,178,360,286.5,40.2,236.0,-51.0
288,,Breshad PerrimanB. Perriman TB,WR100,7,184,361,282.3,40.0,425.0,+137.0
289,,Charles ClayC. Clay ARI,TE33,12,189,348,285.3,31.1,357.0,+68.0
