Rank,WSID,Kickers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Stephen GostkowskiS. Gostkowski NE,,1,5,3.8,0.6
2,,Greg ZuerleinG. Zuerlein LAR,,1,2,1.1,0.3
3,,Ka'imi FairbairnK. Fairbairn HOU,,1,6,4.8,0.9
4,,Justin TuckerJ. Tucker BAL,,1,3,2.2,0.4
5,,Harrison ButkerH. Butker KC,,2,5,3.7,0.9
Tier 2,
6,,Wil LutzW. Lutz NO,,3,7,6.1,0.5
7,,Brett MaherB. Maher DAL,,7,18,11.8,3.6
8,,Mason CrosbyM. Crosby GB,,7,13,9.6,1.7
Tier 3,
9,,Matt PraterM. Prater DET,,8,14,10.2,1.9
10,,Robbie GouldR. Gould SF,,5,23,13.4,3.8
11,,Jake ElliottJ. Elliott PHI,,8,19,11.0,3.0
12,,Matt BryantM. Bryant FA,,6,33,11.2,7.6
13,,Michael BadgleyM. Badgley LAC,,6,20,12.3,3.6
14,,Graham GanoG. Gano CAR,,7,18,13.0,2.0
15,,Adam VinatieriA. Vinatieri IND,,11,26,15.5,4.0
16,,Aldrick RosasA. Rosas NYG,,2,34,17.2,4.3
17,,Dan BaileyD. Bailey MIN,,10,22,16.3,2.1
18,,Ryan SuccopR. Succop TEN,,4,23,18.5,3.0
19,,Jason MyersJ. Myers NYJ,,3,33,18.7,5.4
Tier 4,
20,,Sebastian JanikowskiS. Janikowski SEA,,9,24,19.7,2.5
21,,Brandon McManusB. McManus DEN,,16,23,18.9,2.1
22,,Chris BoswellC. Boswell PIT,,8,23,18.9,4.2
23,,Josh LamboJ. Lambo JAC,,7,28,22.8,5.1
24,,Steven HauschkaS. Hauschka BUF,,6,27,23.5,4.1
25,,Greg JosephG. Joseph CLE,,2,27,22.6,5.1
26,,Cody ParkeyC. Parkey FA,,5,38,24.5,5.5
27,,Daniel CarlsonD. Carlson OAK,,4,33,25.9,4.8
28,,Cairo SantosC. Santos TB,,3,32,24.8,5.1
Tier 5,
29,,Dustin HopkinsD. Hopkins WAS,,14,31,27.2,3.1
30,,Jason SandersJ. Sanders MIA,,9,35,27.4,9.5
31,,Randy BullockR. Bullock CIN,,16,35,28.0,6.4
32,,Zane GonzalezZ. Gonzalez ARI,,18,36,28.5,6.7
33,,Giorgio TavecchioG. Tavecchio ATL,,18,32,27.0,6.4
34,,Chandler CatanzaroC. Catanzaro CAR,,17,32,24.5,7.5
35,,Phil DawsonP. Dawson ARI,,29,31,30.0,1.0
36,,Kai ForbathK. Forbath FA,,27,37,32.0,5.0
