Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
47,,Adrian PetersonA. Peterson WAS,10,32,78,49.1,8.5,50.0,+3.0
48,,Duke JohnsonD. Johnson CLE,7,28,73,49.7,6.7,57.0,+9.0
49,,Peyton BarberP. Barber TB,7,28,82,49.9,9.5,46.0,-3.0
50,,Carlos HydeC. Hyde KC,12,30,85,51.2,8.7,47.0,-3.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Kareem HuntK. Hunt CLE,7,30,84,53.4,9.2,40.0,-11.0
52,,Jaylen SamuelsJ. Samuels PIT,7,21,87,53.6,10.0,45.0,-7.0
53,,Jamaal WilliamsJ. Williams GB,11,42,80,56.3,7.2,58.0,+5.0
54,,Kalen BallageK. Ballage MIA,5,38,79,56.7,7.7,56.0,+2.0
55,,Damien HarrisD. Harris NE,10,20,105,54.9,13.8,48.0,-7.0
56,,Chris ThompsonC. Thompson WAS,10,39,100,54.9,8.2,59.0,+3.0
57,,C.J. AndersonC. Anderson DET,5,42,77,57.9,7.4,61.0,+4.0
Tier 7,
58,,Giovani BernardG. Bernard CIN,9,40,84,60.1,7.5,62.0,+4.0
59,,Jalen RichardJ. Richard OAK,6,38,78,60.3,8.4,64.0,+5.0
60,,Devin SingletaryD. Singletary BUF,6,27,86,60.6,10.1,53.0,-7.0
61,,Mike DavisM. Davis CHI,6,36,106,62.1,9.5,66.0,+5.0
62,,Justice HillJ. Hill BAL,8,13,104,61.0,14.9,54.0,-8.0
63,,Elijah McGuireE. McGuire NYJ,4,35,91,63.1,9.5,81.0,+18.0
64,,Rex BurkheadR. Burkhead NE,10,42,89,60.4,9.2,69.0,+5.0
65,,Gus EdwardsG. Edwards BAL,8,35,99,66.1,9.6,68.0,+3.0
66,,Kenneth DixonK. Dixon BAL,8,38,113,64.8,12.8,87.0,+21.0
67,,Frank GoreF. Gore BUF,6,45,90,69.5,7.1,73.0,+6.0
68,,T.J. YeldonT. Yeldon BUF,6,41,91,66.2,9.7,71.0,+3.0
69,,Theo RiddickT. Riddick DET,5,33,93,67.6,9.6,74.0,+5.0
70,,Chase EdmondsC. Edmonds ARI,12,42,86,67.9,7.7,72.0,+2.0
71,,Justin JacksonJ. Jackson LAC,12,40,83,69.7,8.6,63.0,-8.0
72,,Alexander MattisonA. Mattison MIN,12,43,97,68.3,11.2,55.0,-17.0
73,,Doug MartinD. Martin OAK,6,48,95,73.3,8.7,84.0,+11.0
74,,Malcolm BrownM. Brown LAR,9,46,103,72.2,8.5,78.0,+4.0
75,,Ryquell ArmsteadR. Armstead JAC,10,44,109,72.2,12.4,65.0,-10.0
76,,Spencer WareS. Ware IND,6,47,106,76.4,8.4,89.0,+13.0
77,,Corey ClementC. Clement PHI,10,59,89,76.3,6.5,90.0,+13.0
Tier 8,
78,,Devontae BookerD. Booker DEN,10,58,101,79.8,8.1,111.0,+33.0
79,,Benny Snell Jr.B. Snell PIT,7,31,114,78.2,11.9,67.0,-12.0
80,,Jordan WilkinsJ. Wilkins IND,6,65,105,80.8,8.6,97.0,+17.0
81,,Josh AdamsJ. Adams PHI,10,36,148,77.7,15.5,181.0,+100.0
82,,Ty MontgomeryT. Montgomery NYJ,4,61,104,85.1,7.8,100.0,+18.0
83,,Alfred BlueA. Blue JAC,10,59,104,83.9,8.4,77.0,-6.0
84,,Wayne GallmanW. Gallman NYG,11,74,113,86.3,7.0,91.0,+7.0
85,,Wendell SmallwoodW. Smallwood PHI,10,65,153,83.8,11.0,85.0,0.0
86,,John KellyJ. Kelly LAR,9,65,123,90.1,10.6,234.0,+148.0
87,,Cameron Artis-PayneC. Artis-Payne CAR,7,74,118,93.1,8.4,118.0,+31.0
88,,Darwin ThompsonD. Thompson KC,12,26,129,81.8,18.8,60.0,-28.0
89,,Dexter WilliamsD. Williams GB,11,56,114,85.3,14.0,76.0,-13.0
90,,Rod SmithR. Smith NYG,11,71,125,91.3,8.3,196.0,+106.0
91,,Ameer AbdullahA. Abdullah MIN,12,82,131,94.0,10.9,103.0,+12.0
92,,Zach ZennerZ. Zenner DET,5,74,135,98.0,9.9,219.0,+127.0
93,,Mike WeberM. Weber DAL,8,62,145,92.8,12.5,106.0,+13.0
94,,Bilal PowellB. Powell NYJ,4,66,132,92.9,13.4,93.0,-1.0
95,,Jay AjayiJ. Ajayi FA,,36,119,84.3,12.8,82.0,-13.0
96,,Trenton CannonT. Cannon NYJ,4,73,128,96.1,10.8,135.0,+39.0
97,,Jeff WilsonJ. Wilson SF,4,81,157,96.1,14.6,178.0,+81.0
98,,Myles GaskinM. Gaskin MIA,5,42,127,92.1,12.4,86.0,-12.0
99,,Tony PollardT. Pollard DAL,8,53,110,77.5,13.5,70.0,-29.0
Tier 9,
100,,Marcus MurphyM. Murphy BUF,6,80,150,104.0,12.9,151.0,+51.0
101,,Mark WaltonM. Walton MIA,5,83,132,100.1,10.8,257.0,+156.0
102,,Trayveon WilliamsT. Williams CIN,9,44,119,95.0,11.7,109.0,+7.0
103,,Bryce LoveB. Love WAS,10,56,120,92.2,15.4,79.0,-24.0
104,,Bruce AndersonB. Anderson TB,7,48,119,84.2,19.6,75.0,-29.0
105,,Rodney AndersonR. Anderson CIN,9,66,113,95.2,12.4,99.0,-6.0
106,,Javorius AllenJ. Allen NO,9,62,148,97.6,17.5,120.0,+14.0
107,,Qadree OllisonQ. Ollison ATL,9,52,115,93.6,12.6,80.0,-27.0
108,,Travis HomerT. Homer SEA,11,62,129,96.8,17.3,136.0,+28.0
109,,Jordan ScarlettJ. Scarlett CAR,7,55,132,95.8,18.1,96.0,-13.0
110,,Boston ScottB. Scott PHI,10,78,139,105.8,14.4,261.0,+151.0
111,,LeGarrette BlountL. Blount FA,,87,133,101.7,11.7,130.0,+19.0
112,,Andre EllingtonA. Ellington TB,7,68,108,91.0,11.5,258.0,+146.0
113,,Darrel WilliamsD. Williams KC,12,77,124,106.4,11.7,141.0,+28.0
114,,Mike BooneM. Boone MIN,12,75,121,99.9,12.3,256.0,+142.0
115,,Brian HillB. Hill ATL,9,70,139,103.1,17.2,110.0,-5.0
116,,Alex CollinsA. Collins FA,,64,162,101.3,22.2,131.0,+15.0
117,,Kyle JuszczykK. Juszczyk SF,4,71,120,99.1,13.6,123.0,+6.0
118,,Karan HigdonK. Higdon HOU,10,47,136,110.0,12.6,132.0,+14.0
119,,Chris Warren IIIC. Warren OAK,6,61,126,101.6,13.5,134.0,+15.0
Tier 10,
120,,Darren SprolesD. Sproles PHI,10,70,138,104.1,16.2,88.0,-32.0
121,,Cordarrelle PattersonC. Patterson CHI,6,68,95,81.9,6.3,,
122,,DeAndre WashingtonD. Washington OAK,6,94,131,110.1,10.9,189.0,+67.0
123,,Elijah HolyfieldE. Holyfield CAR,7,41,141,108.0,23.3,95.0,-28.0
124,,J.D. McKissicJ. McKissic SEA,11,72,128,107.8,17.0,260.0,+136.0
125,,T.J. LoganT. Logan ARI,12,86,133,116.2,10.8,183.0,+58.0
126,,Alex BarnesA. Barnes TEN,11,83,137,111.9,18.7,138.0,+12.0
127,,Devine OzigboD. Ozigbo NO,9,95,136,112.4,13.0,83.0,-44.0
128,,Benny CunninghamB. Cunningham JAC,10,76,145,115.0,15.4,259.0,+131.0
129,,Raheem MostertR. Mostert SF,4,91,121,109.3,10.4,169.0,+40.0
130,,Dwayne WashingtonD. Washington NO,9,102,126,116.4,7.9,226.0,+96.0
131,,Chris IvoryC. Ivory FA,,91,134,110.3,16.9,195.0,+64.0
132,,Tavon AustinT. Austin DAL,8,76,149,106.7,21.8,,
133,,Jacquizz RodgersJ. Rodgers FA,,76,141,107.5,21.5,228.0,+95.0
134,,Corey GrantC. Grant FA,,91,135,110.0,14.2,170.0,+36.0
135,,Samaje PerineS. Perine WAS,10,78,156,120.7,23.6,143.0,+8.0
136,,Dontrell HilliardD. Hilliard CLE,7,98,143,123.4,16.0,121.0,-15.0
137,,James DevelinJ. Develin NE,10,86,155,111.6,23.0,92.0,-45.0
138,,Jeremy HillJ. Hill FA,,95,140,111.8,16.4,125.0,-13.0
139,,C.J. ProsiseC. Prosise SEA,11,92,155,127.6,12.3,119.0,-20.0
140,,Alfred MorrisA. Morris FA,,72,142,115.0,15.5,174.0,+34.0
141,,Kenneth FarrowK. Farrow MIA,5,90,142,116.8,19.5,142.0,+1.0
142,,Roc ThomasR. Thomas MIN,12,112,145,125.2,9.2,253.0,+111.0
143,,James WilliamsJ. Williams FA,,65,152,117.8,22.2,193.0,+50.0
144,,Elijhaa PennyE. Penny NYG,11,89,148,125.3,17.6,146.0,+2.0
145,,Darius JacksonD. Jackson DAL,8,90,141,118.0,18.9,186.0,+41.0
146,,Paul PerkinsP. Perkins NYG,11,65,138,118.2,12.8,117.0,-29.0
147,,David FluellenD. Fluellen TEN,11,98,162,123.2,21.8,241.0,+94.0
148,,Andy JanovichA. Janovich DEN,10,94,158,116.8,24.5,177.0,+29.0
149,,Shaun WilsonS. Wilson TB,7,99,126,116.8,10.5,244.0,+95.0
150,,Zach LineZ. Line NO,9,95,108,102.3,5.4,139.0,-11.0
151,,Anthony ShermanA. Sherman KC,12,100,138,117.5,13.5,156.0,+5.0
152,,CJ HamC. Ham MIN,12,83,119,103.7,15.2,150.0,-2.0
153,,Damarea CrockettD. Crockett HOU,10,100,149,127.4,17.8,140.0,-13.0
154,,Alex ArmahA. Armah CAR,7,100,157,127.8,20.0,173.0,+19.0
155,,Detrez NewsomeD. Newsome LAC,12,112,144,127.8,11.0,217.0,+62.0
156,,Kenjon BarnerK. Barner ATL,9,96,149,130.2,15.6,129.0,-27.0
Tier 11,
157,,Jamize OlawaleJ. Olawale DAL,8,116,140,125.3,8.9,191.0,+34.0
158,,Taquan MizzellT. Mizzell CHI,6,121,146,133.4,8.2,165.0,+7.0
159,,Patrick DiMarcoP. DiMarco BUF,6,101,161,127.3,22.0,220.0,+61.0
160,,Roosevelt NixR. Nix PIT,7,99,141,116.0,18.1,187.0,+27.0
161,,Kapri BibbsK. Bibbs FA,,78,140,116.3,27.4,145.0,-16.0
162,,Keith SmithK. Smith OAK,6,92,160,122.0,28.3,172.0,+10.0
163,,Jonathan WilliamsJ. Williams IND,6,121,144,133.0,8.5,214.0,+51.0
164,,Justin DavisJ. Davis LAR,9,127,138,133.5,4.2,168.0,+4.0
165,,Derek WattD. Watt LAC,12,101,142,124.7,17.3,162.0,-3.0
166,,Ricky OrtizR. Ortiz ATL,9,96,159,125.0,26.0,115.0,-51.0
167,,Jeremy McNicholsJ. McNichols TEN,11,117,156,132.3,17.0,232.0,+65.0
168,,Brandon BoldenB. Bolden NE,10,127,154,140.5,9.6,158.0,-10.0
169,,Kerrith WhyteK. Whyte CHI,6,120,150,133.7,12.4,,
170,,Thomas RawlsT. Rawls JAC,10,117,151,134.0,13.9,175.0,+5.0
171,,Elijah HoodE. Hood CAR,7,118,153,136.7,14.4,184.0,+13.0
172,,Ty JohnsonT. Johnson DET,5,125,147,136.7,9.0,128.0,-44.0
173,,Charcandrick WestC. West FA,,105,143,124.0,19.0,164.0,-9.0
174,,D.J. FosterD. Foster ARI,12,117,146,131.5,14.5,176.0,+2.0
175,,De'Angelo HendersonD. Henderson NYJ,4,130,141,135.5,5.5,238.0,+63.0
176,,Byron MarshallB. Marshall WAS,10,129,144,136.5,7.5,127.0,-49.0
177,,De'Lance TurnerD. Turner BAL,8,127,147,137.0,10.0,252.0,+75.0
178,,Troymaine PopeT. Pope LAC,12,140,154,145.7,6.0,180.0,+2.0
179,,Trey EdmundsT. Edmunds PIT,7,124,152,138.0,14.0,249.0,+70.0
