Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
43,,Chris CarsonC. Carson SEA,RB17,,27,80,46.2,7.5
44,,Aaron RodgersA. Rodgers GB,QB2,,28,64,46.9,3.4
45,,Phillip LindsayP. Lindsay DEN,RB18,,21,76,47.1,8.5
46,,Kerryon JohnsonK. Johnson DET,RB19,,14,60,47.3,7.5
47,,Derrick HenryD. Henry TEN,RB20,,21,66,49.0,6.8
48,,Andrew LuckA. Luck IND,QB3,,28,70,49.4,6.1
49,,Julian EdelmanJ. Edelman NE,WR23,,35,65,50.0,7.9
50,,Doug BaldwinD. Baldwin SEA,WR24,,41,74,51.2,6.8
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Devonta FreemanD. Freeman ATL,RB21,,21,83,52.6,8.1
52,,Jarvis LandryJ. Landry CLE,WR25,,33,81,53.1,10.1
53,,Damien WilliamsD. Williams KC,RB22,,17,100,53.7,20.3
54,,Deshaun WatsonD. Watson HOU,QB4,,45,87,55.1,7.2
55,,D.J. MooreD. Moore CAR,WR26,,38,73,55.6,6.8
56,,Calvin RidleyC. Ridley ATL,WR27,,37,82,56.2,7.9
57,,Derrius GuiceD. Guice WAS,RB23,,40,115,57.0,9.8
58,,O.J. HowardO. Howard TB,TE4,,22,72,57.7,5.6
59,,Tarik CohenT. Cohen CHI,RB24,,40,83,60.1,7.4
Tier 6,
60,,Tyler LockettT. Lockett SEA,WR28,,41,75,63.2,6.0
61,,Tyler BoydT. Boyd CIN,WR29,,39,80,63.6,7.3
62,,Russell WilsonR. Wilson SEA,QB5,,47,91,63.6,10.5
63,,Chris GodwinC. Godwin TB,WR30,,38,88,64.1,12.2
64,,Hunter HenryH. Henry LAC,TE5,,15,92,64.1,7.0
65,,Sammy WatkinsS. Watkins KC,WR31,,41,90,65.5,10.2
66,,Mark IngramM. Ingram BAL,RB25,,30,104,65.6,11.5
67,,Lamar MillerL. Miller HOU,RB26,,46,98,69.0,10.4
68,,Drew BreesD. Brees NO,QB6,,54,117,70.3,10.5
69,,Mike WilliamsM. Williams LAC,WR32,,48,90,72.0,7.5
70,,Eric EbronE. Ebron IND,TE6,,53,135,72.5,7.3
71,,Marvin JonesM. Jones DET,WR33,,64,101,72.9,7.6
72,,Jerick McKinnonJ. McKinnon SF,RB27,,57,144,75.0,16.9
73,,Robby AndersonR. Anderson NYJ,WR34,,38,102,75.3,8.6
74,,Cam NewtonC. Newton CAR,QB7,,45,114,75.5,11.2
75,,Matt RyanM. Ryan ATL,QB8,,54,100,75.6,9.8
76,,James WhiteJ. White NE,RB28,,42,112,76.3,10.6
77,,David NjokuD. Njoku CLE,TE7,,53,121,76.6,9.3
78,,Evan EngramE. Engram NYG,TE8,,52,94,78.7,11.6
79,,Jordan HowardJ. Howard CHI,RB29,,61,119,79.0,12.9
80,,Will FullerW. Fuller HOU,WR35,,66,146,79.2,7.4
81,,Tevin ColemanT. Coleman SF,RB30,,46,115,80.2,10.1
82,,Kenyan DrakeK. Drake MIA,RB31,,58,112,80.5,8.1
83,,Dante PettisD. Pettis SF,WR36,,65,102,81.3,5.8
84,,Golden TateG. Tate NYG,WR37,,55,107,83.1,8.0
85,,Courtland SuttonC. Sutton DEN,WR38,,64,107,83.5,5.5
Tier 7,
86,,LeSean McCoyL. McCoy BUF,RB32,,71,130,85.7,8.8
87,,Baker MayfieldB. Mayfield CLE,QB9,,45,105,85.8,17.9
88,,Jameis WinstonJ. Winston TB,QB10,,56,118,88.4,14.3
89,,Sterling ShepardS. Shepard NYG,WR39,,64,113,90.5,5.4
90,,Christian KirkC. Kirk ARI,WR40,,79,129,92.0,5.9
91,,Rashaad PennyR. Penny SEA,RB33,,76,123,92.1,8.4
92,,Jared GoffJ. Goff LAR,QB11,,77,117,93.6,9.0
93,,Curtis SamuelC. Samuel CAR,WR41,,79,141,101.4,11.7
94,,Ben RoethlisbergerB. Roethlisberger PIT,QB12,,87,153,102.0,8.7
95,,Rob GronkowskiR. Gronkowski FA,TE9,,63,163,92.2,16.3
96,,Anthony MillerA. Miller CHI,WR42,,82,129,102.4,7.2
97,,Keke CouteeK. Coutee HOU,WR43,,82,160,102.6,10.6
98,,Royce FreemanR. Freeman DEN,RB34,,71,142,102.7,9.5
99,,Matt BreidaM. Breida SF,RB35,,59,134,103.0,18.4
100,,Dede WestbrookD. Westbrook JAC,WR44,,67,137,104.3,9.5
101,,Michael GallupM. Gallup DAL,WR45,,90,128,106.7,6.8
102,,Delanie WalkerD. Walker TEN,TE10,,78,167,108.1,13.0
103,,Philip RiversP. Rivers LAC,QB13,,91,139,108.8,7.3
104,,Emmanuel SandersE. Sanders DEN,WR46,,43,173,110.1,20.4
105,,Carson WentzC. Wentz PHI,QB14,,87,158,112.2,10.8
106,,Mitch TrubiskyM. Trubisky CHI,QB15,,95,152,114.1,5.8
107,,Marquise GoodwinM. Goodwin SF,WR47,,98,169,114.8,12.2
Tier 8,
108,,Kenneth DixonK. Dixon BAL,RB36,,83,313,117.2,20.2
109,,Robert FosterR. Foster BUF,WR48,,86,195,117.6,14.4
110,,Jared CookJ. Cook NO,TE11,,53,157,108.3,22.8
111,,Lamar JacksonL. Jackson BAL,QB16,,95,158,118.5,10.0
112,,Jay AjayiJ. Ajayi FA,RB37,,57,189,119.2,22.2
113,,Dion LewisD. Lewis TEN,RB38,,93,149,119.5,11.3
114,,Latavius MurrayL. Murray NO,RB39,,59,181,120.0,30.5
115,,Larry FitzgeraldL. Fitzgerald ARI,WR49,,74,151,120.6,20.7
116,,Jack DoyleJ. Doyle IND,TE12,,92,221,120.6,23.2
117,,Gus EdwardsG. Edwards BAL,RB40,,84,190,122.9,26.5
118,,Trey BurtonT. Burton CHI,TE13,,69,139,123.6,12.1
119,,Dak PrescottD. Prescott DAL,QB17,,103,162,125.3,13.8
120,,Tom BradyT. Brady NE,QB18,,114,150,125.7,8.1
121,,Nyheim HinesN. Hines IND,RB41,,83,170,126.5,14.1
122,,John BrownJ. Brown BUF,WR50,,94,157,126.8,12.7
123,,Adam HumphriesA. Humphries TEN,WR51,,86,247,127.2,33.8
124,,Kareem HuntK. Hunt CLE,RB42,,85,199,119.1,20.8
125,,Austin HooperA. Hooper ATL,TE14,,63,193,128.3,21.8
126,,Elijah McGuireE. McGuire NYJ,RB43,,83,231,121.4,34.1
127,,Chris Herndon IVC. Herndon NYJ,TE15,,92,189,130.6,16.8
128,,Geronimo AllisonG. Allison GB,WR52,,58,244,133.3,26.9
129,,Kirk CousinsK. Cousins MIN,QB19,,95,158,137.2,15.4
130,,Jimmy GaroppoloJ. Garoppolo SF,QB20,,91,162,137.8,13.7
131,,Rex BurkheadR. Burkhead NE,RB44,,98,226,130.3,23.8
132,,Greg OlsenG. Olsen CAR,TE16,,94,194,133.7,19.7
133,,Ronald Jones IIR. Jones TB,RB45,,103,245,145.1,27.0
134,,Kyle RudolphK. Rudolph MIN,TE17,,108,202,146.9,15.4
135,,Kenny StillsK. Stills MIA,WR53,,81,214,147.0,22.0
136,,Josh AllenJ. Allen BUF,QB21,,91,178,147.5,15.5
137,,Duke JohnsonD. Johnson CLE,RB46,,104,187,140.9,18.6
138,,Vance McDonaldV. McDonald PIT,TE18,,107,195,149.8,15.6
139,,Jamison CrowderJ. Crowder NYJ,WR54,,99,208,133.9,19.3
140,,Jordan ReedJ. Reed WAS,TE19,,126,191,143.3,12.8
141,,Ito SmithI. Smith ATL,RB47,,80,190,151.7,25.9
142,,James WashingtonJ. Washington PIT,WR55,,90,196,152.8,26.7
143,,Josh AdamsJ. Adams PHI,RB48,,76,187,137.4,17.6
Tier 9,
144,,Austin EkelerA. Ekeler LAC,RB49,,89,187,147.3,24.0
145,,Jimmy GrahamJ. Graham GB,TE20,,120,201,147.9,15.0
146,,D'Onta ForemanD. Foreman HOU,RB50,,110,198,149.9,22.0
147,,DeSean JacksonD. Jackson PHI,WR56,,102,189,150.0,18.2
148,,Antonio CallawayA. Callaway CLE,WR57,,128,210,150.9,21.9
149,,John RossJ. Ross CIN,WR58,,128,223,152.7,24.2
150,,Matthew StaffordM. Stafford DET,QB22,,105,172,161.1,5.2
151,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR59,,113,210,154.7,20.1
152,,Sam DarnoldS. Darnold NYJ,QB23,,145,274,164.8,21.9
153,,DaeSean HamiltonD. Hamilton DEN,WR60,,75,196,159.0,17.5
154,,Quincy EnunwaQ. Enunwa NYJ,WR61,,111,213,159.6,18.3
155,,Jamaal WilliamsJ. Williams GB,RB51,,112,227,167.2,23.4
156,,Chris ThompsonC. Thompson WAS,RB52,,98,195,162.2,20.9
157,,Derek CarrD. Carr OAK,QB24,,117,197,169.8,14.4
158,,Isaiah CrowellI. Crowell FA,RB53,,112,277,167.3,33.1
159,,Andy DaltonA. Dalton CIN,QB25,,154,229,175.1,13.6
160,,Chicago (CHI)CHI DST,DST1,,139,204,142.4,12.3
161,,Devante ParkerD. Parker MIA,WR62,,79,210,161.6,18.0
162,,Carlos HydeC. Hyde KC,RB54,,80,264,170.4,44.9
163,,Adrian PetersonA. Peterson WAS,RB55,,110,259,179.4,30.9
164,,Peyton BarberP. Barber TB,RB56,,95,316,182.9,39.4
165,,Devin FunchessD. Funchess IND,WR63,,82,209,168.5,35.2
166,,Baltimore (BAL)BAL DST,DST2,,143,210,152.0,14.2
167,,Marcus MariotaM. Mariota TEN,QB26,,160,234,176.8,15.8
168,,Taylor GabrielT. Gabriel CHI,WR64,,124,203,170.9,13.8
169,,C.J. AndersonC. Anderson LAR,RB57,,104,245,178.6,27.0
170,,Jacksonville (JAC)JAC DST,DST3,,144,208,155.5,12.3
171,,Gerald EverettG. Everett LAR,TE21,,133,257,173.6,22.2
172,,Marqise LeeM. Lee JAC,WR65,,122,210,182.7,22.4
173,,Minnesota (MIN)MIN DST,DST4,,152,207,161.3,9.8
174,,Tre'Quan SmithT. Smith NO,WR66,,101,205,178.7,22.4
175,,Kalen BallageK. Ballage MIA,RB58,,126,245,187.4,18.6
176,,Los Angeles (LAR)LAR DST,DST5,,145,205,164.2,12.2
177,,Los Angeles (LAC)LAC DST,DST6,,158,206,166.2,8.5
178,,Zay JonesZ. Jones BUF,WR67,,107,243,183.0,27.0
179,,T.J. YeldonT. Yeldon FA,RB59,,119,270,183.0,24.3
180,,Mike GesickiM. Gesicki MIA,TE22,,127,257,190.3,25.2
181,,Albert WilsonA. Wilson MIA,WR68,,102,229,183.8,22.6
182,,Dallas GoedertD. Goedert PHI,TE23,,121,246,183.9,21.8
183,,Tyrell WilliamsT. Williams OAK,WR69,,86,230,190.9,36.0
184,,Mohamed SanuM. Sanu ATL,WR70,,107,213,184.1,25.2
185,,Houston (HOU)HOU DST,DST7,,152,216,169.2,12.5
186,,Jaylen SamuelsJ. Samuels PIT,RB60,,69,257,170.2,36.6
Tier 10,
187,,Greg ZuerleinG. Zuerlein LAR,K1,,163,211,172.8,8.1
188,,Doug MartinD. Martin FA,RB61,,119,289,182.9,33.1
189,,Donte MoncriefD. Moncrief PIT,WR71,,113,214,193.8,23.1
190,,Cleveland (CLE)CLE DST,DST8,,140,209,187.7,15.4
191,,Spencer WareS. Ware FA,RB62,,112,313,189.0,32.1
192,,Stephen GostkowskiS. Gostkowski FA,K2,,171,230,189.3,11.2
193,,Justin TuckerJ. Tucker BAL,K3,,168,213,182.0,8.8
194,,Giovani BernardG. Bernard CIN,RB63,,133,257,196.9,26.9
195,,Harrison ButkerH. Butker KC,K4,,171,215,188.0,9.3
196,,New Orleans (NO)NO DST,DST9,,165,212,188.2,13.7
197,,David MooreD. Moore SEA,WR72,,111,231,204.8,14.7
198,,Cameron BrateC. Brate TB,TE24,,153,325,205.4,43.5
199,,Jalen RichardJ. Richard FA,RB64,,115,272,205.7,27.9
200,,Eli ManningE. Manning NYG,QB27,,173,275,213.1,26.8
201,,Nelson AgholorN. Agholor PHI,WR73,,162,242,207.4,13.5
202,,Equanimeous St. BrownE. St. GB,WR74,,136,246,208.9,14.2
203,,Ka'imi FairbairnK. Fairbairn FA,K5,,171,221,202.8,8.4
204,,Josh RosenJ. Rosen ARI,QB28,,171,320,222.1,34.8
205,,Taywan TaylorT. Taylor TEN,WR75,,184,247,210.9,9.7
206,,Mike DavisM. Davis CHI,RB65,,88,272,213.4,35.5
207,,Denver (DEN)DEN DST,DST10,,178,220,201.6,4.2
208,,Alex CollinsA. Collins FA,RB66,,132,326,187.0,47.4
209,,Buffalo (BUF)BUF DST,DST11,,159,248,209.8,11.4
210,,Josh ReynoldsJ. Reynolds LAR,WR76,,198,244,216.4,8.1
211,,Demaryius ThomasD. Thomas FA,WR77,,129,371,198.0,46.9
212,,Josh DoctsonJ. Doctson WAS,WR78,,185,241,218.7,7.9
213,,Dallas (DAL)DAL DST,DST12,,145,265,213.6,12.6
214,,Tennessee (TEN)TEN DST,DST13,,164,250,215.6,12.1
215,,New England (NE)NE DST,DST14,,166,236,217.8,8.2
216,,Michael CrabtreeM. Crabtree FA,WR79,,137,273,211.5,15.9
217,,Wil LutzW. Lutz NO,K6,,179,218,211.5,8.8
218,,Paul RichardsonP. Richardson WAS,WR80,,155,240,213.0,9.4
219,,Mark AndrewsM. Andrews BAL,TE25,,135,294,220.3,40.1
220,,Case KeenumC. Keenum WAS,QB29,,174,320,242.1,27.9
221,,Frank GoreF. Gore BUF,RB67,,114,310,226.2,32.9
222,,D.J. CharkD. Chark JAC,WR81,,156,263,226.7,12.4
Tier 11,
223,,Mason CrosbyM. Crosby GB,K7,,187,239,222.4,5.3
224,,Matt PraterM. Prater DET,K8,,188,238,223.5,5.4
225,,Seattle (SEA)SEA DST,DST15,,189,248,223.8,7.3
226,,Chase EdmondsC. Edmonds ARI,RB68,,188,276,231.5,23.9
227,,Pittsburgh (PIT)PIT DST,DST16,,153,279,242.9,24.3
228,,Nick FolesN. Foles JAC,QB30,,158,327,248.1,59.2
229,,Jake ElliottJ. Elliott PHI,K9,,190,250,227.9,5.7
230,,Randall CobbR. Cobb DAL,WR82,,157,276,227.9,14.8
231,,Hayden HurstH. Hurst BAL,TE26,,161,305,228.8,27.1
232,,Brett MaherB. Maher DAL,K10,,200,272,236.2,13.6
233,,Ricky Seals-JonesR. Seals-Jones ARI,TE27,,136,344,237.8,32.7
234,,Philadelphia (PHI)PHI DST,DST17,,191,266,233.3,9.8
235,,Jordan WilkinsJ. Wilkins IND,RB69,,176,281,239.5,19.1
236,,Malcolm BrownM. Brown LAR,RB70,,134,336,241.7,27.6
237,,Ian ThomasI. Thomas CAR,TE28,,135,266,242.3,17.7
238,,Graham GanoG. Gano CAR,K11,,196,253,237.4,8.6
239,,Willie SneadW. Snead BAL,WR83,,173,267,243.6,9.8
240,,Chris HoganC. Hogan FA,WR84,,214,288,238.5,14.7
241,,Robbie GouldR. Gould SF,K12,,198,300,244.9,16.7
242,,Jordy NelsonJ. Nelson FA,WR85,,101,282,234.2,14.5
243,,Tyler EifertT. Eifert CIN,TE29,,121,340,240.2,41.8
244,,Keelan ColeK. Cole JAC,WR86,,220,293,245.8,16.8
245,,Matt BryantM. Bryant FA,K13,,185,252,221.6,12.0
246,,Atlanta (ATL)ATL DST,DST18,,163,303,242.9,25.4
247,,Indianapolis (IND)IND DST,DST19,,152,292,253.9,29.5
248,,Ted GinnT. Ginn NO,WR87,,137,340,249.4,28.5
249,,Adam VinatieriA. Vinatieri IND,K14,,201,309,250.0,18.9
250,,Corey ClementC. Clement PHI,RB71,,218,289,250.1,14.8
251,,Justin JacksonJ. Jackson LAC,RB72,,193,321,251.9,22.1
252,,Carolina (CAR)CAR DST,DST20,,159,295,252.4,17.1
253,,Chris ConleyC. Conley JAC,WR88,,216,292,249.1,17.5
254,,Wendell SmallwoodW. Smallwood PHI,RB73,,130,321,259.1,32.4
255,,Kansas City (KC)KC DST,DST21,,150,314,259.3,32.8
256,,Joe FlaccoJ. Flacco DEN,QB31,,170,320,264.4,36.6
257,,Michael BadgleyM. Badgley LAC,K15,,193,288,250.3,20.7
258,,Theo RiddickT. Riddick DET,RB74,,185,312,260.7,22.8
259,,Ryan TannehillR. Tannehill TEN,QB32,,178,352,263.2,34.8
260,,John KellyJ. Kelly LAR,RB75,,145,294,255.2,24.0
261,,Jake ButtJ. Butt DEN,TE30,,209,319,260.4,22.8
262,,Aldrick RosasA. Rosas NYG,K16,,168,299,268.0,28.9
263,,Ryan SuccopR. Succop TEN,K17,,164,291,269.4,26.4
264,,Nick VannettN. Vannett SEA,TE31,,236,347,266.9,22.8
265,,Arizona (ARI)ARI DST,DST22,,149,317,267.0,28.3
266,,Jason MyersJ. Myers SEA,K18,,169,288,264.0,26.5
267,,Cole BeasleyC. Beasley BUF,WR89,,203,311,264.1,18.5
268,,Rashard HigginsR. Higgins FA,WR90,,211,369,262.4,30.0
269,,Dez BryantD. Bryant FA,WR91,,211,365,252.8,32.6
270,,Ryan GrantR. Grant FA,WR92,,235,369,269.6,25.9
271,,Danny AmendolaD. Amendola DET,WR93,,174,299,271.4,30.1
272,,Bilal PowellB. Powell FA,RB76,,156,357,268.6,33.4
273,,Pierre GarconP. Garcon FA,WR94,,230,295,264.2,11.7
274,,Dan BaileyD. Bailey MIN,K19,,202,297,259.2,13.5
275,,Green Bay (GB)GB DST,DST23,,146,307,280.5,37.9
276,,Brandon McManusB. McManus DEN,K20,,166,300,278.5,16.5
277,,Devontae BookerD. Booker DEN,RB77,,199,356,283.0,20.1
Tier 12,
278,,Cameron MeredithC. Meredith NO,WR95,,229,310,273.6,13.2
279,,Jeff WilsonJ. Wilson SF,RB78,,195,355,282.7,25.4
280,,Chris BoswellC. Boswell PIT,K21,,162,300,283.3,23.3
281,,Breshad PerrimanB. Perriman TB,WR96,,191,372,280.3,27.5
282,,Cordarrelle PattersonC. Patterson CHI,WR97,,198,373,285.4,29.4
283,,Rod SmithR. Smith FA,RB79,,237,351,281.3,19.6
284,,Sebastian JanikowskiS. Janikowski FA,K22,,167,326,284.5,18.2
285,,Detroit (DET)DET DST,DST24,,148,311,288.9,34.8
286,,Kelvin BenjaminK. Benjamin FA,WR98,,205,345,266.3,23.3
287,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE32,,236,341,272.3,20.6
288,,Josh LamboJ. Lambo JAC,K23,,156,319,291.3,25.8
289,,Jake KumerowJ. Kumerow GB,WR99,,217,371,283.3,28.3
290,,Washington (WAS)WAS DST,DST25,,140,329,293.2,44.0
291,,Charles ClayC. Clay ARI,TE33,,247,360,281.0,27.2
292,,J'Mon MooreJ. Moore GB,WR100,,246,292,272.2,10.8
293,,New York (NYG)NYG DST,DST26,,142,318,295.2,35.9
294,,Deon CainD. Cain IND,WR101,,186,311,283.5,21.9
295,,Wayne GallmanW. Gallman NYG,RB80,,160,329,293.2,17.7
296,,Mark WaltonM. Walton CIN,RB81,,244,360,294.6,24.9
297,,Steven HauschkaS. Hauschka BUF,K24,,157,309,295.9,22.7
298,,Phillip DorsettP. Dorsett NE,WR102,,213,366,293.0,20.4
299,,Keith KirkwoodK. Kirkwood NO,WR103,,222,323,291.5,19.2
300,,Blake BortlesB. Bortles LAR,QB33,,204,338,294.1,24.5
301,,Kendrick BourneK. Bourne SF,WR104,,240,349,285.9,19.9
302,,Cody ParkeyC. Parkey FA,K25,,165,325,293.7,22.3
303,,LeGarrette BlountL. Blount FA,RB82,,254,330,303.0,13.7
304,,Luke WillsonL. Willson FA,TE34,,253,347,286.8,21.7
305,,Jermaine KearseJ. Kearse FA,WR105,,264,368,296.3,20.9
306,,Daniel CarlsonD. Carlson OAK,K26,,155,326,308.1,29.2
307,,Javorius AllenJ. Allen FA,RB83,,267,358,301.3,20.8
308,,Greg JosephG. Joseph CLE,K27,,151,325,288.8,39.5
309,,Rishard MatthewsR. Matthews FA,WR106,,269,315,299.2,9.8
310,,Trent TaylorT. Taylor SF,WR107,,265,372,303.5,21.3
311,,Miami (MIA)MIA DST,DST27,,138,343,307.4,43.3
312,,Tampa Bay (TB)TB DST,DST28,,145,347,311.5,22.4
313,,Chester RogersC. Rogers FA,WR108,,261,333,302.2,13.9
314,,Cairo SantosC. Santos TB,K28,,183,332,311.0,20.9
315,,Chris IvoryC. Ivory BUF,RB84,,277,359,314.1,16.9
316,,Ty MontgomeryT. Montgomery FA,RB85,,255,335,306.9,13.4
317,,Trenton CannonT. Cannon NYJ,RB86,,120,374,318.5,37.5
318,,Teddy BridgewaterT. Bridgewater NO,QB34,,214,338,313.9,20.5
319,,Ameer AbdullahA. Abdullah MIN,RB87,,195,362,313.1,19.5
320,,Darren SprolesD. Sproles FA,RB88,,181,342,317.3,18.8
321,,Alfred BlueA. Blue FA,RB89,,289,374,321.5,18.3
322,,Corey GrantC. Grant FA,RB90,,293,353,319.9,11.3
323,,Laquon TreadwellL. Treadwell MIN,WR109,,269,379,313.5,22.0
324,,Zach ZennerZ. Zenner DET,RB91,,181,359,323.2,21.7
325,,Josh JacobsJ. Jacobs FA,RB92,,57,335,162.3,117.3
326,,Jeremy HillJ. Hill FA,RB93,,283,382,322.3,18.9
327,,Jason WittenJ. Witten DAL,TE35,,72,324,209.1,68.2
328,,Cameron Artis-PayneC. Artis-Payne FA,RB94,,279,387,329.7,18.3
329,,Jordan MatthewsJ. Matthews SF,WR110,,260,355,305.5,24.9
Tier 13,
330,,Boston ScottB. Scott PHI,RB95,,121,386,332.1,20.6
331,,Marshawn LynchM. Lynch FA,RB96,,104,344,322.3,20.9
332,,Marcus MurphyM. Murphy BUF,RB97,,303,382,334.0,16.1
333,,Alfred MorrisA. Morris FA,RB98,,298,343,328.8,7.8
334,,Allen HurnsA. Hurns DAL,WR111,,241,317,305.6,11.1
335,,Jonnu SmithJ. Smith TEN,TE36,,236,291,270.1,12.9
336,,David MontgomeryD. Montgomery FA,RB99,,19,156,95.7,57.1
337,,Blake JarwinB. Jarwin DAL,TE37,,161,260,242.5,17.8
338,,Damien HarrisD. Harris FA,RB100,,71,146,100.7,32.6
339,,New York (NYJ)NYJ DST,DST29,,196,322,246.8,52.7
340,,Darrel WilliamsD. Williams KC,RB101,,122,359,324.6,22.0
341,,Alex SmithA. Smith WAS,QB35,,209,331,297.3,29.2
342,,Ryan FitzpatrickR. Fitzpatrick MIA,QB36,,158,379,257.5,73.0
343,,Dustin HopkinsD. Hopkins WAS,K29,,250,339,315.3,17.1
344,,C.J. UzomahC. Uzomah CIN,TE38,,180,344,285.9,40.6
345,,Jacquizz RodgersJ. Rodgers FA,RB102,,311,377,336.5,12.0
346,,San Francisco (SF)SF DST,DST30,,208,345,285.5,51.0
347,,Adam ShaheenA. Shaheen CHI,TE39,,267,354,304.9,32.6
348,,Devin SingletaryD. Singletary FA,RB103,,23,177,100.0,77.0
349,,Tyrod TaylorT. Taylor LAC,QB37,,294,381,326.0,23.2
350,,Will DisslyW. Dissly SEA,TE40,,245,334,305.5,22.7
351,,Trey QuinnT. Quinn WAS,WR112,,174,373,289.2,78.3
352,,Cincinnati (CIN)CIN DST,DST31,,234,345,312.5,18.7
353,,Giorgio TavecchioG. Tavecchio ATL,K30,,217,353,275.5,50.0
354,,Tim PatrickT. Patrick DEN,WR113,,157,389,303.8,86.0
355,,Dan ArnoldD. Arnold NO,TE41,,258,320,284.3,27.1
356,,Geoff SwaimG. Swaim JAC,TE42,,231,350,286.3,43.0
357,,Dontrelle InmanD. Inman FA,WR114,,220,366,288.0,68.4
358,,Travis BenjaminT. Benjamin LAC,WR115,,192,378,313.2,64.3
359,,Jordan ThomasJ. Thomas HOU,TE43,,259,344,315.6,32.2
360,,Kyler MurrayK. Murray FA,QB38,,178,331,273.7,68.1
361,,Tyler HigbeeT. Higbee LAR,TE44,,232,349,321.2,31.5
362,,Mike BooneM. Boone MIN,RB104,,128,376,277.0,107.2
363,,Chris Warren IIIC. Warren OAK,RB105,,245,328,283.0,34.2
364,,Randy BullockR. Bullock CIN,K31,,252,342,309.5,35.8
365,,Corey ColemanC. Coleman FA,WR116,,293,369,325.8,30.9
366,,Jesse JamesJ. James DET,TE45,,272,354,312.3,31.5
367,,Brian HillB. Hill ATL,RB106,,285,380,339.2,26.4
368,,Jason SandersJ. Sanders MIA,K32,,224,331,290.3,47.3
369,,Vernon DavisV. Davis WAS,TE46,,273,356,330.4,29.7
