Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Michael ThomasM. Thomas NO,,1,1,1.0,0.0
2,,Davante AdamsD. Adams GB,,2,7,3.0,1.2
3,,DeAndre HopkinsD. Hopkins ARI,,2,15,3.6,1.2
4,,Tyreek HillT. Hill KC,,2,10,4.2,1.5
5,,Julio JonesJ. Jones ATL,,2,9,4.2,1.2
Tier 2,
6,,Chris GodwinC. Godwin TB,,3,9,5.4,1.0
7,,Mike EvansM. Evans TB,,4,19,8.3,1.8
8,,Amari CooperA. Cooper DAL,,6,16,9.2,2.2
9,,Kenny GolladayK. Golladay DET,,6,18,9.6,2.7
Tier 3,
10,,Odell Beckham Jr.O. Beckham CLE,,4,19,11.2,2.3
11,,D.J. MooreD. Moore CAR,,4,23,12.0,2.9
12,,Allen RobinsonA. Robinson CHI,,8,25,12.8,2.6
13,,Courtland SuttonC. Sutton DEN,,7,28,14.9,3.3
14,,Keenan AllenK. Allen LAC,,7,27,15.1,4.3
15,,A.J. BrownA. Brown TEN,,9,24,15.6,3.2
16,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,6,31,15.8,5.0
Tier 4,
17,,DeVante ParkerD. Parker MIA,,9,28,18.1,3.8
18,,Cooper KuppC. Kupp LAR,,8,35,18.3,4.4
19,,Stefon DiggsS. Diggs BUF,,10,37,19.6,4.2
20,,Adam ThielenA. Thielen MIN,,9,36,19.9,5.5
21,,Calvin RidleyC. Ridley ATL,,10,34,20.6,3.9
22,,Robert WoodsR. Woods LAR,,13,33,22.5,3.3
23,,D.J. CharkD. Chark JAC,,16,33,23.8,3.6
24,,Tyler LockettT. Lockett SEA,,11,35,23.9,4.5
25,,T.Y. HiltonT. Hilton IND,,14,33,24.2,4.5
Tier 5,
26,,D.K. MetcalfD. Metcalf SEA,,17,42,25.8,3.2
27,,Terry McLaurinT. McLaurin WAS,,19,34,27.3,2.9
28,,A.J. GreenA. Green CIN,,10,40,27.7,6.6
29,,Jarvis LandryJ. Landry CLE,,13,46,28.3,4.2
30,,Julian EdelmanJ. Edelman NE,,19,51,28.7,4.4
31,,Deebo SamuelD. Samuel SF,,21,44,30.2,3.3
32,,Michael GallupM. Gallup DAL,,19,38,30.4,3.7
33,,Tyler BoydT. Boyd CIN,,23,42,32.7,3.3
34,,John BrownJ. Brown BUF,,24,51,36.2,4.8
35,,Christian KirkC. Kirk ARI,,22,47,36.2,4.8
Tier 6,
36,,Marquise BrownM. Brown BAL,,29,47,37.0,3.5
37,,Will FullerW. Fuller HOU,,25,81,38.0,6.6
38,,Sterling ShepardS. Shepard NYG,,31,51,40.0,3.6
39,,Mike WilliamsM. Williams LAC,,35,59,41.0,4.1
40,,Emmanuel SandersE. Sanders NO,,30,62,41.9,4.6
41,,Marvin JonesM. Jones DET,,30,59,42.4,4.7
42,,Robby AndersonR. Anderson CAR,,35,55,42.5,4.2
43,,Alshon JefferyA. Jeffery PHI,,32,70,43.8,5.1
44,,Anthony MillerA. Miller CHI,,31,71,44.7,5.6
45,,Darius SlaytonD. Slayton NYG,,25,61,45.5,6.2
46,,Jamison CrowderJ. Crowder NYJ,,29,60,46.6,6.5
47,,Curtis SamuelC. Samuel CAR,,36,68,48.0,4.5
48,,Brandin CooksB. Cooks LAR,,34,62,48.0,5.2
49,,Diontae JohnsonD. Johnson PIT,,38,62,49.2,5.2

50,,Preston WilliamsP. Williams MIA,,28,61,49.4,5.0
51,,Golden TateG. Tate NYG,,33,65,50.9,5.7
Tier 7,
52,,Sammy WatkinsS. Watkins KC,,41,67,55.1,4.1
53,,John RossJ. Ross CIN,,40,77,57.1,5.7
54,,Mecole HardmanM. Hardman KC,,38,75,57.2,5.8
55,,Tyrell WilliamsT. Williams LV,,46,79,57.8,5.4
56,,Dede WestbrookD. Westbrook JAC,,41,76,58.3,5.7
57,,DeSean JacksonD. Jackson PHI,,38,77,58.4,7.3
58,,N'Keal HarryN. Harry NE,,43,75,58.9,5.7
59,,Breshad PerrimanB. Perriman NYJ,,25,110,59.2,7.8
60,,Hunter RenfrowH. Renfrow LV,,41,73,61.0,6.5
61,,Kenny StillsK. Stills HOU,,33,76,62.0,8.4
62,,James WashingtonJ. Washington PIT,,49,73,62.6,4.4
63,,Larry FitzgeraldL. Fitzgerald ARI,,43,74,62.8,5.2
64,,Cole BeasleyC. Beasley BUF,,36,76,63.3,5.4
65,,Parris CampbellP. Campbell IND,,53,78,65.3,4.8
66,,Corey DavisC. Davis TEN,,48,74,62.3,5.9
67,,Randall CobbR. Cobb HOU,,39,82,66.4,7.7
Tier 8,
68,,Mohamed SanuM. Sanu NE,,58,116,72.2,9.4
69,,Allen LazardA. Lazard GB,,62,85,72.8,5.4
70,,Andy IsabellaA. Isabella ARI,,48,87,71.9,4.6
71,,Albert WilsonA. Wilson MIA,,64,109,75.8,7.1
72,,Chris ConleyC. Conley JAC,,57,82,72.8,3.9
73,,Danny AmendolaD. Amendola DET,,60,113,75.7,9.1
74,,Devin FunchessD. Funchess GB,,64,107,80.2,7.8

75,,Tre'Quan SmithT. Smith NO,,63,98,77.4,5.2
76,,Nelson AgholorN. Agholor LV,,69,110,81.8,8.1
77,,Auden TateA. Tate CIN,,71,93,80.7,4.9
78,,Zach PascalZ. Pascal IND,,69,100,88.5,8.5
79,,Miles BoykinM. Boykin BAL,,65,104,87.1,8.9
80,,Kelvin HarmonK. Harmon WAS,,64,127,83.6,10.5
81,,DaeSean HamiltonD. Hamilton DEN,,70,129,85.6,11.1
82,,Taylor GabrielT. Gabriel FA,,63,116,78.7,11.6
83,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,,73,105,86.1,6.8
Tier 9,
84,,David MooreD. Moore SEA,,77,113,88.1,8.0
85,,Adam HumphriesA. Humphries TEN,,75,103,89.2,6.2
86,,Willie SneadW. Snead BAL,,79,145,92.4,11.5
87,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,78,137,89.9,10.8
88,,Jalen HurdJ. Hurd SF,,59,105,90.3,7.9
89,,Demarcus RobinsonD. Robinson KC,,71,115,91.0,7.8
90,,Jakobi MeyersJ. Meyers NE,,67,102,88.6,6.1
91,,Keke CouteeK. Coutee HOU,,70,101,90.1,7.2
92,,Phillip DorsettP. Dorsett SEA,,73,110,91.6,7.4
93,,Josh ReynoldsJ. Reynolds LAR,,73,126,96.1,8.7
94,,Antonio BrownA. Brown FA,,21,131,75.1,24.7
95,,Steven SimsS. Sims WAS,,62,112,91.8,12.5
96,,Russell GageR. Gage ATL,,75,122,98.1,10.3
97,,Demaryius ThomasD. Thomas FA,,83,125,95.5,10.0
98,,Keelan ColeK. Cole JAC,,77,123,99.2,5.9
99,,Greg WardG. Ward PHI,,71,129,96.2,12.2

100,,Ted GinnT. Ginn NO,,82,135,103.4,9.2
101,,Kendrick BourneK. Bourne SF,,85,115,103.7,5.7
102,,Geronimo AllisonG. Allison DET,,85,131,101.2,8.0
103,,Dante PettisD. Pettis SF,,59,133,104.8,8.5
104,,Justin WatsonJ. Watson TB,,81,126,106.6,7.0
105,,Marquise GoodwinM. Goodwin SF,,84,124,109.0,6.4
106,,Zay JonesZ. Jones LV,,83,156,110.4,11.8
107,,Paul Richardson Jr.P. Richardson FA,,94,143,108.3,10.9
108,,Josh GordonJ. Gordon FA,,61,122,106.0,12.6
109,,Quincy EnunwaQ. Enunwa NYJ,,71,128,109.4,8.0
110,,KeeSean JohnsonK. Johnson ARI,,80,140,108.5,10.7
Tier 10,
111,,CeeDee LambC. Lamb FA,,35,116,50.3,21.6
112,,Jerry JeudyJ. Jeudy FA,,38,117,50.8,21.3
113,,Henry Ruggs IIIH. Ruggs FA,,49,120,70.7,19.6
114,,Tee HigginsT. Higgins FA,,54,118,69.4,17.4
115,,Justin JeffersonJ. Jefferson FA,,36,119,71.4,20.1
