Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
34,,Sony MichelS. Michel NE,,19,37,34.3,0.9
35,,Carlos HydeC. Hyde HOU,,32,46,36.3,3.2
36,,Jamaal WilliamsJ. Williams GB,,35,55,38.4,3.3
Tier 6,
37,,Latavius MurrayL. Murray NO,,36,42,39.4,0.7
38,,Raheem MostertR. Mostert SF,,19,36,29.3,3.2
39,,Duke JohnsonD. Johnson HOU,,31,47,39.7,3.7
40,,Royce FreemanR. Freeman DEN,,36,45,40.4,1.8
41,,Alexander MattisonA. Mattison MIN,,39,56,41.7,2.9
42,,Tevin ColemanT. Coleman SF,,34,51,42.3,3.1
43,,Matt BreidaM. Breida SF,,41,47,44.1,1.1
44,,Jordan HowardJ. Howard PHI,,35,50,45.0,4.2
45,,Tony PollardT. Pollard DAL,,34,67,45.4,4.2
46,,Rashaad PennyR. Penny SEA,,35,60,45.7,7.6
47,,Adrian PetersonA. Peterson WAS,,39,53,48.4,3.7
48,,Nyheim HinesN. Hines IND,,39,57,49.6,4.3
49,,Justice HillJ. Hill BAL,,38,59,50.0,2.1
50,,Justin JacksonJ. Jackson LAC,,37,71,53.1,8.6
51,,Darrell HendersonD. Henderson LAR,,46,73,53.1,4.5
52,,Jaylen SamuelsJ. Samuels PIT,,44,62,53.9,4.3
Tier 7,
53,,Chris ThompsonC. Thompson WAS,,49,62,54.9,3.4
54,,Chase EdmondsC. Edmonds ARI,,43,76,55.7,8.6
55,,Peyton BarberP. Barber TB,,48,66,56.6,6.2
56,,LeSean McCoyL. McCoy KC,,45,75,56.9,9.0
57,,Benny Snell Jr.B. Snell PIT,,42,69,58.4,5.4
58,,Dion LewisD. Lewis TEN,,49,61,59.0,1.4
59,,Gus EdwardsG. Edwards BAL,,53,70,61.7,5.5
60,,Giovani BernardG. Bernard CIN,,57,70,62.4,4.1
61,,Ito SmithI. Smith ATL,,54,79,62.6,7.6
62,,Boston ScottB. Scott PHI,,48,81,62.7,9.1
63,,DeAndre WashingtonD. Washington OAK,,53,93,64.1,12.1
64,,Darwin ThompsonD. Thompson KC,,62,69,64.7,1.9
65,,Lamar MillerL. Miller HOU,,38,67,51.6,12.0
66,,Jalen RichardJ. Richard OAK,,57,80,67.0,5.6
67,,Damien HarrisD. Harris NE,,60,85,69.0,7.4
68,,Malcolm BrownM. Brown LAR,,68,74,69.7,2.0
69,,Ryquell ArmsteadR. Armstead JAC,,52,102,69.9,14.6
70,,Rex BurkheadR. Burkhead NE,,53,84,72.0,5.7
Tier 8,
71,,Jordan WilkinsJ. Wilkins IND,,57,80,74.0,4.8
72,,Darrel WilliamsD. Williams KC,,58,89,71.5,9.4
73,,Mike BooneM. Boone MIN,,58,92,76.1,7.9
74,,T.J. YeldonT. Yeldon BUF,,71,76,73.0,1.8
75,,Kalen BallageK. Ballage MIA,,43,89,77.4,6.0
76,,Dare OgunbowaleD. Ogunbowale TB,,73,86,79.3,3.0
77,,Brian HillB. Hill ATL,,51,87,79.6,5.4
78,,Jerick McKinnonJ. McKinnon SF,,50,82,73.0,12.1
79,,Frank GoreF. Gore BUF,,64,80,74.6,5.6
80,,Bryce LoveB. Love WAS,,44,78,75.0,2.6
81,,Qadree OllisonQ. Ollison ATL,,75,85,80.0,3.3
82,,Wayne GallmanW. Gallman NYG,,73,97,82.3,7.2
83,,Myles GaskinM. Gaskin MIA,,78,87,83.0,2.8
84,,Mike DavisM. Davis CAR,,68,109,87.0,10.3
85,,Bilal PowellB. Powell NYJ,,81,93,87.0,3.0
86,,Ty MontgomeryT. Montgomery NYJ,,70,106,88.3,7.9
87,,Patrick LairdP. Laird MIA,,72,87,82.4,4.2
88,,Travis HomerT. Homer SEA,,67,93,83.6,9.9
89,,Kyle JuszczykK. Juszczyk SF,,78,91,86.0,5.4
90,,Ty JohnsonT. Johnson DET,,66,98,88.7,6.4
Tier 9,
91,,Jeff WilsonJ. Wilson SF,,82,92,89.3,3.1
92,,Dontrell HilliardD. Hilliard CLE,,76,92,87.2,5.5
93,,Bo ScarbroughB. Scarbrough DET,,74,95,89.6,4.3
94,,Corey ClementC. Clement PHI,,75,97,91.0,8.2
95,,Dexter WilliamsD. Williams GB,,79,97,93.7,2.9
96,,Devontae BookerD. Booker DEN,,77,126,98.8,15.7
97,,C.J. AndersonC. Anderson FA,,64,101,94.0,6.3
98,,Reggie BonnafonR. Bonnafon CAR,,83,103,95.4,5.8
99,,Trayveon WilliamsT. Williams CIN,,88,99,95.8,4.2
100,,Kerrith WhyteK. Whyte PIT,,85,100,96.6,5.9
101,,Jordan ScarlettJ. Scarlett CAR,,87,138,112.5,25.5
102,,Spencer WareS. Ware KC,,90,99,94.5,4.5
Tier 10,
103,,Wendell SmallwoodW. Smallwood WAS,,94,108,101.0,7.0
104,,Ameer AbdullahA. Abdullah MIN,,95,105,100.0,5.0
105,,John KellyJ. Kelly LAR,,96,135,115.5,19.5
106,,Josh AdamsJ. Adams NYJ,,100,131,115.5,15.5
