Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
47,,Duke JohnsonD. Johnson CLE,7,34,62,49.4,5.8,61.0,+14.0
48,,Carlos HydeC. Hyde KC,12,30,82,50.2,8.8,44.0,-4.0
49,,Peyton BarberP. Barber TB,7,32,90,51.9,10.5,47.0,-2.0
50,,Adrian PetersonA. Peterson WAS,10,33,69,50.9,8.2,51.0,+1.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Kareem HuntK. Hunt CLE,7,32,69,51.6,8.5,38.0,-13.0
52,,Kalen BallageK. Ballage MIA,5,39,75,55.6,6.5,54.0,+2.0
53,,Jamaal WilliamsJ. Williams GB,11,38,79,55.7,6.4,57.0,+4.0
54,,Chris ThompsonC. Thompson WAS,10,38,73,53.3,5.6,59.0,+5.0
55,,C.J. AndersonC. Anderson DET,5,46,73,56.8,6.1,60.0,+5.0
56,,Damien HarrisD. Harris NE,10,20,105,57.0,14.3,50.0,-6.0
Tier 7,
57,,Mike DavisM. Davis CHI,6,42,80,59.4,7.7,65.0,+8.0
58,,Elijah McGuireE. McGuire NYJ,4,35,76,60.4,7.9,76.0,+18.0
59,,Jaylen SamuelsJ. Samuels PIT,7,27,76,56.8,9.6,46.0,-13.0
60,,Rex BurkheadR. Burkhead NE,10,42,90,59.5,9.7,70.0,+10.0
61,,Jalen RichardJ. Richard OAK,6,33,79,60.1,9.3,62.0,+1.0
62,,Giovani BernardG. Bernard CIN,9,44,83,60.9,7.5,67.0,+5.0
63,,Devin SingletaryD. Singletary BUF,6,41,84,61.6,9.5,53.0,-10.0
64,,Justice HillJ. Hill BAL,8,14,106,63.6,14.3,55.0,-9.0
65,,Kenneth DixonK. Dixon BAL,8,34,95,60.8,12.4,86.0,+21.0
66,,Theo RiddickT. Riddick DET,5,44,93,65.8,8.6,72.0,+6.0
67,,Gus EdwardsG. Edwards BAL,8,39,99,65.8,9.5,68.0,+1.0
68,,Frank GoreF. Gore BUF,6,45,91,68.9,7.9,77.0,+9.0
69,,T.J. YeldonT. Yeldon BUF,6,47,91,66.7,8.3,69.0,0.0
70,,Chase EdmondsC. Edmonds ARI,12,51,86,69.2,6.6,74.0,+4.0
71,,Malcolm BrownM. Brown LAR,9,48,104,71.0,9.5,64.0,-7.0
72,,Alexander MattisonA. Mattison MIN,12,50,98,69.9,11.3,56.0,-16.0
73,,Justin JacksonJ. Jackson LAC,12,65,90,73.6,5.2,79.0,+6.0
74,,Ryquell ArmsteadR. Armstead JAC,10,40,108,72.9,12.1,63.0,-11.0
75,,Doug MartinD. Martin OAK,6,50,98,74.7,8.4,83.0,+8.0
76,,Corey ClementC. Clement PHI,10,59,89,76.8,5.8,87.0,+11.0
77,,Spencer WareS. Ware IND,6,48,103,75.7,6.7,90.0,+13.0
78,,Jordan WilkinsJ. Wilkins IND,6,63,104,79.4,8.0,106.0,+28.0
Tier 8,
79,,Josh AdamsJ. Adams PHI,10,50,120,76.8,10.9,118.0,+39.0
80,,Devontae BookerD. Booker DEN,10,57,99,79.1,7.9,107.0,+27.0
81,,Benny Snell Jr.B. Snell PIT,7,34,124,80.5,11.3,66.0,-15.0
82,,Alfred BlueA. Blue JAC,10,56,110,85.3,7.6,81.0,-1.0
83,,Wendell SmallwoodW. Smallwood PHI,10,70,98,84.1,5.4,92.0,+9.0
84,,Ty MontgomeryT. Montgomery NYJ,4,58,114,86.6,8.7,95.0,+11.0
85,,Wayne GallmanW. Gallman NYG,11,74,114,86.0,7.9,93.0,+8.0
86,,John KellyJ. Kelly LAR,9,66,123,89.4,11.1,127.0,+41.0
87,,Jay AjayiJ. Ajayi FA,,38,135,82.7,14.6,80.0,-7.0
88,,Ameer AbdullahA. Abdullah MIN,12,78,131,93.2,10.6,149.0,+61.0
89,,Cameron Artis-PayneC. Artis-Payne CAR,7,76,110,93.3,6.9,145.0,+56.0
90,,Mike WeberM. Weber DAL,8,62,115,90.9,9.6,91.0,+1.0
91,,Rod SmithR. Smith NYG,11,70,115,91.0,6.8,255.0,+164.0
92,,Zach ZennerZ. Zenner DET,5,84,126,96.3,8.2,230.0,+138.0
93,,Jeff WilsonJ. Wilson SF,4,79,153,94.2,13.6,201.0,+108.0
94,,Trenton CannonT. Cannon NYJ,4,73,130,95.3,9.6,260.0,+166.0
95,,Bilal PowellB. Powell NYJ,4,65,140,94.6,14.6,108.0,+13.0
96,,Myles GaskinM. Gaskin MIA,5,43,123,93.3,13.2,89.0,-7.0
97,,Dexter WilliamsD. Williams GB,11,65,113,89.9,12.9,73.0,-24.0
98,,Darwin ThompsonD. Thompson KC,12,28,125,84.7,20.2,58.0,-40.0
99,,Marcus MurphyM. Murphy BUF,6,90,144,103.4,12.6,176.0,+77.0
100,,Mark WaltonM. Walton MIA,5,80,132,100.1,11.0,143.0,+43.0
Tier 9,
101,,Trayveon WilliamsT. Williams CIN,9,69,126,97.0,12.3,84.0,-17.0
102,,Tony PollardT. Pollard DAL,8,57,146,85.5,19.4,71.0,-31.0
103,,Rodney AndersonR. Anderson CIN,9,64,114,89.9,11.9,88.0,-15.0
104,,Bryce LoveB. Love WAS,10,57,112,90.2,14.0,85.0,-19.0
105,,Alex CollinsA. Collins FA,,70,162,100.0,22.1,162.0,+57.0
106,,LeGarrette BlountL. Blount FA,,82,137,103.1,12.7,103.0,-3.0
107,,Bruce AndersonB. Anderson TB,7,44,119,82.9,21.2,82.0,-25.0
108,,Javorius AllenJ. Allen NO,9,62,137,99.4,17.0,104.0,-4.0
109,,Jordan ScarlettJ. Scarlett CAR,7,55,133,97.1,19.1,97.0,-12.0
110,,Darrel WilliamsD. Williams KC,12,69,125,103.7,10.2,126.0,+16.0
111,,Qadree OllisonQ. Ollison ATL,9,69,115,97.5,11.3,75.0,-36.0
112,,Boston ScottB. Scott PHI,10,89,139,107.7,12.5,148.0,+36.0
113,,Karan HigdonK. Higdon HOU,10,39,127,99.0,12.1,133.0,+20.0
114,,Andre EllingtonA. Ellington TB,7,63,109,92.2,11.8,257.0,+143.0
115,,Mike BooneM. Boone MIN,12,60,125,102.1,12.6,259.0,+144.0
116,,Travis HomerT. Homer SEA,11,65,130,108.0,15.8,122.0,+6.0
117,,Kyle JuszczykK. Juszczyk SF,4,69,111,98.6,9.3,102.0,-15.0
118,,Chris Warren IIIC. Warren OAK,6,83,127,105.8,14.6,124.0,+6.0
119,,Brian HillB. Hill ATL,9,70,139,106.4,18.4,112.0,-7.0
120,,DeAndre WashingtonD. Washington OAK,6,83,128,109.2,7.5,150.0,+30.0
Tier 10,
121,,Cordarrelle PattersonC. Patterson CHI,6,68,101,81.2,10.9,,
122,,Chris IvoryC. Ivory FA,,91,136,110.3,19.5,136.0,+14.0
123,,Elijah HolyfieldE. Holyfield CAR,7,77,141,110.0,23.3,137.0,+14.0
124,,James WilliamsJ. Williams FA,,58,152,111.3,25.4,129.0,+5.0
125,,C.J. ProsiseC. Prosise SEA,11,91,148,111.4,19.3,164.0,+39.0
126,,Tavon AustinT. Austin DAL,8,76,107,92.0,11.5,,
127,,Corey GrantC. Grant FA,,87,142,113.4,18.9,190.0,+63.0
128,,Darren SprolesD. Sproles FA,,93,141,115.1,17.5,101.0,-27.0
129,,J.D. McKissicJ. McKissic SEA,11,73,124,108.2,15.4,261.0,+132.0
130,,James DevelinJ. Develin NE,10,80,155,108.8,23.1,120.0,-10.0
131,,Raheem MostertR. Mostert SF,4,91,127,109.7,10.7,216.0,+85.0
132,,Kenneth FarrowK. Farrow MIA,5,89,142,110.8,18.7,179.0,+47.0
133,,Devine OzigboD. Ozigbo NO,9,98,124,113.3,7.1,78.0,-55.0
134,,Alex BarnesA. Barnes TEN,11,94,137,115.2,18.6,125.0,-9.0
135,,Benny CunninghamB. Cunningham JAC,10,80,146,116.0,15.2,258.0,+123.0
136,,Jeremy HillJ. Hill FA,,95,140,117.2,19.1,243.0,+107.0
137,,T.J. LoganT. Logan ARI,12,110,129,118.8,5.9,139.0,+2.0
138,,Alex ArmahA. Armah CAR,7,98,157,120.2,19.7,250.0,+112.0
139,,Roc ThomasR. Thomas MIN,12,98,145,121.3,14.9,245.0,+106.0
140,,Dwayne WashingtonD. Washington NO,9,103,142,121.3,13.0,206.0,+66.0
141,,Kapri BibbsK. Bibbs FA,,78,131,116.0,19.4,234.0,+93.0
142,,Samaje PerineS. Perine WAS,10,85,133,116.2,11.5,111.0,-31.0
143,,Andy JanovichA. Janovich DEN,10,91,158,117.2,22.7,110.0,-33.0
144,,Shaun WilsonS. Wilson TB,7,89,135,120.2,14.9,220.0,+76.0
145,,Elijhaa PennyE. Penny NYG,11,87,148,122.0,22.7,226.0,+81.0
146,,Jacquizz RodgersJ. Rodgers FA,,104,141,123.8,14.2,156.0,+10.0
147,,Dontrell HilliardD. Hilliard CLE,7,98,143,124.6,17.3,123.0,-24.0
148,,Alfred MorrisA. Morris FA,,98,143,125.0,17.2,166.0,+18.0
149,,Taquan MizzellT. Mizzell CHI,6,114,138,126.8,7.8,158.0,+9.0
150,,Detrez NewsomeD. Newsome LAC,12,102,135,119.3,11.8,113.0,-37.0
151,,Darius JacksonD. Jackson DAL,8,109,143,125.5,14.7,130.0,-21.0
152,,Jalin MooreJ. Moore NYJ,4,87,99,93.0,6.0,,
153,,Anthony ShermanA. Sherman KC,12,95,138,116.3,17.6,114.0,-39.0
Tier 11,
154,,CJ HamC. Ham MIN,12,82,109,95.5,13.5,235.0,+81.0
155,,Keith SmithK. Smith OAK,6,86,160,119.3,30.7,196.0,+41.0
156,,Roosevelt NixR. Nix PIT,7,97,101,99.0,2.0,128.0,-28.0
157,,Zach LineZ. Line NO,9,94,108,101.0,7.0,157.0,0.0
158,,Kenjon BarnerK. Barner ATL,9,97,149,132.0,20.7,219.0,+61.0
159,,Jonathan WilliamsJ. Williams IND,6,118,144,132.3,9.4,160.0,+1.0
160,,David FluellenD. Fluellen TEN,11,97,162,126.7,26.8,186.0,+26.0
161,,Jamize OlawaleJ. Olawale DAL,8,117,140,129.0,9.4,174.0,+13.0
162,,Ricky OrtizR. Ortiz ATL,9,110,159,129.7,21.1,131.0,-31.0
163,,Paul PerkinsP. Perkins NYG,11,96,139,117.5,21.5,200.0,+37.0
164,,Jeremy McNicholsJ. McNichols TEN,11,117,156,133.0,16.7,253.0,+89.0
165,,Kerrith WhyteK. Whyte CHI,6,120,161,140.8,15.8,,
166,,Thomas RawlsT. Rawls JAC,10,121,156,140.8,13.8,203.0,+37.0
167,,Patrick DiMarcoP. DiMarco BUF,6,118,161,133.7,19.4,213.0,+46.0
168,,Brandon BoldenB. Bolden NE,10,128,139,133.7,4.5,170.0,+2.0
169,,Jeremy CoxJ. Cox LAC,12,109,132,120.5,11.5,,
170,,Justin DavisJ. Davis LAR,9,134,138,136.0,1.6,208.0,+38.0
171,,Derek WattD. Watt LAC,12,100,152,126.0,26.0,121.0,-50.0
172,,Byron MarshallB. Marshall WAS,10,107,150,128.5,21.5,227.0,+55.0
173,,D.J. FosterD. Foster ARI,12,122,160,142.7,15.7,233.0,+60.0
174,,Ty JohnsonT. Johnson DET,5,123,147,135.0,12.0,116.0,-58.0
175,,De'Lance TurnerD. Turner BAL,8,127,147,137.0,10.0,242.0,+67.0
176,,Charcandrick WestC. West FA,,140,142,141.0,1.0,183.0,+7.0
177,,Elijah HoodE. Hood CAR,7,140,153,146.5,6.5,228.0,+51.0
178,,Troymaine PopeT. Pope LAC,12,144,158,152.0,5.9,163.0,-15.0
