Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Michael ThomasM. Thomas NO,,1,1,1.0,0.0
2,,DeAndre HopkinsD. Hopkins HOU,,2,6,2.7,0.9
3,,Davante AdamsD. Adams GB,,2,7,3.7,1.1
4,,Tyreek HillT. Hill KC,,2,6,3.9,1.6
Tier 2,
5,,Julio JonesJ. Jones ATL,,2,8,4.5,0.9
6,,Chris GodwinC. Godwin TB,,3,9,5.5,1.1
7,,Mike EvansM. Evans TB,,4,10,7.0,1.0
8,,Amari CooperA. Cooper DAL,,7,14,9.0,1.5
9,,Kenny GolladayK. Golladay DET,,7,14,9.1,1.3
Tier 3,
10,,D.J. MooreD. Moore CAR,,7,23,11.1,1.7
11,,Odell Beckham Jr.O. Beckham CLE,,6,22,11.9,2.2
12,,Allen RobinsonA. Robinson CHI,,8,25,12.7,1.7
13,,Keenan AllenK. Allen LAC,,7,20,13.7,2.3
14,,Courtland SuttonC. Sutton DEN,,10,28,14.4,2.3
15,,A.J. BrownA. Brown TEN,,7,22,15.1,2.7
16,,DeVante ParkerD. Parker MIA,,9,27,15.7,3.0
17,,Stefon DiggsS. Diggs MIN,,11,31,16.8,2.4
Tier 4,
18,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,10,31,18.0,4.0
19,,Cooper KuppC. Kupp LAR,,9,35,19.5,3.4
20,,Robert WoodsR. Woods LAR,,15,35,22.0,2.5
21,,D.J. CharkD. Chark JAC,,16,33,22.0,3.1
22,,Calvin RidleyC. Ridley ATL,,16,34,22.7,2.7
23,,Tyler LockettT. Lockett SEA,,16,33,23.6,3.3
24,,Julian EdelmanJ. Edelman NE,,17,34,23.7,3.7
25,,Adam ThielenA. Thielen MIN,,16,36,25.0,4.2
26,,T.Y. HiltonT. Hilton IND,,16,34,25.6,4.0
27,,D.K. MetcalfD. Metcalf SEA,,21,42,26.3,4.2
28,,Jarvis LandryJ. Landry CLE,,20,33,27.0,2.4
Tier 5,
29,,Terry McLaurinT. McLaurin WAS,,15,31,28.1,2.7
30,,A.J. GreenA. Green CIN,,10,42,29.5,5.2
31,,Deebo SamuelD. Samuel SF,,21,44,31.7,4.2
32,,John BrownJ. Brown BUF,,24,51,31.7,3.3
33,,Michael GallupM. Gallup DAL,,24,38,32.1,2.5
34,,Tyler BoydT. Boyd CIN,,24,42,32.7,3.0
35,,Christian KirkC. Kirk ARI,,24,45,34.4,3.0
36,,Marquise BrownM. Brown BAL,,29,46,37.2,2.8
37,,Sterling ShepardS. Shepard NYG,,34,49,37.5,1.9
38,,Mike WilliamsM. Williams LAC,,30,42,38.3,1.7
39,,Robby AndersonR. Anderson NYJ,,35,44,39.9,2.2
Tier 6,
40,,Emmanuel SandersE. Sanders SF,,35,49,41.5,3.1
41,,Alshon JefferyA. Jeffery PHI,,34,60,42.0,4.1
42,,Anthony MillerA. Miller CHI,,34,51,43.2,2.9
43,,Marvin JonesM. Jones DET,,30,58,43.2,3.7
44,,Will FullerW. Fuller HOU,,37,100,44.4,4.4
45,,Curtis SamuelC. Samuel CAR,,41,54,46.8,2.8
46,,Brandin CooksB. Cooks LAR,,35,60,47.8,5.3
47,,Preston WilliamsP. Williams MIA,,28,58,48.5,4.7
48,,Diontae JohnsonD. Johnson PIT,,42,57,49.0,3.8
49,,Jamison CrowderJ. Crowder NYJ,,33,60,49.4,1.9
50,,Golden TateG. Tate NYG,,36,60,50.5,3.2
51,,Darius SlaytonD. Slayton NYG,,37,57,44.7,4.3
52,,DeSean JacksonD. Jackson PHI,,38,76,53.4,4.6
53,,John RossJ. Ross CIN,,41,62,53.8,3.7
54,,Dede WestbrookD. Westbrook JAC,,41,67,55.5,3.7
55,,N'Keal HarryN. Harry NE,,43,73,55.6,5.4
56,,Sammy WatkinsS. Watkins KC,,43,67,55.7,3.1
57,,Tyrell WilliamsT. Williams OAK,,45,63,56.2,2.6
Tier 7,
58,,Corey DavisC. Davis TEN,,46,68,59.0,4.1
59,,Cole BeasleyC. Beasley BUF,,50,78,59.5,3.2
60,,Mecole HardmanM. Hardman KC,,49,75,59.6,5.5
61,,Breshad PerrimanB. Perriman TB,,42,110,59.8,5.7
62,,James WashingtonJ. Washington PIT,,47,67,62.8,3.9
63,,Larry FitzgeraldL. Fitzgerald ARI,,49,71,62.8,4.2
64,,Hunter RenfrowH. Renfrow OAK,,49,81,63.0,5.8
65,,Parris CampbellP. Campbell IND,,52,76,65.0,3.4
66,,Kenny StillsK. Stills HOU,,52,74,67.7,2.4
67,,Randall CobbR. Cobb DAL,,59,77,68.0,2.8
68,,Mohamed SanuM. Sanu NE,,51,109,69.9,10.1
69,,Albert WilsonA. Wilson MIA,,63,95,73.7,6.4
70,,Chris ConleyC. Conley JAC,,59,78,70.1,3.8
71,,Andy IsabellaA. Isabella ARI,,57,77,70.3,3.8
72,,Allen LazardA. Lazard GB,,62,86,73.5,5.0
73,,Danny AmendolaD. Amendola DET,,66,108,77.2,11.5
74,,Devin FunchessD. Funchess IND,,58,107,79.3,8.3
75,,Taylor GabrielT. Gabriel CHI,,68,84,73.9,3.9
76,,Tre'Quan SmithT. Smith NO,,54,87,74.7,5.1
Tier 8,
77,,Nelson AgholorN. Agholor PHI,,69,100,79.2,6.5
78,,David MooreD. Moore SEA,,73,104,86.7,8.7
79,,DaeSean HamiltonD. Hamilton DEN,,64,129,85.5,13.8
80,,Auden TateA. Tate CIN,,54,91,79.7,5.3
81,,Antonio BrownA. Brown FA,,21,104,59.1,23.4
82,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,76,134,87.5,11.9
83,,Demarcus RobinsonD. Robinson KC,,78,124,92.7,9.7
84,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,,70,105,88.8,7.9
85,,Demaryius ThomasD. Thomas NYJ,,82,106,89.8,7.0
86,,Willie SneadW. Snead BAL,,78,138,89.9,12.8
87,,Kelvin HarmonK. Harmon WAS,,72,127,87.2,11.5
88,,Keke CouteeK. Coutee HOU,,61,109,88.8,8.3
89,,Adam HumphriesA. Humphries TEN,,65,100,89.2,5.4
90,,Phillip DorsettP. Dorsett NE,,78,105,89.7,5.6
91,,Miles BoykinM. Boykin BAL,,74,104,90.7,7.1
92,,Jakobi MeyersJ. Meyers NE,,73,96,84.9,4.1
93,,Jalen HurdJ. Hurd SF,,61,115,91.5,7.7
94,,Josh ReynoldsJ. Reynolds LAR,,83,117,94.3,7.8
95,,Keelan ColeK. Cole JAC,,77,109,96.2,5.0
96,,Steven SimsS. Sims WAS,,68,109,91.8,13.1
97,,Zach PascalZ. Pascal IND,,77,99,91.8,5.8
98,,Geronimo AllisonG. Allison GB,,68,176,100.9,18.8
99,,Ted GinnT. Ginn NO,,75,128,101.8,8.3
100,,Greg WardG. Ward PHI,,57,132,91.6,14.2
101,,Paul Richardson Jr.P. Richardson FA,,80,133,103.7,8.5
102,,Dante PettisD. Pettis SF,,59,133,103.9,9.8
103,,Russell GageR. Gage ATL,,75,107,98.8,6.2
104,,Marquise GoodwinM. Goodwin SF,,67,124,106.9,6.9
105,,Zay JonesZ. Jones OAK,,72,145,108.7,12.5
106,,Kendrick BourneK. Bourne SF,,90,129,104.3,7.5
Tier 9,
107,,Justin WatsonJ. Watson TB,,81,126,105.3,8.3
108,,Quincy EnunwaQ. Enunwa NYJ,,71,116,106.4,7.2
109,,Josh GordonJ. Gordon SEA,,65,112,104.9,10.7
110,,KeeSean JohnsonK. Johnson ARI,,77,125,108.8,8.1
111,,Damiere ByrdD. Byrd ARI,,81,179,114.5,25.4
Tier 10,
112,,Allen HurnsA. Hurns MIA,,96,114,103.8,6.4
113,,Tajae SharpeT. Sharpe TEN,,89,120,104.4,11.4
114,,Rashard HigginsR. Higgins CLE,,77,175,121.3,24.9
115,,Trey QuinnT. Quinn WAS,,87,188,124.5,31.6
