Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,6,1.8,0.9,1.0,0.0
2,,Ezekiel ElliottE. Elliott DAL,8,1,7,2.2,1.1,3.0,+1.0
3,,Christian McCaffreyC. McCaffrey CAR,7,1,6,2.9,1.2,2.0,-1.0
4,,Alvin KamaraA. Kamara NO,9,1,6,3.5,1.0,4.0,0.0
Tier 2,
5,,David JohnsonD. Johnson ARI,12,3,17,6.1,2.3,5.0,0.0
6,,Melvin GordonM. Gordon LAC,12,2,13,6.9,2.2,6.0,0.0
7,,Le'Veon BellL. Bell NYJ,4,4,17,8.3,2.2,7.0,0.0
8,,Joe MixonJ. Mixon CIN,9,5,14,8.8,1.9,9.0,+1.0
9,,James ConnerJ. Conner PIT,7,5,16,9.2,2.0,8.0,-1.0
Tier 3,
10,,Todd GurleyT. Gurley LAR,9,1,23,10.3,3.8,10.0,0.0
11,,Dalvin CookD. Cook MIN,12,7,19,10.9,2.1,11.0,0.0
12,,Nick ChubbN. Chubb CLE,7,5,21,12.0,3.4,12.0,0.0
13,,Damien WilliamsD. Williams KC,12,4,54,14.7,5.4,13.0,0.0
14,,Leonard FournetteL. Fournette JAC,10,7,22,15.1,2.9,14.0,0.0
15,,Aaron JonesA. Jones GB,11,5,27,15.6,3.3,15.0,0.0
16,,Marlon MackM. Mack IND,6,8,31,15.9,3.5,18.0,+2.0
17,,Devonta FreemanD. Freeman ATL,9,9,28,17.5,3.5,16.0,-1.0
Tier 4,
18,,Kerryon JohnsonK. Johnson DET,5,9,35,19.3,3.7,17.0,-1.0
19,,Derrick HenryD. Henry TEN,11,13,35,19.7,3.5,20.0,+1.0
20,,Josh JacobsJ. Jacobs OAK,6,9,38,21.0,5.4,19.0,-1.0
21,,Phillip LindsayP. Lindsay DEN,10,10,36,23.8,3.9,21.0,0.0
22,,Kenyan DrakeK. Drake MIA,5,10,48,24.0,5.5,24.0,+2.0
23,,Sony MichelS. Michel NE,10,10,33,24.2,4.8,22.0,-1.0
24,,Mark IngramM. Ingram BAL,8,12,41,24.7,4.1,23.0,-1.0
25,,David MontgomeryD. Montgomery CHI,6,10,51,24.9,6.6,25.0,0.0
26,,Tarik CohenT. Cohen CHI,6,13,43,25.1,4.3,27.0,+1.0
27,,James WhiteJ. White NE,10,14,43,25.3,5.0,26.0,-1.0
28,,Chris CarsonC. Carson SEA,11,9,40,25.5,4.5,28.0,0.0
Tier 5,
29,,Lamar MillerL. Miller HOU,10,19,53,29.5,3.7,31.0,+2.0
30,,Derrius GuiceD. Guice WAS,10,11,47,31.2,5.0,29.0,-1.0
31,,Tevin ColemanT. Coleman SF,4,22,46,31.4,3.5,30.0,-1.0
32,,Rashaad PennyR. Penny SEA,11,20,41,33.5,3.8,34.0,+2.0
33,,Latavius MurrayL. Murray NO,9,11,52,34.4,5.9,36.0,+3.0
34,,LeSean McCoyL. McCoy BUF,6,21,52,36.7,5.5,39.0,+5.0
35,,Royce FreemanR. Freeman DEN,10,25,47,38.0,4.1,40.0,+5.0
36,,Jerick McKinnonJ. McKinnon SF,4,22,60,39.2,7.3,42.0,+6.0
37,,Miles SandersM. Sanders PHI,10,16,86,37.4,11.8,32.0,-5.0
38,,Jordan HowardJ. Howard PHI,10,22,61,39.4,6.3,35.0,-3.0
39,,Dion LewisD. Lewis TEN,11,29,58,40.6,6.1,49.0,+10.0
40,,Austin EkelerA. Ekeler LAC,12,20,58,40.9,5.4,41.0,+1.0
41,,Ronald Jones IIR. Jones TB,7,21,68,41.0,7.8,37.0,-4.0
Tier 6,
42,,Nyheim HinesN. Hines IND,6,29,71,42.5,6.0,44.0,+2.0
43,,Darrell HendersonD. Henderson LAR,9,15,103,41.8,14.2,33.0,-10.0
44,,Matt BreidaM. Breida SF,4,15,65,45.8,8.3,53.0,+9.0
45,,Ito SmithI. Smith ATL,9,34,83,47.3,5.9,50.0,+5.0
46,,D'Onta ForemanD. Foreman HOU,10,33,71,48.1,6.5,43.0,-3.0
47,,Adrian PetersonA. Peterson WAS,10,32,78,49.2,8.6,51.0,+4.0
48,,Duke JohnsonD. Johnson CLE,7,34,73,49.2,6.4,57.0,+9.0
49,,Carlos HydeC. Hyde KC,12,30,82,49.9,7.7,46.0,-3.0
50,,Peyton BarberP. Barber TB,7,30,75,50.8,9.0,47.0,-3.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Kareem HuntK. Hunt CLE,7,32,69,53.4,8.2,38.0,-13.0
52,,Chris ThompsonC. Thompson WAS,10,39,76,54.4,6.6,58.0,+6.0
53,,Kalen BallageK. Ballage MIA,5,39,79,56.2,6.3,56.0,+3.0
54,,Jamaal WilliamsJ. Williams GB,11,42,80,56.9,6.7,62.0,+8.0
55,,Jaylen SamuelsJ. Samuels PIT,7,29,74,54.3,8.4,45.0,-10.0
56,,Damien HarrisD. Harris NE,10,20,105,55.9,14.3,48.0,-8.0
Tier 7,
57,,C.J. AndersonC. Anderson DET,5,44,77,57.2,6.9,60.0,+3.0
58,,Giovani BernardG. Bernard CIN,9,42,83,60.7,7.5,61.0,+3.0
59,,Jalen RichardJ. Richard OAK,6,40,78,60.9,8.2,63.0,+4.0
60,,Mike DavisM. Davis CHI,6,36,80,60.9,7.4,65.0,+5.0
61,,Rex BurkheadR. Burkhead NE,10,40,90,59.6,9.4,72.0,+11.0
62,,Justice HillJ. Hill BAL,8,14,104,61.3,15.4,55.0,-7.0
63,,Elijah McGuireE. McGuire NYJ,4,35,83,61.6,9.1,79.0,+16.0
64,,Devin SingletaryD. Singletary BUF,6,44,86,61.7,9.0,52.0,-12.0
65,,Gus EdwardsG. Edwards BAL,8,35,99,66.0,9.7,68.0,+3.0
66,,Kenneth DixonK. Dixon BAL,8,38,101,64.1,12.8,85.0,+19.0
67,,Theo RiddickT. Riddick DET,5,44,103,68.6,10.4,75.0,+8.0
68,,Frank GoreF. Gore BUF,6,45,89,69.2,7.2,76.0,+8.0
69,,T.J. YeldonT. Yeldon BUF,6,41,91,66.0,9.0,67.0,-2.0
70,,Chase EdmondsC. Edmonds ARI,12,42,86,67.9,7.9,73.0,+3.0
71,,Justin JacksonJ. Jackson LAC,12,40,87,70.8,7.9,70.0,-1.0
72,,Malcolm BrownM. Brown LAR,9,47,92,69.9,7.8,69.0,-3.0
73,,Alexander MattisonA. Mattison MIN,12,43,98,69.4,11.1,54.0,-19.0
74,,Doug MartinD. Martin OAK,6,48,95,73.3,9.1,88.0,+14.0
75,,Ryquell ArmsteadR. Armstead JAC,10,44,109,71.6,13.5,64.0,-11.0
Tier 8,
76,,Corey ClementC. Clement PHI,10,61,88,76.2,5.6,84.0,+8.0
77,,Spencer WareS. Ware IND,6,54,94,75.8,7.1,105.0,+28.0
78,,Josh AdamsJ. Adams PHI,10,36,111,76.9,12.9,160.0,+82.0
79,,Jordan WilkinsJ. Wilkins IND,6,67,105,79.6,8.1,110.0,+31.0
80,,Devontae BookerD. Booker DEN,10,58,122,80.3,8.7,123.0,+43.0
81,,Benny Snell Jr.B. Snell PIT,7,34,108,79.3,9.0,66.0,-15.0
82,,Alfred BlueA. Blue JAC,10,59,102,84.2,7.3,81.0,-1.0
83,,Wendell SmallwoodW. Smallwood PHI,10,65,112,83.6,6.5,95.0,+12.0
84,,Ty MontgomeryT. Montgomery NYJ,4,58,104,85.6,6.9,112.0,+28.0
85,,Wayne GallmanW. Gallman NYG,11,77,114,85.9,6.9,87.0,+2.0
86,,John KellyJ. Kelly LAR,9,65,123,88.6,10.6,148.0,+62.0
87,,Cameron Artis-PayneC. Artis-Payne CAR,7,74,118,93.5,7.6,119.0,+32.0
88,,Rod SmithR. Smith NYG,11,70,113,89.6,6.3,202.0,+114.0
89,,Ameer AbdullahA. Abdullah MIN,12,82,131,93.9,12.0,252.0,+163.0
90,,Mike WeberM. Weber DAL,8,62,122,90.6,10.3,251.0,+161.0
91,,Darwin ThompsonD. Thompson KC,12,28,116,83.2,18.7,59.0,-32.0
92,,Jeff WilsonJ. Wilson SF,4,77,128,93.6,11.0,183.0,+91.0
93,,Zach ZennerZ. Zenner DET,5,84,135,97.7,10.1,236.0,+143.0
94,,Jay AjayiJ. Ajayi FA,,43,113,84.0,10.8,83.0,-11.0
95,,Bilal PowellB. Powell NYJ,4,66,130,92.4,12.3,91.0,-4.0
96,,Dexter WilliamsD. Williams GB,11,56,114,87.5,13.7,78.0,-18.0
97,,Trenton CannonT. Cannon NYJ,4,73,128,95.4,9.6,129.0,+32.0
98,,Myles GaskinM. Gaskin MIA,5,42,112,92.5,10.1,82.0,-16.0
Tier 9,
99,,Tony PollardT. Pollard DAL,8,57,110,79.4,15.1,71.0,-28.0
100,,Marcus MurphyM. Murphy BUF,6,92,137,102.3,10.2,164.0,+64.0
101,,Mark WaltonM. Walton MIA,5,81,132,99.5,10.7,254.0,+153.0
102,,Trayveon WilliamsT. Williams CIN,9,72,119,94.9,11.4,102.0,0.0
103,,Rodney AndersonR. Anderson CIN,9,64,113,92.9,11.7,94.0,-9.0
104,,Bruce AndersonB. Anderson TB,7,49,119,83.2,17.9,77.0,-27.0
105,,Bryce LoveB. Love WAS,10,57,115,94.0,14.0,86.0,-19.0
106,,Javorius AllenJ. Allen NO,9,62,136,96.9,14.7,109.0,+3.0
107,,LeGarrette BlountL. Blount FA,,87,133,99.8,11.5,166.0,+59.0
108,,Qadree OllisonQ. Ollison ATL,9,66,115,95.8,12.1,74.0,-34.0
109,,Jordan ScarlettJ. Scarlett CAR,7,55,132,94.6,17.4,101.0,-8.0
110,,Alex CollinsA. Collins FA,,50,125,93.4,13.7,126.0,+16.0
