Rank,WSID,Team DST,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Chicago (CHI)CHI DST,6,1,9,1.0,0.2,1.0,0.0
2,,Jacksonville (JAC)JAC DST,10,2,11,3.1,1.3,3.0,+1.0
3,,Los Angeles (LAR)LAR DST,9,2,9,4.0,1.4,2.0,-1.0
Tier 2,
4,,Baltimore (BAL)BAL DST,8,1,16,4.7,3.2,4.0,0.0
5,,Minnesota (MIN)MIN DST,12,2,13,5.4,2.0,5.0,0.0
6,,Los Angeles (LAC)LAC DST,12,2,32,6.3,2.8,8.0,+2.0
7,,Houston (HOU)HOU DST,10,4,13,7.5,2.3,6.0,-1.0
Tier 3,
8,,Cleveland (CLE)CLE DST,7,5,17,9.0,3.1,7.0,-1.0
9,,New Orleans (NO)NO DST,9,6,16,9.1,2.3,9.0,0.0
10,,Denver (DEN)DEN DST,10,6,21,10.4,1.7,12.0,+2.0
11,,New England (NE)NE DST,10,5,21,11.7,2.5,11.0,0.0
12,,Buffalo (BUF)BUF DST,6,5,25,12.3,3.3,19.0,+7.0
13,,Dallas (DAL)DAL DST,8,4,20,13.2,3.2,13.0,0.0
14,,Seattle (SEA)SEA DST,11,3,26,14.4,2.8,14.0,0.0
Tier 4,
15,,Philadelphia (PHI)PHI DST,10,2,21,15.0,2.8,10.0,-5.0
16,,Tennessee (TEN)TEN DST,11,12,22,16.5,2.5,21.0,+5.0
17,,Pittsburgh (PIT)PIT DST,7,7,28,17.2,3.2,22.0,+5.0
18,,Indianapolis (IND)IND DST,6,10,31,19.2,3.6,17.0,-1.0
19,,Kansas City (KC)KC DST,12,12,31,20.8,4.5,15.0,-4.0
20,,Carolina (CAR)CAR DST,7,17,25,20.3,2.2,25.0,+5.0
21,,Atlanta (ATL)ATL DST,9,10,28,20.8,3.2,26.0,+5.0
22,,Green Bay (GB)GB DST,11,13,27,20.6,3.0,20.0,-2.0
Tier 5,
23,,New York (NYJ)NYJ DST,4,8,27,22.6,3.2,16.0,-7.0
24,,Arizona (ARI)ARI DST,12,17,28,23.5,2.5,28.0,+4.0
25,,Washington (WAS)WAS DST,10,14,30,24.0,3.5,24.0,-1.0
26,,San Francisco (SF)SF DST,4,5,32,24.4,5.3,18.0,-8.0
27,,Detroit (DET)DET DST,5,21,30,26.0,1.6,23.0,-4.0
28,,New York (NYG)NYG DST,11,4,32,26.9,4.2,,
29,,Tampa Bay (TB)TB DST,7,26,32,29.5,1.7,,
30,,Miami (MIA)MIA DST,5,9,32,29.6,1.9,27.0,-3.0
31,,Cincinnati (CIN)CIN DST,9,10,31,29.4,1.4,29.0,-2.0
32,,Oakland (OAK)OAK DST,6,8,32,30.2,2.5,,
