Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
280,,Josh RosenJ. Rosen MIA,QB33,5,172,371,281.5,41.5,272.0,-8.0
281,,Josh LamboJ. Lambo JAC,K20,10,154,353,286.2,27.2,320.0,+39.0
282,,Benny Snell Jr.B. Snell PIT,RB78,7,172,380,274.9,42.3,248.0,-34.0
283,,Breshad PerrimanB. Perriman TB,WR98,7,148,379,281.3,46.5,371.0,+88.0
284,,Brandon McManusB. McManus DEN,K21,10,210,339,284.2,18.2,259.0,-25.0
285,,Hakeem ButlerH. Butler ARI,WR99,12,175,385,275.1,41.8,277.0,-8.0
286,,Corey ClementC. Clement PHI,RB79,10,189,355,277.6,33.2,359.0,+73.0
287,,Nick VannettN. Vannett SEA,TE33,11,191,357,278.7,35.2,479.0,+192.0
288,,Chris HoganC. Hogan CAR,WR100,7,178,387,283.7,42.7,298.0,+10.0
289,,Arizona (ARI)ARI DST,DST23,12,165,337,286.3,30.8,264.0,-25.0
290,,Greg JosephG. Joseph CLE,K22,7,171,342,281.0,27.6,347.0,+57.0
291,,Washington (WAS)WAS DST,DST24,10,141,323,289.3,41.1,254.0,-37.0
292,,Dexter WilliamsD. Williams GB,RB80,11,153,362,263.9,54.3,276.0,-16.0
293,,Taywan TaylorT. Taylor TEN,WR101,11,194,373,274.5,39.8,399.0,+106.0
Tier 13,
294,,Ty MontgomeryT. Montgomery NYJ,RB81,4,149,384,283.6,47.3,317.0,+23.0
295,,Demaryius ThomasD. Thomas NE,WR102,10,148,379,267.6,46.9,240.0,-55.0
296,,Terry McLaurinT. McLaurin WAS,WR103,10,79,374,252.3,59.4,327.0,+31.0
297,,Steven HauschkaS. Hauschka BUF,K23,6,156,332,294.2,27.5,304.0,+7.0
298,,Charles ClayC. Clay ARI,TE34,12,209,391,292.9,41.3,412.0,+114.0
299,,Giorgio TavecchioG. Tavecchio ATL,K24,9,204,325,271.1,35.2,209.0,-90.0
300,,Devontae BookerD. Booker DEN,RB82,10,188,382,286.4,41.2,378.0,+78.0
301,,Case KeenumC. Keenum WAS,QB34,10,190,400,305.1,35.0,345.0,+44.0
302,,Detroit (DET)DET DST,DST25,5,164,347,300.3,28.1,247.0,-55.0
303,,Alfred BlueA. Blue JAC,RB83,10,143,392,296.8,51.3,316.0,+13.0
304,,Daniel CarlsonD. Carlson OAK,K25,6,157,342,301.4,31.7,333.0,+29.0
305,,Demarcus RobinsonD. Robinson KC,WR104,12,137,378,284.3,47.4,289.0,-16.0
306,,Jonnu SmithJ. Smith TEN,TE35,11,139,365,282.7,37.7,390.0,+84.0
307,,Diontae JohnsonD. Johnson PIT,WR105,7,138,389,278.3,53.8,328.0,+21.0
308,,Josh AdamsJ. Adams PHI,RB84,10,84,388,285.7,56.6,405.0,+97.0
309,,Jordan WilkinsJ. Wilkins IND,RB85,6,236,393,297.5,35.9,370.0,+61.0
310,,New York (NYJ)NYJ DST,DST26,4,207,355,291.7,30.3,243.0,-67.0
311,,Cairo SantosC. Santos TB,K26,7,183,332,303.1,24.7,570.0,+259.0
312,,Will DisslyW. Dissly SEA,TE36,11,163,360,266.6,55.4,310.0,-2.0
313,,New York (NYG)NYG DST,DST27,11,152,355,310.7,32.7,275.0,-38.0
314,,Jordan ThomasJ. Thomas HOU,TE37,10,163,368,262.7,52.9,313.0,-1.0
315,,Matt LaCosseM. LaCosse NE,TE38,10,173,394,259.6,52.8,266.0,-49.0
316,,Deon CainD. Cain IND,WR106,6,210,379,305.4,44.3,312.0,-4.0
317,,Wendell SmallwoodW. Smallwood PHI,RB86,10,193,382,303.5,32.9,382.0,+65.0
318,,Irv Smith Jr.I. Smith MIN,TE39,12,153,366,283.6,40.0,235.0,-83.0
319,,Wayne GallmanW. Gallman NYG,RB87,11,233,372,311.0,31.5,337.0,+18.0
320,,Cordarrelle PattersonC. Patterson CHI,WR107,6,198,396,309.7,40.2,352.0,+32.0
321,,Jalen HurdJ. Hurd SF,WR108,4,107,386,287.4,62.7,338.0,+17.0
322,,Jake KumerowJ. Kumerow GB,WR109,11,175,378,305.5,42.4,377.0,+55.0
323,,San Francisco (SF)SF DST,DST28,4,150,347,305.3,34.1,237.0,-86.0
324,,Spencer WareS. Ware IND,RB88,6,187,380,279.6,44.2,362.0,+38.0
325,,Josh GordonJ. Gordon NE,WR110,10,140,377,261.7,62.3,192.0,-133.0
326,,KeeSean JohnsonK. Johnson ARI,WR111,12,163,390,276.8,69.0,315.0,-11.0
327,,Geoff SwaimG. Swaim JAC,TE40,10,127,381,269.6,64.7,306.0,-21.0
328,,Jake ButtJ. Butt DEN,TE41,10,191,385,302.7,39.8,386.0,+58.0
329,,Daniel JonesD. Jones NYG,QB35,11,192,404,312.8,46.1,262.0,-67.0
330,,Ryan GrantR. Grant OAK,WR112,6,212,372,302.4,32.5,972.0,+642.0
331,,Travis BenjaminT. Benjamin LAC,WR113,12,111,390,271.9,53.2,373.0,+42.0
332,,Keith KirkwoodK. Kirkwood NO,WR114,9,208,390,311.8,39.7,520.0,+188.0
333,,Bruce AndersonB. Anderson TB,RB89,7,181,358,286.1,48.4,299.0,-34.0
334,,Dustin HopkinsD. Hopkins WAS,K27,10,158,332,313.6,23.7,311.0,-23.0
335,,Hunter RenfrowH. Renfrow OAK,WR115,6,97,396,275.3,65.8,309.0,-26.0
336,,Tampa Bay (TB)TB DST,DST29,7,145,349,315.0,35.7,305.0,-31.0
337,,Justin WatsonJ. Watson TB,WR116,7,212,379,287.4,46.9,431.0,+94.0
338,,Ryan TannehillR. Tannehill TEN,QB36,11,191,414,329.0,40.1,408.0,+70.0
339,,Miami (MIA)MIA DST,DST30,5,140,355,315.2,39.8,292.0,-47.0
340,,Maurice HarrisM. Harris NE,WR117,10,151,390,272.0,49.1,314.0,-26.0
341,,Benjamin WatsonB. Watson NE,TE42,10,147,383,287.0,43.6,256.0,-85.0
342,,Cameron MeredithC. Meredith NE,WR118,10,220,405,313.5,33.0,680.0,+338.0
Tier 14,
343,,J'Mon MooreJ. Moore GB,WR119,11,243,384,312.1,30.6,924.0,+581.0
344,,Cameron Artis-PayneC. Artis-Payne CAR,RB90,7,237,388,328.3,29.1,329.0,-15.0
345,,Matt BryantM. Bryant FA,K28,,197,320,271.0,33.4,325.0,-20.0
346,,Blake JarwinB. Jarwin DAL,TE43,8,142,374,298.7,52.4,358.0,+12.0
347,,Trent TaylorT. Taylor SF,WR120,4,214,371,306.1,47.2,350.0,+3.0
348,,Bilal PowellB. Powell NYJ,RB91,4,217,363,312.7,33.9,353.0,+5.0
349,,Jace SternbergerJ. Sternberger GB,TE44,11,173,376,288.6,44.5,346.0,-3.0
350,,C.J. UzomahC. Uzomah CIN,TE45,9,163,391,305.2,46.0,348.0,-2.0
351,,John KellyJ. Kelly LAR,RB92,9,257,393,318.7,34.5,919.0,+568.0
352,,Mike WeberM. Weber DAL,RB93,8,199,377,316.4,35.3,308.0,-44.0
353,,Vernon DavisV. Davis WAS,TE46,10,190,352,305.6,37.3,458.0,+105.0
354,,Qadree OllisonQ. Ollison ATL,RB94,9,185,386,309.1,54.4,294.0,-60.0
355,,Rod SmithR. Smith NYG,RB95,11,237,388,324.9,24.7,"1,018.0",+663.0
356,,Jesse JamesJ. James DET,TE47,5,219,362,308.0,39.0,274.0,-82.0
357,,Kendrick BourneK. Bourne SF,WR121,4,179,392,321.1,37.7,415.0,+58.0
358,,Luke WillsonL. Willson OAK,TE48,6,242,389,310.6,35.4,696.0,+338.0
359,,Chandler CatanzaroC. Catanzaro FA,K29,,220,342,313.7,21.1,330.0,-29.0
360,,Alfred MorrisA. Morris DAL,RB96,8,166,386,282.6,51.6,225.0,-135.0
361,,Josh OliverJ. Oliver JAC,TE49,10,180,389,315.8,55.8,363.0,+2.0
362,,Ameer AbdullahA. Abdullah MIN,RB97,12,280,388,332.0,27.0,461.0,+99.0
363,,Jay AjayiJ. Ajayi FA,RB98,,186,393,296.5,44.6,257.0,-106.0
364,,Zach ZennerZ. Zenner DET,RB99,5,193,388,335.4,29.8,421.0,+57.0
365,,Brian HillB. Hill ATL,RB100,9,167,373,264.8,44.8,361.0,-4.0
366,,Andre EllingtonA. Ellington TB,RB101,7,187,390,304.0,44.8,"1,019.0",+653.0
367,,Dontrell HilliardD. Hilliard CLE,RB102,7,173,386,275.0,60.3,332.0,-35.0
368,,Trayveon WilliamsT. Williams CIN,RB103,9,199,377,325.4,33.8,303.0,-65.0
369,,Myles GaskinM. Gaskin MIA,RB104,5,232,382,334.8,22.1,364.0,-5.0
370,,Dawson KnoxD. Knox BUF,TE50,6,180,383,296.7,48.5,380.0,+10.0
371,,Tim PatrickT. Patrick DEN,WR122,10,102,373,320.1,44.6,474.0,+103.0
372,,Tyler HigbeeT. Higbee LAR,TE51,9,209,366,322.7,36.7,369.0,-3.0
373,,Cody ParkeyC. Parkey FA,K30,,155,353,293.9,41.9,374.0,+1.0
374,,Jeff WilsonJ. Wilson SF,RB105,4,270,385,332.0,25.6,491.0,+117.0
375,,Adam ShaheenA. Shaheen CHI,TE52,6,163,368,322.6,40.1,464.0,+89.0
376,,Darren SprolesD. Sproles PHI,RB106,10,199,368,293.9,53.3,286.0,-90.0
377,,Dontrelle InmanD. Inman NE,WR123,10,152,398,315.9,45.8,852.0,+475.0
378,,Chester RogersC. Rogers IND,WR124,6,228,396,338.2,36.9,442.0,+64.0
379,,Trenton CannonT. Cannon NYJ,RB107,4,281,381,338.9,25.3,423.0,+44.0
380,,Jakobi MeyersJ. Meyers NE,WR125,10,151,373,298.9,52.3,284.0,-96.0
381,,Jaron BrownJ. Brown SEA,WR126,11,194,384,305.1,41.6,418.0,+37.0
382,,Bryce LoveB. Love WAS,RB108,10,238,386,314.4,44.3,319.0,-63.0
383,,Jordan ScarlettJ. Scarlett CAR,RB109,7,166,389,315.1,58.0,383.0,0.0
384,,Kelvin HarmonK. Harmon WAS,WR127,10,239,395,321.1,44.5,318.0,-66.0
385,,Chad BeebeC. Beebe MIN,WR128,12,211,382,300.4,51.2,484.0,+99.0
386,,Michael CrabtreeM. Crabtree FA,WR129,,243,366,296.4,32.7,376.0,-10.0
387,,Drew LockD. Lock DEN,QB37,10,196,417,342.4,34.9,339.0,-48.0
388,,Mark WaltonM. Walton MIA,RB110,5,270,369,326.4,24.9,"1,023.0",+635.0
389,,Cincinnati (CIN)CIN DST,DST31,9,149,355,331.8,18.4,341.0,-48.0
390,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE53,,246,343,284.1,23.9,618.0,+228.0
391,,Damarea CrockettD. Crockett HOU,RB111,10,235,364,295.3,43.8,465.0,+74.0
392,,Randy BullockR. Bullock CIN,K31,9,284,353,327.6,12.1,400.0,+8.0
393,,Jakeem GrantJ. Grant MIA,WR130,5,240,369,307.8,42.9,"1,017.0",+624.0
394,,Laquon TreadwellL. Treadwell MIN,WR131,12,271,382,337.8,25.5,427.0,+33.0
395,,Ryan SwitzerR. Switzer PIT,WR132,7,222,376,316.6,45.6,424.0,+29.0
396,,Preston WilliamsP. Williams MIA,WR133,5,219,378,295.8,48.5,342.0,-54.0
397,,Rodney AndersonR. Anderson CIN,RB112,9,258,385,333.1,28.7,321.0,-76.0
398,,Ty JohnsonT. Johnson DET,RB113,5,233,357,270.9,37.8,420.0,+22.0
399,,Tyler KroftT. Kroft BUF,TE54,6,246,391,325.7,35.7,417.0,+18.0
400,,Kahale WarringK. Warring HOU,TE55,10,267,394,330.7,41.9,411.0,+11.0
401,,Cody LatimerC. Latimer NYG,WR134,11,222,377,306.5,45.1,375.0,-26.0
402,,Gary JenningsG. Jennings SEA,WR135,11,206,377,329.7,31.9,471.0,+69.0
403,,Marcus MurphyM. Murphy BUF,RB114,6,292,383,344.4,17.8,828.0,+425.0
404,,Zane GonzalezZ. Gonzalez ARI,K32,12,285,353,327.4,17.6,349.0,-55.0
405,,Blake BortlesB. Bortles LAR,QB38,9,194,397,351.2,27.6,438.0,+33.0
406,,Jordan MatthewsJ. Matthews SF,WR136,4,304,377,342.0,23.3,449.0,+43.0
Tier 15,
407,,Darrel WilliamsD. Williams KC,RB115,12,200,378,332.7,40.6,351.0,-56.0
408,,Travis HomerT. Homer SEA,RB116,11,168,384,322.2,47.9,494.0,+86.0
409,,Javorius AllenJ. Allen FA,RB117,,272,382,331.0,22.9,436.0,+27.0
410,,Taysom HillT. Hill NO,QB39,9,195,408,353.5,26.1,385.0,-25.0
411,,Oakland (OAK)OAK DST,DST32,6,295,355,335.2,12.0,295.0,-116.0
412,,Allen HurnsA. Hurns MIA,WR137,5,173,407,351.0,32.9,628.0,+216.0
413,,Chris MooreC. Moore BAL,WR138,8,203,383,324.9,36.1,354.0,-59.0
414,,Riley RidleyR. Ridley CHI,WR139,6,263,393,348.1,35.5,287.0,-127.0
415,,Jarius WrightJ. Wright CAR,WR140,7,256,395,352.6,30.9,445.0,+30.0
416,,Jeff HeuermanJ. Heuerman DEN,TE56,10,161,376,345.0,31.7,429.0,+13.0
417,,Eddy PineiroE. Pineiro CHI,K33,6,251,353,338.2,16.3,334.0,-83.0
418,,J.J. NelsonJ. Nelson OAK,WR141,6,250,389,322.0,33.0,541.0,+123.0
419,,LeGarrette BlountL. Blount FA,RB118,,307,359,333.4,10.9,410.0,-9.0
420,,Jason SandersJ. Sanders MIA,K34,5,316,343,336.6,5.4,403.0,-17.0
421,,Josh FergusonJ. Ferguson HOU,RB119,10,175,353,276.3,73.4,"1,021.0",+600.0
422,,Will GrierW. Grier CAR,QB40,7,193,386,354.5,38.1,409.0,-13.0
423,,Matt GayM. Gay TB,K35,7,236,353,320.3,20.1,302.0,-121.0
424,,Teddy BridgewaterT. Bridgewater NO,QB41,9,289,385,352.7,17.6,388.0,-36.0
425,,Alex CollinsA. Collins FA,RB120,,245,334,310.8,22.2,404.0,-21.0
426,,Torrey SmithT. Smith CAR,WR142,7,279,378,335.7,29.7,515.0,+89.0
427,,Kyle JuszczykK. Juszczyk SF,RB121,4,256,365,336.3,31.1,430.0,+3.0
428,,Dez BryantD. Bryant FA,WR143,,271,315,293.3,15.6,300.0,-128.0
429,,Mike BooneM. Boone MIN,RB122,12,273,367,346.4,17.7,"1,016.0",+587.0
430,,Demetrius HarrisD. Harris CLE,TE57,7,295,391,361.1,24.0,441.0,+11.0
431,,Scott MillerS. Miller TB,WR144,7,259,355,300.5,38.2,,
432,,Kevin WhiteK. White ARI,WR145,12,262,377,334.5,32.3,597.0,+165.0
433,,Darius SlaytonD. Slayton NYG,WR146,11,250,379,337.7,28.1,462.0,+29.0
434,,Josh HillJ. Hill NO,TE58,9,305,389,352.9,24.8,393.0,-41.0
435,,Austin SeibertA. Seibert CLE,K36,7,249,353,308.3,44.0,281.0,-154.0
436,,Foster MoreauF. Moreau OAK,TE59,6,275,402,354.5,38.4,497.0,+61.0
437,,DeAndre WashingtonD. Washington OAK,RB123,6,322,380,354.3,17.4,733.0,+296.0
438,,Tavon AustinT. Austin DAL,WR147,8,298,390,340.7,31.1,414.0,-24.0
439,,Pierre GarconP. Garcon FA,WR148,,295,352,312.3,23.3,505.0,+66.0
440,,Alex EricksonA. Erickson CIN,WR149,9,280,384,350.7,25.8,684.0,+244.0
441,,Alex BarnesA. Barnes TEN,RB124,11,249,368,345.2,24.8,467.0,+26.0
442,,Jacob HollisterJ. Hollister SEA,TE60,11,282,343,319.8,23.1,577.0,+135.0
443,,Benny CunninghamB. Cunningham JAC,RB125,10,235,386,336.8,48.3,"1,020.0",+577.0
444,,J.D. McKissicJ. McKissic SEA,RB126,11,238,386,347.2,28.7,"1,022.0",+578.0
445,,Nick MullensN. Mullens SF,QB42,4,279,385,322.0,40.0,455.0,+10.0
446,,Chris IvoryC. Ivory FA,RB127,,329,362,337.2,12.6,489.0,+43.0
447,,Karan HigdonK. Higdon HOU,RB128,10,309,392,347.5,23.8,495.0,+48.0
448,,Darius JacksonD. Jackson DAL,RB129,8,277,378,323.5,36.6,322.0,-126.0
449,,Kelvin BenjaminK. Benjamin FA,WR150,,299,355,324.3,21.3,518.0,+69.0
450,,Jason CroomJ. Croom BUF,TE61,6,228,374,339.2,27.6,672.0,+222.0
451,,Braxton BerriosB. Berrios NE,WR151,10,246,261,253.5,7.5,605.0,+154.0
452,,Byron PringleB. Pringle KC,WR152,12,258,380,329.8,44.5,591.0,+139.0
453,,Jordan AkinsJ. Akins HOU,TE62,10,283,394,353.0,33.3,521.0,+68.0
454,,Jordan LasleyJ. Lasley OAK,WR153,6,289,341,309.0,22.9,562.0,+108.0
455,,Tyrod TaylorT. Taylor LAC,QB43,12,293,362,334.0,27.8,486.0,+31.0
456,,Nick O'LearyN. O'Leary MIA,TE63,5,282,332,315.3,23.6,"1,007.0",+551.0
457,,Boston ScottB. Scott PHI,RB130,10,315,367,351.0,16.4,"1,024.0",+567.0
458,,Seth RobertsS. Roberts BAL,WR154,8,301,378,351.2,24.5,451.0,-7.0
459,,Justin HardyJ. Hardy ATL,WR155,9,293,370,354.4,16.5,546.0,+87.0
460,,Corey GrantC. Grant FA,RB131,,319,363,344.0,18.0,805.0,+345.0
461,,Emmanuel ButlerE. Butler NO,WR156,9,253,336,294.5,41.5,487.0,+26.0
462,,Xavier GrimbleX. Grimble PIT,TE64,7,285,362,331.3,33.3,553.0,+91.0
463,,C.J. ProsiseC. Prosise SEA,RB132,11,245,406,359.8,39.4,564.0,+101.0
464,,Drew SampleD. Sample CIN,TE65,9,267,370,335.0,48.1,480.0,+16.0
465,,James DevelinJ. Develin NE,RB133,10,329,380,360.4,18.0,367.0,-98.0
466,,Ryan GriffinR. Griffin NYJ,TE66,4,320,356,337.0,14.8,557.0,+91.0
467,,Raheem MostertR. Mostert SF,RB134,4,280,392,364.2,27.5,837.0,+370.0
468,,Gregory HowellG. Howell HOU,RB135,10,245,383,314.0,69.0,874.0,+406.0
469,,Rhett EllisonR. Ellison NYG,TE67,11,308,388,364.6,18.7,719.0,+250.0
470,,Greg DortchG. Dortch NYJ,WR157,4,290,340,315.0,25.0,601.0,+131.0
471,,Blake BellB. Bell KC,TE68,12,319,394,370.7,19.1,435.0,-36.0
472,,Colt McCoyC. McCoy WAS,QB44,10,269,397,344.3,54.7,529.0,+57.0
473,,Mo Alie-CoxM. Alie-Cox IND,TE69,6,301,394,366.4,19.4,446.0,-27.0
474,,T.J. LoganT. Logan ARI,RB136,12,321,394,345.7,34.2,638.0,+164.0
475,,James O'ShaughnessyJ. O'Shaughnessy JAC,TE70,10,320,389,367.0,24.5,596.0,+121.0
Tier 16,
476,,Chad WilliamsC. Williams ARI,WR158,12,304,409,363.0,37.7,739.0,+263.0
477,,Ed DicksonE. Dickson SEA,TE71,11,341,383,367.8,16.0,513.0,+36.0
478,,Nick BoyleN. Boyle BAL,TE72,8,349,383,360.5,13.2,525.0,+47.0
479,,Austin CarrA. Carr NO,WR159,9,339,364,348.7,11.0,584.0,+105.0
480,,Jacquizz RodgersJ. Rodgers NO,RB137,9,321,331,326.0,5.0,670.0,+190.0
481,,CJ HamC. Ham MIN,RB138,12,322,372,350.3,20.9,488.0,+7.0
482,,Elijhaa PennyE. Penny NYG,RB139,11,331,392,363.0,24.6,818.0,+336.0
483,,Russell ShepardR. Shepard NYG,WR160,11,356,375,363.3,7.1,622.0,+139.0
484,,Virgil GreenV. Green LAC,TE73,12,350,356,352.3,2.6,511.0,+27.0
485,,Devine OzigboD. Ozigbo NO,RB140,9,329,331,330.0,1.0,395.0,-90.0
486,,Lee SmithL. Smith BUF,TE74,6,299,365,332.0,33.0,700.0,+214.0
487,,Noah BrownN. Brown DAL,WR161,8,323,372,354.7,22.4,549.0,+62.0
488,,Maxx WilliamsM. Williams ARI,TE75,12,345,396,365.5,21.7,595.0,+107.0
489,,Eli RogersE. Rogers PIT,WR162,7,341,415,375.4,27.2,567.0,+78.0
490,,Marcell AtemanM. Ateman OAK,WR163,6,344,383,365.8,15.1,586.0,+96.0
491,,Brice ButlerB. Butler MIA,WR164,5,333,396,366.0,26.6,827.0,+336.0
492,,Tajae SharpeT. Sharpe TEN,WR165,11,333,416,363.0,37.6,453.0,-39.0
493,,Bennie FowlerB. Fowler NYG,WR166,11,318,383,358.7,28.9,775.0,+282.0
494,,Robert GriffinR. Griffin BAL,QB45,8,338,397,378.3,18.9,398.0,-96.0
495,,Jacoby BrissettJ. Brissett IND,QB46,6,343,387,368.8,19.0,426.0,-69.0
496,,Richie JamesR. James SF,WR167,4,315,372,343.5,28.5,590.0,+94.0
497,,Garrett CelekG. Celek SF,TE76,4,349,397,371.5,17.3,637.0,+140.0
498,,Isaiah McKenzieI. McKenzie BUF,WR168,6,343,385,366.0,17.4,457.0,-41.0
499,,Brandon PowellB. Powell DET,WR169,5,359,373,366.0,5.7,778.0,+279.0
500,,Kenjon BarnerK. Barner ATL,RB141,9,329,393,374.5,26.4,711.0,+211.0
501,,Samaje PerineS. Perine WAS,RB142,10,312,392,352.0,40.0,569.0,+68.0
502,,DeAndre CarterD. Carter HOU,WR170,10,329,379,354.0,25.0,600.0,+98.0
503,,Dwayne AllenD. Allen MIA,TE77,5,322,389,355.5,33.5,603.0,+100.0
504,,Zach LineZ. Line NO,RB143,9,352,359,355.5,3.5,773.0,+269.0
505,,Trevon WescoT. Wesco NYJ,TE78,4,354,358,356.0,2.0,783.0,+278.0
506,,Brett HundleyB. Hundley ARI,QB47,12,320,397,358.5,38.5,"1,015.0",+509.0
507,,Jordan TaylorJ. Taylor MIN,WR171,12,345,396,371.7,20.9,854.0,+347.0
508,,Emanuel HallE. Hall CHI,WR172,6,341,377,359.0,18.0,360.0,-148.0
509,,Bruce EllingtonB. Ellington FA,WR173,,350,368,359.0,9.0,"1,003.0",+494.0
510,,Trent SherfieldT. Sherfield ARI,WR174,12,348,378,363.0,15.0,632.0,+122.0
511,,Dan ArnoldD. Arnold NO,TE79,9,336,411,373.5,37.5,746.0,+235.0
512,,Andy JanovichA. Janovich DEN,RB144,10,363,399,379.7,14.8,551.0,+39.0
513,,Kenneth FarrowK. Farrow MIA,RB145,5,374,382,378.0,4.0,809.0,+296.0
514,,Cody CoreC. Core CIN,WR175,9,384,395,390.0,3.5,579.0,+65.0
515,,Dwayne WashingtonD. Washington NO,RB146,9,373,387,380.0,7.0,878.0,+363.0
516,,Anthony ShermanA. Sherman KC,RB147,12,375,392,383.5,8.5,475.0,-41.0
517,,David FluellenD. Fluellen TEN,RB148,11,388,393,390.5,2.5,631.0,+114.0
518,,Luke StockerL. Stocker ATL,TE80,9,389,412,400.5,11.5,801.0,+283.0
519,,Andre RobertsA. Roberts BUF,WR176,6,395,395,395.0,0.0,893.0,+374.0
