Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,,1,4,1.5,0.8
2,,Davante AdamsD. Adams GB,,1,6,2.4,0.9
3,,Julio JonesJ. Jones ATL,,1,11,3.3,1.2
4,,Michael ThomasM. Thomas NO,,2,9,3.9,1.2
Tier 2,
5,,Odell Beckham Jr.O. Beckham CLE,,1,7,5.1,1.4
6,,Tyreek HillT. Hill KC,,4,12,6.4,1.1
7,,Antonio BrownA. Brown OAK,,2,12,6.4,1.5
8,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,1,12,7.8,1.4
Tier 3,
9,,Mike EvansM. Evans TB,,6,14,9.4,1.6
10,,A.J. GreenA. Green CIN,,6,17,9.9,1.7
11,,T.Y. HiltonT. Hilton IND,,9,16,11.5,1.5
12,,Amari CooperA. Cooper DAL,,9,18,11.9,1.5
13,,Keenan AllenK. Allen LAC,,9,16,12.9,1.4
14,,Adam ThielenA. Thielen MIN,,10,20,14.4,2.0
15,,Stefon DiggsS. Diggs MIN,,10,19,14.6,1.3
16,,Brandin CooksB. Cooks LAR,,12,20,16.0,1.5
17,,Robert WoodsR. Woods LAR,,10,25,16.8,1.8
Tier 4,
18,,Kenny GolladayK. Golladay DET,,13,23,17.8,1.2
19,,Corey DavisC. Davis TEN,,17,32,21.6,2.7
20,,Alshon JefferyA. Jeffery PHI,,17,29,21.6,1.8
21,,Allen RobinsonA. Robinson CHI,,19,36,21.7,4.1
22,,Cooper KuppC. Kupp LAR,,16,31,22.2,3.3
23,,Julian EdelmanJ. Edelman NE,,16,30,24.5,3.3
24,,Jarvis LandryJ. Landry CLE,,12,36,24.8,4.4
25,,Doug BaldwinD. Baldwin SEA,,21,33,24.8,2.8
26,,Calvin RidleyC. Ridley ATL,,18,37,26.3,3.7
27,,D.J. MooreD. Moore CAR,,19,32,26.5,2.4
Tier 5,
28,,Tyler LockettT. Lockett SEA,,23,33,29.0,2.1
29,,Tyler BoydT. Boyd CIN,,20,35,29.2,2.7
30,,Chris GodwinC. Godwin TB,,21,39,30.3,3.7
31,,Sammy WatkinsS. Watkins KC,,26,40,31.1,3.7
32,,Mike WilliamsM. Williams LAC,,23,39,33.1,2.9
33,,Marvin JonesM. Jones DET,,29,44,33.1,3.4
34,,Robby AndersonR. Anderson FA,,19,44,33.9,3.9
35,,Will FullerW. Fuller HOU,,30,58,35.7,4.9
36,,Dante PettisD. Pettis SF,,30,41,36.5,2.1
37,,Courtland SuttonC. Sutton DEN,,29,41,36.5,1.7
38,,Golden TateG. Tate NYG,,26,42,37.4,3.4
Tier 6,
39,,Sterling ShepardS. Shepard NYG,,36,49,40.2,2.5
40,,Christian KirkC. Kirk ARI,,35,47,40.6,2.2
41,,Curtis SamuelC. Samuel CAR,,35,50,42.8,2.9
42,,Anthony MillerA. Miller CHI,,37,53,44.3,2.8
43,,Keke CouteeK. Coutee HOU,,38,62,44.6,4.9
44,,Dede WestbrookD. Westbrook JAC,,31,53,45.6,2.7
45,,Michael GallupM. Gallup DAL,,40,49,45.8,1.7
46,,Emmanuel SandersE. Sanders DEN,,22,63,46.3,7.4
47,,Marquise GoodwinM. Goodwin SF,,42,63,48.8,4.3
48,,Robert FosterR. Foster BUF,,38,68,49.5,5.0
49,,Adam HumphriesA. Humphries TEN,,42,89,51.5,9.3
50,,John BrownJ. Brown BUF,,43,61,52.4,3.2
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Geronimo AllisonG. Allison GB,,27,77,54.0,8.0
52,,Larry FitzgeraldL. Fitzgerald ARI,,31,59,50.1,5.9
Tier 7,
53,,Antonio CallawayA. Callaway CLE,,52,74,57.7,5.6
54,,John RossJ. Ross CIN,,52,81,58.5,7.6
55,,Jamison CrowderJ. Crowder NYJ,,44,74,53.7,4.7
56,,Kenny StillsK. Stills MIA,,49,75,58.6,4.8
57,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,51,75,59.2,5.0
58,,DaeSean HamiltonD. Hamilton DEN,,34,68,60.4,4.8
59,,Quincy EnunwaQ. Enunwa NYJ,,48,76,60.6,6.2
60,,James WashingtonJ. Washington PIT,,40,71,61.6,5.5
61,,DeSean JacksonD. Jackson PHI,,45,66,58.2,4.7
62,,Devante ParkerD. Parker MIA,,52,75,62.0,4.3
63,,Taylor GabrielT. Gabriel CHI,,58,72,63.8,2.8
64,,Devin FunchessD. Funchess IND,,37,75,64.5,8.0
65,,Tre'Quan SmithT. Smith NO,,47,72,65.3,5.7
66,,Zay JonesZ. Jones BUF,,46,87,66.3,8.1
67,,Albert WilsonA. Wilson MIA,,45,83,67.1,5.4
68,,Marqise LeeM. Lee JAC,,52,76,67.1,5.1
69,,Mohamed SanuM. Sanu ATL,,48,84,67.9,6.4
70,,Donte MoncriefD. Moncrief PIT,,51,77,70.2,4.3
71,,Tyrell WilliamsT. Williams OAK,,51,84,72.1,9.4
72,,David MooreD. Moore SEA,,48,81,73.4,5.4
Tier 8,
73,,Nelson AgholorN. Agholor PHI,,62,86,74.7,4.1
74,,Taywan TaylorT. Taylor TEN,,69,89,75.6,3.4
75,,Josh ReynoldsJ. Reynolds LAR,,71,88,78.1,3.0
76,,Josh DoctsonJ. Doctson WAS,,72,85,79.1,3.0
77,,Equanimeous St. BrownE. St. GB,,62,89,75.1,4.5
78,,Michael CrabtreeM. Crabtree FA,,54,101,75.5,6.8
79,,Demaryius ThomasD. Thomas FA,,53,124,71.5,15.3
80,,Paul RichardsonP. Richardson WAS,,60,85,77.2,3.3
81,,D.J. CharkD. Chark JAC,,60,92,82.8,2.6
82,,Randall CobbR. Cobb FA,,77,102,83.0,5.1
83,,Willie SneadW. Snead BAL,,68,93,87.7,2.3
84,,Keelan ColeK. Cole JAC,,79,108,88.3,5.2
85,,Ted GinnT. Ginn NO,,54,112,88.4,7.2
86,,Jordy NelsonJ. Nelson FA,,44,104,84.9,5.0
87,,Chris HoganC. Hogan FA,,77,107,86.3,5.0
88,,Chris ConleyC. Conley JAC,,81,109,89.8,5.3
89,,Cole BeasleyC. Beasley BUF,,71,107,94.1,5.4
90,,Danny AmendolaD. Amendola DET,,64,105,96.9,8.6
91,,Ryan GrantR. Grant FA,,87,123,94.1,8.5
92,,Cordarrelle PattersonC. Patterson CHI,,84,123,98.9,6.9
93,,Rashard HigginsR. Higgins FA,,73,119,92.2,9.0
94,,Pierre GarconP. Garcon FA,,84,106,93.9,3.6
95,,Dez BryantD. Bryant FA,,74,124,89.8,10.2
Tier 9,
96,,Cameron MeredithC. Meredith NO,,83,146,99.3,10.8
97,,Breshad PerrimanB. Perriman TB,,68,122,99.4,7.9
98,,Jake KumerowJ. Kumerow GB,,79,167,101.8,16.1
99,,Phillip DorsettP. Dorsett NE,,79,121,103.3,5.5
100,,Deon CainD. Cain IND,,78,110,99.9,7.5
101,,Kelvin BenjaminK. Benjamin FA,,68,116,94.7,7.3
102,,Keith KirkwoodK. Kirkwood NO,,80,117,104.0,6.7
