Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Travis KelceT. Kelce KC,,1,2,1.3,0.4
2,,George KittleG. Kittle SF,,1,5,1.8,0.5
3,,Zach ErtzZ. Ertz PHI,,3,7,3.2,0.5
4,,Mark AndrewsM. Andrews BAL,,1,6,4.2,0.7
Tier 2,
5,,Darren WallerD. Waller LV,,3,8,4.9,0.8
6,,Hunter HenryH. Henry LAC,,5,10,6.9,1.1
7,,Evan EngramE. Engram NYG,,4,19,7.5,1.3
8,,Austin HooperA. Hooper CLE,,3,17,8.4,1.9
9,,Tyler HigbeeT. Higbee LAR,,6,12,9.0,1.5
Tier 3,
10,,Jared CookJ. Cook NO,,5,18,10.1,2.4
11,,Noah FantN. Fant DEN,,4,17,11.6,1.5
12,,Dallas GoedertD. Goedert PHI,,8,23,13.0,1.9
13,,Mike GesickiM. Gesicki MIA,,9,25,13.9,2.2
14,,T.J. HockensonT. Hockenson DET,,10,21,14.5,2.0
15,,Jonnu SmithJ. Smith TEN,,9,22,16.1,2.8
16,,O.J. HowardO. Howard TB,,5,23,16.2,2.9
17,,Jack DoyleJ. Doyle IND,,13,23,16.8,2.0
Tier 4,
18,,Ian ThomasI. Thomas CAR,,14,28,19.8,2.3
19,,Eric EbronE. Ebron PIT,,12,34,20.7,3.1
20,,Chris Herndon IVC. Herndon NYJ,,15,31,23.4,3.0
21,,Greg OlsenG. Olsen SEA,,10,38,23.5,4.4
22,,Irv Smith Jr.I. Smith MIN,,16,29,23.6,2.4
23,,Blake JarwinB. Jarwin DAL,,10,34,23.0,5.8
24,,Kyle RudolphK. Rudolph MIN,,15,29,24.0,2.1
Tier 5,
25,,David NjokuD. Njoku CLE,,16,35,25.2,5.2
26,,Will DisslyW. Dissly SEA,,15,38,25.8,5.2
27,,Hayden HurstH. Hurst ATL,,7,37,15.7,7.1
28,,Dawson KnoxD. Knox BUF,,18,33,26.5,2.9
29,,Vance McDonaldV. McDonald PIT,,23,38,28.6,3.3
30,,Gerald EverettG. Everett LAR,,20,35,28.7,3.3
31,,Jimmy GrahamJ. Graham CHI,,16,42,31.3,4.2
32,,Cameron BrateC. Brate TB,,16,36,30.8,2.9
33,,Jacob HollisterJ. Hollister SEA,,23,52,33.0,5.1
34,,Jordan AkinsJ. Akins HOU,,29,41,35.4,2.3
35,,Delanie WalkerD. Walker FA,,28,39,33.8,2.7
Tier 6,
36,,Trey BurtonT. Burton CHI,,28,53,34.5,5.5
37,,Jace SternbergerJ. Sternberger GB,,22,40,30.6,4.2
38,,Tyler EifertT. Eifert JAC,,26,46,36.9,4.4
39,,Darren FellsD. Fells HOU,,25,42,37.2,4.6
40,,Josh OliverJ. Oliver JAC,,32,45,38.7,3.5
41,,Jason WittenJ. Witten LV,,28,45,37.7,4.4
42,,Ryan GriffinR. Griffin NYJ,,22,43,38.8,2.8
43,,Nick BoyleN. Boyle BAL,,24,45,36.0,8.0
Tier 7,
44,,C.J. UzomahC. Uzomah CIN,,29,37,33.3,3.3
45,,Mo Alie-CoxM. Alie-Cox IND,,24,44,34.0,8.2
46,,Kaden SmithK. Smith NYG,,31,54,42.8,6.5
47,,Foster MoreauF. Moreau LV,,32,46,38.0,5.9
48,,Brycen HopkinsB. Hopkins FA,,29,49,42.3,8.2
49,,Drew SampleD. Sample CIN,,38,55,45.0,5.6

50,,Hunter BryantH. Bryant FA,,30,51,43.0,8.0
51,,Cole KmetC. Kmet FA,,36,57,43.8,8.2
52,,Jordan ReedJ. Reed FA,,36,47,41.0,4.5
53,,Adam TrautmanA. Trautman FA,,40,50,44.3,4.2
54,,Albert OkwuegbunamA. Okwuegbunam FA,,44,56,48.3,5.4
55,,Jaeden GrahamJ. Graham ATL,,37,63,50.0,13.0
56,,Ricky Seals-JonesR. Seals-Jones KC,,43,50,46.5,3.5
57,,Demetrius HarrisD. Harris CHI,,39,71,55.0,16.0
58,,Thaddeus MossT. Moss FA,,44,66,55.0,11.0
Tier 8,
59,,Harrison BryantH. Bryant FA,,51,52,51.5,0.5
60,,Charles ClayC. Clay FA,,53,89,71.0,18.0
