Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
24,,Allen RobinsonA. Robinson CHI,6,15,43,24.9,5.6,30.0,+6.0
25,,Sammy WatkinsS. Watkins KC,12,11,45,25.2,5.4,25.0,0.0
26,,Calvin RidleyC. Ridley ATL,9,18,35,25.7,3.0,23.0,-3.0
Tier 5,
27,,Jarvis LandryJ. Landry CLE,7,13,49,27.0,5.1,26.0,-1.0
28,,Tyler BoydT. Boyd CIN,9,19,45,28.3,4.3,27.0,-1.0
29,,Robby AndersonR. Anderson NYJ,4,18,48,30.0,5.2,31.0,+2.0
30,,Mike WilliamsM. Williams LAC,12,18,40,30.1,4.6,29.0,-1.0
31,,Corey DavisC. Davis TEN,11,17,55,30.9,6.1,34.0,+3.0
32,,Marvin JonesM. Jones DET,5,24,48,34.0,4.0,37.0,+5.0
33,,Will FullerW. Fuller HOU,10,22,63,34.7,4.4,33.0,0.0
34,,Dante PettisD. Pettis SF,4,24,66,34.8,5.7,32.0,-2.0
35,,Sterling ShepardS. Shepard NYG,11,24,58,36.2,5.1,36.0,+1.0
36,,Golden TateG. Tate NYG,11,21,55,36.3,5.7,39.0,+3.0
37,,Christian KirkC. Kirk ARI,12,23,59,36.8,5.5,35.0,-2.0
Tier 6,
38,,Courtland SuttonC. Sutton DEN,10,24,55,40.0,5.0,41.0,+3.0
39,,Dede WestbrookD. Westbrook JAC,10,20,62,40.7,7.1,42.0,+3.0
40,,Larry FitzgeraldL. Fitzgerald ARI,12,24,74,41.3,7.6,38.0,-2.0
41,,Keke CouteeK. Coutee HOU,10,28,64,42.2,7.6,44.0,+3.0
42,,Curtis SamuelC. Samuel CAR,7,23,66,42.6,5.5,47.0,+5.0
43,,Geronimo AllisonG. Allison GB,11,27,67,46.8,6.6,46.0,+3.0
44,,Anthony MillerA. Miller CHI,6,33,79,47.0,8.3,53.0,+9.0
45,,N'Keal HarryN. Harry NE,10,14,83,47.5,12.0,40.0,-5.0
46,,DeSean JacksonD. Jackson PHI,10,40,84,51.4,7.5,50.0,+4.0
47,,Michael GallupM. Gallup DAL,8,38,82,51.5,9.2,55.0,+8.0
48,,Devin FunchessD. Funchess IND,6,35,83,54.6,9.1,56.0,+8.0
49,,DaeSean HamiltonD. Hamilton DEN,10,30,72,52.6,9.2,58.0,+9.0
50,,James WashingtonJ. Washington PIT,7,30,95,54.9,11.8,43.0,-7.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Kenny StillsK. Stills MIA,5,30,90,55.5,8.3,63.0,+12.0
52,,Emmanuel SandersE. Sanders DEN,10,34,75,53.6,9.6,48.0,-4.0
53,,John BrownJ. Brown BUF,6,24,77,55.9,6.6,73.0,+20.0
54,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,11,28,83,56.0,8.3,51.0,-3.0
Tier 7,
55,,Robert FosterR. Foster BUF,6,33,92,56.6,11.1,68.0,+13.0
56,,Tyrell WilliamsT. Williams OAK,6,28,86,60.0,10.9,54.0,-2.0
57,,Donte MoncriefD. Moncrief PIT,7,29,85,60.1,10.0,57.0,0.0
58,,Jamison CrowderJ. Crowder NYJ,4,43,86,57.8,8.0,70.0,+12.0
59,,D.K. MetcalfD. Metcalf SEA,11,19,98,59.5,12.1,45.0,-14.0
60,,Tyreek HillT. Hill KC,12,1,98,46.5,25.5,20.0,-40.0
61,,Adam HumphriesA. Humphries TEN,11,42,85,63.2,10.9,71.0,+10.0
62,,Mohamed SanuM. Sanu ATL,9,45,93,65.6,8.7,69.0,+7.0
63,,Marquise GoodwinM. Goodwin SF,4,44,95,63.7,12.5,67.0,+4.0
64,,Devante ParkerD. Parker MIA,5,30,78,64.2,7.6,62.0,-2.0
65,,Albert WilsonA. Wilson MIA,5,35,92,66.5,10.4,74.0,+9.0
66,,Quincy EnunwaQ. Enunwa NYJ,4,47,94,66.6,8.6,88.0,+22.0
67,,Marqise LeeM. Lee JAC,10,43,98,67.9,9.9,78.0,+11.0
68,,Parris CampbellP. Campbell IND,6,31,112,65.9,12.8,52.0,-16.0
69,,Mecole HardmanM. Hardman KC,12,29,98,62.9,12.6,49.0,-20.0
70,,Tre'Quan SmithT. Smith NO,9,43,89,69.6,8.8,61.0,-9.0
71,,Taylor GabrielT. Gabriel CHI,6,57,98,71.0,7.2,90.0,+19.0
Tier 8,
72,,Zay JonesZ. Jones BUF,6,40,102,73.4,11.0,82.0,+10.0
73,,David MooreD. Moore SEA,11,51,92,74.0,9.6,87.0,+14.0
74,,Deebo SamuelD. Samuel SF,4,39,114,71.2,14.6,60.0,-14.0
75,,Antonio CallawayA. Callaway CLE,7,48,101,73.3,9.7,76.0,+1.0
76,,A.J. BrownA. Brown TEN,11,33,107,71.9,10.9,75.0,-1.0
77,,Marquise BrownM. Brown BAL,8,29,113,73.1,14.9,59.0,-18.0
78,,Randall CobbR. Cobb DAL,8,49,104,78.0,9.0,66.0,-12.0
79,,John RossJ. Ross CIN,9,43,115,77.5,10.3,91.0,+12.0
80,,Nelson AgholorN. Agholor PHI,10,52,103,80.3,7.7,80.0,0.0
81,,Ted GinnT. Ginn NO,9,50,117,83.8,10.3,81.0,0.0
82,,Andy IsabellaA. Isabella ARI,12,43,115,78.5,14.4,64.0,-18.0
83,,Josh DoctsonJ. Doctson WAS,10,52,112,82.8,8.3,92.0,+9.0
84,,Paul RichardsonP. Richardson WAS,10,58,111,84.7,10.2,101.0,+17.0
85,,D.J. CharkD. Chark JAC,10,35,105,85.7,7.7,89.0,+4.0
86,,Equanimeous St. BrownE. St. GB,11,55,106,85.8,10.2,95.0,+9.0
87,,Trey QuinnT. Quinn WAS,10,46,126,81.0,17.1,85.0,-2.0
88,,Willie SneadW. Snead BAL,8,54,114,87.5,8.5,99.0,+11.0
89,,Josh ReynoldsJ. Reynolds LAR,9,69,128,89.7,9.7,125.0,+36.0
90,,Danny AmendolaD. Amendola DET,5,60,117,91.8,11.3,86.0,-4.0
91,,Cole BeasleyC. Beasley BUF,6,57,118,91.9,10.6,83.0,-8.0
92,,Demaryius ThomasD. Thomas NE,10,20,122,88.7,14.4,65.0,-27.0
93,,Keelan ColeK. Cole JAC,10,44,129,92.9,10.4,93.0,0.0
Tier 9,
94,,Phillip DorsettP. Dorsett NE,10,59,125,95.5,10.1,98.0,+4.0
95,,Taywan TaylorT. Taylor TEN,11,69,144,95.1,13.7,157.0,+62.0
96,,Hakeem ButlerH. Butler ARI,12,59,132,91.1,12.4,77.0,-19.0
97,,Chris ConleyC. Conley JAC,10,78,124,95.6,8.8,97.0,0.0
98,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,10,42,151,92.1,15.0,84.0,-14.0
99,,Chris HoganC. Hogan CAR,7,65,118,98.5,7.9,111.0,+12.0
100,,Breshad PerrimanB. Perriman TB,7,74,134,101.3,10.8,112.0,+12.0
101,,Rashard HigginsR. Higgins CLE,7,83,137,104.0,10.9,159.0,+58.0
102,,Jake KumerowJ. Kumerow GB,11,77,169,108.8,15.8,96.0,-6.0
103,,Ryan GrantR. Grant OAK,6,80,142,104.4,12.1,357.0,+254.0
104,,Cordarrelle PattersonC. Patterson CHI,6,71,147,105.8,10.6,133.0,+29.0
105,,Demarcus RobinsonD. Robinson KC,12,53,143,97.4,17.6,79.0,-26.0
106,,Cameron MeredithC. Meredith NO,9,78,172,109.0,14.3,128.0,+22.0
107,,Deon CainD. Cain IND,6,89,165,111.3,14.1,94.0,-13.0
108,,Keith KirkwoodK. Kirkwood NO,9,92,178,113.2,13.6,106.0,-2.0
109,,J'Mon MooreJ. Moore GB,11,82,172,114.7,21.8,283.0,+174.0
110,,Kendrick BourneK. Bourne SF,4,95,167,114.2,13.1,311.0,+201.0
111,,Diontae JohnsonD. Johnson PIT,7,63,153,104.6,16.4,100.0,-11.0
Tier 10,
112,,Chester RogersC. Rogers IND,6,85,161,117.6,12.2,130.0,+18.0
113,,Terry McLaurinT. McLaurin WAS,10,38,129,106.5,15.3,103.0,-10.0
114,,Miles BoykinM. Boykin BAL,8,77,144,107.1,15.6,107.0,-7.0
115,,Travis BenjaminT. Benjamin LAC,12,60,133,103.8,15.8,109.0,-6.0
116,,Laquon TreadwellL. Treadwell MIN,12,97,172,117.2,13.9,367.0,+251.0
117,,Michael CrabtreeM. Crabtree FA,,86,194,111.8,27.9,119.0,+2.0
118,,Trent TaylorT. Taylor SF,4,99,176,121.7,18.0,142.0,+24.0
119,,Tim PatrickT. Patrick DEN,10,94,138,113.6,11.1,180.0,+61.0
120,,Jalen HurdJ. Hurd SF,4,92,163,115.0,13.9,116.0,-4.0
121,,Justin WatsonJ. Watson TB,7,78,145,113.4,19.4,152.0,+31.0
122,,Jordan MatthewsJ. Matthews SF,4,95,175,120.2,15.8,293.0,+171.0
123,,Dontrelle InmanD. Inman NE,10,66,176,117.8,22.3,166.0,+43.0
124,,Jermaine KearseJ. Kearse DET,5,84,171,120.5,20.4,139.0,+15.0
125,,Riley RidleyR. Ridley CHI,6,68,166,121.4,18.1,127.0,+2.0
126,,Allen HurnsA. Hurns DAL,8,86,178,123.3,19.2,141.0,+15.0
127,,Corey ColemanC. Coleman NYG,11,91,155,127.7,15.5,174.0,+47.0
128,,Kelvin HarmonK. Harmon WAS,10,47,148,116.1,20.7,105.0,-23.0
129,,Jakeem GrantJ. Grant MIA,5,82,145,117.0,15.2,182.0,+53.0
130,,Jaron BrownJ. Brown SEA,11,77,139,118.4,11.4,115.0,-15.0
131,,Ryan SwitzerR. Switzer PIT,7,53,145,119.7,14.7,370.0,+239.0
132,,Hunter RenfrowH. Renfrow OAK,6,67,168,119.7,24.4,102.0,-30.0
133,,Rishard MatthewsR. Matthews NO,9,104,193,135.7,23.1,362.0,+229.0
134,,Josh GordonJ. Gordon FA,,57,189,114.1,35.1,72.0,-62.0
135,,Gary JenningsG. Jennings SEA,11,71,171,125.7,22.2,131.0,-4.0
136,,Jarius WrightJ. Wright CAR,7,95,138,122.8,10.1,365.0,+229.0
137,,Chris MooreC. Moore BAL,8,79,154,124.8,18.2,108.0,-29.0
138,,KeeSean JohnsonK. Johnson ARI,12,96,160,129.2,15.4,149.0,+11.0
139,,J.J. NelsonJ. Nelson OAK,6,112,158,133.9,11.9,371.0,+232.0
Tier 11,
140,,Chad BeebeC. Beebe MIN,12,96,148,125.0,11.7,184.0,+44.0
141,,Torrey SmithT. Smith CAR,7,100,140,128.2,10.6,364.0,+223.0
142,,Tajae SharpeT. Sharpe TEN,11,107,161,138.5,14.6,237.0,+95.0
143,,Cody LatimerC. Latimer NYG,11,93,147,128.6,13.8,372.0,+229.0
144,,Pierre GarconP. Garcon FA,,97,191,131.4,28.5,200.0,+56.0
145,,Kelvin BenjaminK. Benjamin FA,,94,192,131.5,26.9,158.0,+13.0
146,,Chad WilliamsC. Williams ARI,12,99,150,134.3,10.5,143.0,-3.0
147,,Dez BryantD. Bryant FA,,89,188,129.5,31.1,104.0,-43.0
148,,Tavon AustinT. Austin DAL,8,102,163,129.8,14.9,210.0,+62.0
149,,Isaiah McKenzieI. McKenzie BUF,6,102,165,142.0,16.4,251.0,+102.0
150,,Marcell AtemanM. Ateman OAK,6,102,173,142.0,15.5,164.0,+14.0
151,,Zach PascalZ. Pascal IND,6,110,165,143.0,15.5,303.0,+152.0
152,,Brice ButlerB. Butler MIA,5,103,145,136.8,9.6,300.0,+148.0
153,,Mack HollinsM. Hollins PHI,10,120,174,153.7,14.0,299.0,+146.0
154,,Justin HardyJ. Hardy ATL,9,110,168,138.5,18.0,368.0,+214.0
155,,Eli RogersE. Rogers PIT,7,120,159,140.8,14.2,318.0,+163.0
156,,Darius SlaytonD. Slayton NYG,11,118,173,142.3,17.9,114.0,-42.0
157,,DeAndre CarterD. Carter HOU,10,127,171,143.5,13.3,146.0,-11.0
158,,Alex EricksonA. Erickson CIN,9,122,156,144.8,9.9,313.0,+155.0
159,,Dylan CantrellD. Cantrell LAC,12,105,167,148.3,11.0,249.0,+90.0
160,,Bruce EllingtonB. Ellington FA,,99,174,133.2,20.9,342.0,+182.0
161,,Preston WilliamsP. Williams MIA,5,52,170,142.3,20.5,135.0,-26.0
162,,Seth RobertsS. Roberts BAL,8,96,183,135.8,26.3,151.0,-11.0
163,,Scott MillerS. Miller TB,7,106,158,136.7,16.2,156.0,-7.0
164,,Maurice HarrisM. Harris NE,10,107,177,147.1,24.1,185.0,+21.0
165,,Emanuel HallE. Hall CHI,6,93,159,139.7,12.9,173.0,+8.0
166,,Jordan LasleyJ. Lasley BAL,8,96,185,154.3,28.7,215.0,+49.0
167,,Brandon PowellB. Powell DET,5,110,162,143.0,18.1,183.0,+16.0
168,,Trent SherfieldT. Sherfield ARI,12,121,181,151.6,16.5,271.0,+103.0
169,,Noah BrownN. Brown DAL,8,143,173,157.3,10.7,317.0,+148.0
170,,Bennie FowlerB. Fowler NYG,11,126,174,155.3,12.4,278.0,+108.0
171,,Josh BellamyJ. Bellamy NYJ,4,128,181,155.4,15.4,250.0,+79.0
172,,Richie JamesR. James SF,4,136,177,156.0,13.8,275.0,+103.0
173,,Austin CarrA. Carr NO,9,112,190,160.9,17.4,289.0,+116.0
174,,Cody CoreC. Core CIN,9,116,193,156.3,19.3,337.0,+163.0
Tier 12,
175,,Braxton BerriosB. Berrios NE,10,112,185,161.6,20.3,144.0,-31.0
176,,Artavis ScottA. Scott LAC,12,137,162,148.6,8.6,124.0,-52.0
177,,Bobo WilsonB. Wilson TB,7,122,174,149.2,20.6,349.0,+172.0
178,,Anthony JohnsonA. Johnson TB,7,65,169,120.7,42.8,,
179,,Jordan TaylorJ. Taylor MIN,12,105,175,158.5,14.8,369.0,+190.0
180,,Vyncint SmithV. Smith HOU,10,138,179,163.7,11.1,147.0,-33.0
181,,Damion RatleyD. Ratley CLE,7,134,187,158.8,17.9,334.0,+153.0
182,,Kevin WhiteK. White ARI,12,126,183,159.5,19.1,186.0,+4.0
183,,Byron PringleB. Pringle KC,12,85,190,159.7,27.5,110.0,-73.0
184,,Deontay BurnettD. Burnett NYJ,4,140,180,154.8,13.3,145.0,-39.0
185,,Russell GageR. Gage ATL,9,127,173,155.4,12.6,363.0,+178.0
186,,Auden TateA. Tate CIN,9,138,184,156.2,15.8,348.0,+162.0
187,,Lil'Jordan HumphreyL. Humphrey NO,9,69,131,100.0,31.0,171.0,-16.0
188,,DaMarkus LodgeD. Lodge TB,7,107,185,151.3,33.0,,
189,,Russell ShepardR. Shepard NYG,11,117,189,161.2,26.4,335.0,+146.0
190,,Andre RobertsA. Roberts BUF,6,119,192,168.2,18.6,266.0,+76.0
191,,Andy JonesA. Jones DET,5,142,176,163.0,12.5,132.0,-59.0
192,,Greg DortchG. Dortch NYJ,4,113,122,117.5,4.5,282.0,+90.0
193,,David SillsD. Sills BUF,6,109,133,121.0,12.0,189.0,-4.0
194,,Terrelle PryorT. Pryor JAC,10,118,190,147.0,31.0,206.0,+12.0
195,,Gehrig DieterG. Dieter KC,12,139,179,166.8,9.1,281.0,+86.0
196,,Juwann WinfreeJ. Winfree DEN,10,134,194,161.0,21.4,177.0,-19.0
197,,Amara DarbohA. Darboh SEA,11,153,174,161.3,7.8,298.0,+101.0
198,,Josh MaloneJ. Malone CIN,9,147,171,155.3,11.1,316.0,+118.0
199,,Travis FulghamT. Fulgham DET,5,129,181,166.0,21.4,366.0,+167.0
200,,Trevor DavisT. Davis GB,11,138,189,160.3,21.3,154.0,-46.0
201,,Marcus KempM. Kemp KC,12,127,184,175.0,10.7,204.0,+3.0
202,,Anthony Ratliff-WilliamsA. Ratliff-Williams TEN,11,121,183,152.0,31.0,,
203,,Charles JohnsonC. Johnson PHI,10,137,168,152.5,15.5,207.0,+4.0
204,,Tommylee LewisT. Lewis DET,5,136,170,153.0,17.0,333.0,+129.0
205,,Shelton GibsonS. Gibson PHI,10,172,189,178.8,5.9,181.0,-24.0
Tier 13,
206,,Derrick WilliesD. Willies CLE,7,156,188,168.7,13.9,225.0,+19.0
207,,Javon WimsJ. Wims CHI,6,156,162,159.0,3.0,346.0,+139.0
208,,Jaleel ScottJ. Scott BAL,8,149,184,171.7,16.0,160.0,-48.0
209,,River CracraftR. Cracraft DEN,10,162,177,171.7,6.8,339.0,+130.0
210,,Marvin HallM. Hall CHI,6,148,193,173.3,18.8,169.0,-41.0
211,,Daurice FountainD. Fountain IND,6,144,183,163.5,19.5,288.0,+77.0
212,,Khadarel HodgeK. Hodge LAR,9,168,183,176.3,6.2,326.0,+114.0
213,,Charone PeakeC. Peake NYJ,4,149,186,167.5,18.5,315.0,+102.0
214,,Jehu ChessonJ. Chesson WAS,10,167,182,177.0,7.1,175.0,-39.0
215,,Jaelen StrongJ. Strong CLE,7,157,180,168.5,11.5,325.0,+110.0
216,,Aldrick RobinsonA. Robinson CAR,7,147,192,169.5,22.5,213.0,-3.0
217,,Brandon ZylstraB. Zylstra MIN,12,167,173,170.0,3.0,232.0,+15.0
218,,Dillon MitchellD. Mitchell MIN,12,152,193,172.5,20.5,284.0,+66.0
219,,Olabisi JohnsonO. Johnson MIN,12,166,179,172.5,6.5,198.0,-21.0
220,,Mike ThomasM. Thomas LAR,9,165,182,173.5,8.5,192.0,-28.0
221,,Isaiah FordI. Ford MIA,5,174,175,174.5,0.5,216.0,-5.0
222,,Dwayne HarrisD. Harris OAK,6,165,194,181.7,12.2,269.0,+47.0
223,,Darius JenningsD. Jennings TEN,11,176,178,177.0,1.0,264.0,+41.0
224,,Geremy DavisG. Davis LAC,12,180,191,185.0,4.5,307.0,+83.0
225,,Cam SimsC. Sims WAS,10,170,191,180.5,10.5,209.0,-16.0
226,,Brian QuickB. Quick WAS,10,175,187,181.0,6.0,341.0,+115.0
