Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Christian McCaffreyC. McCaffrey CAR,,1,2,1.0,0.2
2,,Saquon BarkleyS. Barkley NYG,,1,4,2.1,0.4
3,,Ezekiel ElliottE. Elliott DAL,,2,5,3.3,0.5
4,,Dalvin CookD. Cook MIN,,2,6,4.1,0.8
Tier 2,
5,,Alvin KamaraA. Kamara NO,,2,7,4.8,0.9
6,,Derrick HenryD. Henry TEN,,3,15,7.6,2.1
7,,Aaron JonesA. Jones GB,,6,13,7.7,1.3
8,,Joe MixonJ. Mixon CIN,,5,14,8.1,2.2
Tier 3,
9,,Austin EkelerA. Ekeler LAC,,5,17,9.7,2.2
10,,Nick ChubbN. Chubb CLE,,6,16,10.3,2.3
11,,Kenyan DrakeK. Drake ARI,,6,19,11.2,2.3
12,,Josh JacobsJ. Jacobs LV,,7,18,11.5,2.0
13,,Leonard FournetteL. Fournette JAC,,6,17,12.0,2.1
14,,Miles SandersM. Sanders PHI,,10,18,14.4,1.6
15,,Todd GurleyT. Gurley ATL,,11,26,16.2,3.4
Tier 4,
16,,Le'Veon BellL. Bell NYJ,,9,29,18.3,2.9
17,,Chris CarsonC. Carson SEA,,12,30,18.4,3.0
18,,Melvin GordonM. Gordon DEN,,11,29,18.6,3.3
19,,Devin SingletaryD. Singletary BUF,,12,27,19.3,2.4
20,,Mark Ingram IIM. Ingram BAL,,13,34,20.4,3.5
21,,Marlon MackM. Mack IND,,15,29,22.9,3.5
22,,Damien WilliamsD. Williams KC,,13,36,23.3,4.8
23,,David JohnsonD. Johnson HOU,,13,36,23.5,4.2
24,,James ConnerJ. Conner PIT,,17,35,23.7,3.2
25,,Kerryon JohnsonK. Johnson DET,,15,34,24.7,3.7
26,,David MontgomeryD. Montgomery CHI,,19,32,27.2,2.5
27,,Kareem HuntK. Hunt CLE,,18,50,28.3,4.2
Tier 5,
28,,James WhiteJ. White NE,,25,41,29.4,3.2
29,,Raheem MostertR. Mostert SF,,19,44,31.8,5.1
30,,Derrius GuiceD. Guice WAS,,23,44,32.1,3.2
31,,Phillip LindsayP. Lindsay DEN,,24,44,32.6,4.6
32,,Ronald Jones IIR. Jones TB,,24,45,33.3,4.9
33,,Darrell HendersonD. Henderson LAR,,18,77,35.1,11.0
34,,Tarik CohenT. Cohen CHI,,28,54,35.6,5.8
35,,Sony MichelS. Michel NE,,28,59,37.3,3.7
36,,Jordan HowardJ. Howard MIA,,24,66,38.5,6.7
37,,Tevin ColemanT. Coleman SF,,30,55,40.2,3.5
38,,Latavius MurrayL. Murray NO,,33,51,41.0,3.6
39,,Jamaal WilliamsJ. Williams GB,,31,58,41.7,4.1
Tier 6,
40,,Alexander MattisonA. Mattison MIN,,35,57,43.9,3.4
41,,Duke JohnsonD. Johnson HOU,,34,63,44.0,5.8
42,,Nyheim HinesN. Hines IND,,30,64,46.7,8.3
43,,Tony PollardT. Pollard DAL,,35,64,45.0,5.6
44,,Devonta FreemanD. Freeman FA,,19,95,44.2,12.3
45,,Justice HillJ. Hill BAL,,35,65,49.3,5.1
46,,Chase EdmondsC. Edmonds ARI,,36,67,50.1,6.6
47,,Adrian PetersonA. Peterson WAS,,39,69,50.3,6.1
48,,Boston ScottB. Scott PHI,,35,71,51.3,7.6
49,,Justin JacksonJ. Jackson LAC,,37,80,51.5,9.0

50,,Matt BreidaM. Breida SF,,36,72,50.9,6.9
51,,Malcolm BrownM. Brown LAR,,29,81,54.7,11.9
52,,Royce FreemanR. Freeman DEN,,37,80,51.9,10.3
53,,Gus EdwardsG. Edwards BAL,,40,78,57.9,8.0
54,,Carlos HydeC. Hyde FA,,33,68,49.6,9.4
55,,Rashaad PennyR. Penny SEA,,35,73,54.6,7.2
56,,Jaylen SamuelsJ. Samuels PIT,,36,69,55.3,6.5
Tier 7,
57,,Giovani BernardG. Bernard CIN,,45,72,59.1,4.5
58,,Benny Snell Jr.B. Snell PIT,,47,97,62.8,10.3
59,,Darwin ThompsonD. Thompson KC,,44,74,63.1,7.1
60,,DeAndre WashingtonD. Washington LV,,46,79,63.2,6.0
61,,Peyton BarberP. Barber WAS,,48,98,62.5,10.3
62,,Rex BurkheadR. Burkhead NE,,44,84,65.0,6.7
63,,Ryquell ArmsteadR. Armstead JAC,,48,80,65.4,5.7
64,,Jalen RichardJ. Richard LV,,43,84,66.0,9.0
65,,Ito SmithI. Smith ATL,,52,77,64.4,5.7
66,,Chris ThompsonC. Thompson FA,,43,86,62.8,9.2
67,,Dion LewisD. Lewis NYG,,49,88,65.3,8.6
68,,Damien HarrisD. Harris NE,,47,88,69.9,8.0
69,,Darrel WilliamsD. Williams KC,,59,93,73.7,7.7
Tier 8,
70,,Lamar MillerL. Miller FA,,36,81,66.7,8.9
71,,Jordan WilkinsJ. Wilkins IND,,48,90,74.4,6.3
72,,Jonathan TaylorJ. Taylor FA,,8,102,36.8,30.5
73,,T.J. YeldonT. Yeldon BUF,,55,95,78.3,7.0
74,,D'Andre SwiftD. Swift FA,,16,101,40.7,29.4

75,,LeSean McCoyL. McCoy FA,,53,94,72.2,9.7
76,,Dare OgunbowaleD. Ogunbowale TB,,53,111,81.0,10.9
77,,Patrick LairdP. Laird MIA,,57,109,78.0,10.2
78,,Brian HillB. Hill ATL,,49,102,78.1,9.5
79,,Mike BooneM. Boone MIN,,62,91,77.1,6.4
80,,J.K. DobbinsJ. Dobbins FA,,19,105,46.4,28.1
81,,Bo ScarbroughB. Scarbrough DET,,60,97,80.8,8.5
82,,Bryce LoveB. Love WAS,,68,93,80.1,4.0
83,,Wayne GallmanW. Gallman NYG,,51,109,82.4,9.6
84,,Jerick McKinnonJ. McKinnon SF,,61,103,85.3,9.2
85,,Myles GaskinM. Gaskin MIA,,58,98,82.5,7.2
86,,Travis HomerT. Homer SEA,,40,100,84.7,8.4
87,,Qadree OllisonQ. Ollison ATL,,69,116,86.1,9.1
88,,Cam AkersC. Akers FA,,22,106,55.6,30.0
89,,Clyde Edwards-HelaireC. Edwards-Helaire FA,,29,104,56.1,25.4
90,,Ty MontgomeryT. Montgomery FA,,73,107,87.9,7.4
91,,Kalen BallageK. Ballage MIA,,68,142,89.1,14.7
92,,Ty JohnsonT. Johnson DET,,72,114,89.6,8.5
93,,Reggie BonnafonR. Bonnafon CAR,,63,117,94.1,9.7
94,,Mike DavisM. Davis CAR,,77,105,90.5,7.5
Tier 9,
95,,Dexter WilliamsD. Williams GB,,78,123,98.0,8.2
96,,Trayveon WilliamsT. Williams CIN,,54,115,96.7,9.6
97,,A.J. DillonA. Dillon FA,,37,109,70.6,25.9
98,,Bilal PowellB. Powell FA,,83,129,96.1,10.8
99,,Jeff WilsonJ. Wilson SF,,72,128,95.2,9.4

100,,Zack MossZ. Moss FA,,43,107,74.1,22.5
101,,Frank GoreF. Gore FA,,73,131,95.1,13.1
102,,Dontrell HilliardD. Hilliard CLE,,86,118,97.8,7.9
103,,Kyle JuszczykK. Juszczyk SF,,79,113,94.8,6.8
104,,Corey ClementC. Clement FA,,92,114,99.5,6.2
105,,Kerrith Whyte Jr.K. Whyte PIT,,88,125,104.1,8.0
106,,Devontae BookerD. Booker DEN,,90,143,103.9,11.8
107,,Ke'Shawn VaughnK. Vaughn FA,,51,74,62.2,7.5
108,,Eno BenjaminE. Benjamin FA,,52,95,71.0,15.4
109,,C.J. AndersonC. Anderson FA,,94,119,104.1,7.4
110,,Darrynton EvansD. Evans FA,,60,81,71.3,7.6
111,,Anthony McFarland Jr.A. McFarland FA,,64,82,74.8,7.7
112,,Antonio GibsonA. Gibson FA,,70,104,79.0,14.4
Tier 10,
113,,J.D. McKissicJ. McKissic WAS,,57,106,73.3,23.1
114,,James RobinsonJ. Robinson FA,,63,83,74.7,8.5
115,,Joshua KelleyJ. Kelley FA,,71,83,76.7,4.9
116,,John KellyJ. Kelly LAR,,67,118,90.3,18.5
117,,Jonathan WilliamsJ. Williams IND,,70,122,99.0,22.2
118,,Rodney AndersonR. Anderson CIN,,78,119,101.2,16.5
119,,J.J. TaylorJ. Taylor FA,,80,101,87.7,9.5
120,,DeeJay DallasD. Dallas FA,,81,100,90.7,7.8
121,,Lamical PerineL. Perine FA,,85,99,93.3,6.0
122,,Isaiah CrowellI. Crowell FA,,89,117,103.0,14.0
123,,Rico DowdleR. Dowdle FA,,106,113,109.5,3.5
124,,Wendell SmallwoodW. Smallwood WAS,,121,123,122.0,0.8
125,,Spencer WareS. Ware KC,,121,130,124.0,4.2
126,,Javorius AllenJ. Allen NYG,,124,132,128.0,4.0
