Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,,1,4,1.4,0.8
2,,Davante AdamsD. Adams GB,,1,6,2.4,0.9
3,,Julio JonesJ. Jones ATL,,1,11,3.4,1.1
4,,Michael ThomasM. Thomas NO,,2,9,3.8,1.3
Tier 2,
5,,Odell Beckham Jr.O. Beckham NYG,,3,9,5.6,1.2
6,,Antonio BrownA. Brown OAK,,2,12,6.1,1.7
7,,Tyreek HillT. Hill KC,,4,9,6.2,1.0
8,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,1,12,7.9,1.5
Tier 3,
9,,Mike EvansM. Evans TB,,6,14,9.1,1.4
10,,A.J. GreenA. Green CIN,,6,17,9.7,1.4
11,,T.Y. HiltonT. Hilton IND,,9,16,11.5,1.3
12,,Amari CooperA. Cooper DAL,,9,18,12.2,1.4
13,,Keenan AllenK. Allen LAC,,9,16,13.0,1.4
14,,Adam ThielenA. Thielen MIN,,10,20,14.4,1.9
15,,Stefon DiggsS. Diggs MIN,,10,19,14.8,1.2
16,,Brandin CooksB. Cooks LAR,,12,20,15.9,1.5
Tier 4,
17,,Robert WoodsR. Woods LAR,,10,25,16.8,1.8
18,,Kenny GolladayK. Golladay DET,,13,23,17.9,1.2
19,,Allen RobinsonA. Robinson CHI,,19,36,21.6,4.3
20,,Alshon JefferyA. Jeffery PHI,,17,29,21.7,1.9
21,,Corey DavisC. Davis TEN,,17,32,21.9,2.8
22,,Cooper KuppC. Kupp LAR,,16,31,22.0,3.1
23,,Jarvis LandryJ. Landry CLE,,12,31,23.8,2.5
24,,Julian EdelmanJ. Edelman NE,,14,30,24.3,3.8
25,,Doug BaldwinD. Baldwin SEA,,21,32,24.4,2.4
26,,Calvin RidleyC. Ridley ATL,,18,37,25.9,3.8
27,,D.J. MooreD. Moore CAR,,20,32,26.6,2.1
Tier 5,
28,,Tyler BoydT. Boyd CIN,,20,34,28.8,2.1
29,,Tyler LockettT. Lockett SEA,,24,33,29.2,2.0
30,,Sammy WatkinsS. Watkins KC,,26,38,30.4,3.0
31,,Chris GodwinC. Godwin TB,,21,39,31.3,3.0
32,,Marvin JonesM. Jones DET,,29,44,32.7,3.5
33,,Mike WilliamsM. Williams LAC,,25,39,33.5,2.4
34,,Robby AndersonR. Anderson NYJ,,24,44,34.4,3.1
35,,Will FullerW. Fuller HOU,,31,58,35.7,5.1
36,,Courtland SuttonC. Sutton DEN,,33,41,36.6,1.6
37,,Dante PettisD. Pettis SF,,30,41,37.2,1.4
38,,Golden TateG. Tate PHI,,26,42,38.0,3.0
Tier 6,
39,,Christian KirkC. Kirk ARI,,35,45,40.2,2.1
40,,Sterling ShepardS. Shepard NYG,,37,49,40.7,2.9
41,,Curtis SamuelC. Samuel CAR,,35,50,42.3,2.8
42,,Keke CouteeK. Coutee HOU,,38,56,43.9,3.7
43,,Anthony MillerA. Miller CHI,,38,53,43.9,2.8
44,,Dede WestbrookD. Westbrook JAC,,40,53,45.4,2.7
45,,Michael GallupM. Gallup DAL,,42,49,45.7,1.6
46,,Emmanuel SandersE. Sanders DEN,,22,69,47.0,8.5
47,,Marquise GoodwinM. Goodwin SF,,43,59,47.7,3.2
48,,Robert FosterR. Foster BUF,,38,57,49.2,3.6
49,,Adam HumphriesA. Humphries TB,,42,89,51.2,9.0
50,,Geronimo AllisonG. Allison GB,,27,70,52.4,5.5
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,John BrownJ. Brown BAL,,45,64,52.6,3.8
52,,Larry FitzgeraldL. Fitzgerald ARI,,31,59,49.8,6.0
Tier 7,
53,,Jamison CrowderJ. Crowder WAS,,49,74,54.2,4.9
54,,Antonio CallawayA. Callaway CLE,,52,63,55.8,3.3
55,,John RossJ. Ross CIN,,52,81,57.4,6.9
56,,Kenny StillsK. Stills MIA,,49,75,57.8,4.3
57,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,49,75,58.6,4.7
58,,DaeSean HamiltonD. Hamilton DEN,,34,68,59.7,5.0
59,,Quincy EnunwaQ. Enunwa NYJ,,48,76,61.0,6.5
60,,James WashingtonJ. Washington PIT,,40,71,62.4,6.0
61,,DeSean JacksonD. Jackson TB,,47,67,59.5,3.8
62,,Devante ParkerD. Parker MIA,,56,75,63.1,3.7
63,,Taylor GabrielT. Gabriel CHI,,58,68,63.3,2.3
64,,Zay JonesZ. Jones BUF,,46,86,65.5,5.9
65,,Tre'Quan SmithT. Smith NO,,47,73,65.9,5.9
66,,Albert WilsonA. Wilson MIA,,52,83,66.6,4.7
67,,Marqise LeeM. Lee JAC,,53,76,67.2,4.5
68,,Devin FunchessD. Funchess CAR,,50,75,67.7,4.1
69,,Mohamed SanuM. Sanu ATL,,48,84,67.8,6.8
Tier 8,
70,,Donte MoncriefD. Moncrief JAC,,60,77,72.2,2.4
71,,David MooreD. Moore SEA,,48,81,72.8,6.1
72,,Michael CrabtreeM. Crabtree FA,,54,87,73.7,4.3
73,,Nelson AgholorN. Agholor PHI,,56,85,74.8,4.1
74,,Demaryius ThomasD. Thomas FA,,53,124,70.2,14.1
75,,Equanimeous St. BrownE. St. GB,,62,92,75.2,5.0
76,,Taywan TaylorT. Taylor TEN,,70,89,75.7,3.5
77,,Tyrell WilliamsT. Williams LAC,,51,84,75.9,5.2
78,,Paul RichardsonP. Richardson WAS,,60,85,76.6,3.6
79,,Josh ReynoldsJ. Reynolds LAR,,72,88,78.3,2.9
80,,Josh DoctsonJ. Doctson WAS,,72,84,79.1,3.2
81,,Randall CobbR. Cobb GB,,79,93,82.1,3.0
82,,D.J. CharkD. Chark JAC,,76,92,82.9,2.7
83,,Jordy NelsonJ. Nelson OAK,,44,96,84.0,3.2
84,,Chris HoganC. Hogan NE,,77,91,85.5,2.5
85,,Willie SneadW. Snead BAL,,74,92,87.9,2.0
86,,Keelan ColeK. Cole JAC,,85,101,88.0,3.6
87,,Chris ConleyC. Conley KC,,81,99,89.5,3.4
88,,Ryan GrantR. Grant IND,,87,123,93.8,7.7
89,,Ted GinnT. Ginn NO,,54,112,89.7,6.5
90,,Rashard HigginsR. Higgins CLE,,71,119,91.2,9.3
91,,Cole BeasleyC. Beasley DAL,,81,107,96.2,3.8
92,,Pierre GarconP. Garcon SF,,84,101,93.0,2.9
93,,Dez BryantD. Bryant NO,,74,114,89.2,9.0
94,,Danny AmendolaD. Amendola FA,,70,105,99.6,3.3
95,,Cordarrelle PattersonC. Patterson NE,,92,123,100.6,8.0
96,,Cameron MeredithC. Meredith NO,,83,146,98.8,10.6
Tier 9,
97,,Jake KumerowJ. Kumerow GB,,79,167,101.5,16.1
98,,Breshad PerrimanB. Perriman CLE,,79,122,100.1,7.2
99,,Deon CainD. Cain IND,,78,110,100.2,6.4
100,,Kelvin BenjaminK. Benjamin KC,,68,116,93.6,6.1
101,,Keith KirkwoodK. Kirkwood NO,,80,117,103.9,7.5
102,,J'Mon MooreJ. Moore GB,,89,165,100.2,17.7
103,,Phillip DorsettP. Dorsett NE,,97,121,104.8,5.8
104,,Jermaine KearseJ. Kearse NYJ,,96,134,104.9,8.1
105,,Trent TaylorT. Taylor SF,,98,125,106.4,5.0
106,,Chester RogersC. Rogers IND,,100,120,107.8,3.9
107,,Kendrick BourneK. Bourne SF,,85,115,100.5,4.9
