Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,,1,3,1.7,0.7
2,,Todd GurleyT. Gurley LAR,,1,6,1.8,0.8
3,,Ezekiel ElliottE. Elliott DAL,,1,4,2.6,0.7
4,,Christian McCaffreyC. McCaffrey CAR,,2,6,4.2,0.5
Tier 2,
5,,Alvin KamaraA. Kamara NO,,3,6,4.8,0.5
6,,Melvin GordonM. Gordon LAC,,5,7,5.8,0.4
7,,James ConnerJ. Conner PIT,,7,13,8.3,1.4
8,,Nick ChubbN. Chubb CLE,,7,16,9.1,1.9
9,,Le'Veon BellL. Bell PIT,,7,14,9.3,1.3
10,,Joe MixonJ. Mixon CIN,,8,12,9.4,1.0
Tier 3,
11,,Dalvin CookD. Cook MIN,,7,15,11.3,1.4
12,,David JohnsonD. Johnson ARI,,7,14,11.3,1.4
13,,Aaron JonesA. Jones GB,,8,20,12.8,1.9
14,,Leonard FournetteL. Fournette JAC,,10,22,15.1,2.1
15,,Sony MichelS. Michel NE,,13,21,15.2,1.4
Tier 4,
16,,Marlon MackM. Mack IND,,13,22,16.6,1.7
17,,Chris CarsonC. Carson SEA,,13,24,18.2,2.3
18,,Phillip LindsayP. Lindsay DEN,,12,23,18.6,1.3
19,,Kerryon JohnsonK. Johnson DET,,14,30,19.9,2.0
20,,Derrick HenryD. Henry TEN,,16,26,20.6,2.0
21,,Damien WilliamsD. Williams KC,,6,37,20.7,6.1
22,,Devonta FreemanD. Freeman ATL,,16,31,21.4,2.3
23,,Derrius GuiceD. Guice WAS,,17,34,21.7,3.3
24,,Tarik CohenT. Cohen CHI,,16,29,24.1,2.4
25,,Jerick McKinnonJ. McKinnon SF,,22,34,25.5,1.9
Tier 5,
26,,Lamar MillerL. Miller HOU,,23,35,26.4,3.3
27,,Jordan HowardJ. Howard CHI,,25,36,28.0,2.6
28,,Mark IngramM. Ingram NO,,23,39,28.3,3.0
29,,James WhiteJ. White NE,,17,32,28.8,1.6
30,,Tevin ColemanT. Coleman ATL,,20,38,30.4,3.2
31,,Kenyan DrakeK. Drake MIA,,23,34,30.6,2.5
32,,LeSean McCoyL. McCoy BUF,,25,41,31.4,3.4
33,,Rashaad PennyR. Penny SEA,,31,42,34.2,2.9
34,,Matt BreidaM. Breida SF,,24,42,35.1,2.9
35,,Elijah McGuireE. McGuire NYJ,,30,46,36.8,3.4
36,,Royce FreemanR. Freeman DEN,,28,50,37.0,3.9
37,,Kenneth DixonK. Dixon BAL,,30,53,38.9,4.6
38,,Jay AjayiJ. Ajayi PHI,,32,49,39.8,4.0
Tier 6,
39,,Gus EdwardsG. Edwards BAL,,31,59,40.4,6.0
40,,Dion LewisD. Lewis TEN,,39,55,42.3,3.5
41,,Kareem HuntK. Hunt CLE,,31,58,41.5,5.9
42,,Nyheim HinesN. Hines IND,,34,52,44.9,3.4
43,,Rex BurkheadR. Burkhead NE,,33,57,45.9,5.0
44,,Duke JohnsonD. Johnson CLE,,44,59,48.1,4.4
45,,Ronald Jones IIR. Jones TB,,36,71,49.4,7.3
46,,Latavius MurrayL. Murray MIN,,38,59,50.5,4.6
47,,Josh AdamsJ. Adams PHI,,41,57,45.9,4.1
48,,D'Onta ForemanD. Foreman HOU,,44,64,51.0,6.2
49,,Isaiah CrowellI. Crowell NYJ,,39,60,51.2,4.7
50,,Austin EkelerA. Ekeler LAC,,33,62,51.4,5.7
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Ito SmithI. Smith ATL,,33,62,52.4,4.9
Tier 7,
52,,Chris ThompsonC. Thompson WAS,,41,64,53.6,5.6
