Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,4,1.4,0.6,1.0,0.0
2,,Ezekiel ElliottE. Elliott DAL,8,1,6,2.3,1.0,4.0,+2.0
3,,Christian McCaffreyC. McCaffrey CAR,7,1,5,3.1,0.8,2.0,-1.0
4,,Alvin KamaraA. Kamara NO,9,1,8,3.6,1.0,3.0,-1.0
Tier 2,
5,,Melvin GordonM. Gordon LAC,12,4,11,6.0,1.1,5.0,0.0
6,,David JohnsonD. Johnson ARI,12,3,17,6.4,1.8,6.0,0.0
7,,Le'Veon BellL. Bell NYJ,4,4,16,8.1,1.8,7.0,0.0
8,,James ConnerJ. Conner PIT,7,5,16,8.6,2.1,10.0,+2.0
9,,Joe MixonJ. Mixon CIN,9,6,28,9.4,2.6,9.0,0.0
10,,Todd GurleyT. Gurley LAR,9,1,24,10.4,3.8,8.0,-2.0
11,,Dalvin CookD. Cook MIN,12,6,19,10.7,2.0,11.0,0.0
Tier 3,
12,,Nick ChubbN. Chubb CLE,7,7,26,12.4,3.2,12.0,0.0
13,,Leonard FournetteL. Fournette JAC,10,10,24,14.4,2.8,14.0,+1.0
14,,Damien WilliamsD. Williams KC,12,7,54,15.2,4.7,13.0,-1.0
15,,Marlon MackM. Mack IND,6,10,31,16.5,3.5,16.0,+1.0
16,,Aaron JonesA. Jones GB,11,4,29,17.1,3.7,18.0,+2.0
17,,Devonta FreemanD. Freeman ATL,9,10,26,17.4,3.1,15.0,-2.0
Tier 4,
18,,Derrick HenryD. Henry TEN,11,13,29,19.3,3.3,20.0,+2.0
19,,Kerryon JohnsonK. Johnson DET,5,13,39,19.8,3.7,19.0,0.0
20,,Phillip LindsayP. Lindsay DEN,10,12,30,21.3,3.3,22.0,+2.0
21,,Josh JacobsJ. Jacobs OAK,6,13,71,21.5,6.2,17.0,-4.0
22,,Kenyan DrakeK. Drake MIA,5,10,46,22.6,5.9,26.0,+4.0
23,,Sony MichelS. Michel NE,10,11,39,23.4,4.7,21.0,-2.0
24,,Mark IngramM. Ingram BAL,8,11,34,24.2,4.0,25.0,+1.0
25,,Tarik CohenT. Cohen CHI,6,16,33,24.3,3.5,24.0,-1.0
26,,James WhiteJ. White NE,10,8,43,24.9,6.1,29.0,+3.0
27,,Chris CarsonC. Carson SEA,11,12,41,25.1,4.9,28.0,+1.0
28,,David MontgomeryD. Montgomery CHI,6,10,72,27.0,7.7,23.0,-5.0
29,,Lamar MillerL. Miller HOU,10,22,53,28.6,3.4,32.0,+3.0
Tier 5,
30,,Derrius GuiceD. Guice WAS,10,11,48,31.0,5.3,27.0,-3.0
31,,Tevin ColemanT. Coleman SF,4,23,61,31.2,4.8,31.0,0.0
32,,Latavius MurrayL. Murray NO,9,18,55,34.8,5.7,37.0,+5.0
33,,Rashaad PennyR. Penny SEA,11,21,48,35.6,4.8,33.0,0.0
34,,LeSean McCoyL. McCoy BUF,6,26,48,36.4,4.5,40.0,+6.0
35,,Jerick McKinnonJ. McKinnon SF,4,23,62,37.3,6.9,39.0,+4.0
36,,Royce FreemanR. Freeman DEN,10,26,51,39.7,3.9,36.0,0.0
37,,Dion LewisD. Lewis TEN,11,26,56,40.4,7.0,46.0,+9.0
38,,Jordan HowardJ. Howard PHI,10,27,63,40.9,7.2,34.0,-4.0
39,,Ronald Jones IIR. Jones TB,7,27,68,41.9,8.4,38.0,-1.0
40,,Nyheim HinesN. Hines IND,6,24,71,42.3,7.9,45.0,+5.0
41,,Miles SandersM. Sanders PHI,10,24,73,36.2,9.7,30.0,-11.0
42,,Austin EkelerA. Ekeler LAC,12,31,58,43.5,5.9,41.0,-1.0
Tier 6,
43,,Matt BreidaM. Breida SF,4,26,66,45.2,7.0,54.0,+11.0
44,,Ito SmithI. Smith ATL,9,29,83,47.3,8.4,43.0,-1.0
45,,Darrell HendersonD. Henderson LAR,9,19,74,44.0,11.7,50.0,+5.0
46,,D'Onta ForemanD. Foreman HOU,10,35,70,49.5,7.2,44.0,-2.0
47,,Carlos HydeC. Hyde KC,12,30,73,49.9,9.6,47.0,0.0
48,,Duke JohnsonD. Johnson CLE,7,29,65,48.3,6.6,61.0,+13.0
49,,Peyton BarberP. Barber TB,7,30,90,51.7,11.9,49.0,0.0
50,,Adrian PetersonA. Peterson WAS,10,32,72,51.8,9.0,53.0,+3.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Kareem HuntK. Hunt CLE,7,32,68,52.1,8.2,35.0,-16.0
52,,Kalen BallageK. Ballage MIA,5,39,75,56.2,7.1,55.0,+3.0
53,,Jamaal WilliamsJ. Williams GB,11,38,79,54.4,6.7,57.0,+4.0
54,,Chris ThompsonC. Thompson WAS,10,37,73,52.1,5.7,59.0,+5.0
55,,C.J. AndersonC. Anderson DET,5,44,73,57.0,6.4,60.0,+5.0
Tier 7,
56,,Mike DavisM. Davis CHI,6,41,80,60.9,7.5,62.0,+6.0
57,,Jalen RichardJ. Richard OAK,6,33,80,59.1,10.7,64.0,+7.0
58,,Elijah McGuireE. McGuire NYJ,4,35,82,61.4,10.3,72.0,+14.0
59,,Damien HarrisD. Harris NE,10,29,88,58.0,13.0,51.0,-8.0
60,,Rex BurkheadR. Burkhead NE,10,41,90,59.2,11.1,74.0,+14.0
61,,Giovani BernardG. Bernard CIN,9,45,83,59.6,8.1,68.0,+7.0
62,,Kenneth DixonK. Dixon BAL,8,34,95,61.1,12.5,80.0,+18.0
63,,Theo RiddickT. Riddick DET,5,37,93,63.4,10.9,70.0,+7.0
64,,Devin SingletaryD. Singletary BUF,6,28,95,61.9,11.7,48.0,-16.0
65,,Jaylen SamuelsJ. Samuels PIT,7,32,81,58.4,10.1,42.0,-23.0
66,,Justice HillJ. Hill BAL,8,35,106,65.6,14.2,52.0,-14.0
67,,Gus EdwardsG. Edwards BAL,8,39,86,66.4,10.0,66.0,-1.0
68,,Frank GoreF. Gore BUF,6,48,91,68.9,8.1,82.0,+14.0
69,,Chase EdmondsC. Edmonds ARI,12,52,86,68.7,6.1,69.0,0.0
70,,T.J. YeldonT. Yeldon BUF,6,47,83,66.3,7.8,65.0,-5.0
71,,Malcolm BrownM. Brown LAR,9,48,104,72.4,10.0,71.0,0.0
72,,Alexander MattisonA. Mattison MIN,12,47,86,68.1,11.8,56.0,-16.0
73,,Justin JacksonJ. Jackson LAC,12,58,94,74.6,6.8,73.0,0.0
74,,Doug MartinD. Martin OAK,6,55,128,75.5,10.6,77.0,+3.0
75,,Ryquell ArmsteadR. Armstead JAC,10,40,98,73.0,11.1,58.0,-17.0
76,,Corey ClementC. Clement PHI,10,59,89,78.0,6.1,92.0,+16.0
77,,Spencer WareS. Ware IND,6,57,129,77.3,11.9,93.0,+16.0
78,,Devontae BookerD. Booker DEN,10,54,109,77.9,10.3,102.0,+24.0
79,,Jordan WilkinsJ. Wilkins IND,6,63,112,79.8,9.2,106.0,+27.0
Tier 8,
80,,Josh AdamsJ. Adams PHI,10,52,121,77.1,14.8,104.0,+24.0
81,,Benny Snell Jr.B. Snell PIT,7,33,124,80.7,14.1,67.0,-14.0
82,,Alfred BlueA. Blue JAC,10,56,116,84.1,11.6,94.0,+12.0
83,,Jay AjayiJ. Ajayi FA,,38,135,81.5,21.7,78.0,-5.0
84,,Ty MontgomeryT. Montgomery NYJ,4,57,115,87.5,10.2,97.0,+13.0
85,,Wendell SmallwoodW. Smallwood PHI,10,70,97,84.4,5.9,85.0,0.0
86,,Wayne GallmanW. Gallman NYG,11,67,111,85.6,9.0,88.0,+2.0
