Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,,1,5,1.5,1.0
2,,Davante AdamsD. Adams GB,,1,7,2.6,1.2
3,,Julio JonesJ. Jones ATL,,1,11,3.6,1.1
4,,Michael ThomasM. Thomas NO,,2,10,4.0,1.4
5,,Odell Beckham Jr.O. Beckham CLE,,1,8,4.6,1.7
Tier 2,
6,,Antonio BrownA. Brown OAK,,2,11,6.4,1.7
7,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,2,12,7.6,1.8
8,,Tyreek HillT. Hill KC,,4,32,8.2,3.7
9,,Mike EvansM. Evans TB,,6,14,9.1,1.8
Tier 3,
10,,A.J. GreenA. Green CIN,,6,17,9.9,1.8
11,,T.Y. HiltonT. Hilton IND,,3,16,11.4,1.9
12,,Amari CooperA. Cooper DAL,,8,19,11.7,1.7
13,,Keenan AllenK. Allen LAC,,7,16,12.5,1.7
14,,Adam ThielenA. Thielen MIN,,9,17,14.0,1.7
15,,Stefon DiggsS. Diggs MIN,,10,19,14.6,1.4
16,,Brandin CooksB. Cooks LAR,,12,24,16.4,2.0
17,,Robert WoodsR. Woods LAR,,10,25,16.8,1.8
Tier 4,
18,,Kenny GolladayK. Golladay DET,,13,23,18.2,1.7
19,,Cooper KuppC. Kupp LAR,,15,33,21.5,2.9
20,,Allen RobinsonA. Robinson CHI,,19,36,22.1,3.9
21,,Julian EdelmanJ. Edelman NE,,14,30,22.3,3.9
22,,Alshon JefferyA. Jeffery PHI,,18,29,23.0,2.4
23,,Corey DavisC. Davis TEN,,17,35,23.2,4.4
24,,Jarvis LandryJ. Landry CLE,,14,36,25.2,4.4
25,,Doug BaldwinD. Baldwin SEA,,21,40,25.5,3.6
26,,D.J. MooreD. Moore CAR,,19,39,26.3,2.8
27,,Calvin RidleyC. Ridley ATL,,18,37,27.0,3.1
28,,Chris GodwinC. Godwin TB,,16,39,27.5,5.1
Tier 5,
29,,Tyler LockettT. Lockett SEA,,21,39,29.2,2.9
30,,Tyler BoydT. Boyd CIN,,20,49,29.2,3.8
31,,Sammy WatkinsS. Watkins KC,,19,56,30.7,4.2
32,,Mike WilliamsM. Williams LAC,,23,40,31.8,3.4
33,,Robby AndersonR. Anderson NYJ,,22,45,33.0,4.1
34,,Marvin JonesM. Jones DET,,27,46,33.8,3.7
35,,Will FullerW. Fuller HOU,,27,60,35.5,3.5
36,,Golden TateG. Tate NYG,,20,43,35.8,4.2
37,,Dante PettisD. Pettis SF,,17,46,36.6,2.8
38,,Courtland SuttonC. Sutton DEN,,31,46,36.8,2.4
39,,Sterling ShepardS. Shepard NYG,,29,49,39.9,2.6
