Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,2,1.4,0.5
2,,Ezekiel ElliottE. Elliott DAL,8,1,5,2.9,1.1
3,,Christian McCaffreyC. McCaffrey CAR,7,2,7,3.1,0.9
4,,Alvin KamaraA. Kamara NO,9,2,6,3.5,1.0
Tier 2,
5,,Melvin GordonM. Gordon LAC,12,5,8,5.8,0.8
6,,Todd GurleyT. Gurley LAR,9,1,15,6.2,2.6
7,,Le'Veon BellL. Bell NYJ,4,4,16,7.9,1.9
8,,David JohnsonD. Johnson ARI,12,4,13,8.4,2.4
9,,James ConnerJ. Conner PIT,7,6,14,8.9,1.9
Tier 3,
10,,Joe MixonJ. Mixon CIN,9,4,16,9.8,1.6
11,,Nick ChubbN. Chubb CLE,7,5,20,11.5,2.1
12,,Dalvin CookD. Cook MIN,12,7,19,11.7,1.7
13,,Leonard FournetteL. Fournette JAC,10,10,21,15.1,2.1
14,,Marlon MackM. Mack IND,6,9,24,15.2,2.7
15,,Sony MichelS. Michel NE,10,11,23,15.9,2.4
16,,Aaron JonesA. Jones GB,11,10,24,16.2,2.5
17,,Damien WilliamsD. Williams KC,12,8,30,16.5,5.8
Tier 4,
18,,Phillip LindsayP. Lindsay DEN,10,14,24,19.0,2.2
19,,Derrick HenryD. Henry TEN,11,14,25,19.1,3.4
20,,Chris CarsonC. Carson SEA,11,14,29,20.1,3.3
21,,Devonta FreemanD. Freeman ATL,9,12,28,21.0,3.2
22,,Tarik CohenT. Cohen CHI,6,11,31,21.4,3.3
23,,Kerryon JohnsonK. Johnson DET,5,16,28,21.4,2.8
24,,Mark IngramM. Ingram BAL,8,16,33,23.8,2.7
Tier 5,
25,,James WhiteJ. White NE,10,20,34,25.8,2.7
26,,Derrius GuiceD. Guice WAS,10,19,41,26.0,4.1
27,,Lamar MillerL. Miller HOU,10,22,36,27.5,2.4
28,,Kenyan DrakeK. Drake MIA,5,19,34,28.4,2.8
29,,Tevin ColemanT. Coleman SF,4,26,40,30.6,2.2
30,,Jordan HowardJ. Howard PHI,10,26,51,31.7,3.9
31,,Jerick McKinnonJ. McKinnon SF,4,24,56,33.8,5.7
32,,LeSean McCoyL. McCoy BUF,6,28,49,34.3,4.0
33,,Latavius MurrayL. Murray NO,9,21,48,34.6,5.9
34,,Rashaad PennyR. Penny SEA,11,23,45,35.3,3.3
35,,Matt BreidaM. Breida SF,4,23,57,38.4,7.3
36,,Royce FreemanR. Freeman DEN,10,32,46,38.4,2.8
Tier 6,
37,,Nyheim HinesN. Hines IND,6,27,57,40.3,4.1
38,,Dion LewisD. Lewis TEN,11,32,63,40.6,5.0
39,,Ito SmithI. Smith ATL,9,29,54,44.2,5.4
40,,Rex BurkheadR. Burkhead NE,10,36,59,44.5,3.8
41,,Kareem HuntK. Hunt CLE,7,35,74,45.3,8.7
42,,Duke JohnsonD. Johnson CLE,7,37,64,45.9,4.6
43,,Ronald Jones IIR. Jones TB,7,30,54,46.0,5.9
44,,Austin EkelerA. Ekeler LAC,12,34,61,46.5,6.1
45,,Kenneth DixonK. Dixon BAL,8,29,94,47.2,13.7
46,,Elijah McGuireE. McGuire NYJ,4,34,82,50.2,10.2
47,,Carlos HydeC. Hyde KC,12,30,75,50.4,9.3
48,,D'Onta ForemanD. Foreman HOU,10,38,63,52.2,5.6
49,,Isaiah CrowellI. Crowell OAK,6,30,71,52.3,6.8
