Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
64,,Jarvis LandryJ. Landry CLE,WR29,,32,107,63.9,10.3
65,,Julian EdelmanJ. Edelman NE,WR30,,41,124,64.4,10.3
66,,Michael GallupM. Gallup DAL,WR31,,41,93,68.0,9.2
67,,David JohnsonD. Johnson HOU,RB25,,27,120,68.3,19.2
68,,Deebo SamuelD. Samuel SF,WR32,,45,109,68.6,8.1
69,,David MontgomeryD. Montgomery CHI,RB26,,42,89,69.7,9.2
70,,James WhiteJ. White NE,RB27,,41,110,71.4,11.8
71,,Hunter HenryH. Henry LAC,TE6,,53,94,71.9,9.4
72,,Tyler BoydT. Boyd CIN,WR33,,47,97,73.4,7.5
73,,Austin HooperA. Hooper CLE,TE7,,25,133,74.0,20.4
74,,Josh AllenJ. Allen BUF,QB7,,56,104,74.9,9.6

75,,Evan EngramE. Engram NYG,TE8,,52,139,75.9,13.8
76,,Kareem HuntK. Hunt CLE,RB28,,44,146,76.8,12.6
77,,Phillip LindsayP. Lindsay DEN,RB29,,27,126,77.4,18.8
78,,John BrownJ. Brown BUF,WR34,,54,124,82.0,11.3
79,,Christian KirkC. Kirk ARI,WR35,,48,110,82.1,12.2
80,,Marquise BrownM. Brown BAL,WR36,,65,109,83.7,8.8
Tier 8,
81,,Derrius GuiceD. Guice WAS,RB30,,51,126,85.8,11.6
82,,Will FullerW. Fuller HOU,WR37,,55,223,86.5,16.5
83,,Aaron RodgersA. Rodgers GB,QB8,,61,116,88.8,10.8
84,,Drew BreesD. Brees NO,QB9,,61,122,89.8,11.6
85,,Sterling ShepardS. Shepard NYG,WR38,,72,124,91.0,9.5
86,,Ronald Jones IIR. Jones TB,RB31,,60,185,91.1,14.9
87,,Matt RyanM. Ryan ATL,QB10,,56,117,91.5,9.7
88,,Jared CookJ. Cook NO,TE9,,63,133,92.7,14.6
89,,Tyler HigbeeT. Higbee LAR,TE10,,53,160,93.1,15.6
90,,Mike WilliamsM. Williams LAC,WR39,,79,151,94.0,11.4
91,,Carson WentzC. Wentz PHI,QB11,,70,114,94.9,11.4
92,,Tarik CohenT. Cohen CHI,RB32,,76,177,95.2,17.2
93,,Raheem MostertR. Mostert SF,RB33,,44,123,87.8,17.5
94,,Emmanuel SandersE. Sanders NO,WR40,,67,159,96.6,12.7
95,,Robby AndersonR. Anderson CAR,WR41,,74,138,97.6,11.2
96,,Marvin JonesM. Jones DET,WR42,,74,151,97.8,12.8
97,,Sony MichelS. Michel NE,RB34,,44,175,102.1,13.1
98,,Alshon JefferyA. Jeffery PHI,WR43,,73,198,102.2,15.3
99,,Anthony MillerA. Miller CHI,WR44,,72,189,104.5,17.2

100,,Darius SlaytonD. Slayton NYG,WR45,,55,156,106.3,18.3
101,,Matthew StaffordM. Stafford DET,QB12,,70,125,106.6,9.4
102,,Noah FantN. Fant DEN,TE11,,46,136,107.0,13.3
103,,Jamison CrowderJ. Crowder NYJ,WR46,,65,155,111.3,18.7
Tier 9,
104,,Brandin CooksB. Cooks LAR,WR47,,75,160,113.8,17.0
105,,Curtis SamuelC. Samuel CAR,WR48,,81,188,114.0,15.9
106,,Tevin ColemanT. Coleman SF,RB35,,77,177,114.4,11.7
107,,Dallas GoedertD. Goedert PHI,TE12,,69,236,115.0,12.3
108,,Darrell HendersonD. Henderson LAR,RB36,,31,274,115.8,43.9
109,,Jordan HowardJ. Howard MIA,RB37,,51,197,116.5,25.5
110,,Ryan TannehillR. Tannehill TEN,QB13,,87,154,116.5,11.6
111,,Latavius MurrayL. Murray NO,RB38,,93,149,117.2,10.9
112,,Diontae JohnsonD. Johnson PIT,WR49,,86,160,118.3,16.7
113,,Jamaal WilliamsJ. Williams GB,RB39,,84,200,118.9,16.2
114,,Preston WilliamsP. Williams MIA,WR50,,64,157,118.9,17.0
115,,Duke JohnsonD. Johnson HOU,RB40,,72,181,120.5,20.7
116,,Golden TateG. Tate NYG,WR51,,74,175,124.2,18.4
117,,Mike GesickiM. Gesicki MIA,TE13,,92,191,124.2,13.3
118,,Devonta FreemanD. Freeman FA,RB41,,43,332,117.8,49.2
119,,Baker MayfieldB. Mayfield CLE,QB14,,68,178,124.7,20.7
120,,Alexander MattisonA. Mattison MIN,RB42,,91,182,124.9,13.1
121,,Daniel JonesD. Jones NYG,QB15,,77,162,126.2,16.7
122,,Ben RoethlisbergerB. Roethlisberger PIT,QB16,,87,275,126.5,18.8
123,,T.J. HockensonT. Hockenson DET,TE14,,106,163,127.0,8.1
124,,Tom BradyT. Brady TB,QB17,,58,197,128.3,30.2
125,,Tony PollardT. Pollard DAL,RB43,,98,227,130.4,23.6
126,,Kirk CousinsK. Cousins MIN,QB18,,103,178,131.4,18.3
127,,O.J. HowardO. Howard TB,TE15,,53,173,133.9,21.0
128,,Jared GoffJ. Goff LAR,QB19,,105,202,134.1,16.8
129,,Sammy WatkinsS. Watkins KC,WR52,,96,189,137.5,13.3
130,,Jack DoyleJ. Doyle IND,TE16,,121,232,138.9,10.2
131,,Jonnu SmithJ. Smith TEN,TE17,,94,260,140.5,15.2
Tier 10,
132,,Carlos HydeC. Hyde FA,RB44,,71,235,136.4,38.1
133,,Royce FreemanR. Freeman DEN,RB45,,98,283,143.1,37.6
134,,Justice HillJ. Hill BAL,RB46,,98,199,143.1,19.3
135,,Matt BreidaM. Breida SF,RB47,,99,190,144.0,25.0
136,,John RossJ. Ross CIN,WR53,,90,214,145.7,22.1
137,,Mecole HardmanM. Hardman KC,WR54,,86,210,145.8,21.9
138,,Tyrell WilliamsT. Williams LV,WR55,,107,220,147.6,17.8
139,,Adrian PetersonA. Peterson WAS,RB48,,112,217,148.1,22.7
140,,Jimmy GaroppoloJ. Garoppolo SF,QB20,,115,202,149.0,17.8
141,,Dede WestbrookD. Westbrook JAC,WR56,,100,212,149.7,19.7
142,,DeSean JacksonD. Jackson PHI,WR57,,86,206,150.5,26.8
143,,Nyheim HinesN. Hines IND,RB49,,83,219,145.0,28.0
144,,N'Keal HarryN. Harry NE,WR58,,99,210,152.4,20.7
145,,San Francisco (SF)SF DST,DST1,,140,323,146.9,28.7
146,,Breshad PerrimanB. Perriman NYJ,WR59,,55,317,153.5,26.9
147,,Chase EdmondsC. Edmonds ARI,RB50,,100,237,154.0,26.8
148,,Eric EbronE. Ebron PIT,TE18,,107,273,154.7,22.5
149,,Pittsburgh (PIT)PIT DST,DST2,,140,230,149.3,13.4
150,,Justin JacksonJ. Jackson LAC,RB51,,78,283,156.4,35.5
151,,Ian ThomasI. Thomas CAR,TE19,,92,232,157.4,20.5
152,,Hunter RenfrowH. Renfrow LV,WR60,,96,206,160.4,25.8
153,,Baltimore (BAL)BAL DST,DST3,,140,200,156.3,8.8
154,,Sam DarnoldS. Darnold NYJ,QB21,,118,282,162.7,11.0
155,,Kenny StillsK. Stills HOU,WR61,,74,212,165.7,31.6
156,,Philip RiversP. Rivers IND,QB22,,114,275,165.8,33.2
157,,James WashingtonJ. Washington PIT,WR62,,113,206,167.2,18.5
158,,Boston ScottB. Scott PHI,RB52,,98,289,162.6,33.4
159,,Larry FitzgeraldL. Fitzgerald ARI,WR63,,99,208,168.3,20.4
160,,Cole BeasleyC. Beasley BUF,WR64,,81,210,168.3,20.6
161,,Cam NewtonC. Newton FA,QB23,,70,326,165.8,64.3
162,,Corey DavisC. Davis TEN,WR65,,111,205,166.1,23.3
163,,New England (NE)NE DST,DST4,,138,234,162.0,22.5
164,,Parris CampbellP. Campbell IND,WR66,,129,212,176.6,18.7
165,,Buffalo (BUF)BUF DST,DST5,,145,211,166.2,11.6
166,,Chicago (CHI)CHI DST,DST6,,140,266,172.7,22.1
167,,Los Angeles (LAR)LAR DST,DST7,,152,219,172.8,16.7
168,,Harrison ButkerH. Butker KC,K1,,165,190,173.3,4.5
169,,Rashaad PennyR. Penny SEA,RB53,,98,256,168.2,32.1
Tier 11,
170,,Irv Smith Jr.I. Smith MIN,TE20,,135,258,180.5,22.1
171,,Randall CobbR. Cobb HOU,WR67,,88,225,182.2,27.3
172,,Justin TuckerJ. Tucker BAL,K2,,169,183,177.1,3.7
173,,Kyle RudolphK. Rudolph MIN,TE21,,133,246,182.4,28.7
174,,Chris Herndon IVC. Herndon NYJ,TE22,,121,273,183.0,29.9
175,,Jaylen SamuelsJ. Samuels PIT,RB54,,100,237,173.0,26.7
176,,Minnesota (MIN)MIN DST,DST8,,164,209,179.6,13.0
177,,Ryan FitzpatrickR. Fitzpatrick MIA,QB24,,117,284,185.7,40.6
178,,Gus EdwardsG. Edwards BAL,RB55,,115,257,182.4,28.8
179,,Wil LutzW. Lutz NO,K3,,172,204,184.3,5.0
180,,Gardner Minshew IIG. Minshew JAC,QB25,,117,275,189.4,36.1
181,,Jameis WinstonJ. Winston FA,QB26,,59,331,171.3,96.0
182,,David NjokuD. Njoku CLE,TE23,,108,267,183.4,47.5
183,,Greg ZuerleinG. Zuerlein DAL,K4,,171,221,191.2,8.7
184,,Greg OlsenG. Olsen SEA,TE24,,94,335,196.8,53.1
185,,Malcolm BrownM. Brown LAR,RB56,,71,289,187.6,52.1
186,,Drew LockD. Lock DEN,QB27,,150,282,199.9,28.4
187,,Will DisslyW. Dissly SEA,TE25,,94,319,186.0,52.7
188,,Giovani BernardG. Bernard CIN,RB57,,130,238,188.6,14.7
189,,Benny Snell Jr.B. Snell PIT,RB58,,120,351,191.8,44.3
190,,Derek CarrD. Carr LV,QB28,,150,297,207.6,34.0
191,,Blake JarwinB. Jarwin DAL,TE26,,94,273,194.2,49.5
192,,New Orleans (NO)NO DST,DST9,,164,207,200.3,7.8
193,,Kansas City (KC)KC DST,DST10,,164,279,196.4,21.2
194,,Mohamed SanuM. Sanu NE,WR68,,148,335,202.1,27.8
195,,Robbie GouldR. Gould SF,K5,,178,233,207.6,9.7
196,,Allen LazardA. Lazard GB,WR69,,160,240,203.2,15.6
197,,Peyton BarberP. Barber WAS,RB59,,127,359,193.1,46.1
198,,Los Angeles (LAC)LAC DST,DST11,,159,323,205.9,26.8
199,,Andy IsabellaA. Isabella ARI,WR70,,111,243,201.2,13.9

200,,Chris ConleyC. Conley JAC,WR71,,147,220,204.2,10.8
201,,Matt GayM. Gay TB,K6,,181,324,214.7,20.3
202,,Teddy BridgewaterT. Bridgewater CAR,QB29,,118,334,215.2,72.4
203,,Albert WilsonA. Wilson MIA,WR72,,149,315,212.1,20.3
204,,DeAndre WashingtonD. Washington LV,RB60,,144,337,207.8,38.2
205,,Denver (DEN)DEN DST,DST12,,176,248,213.4,10.3
206,,Dawson KnoxD. Knox BUF,TE27,,108,273,208.7,33.2
207,,New York (NYJ)NYJ DST,DST13,,164,303,209.6,21.5
Tier 12,
208,,Darwin ThompsonD. Thompson KC,RB61,,127,257,202.2,28.1
209,,Matt PraterM. Prater DET,K7,,185,249,217.5,7.7
210,,Danny AmendolaD. Amendola DET,WR73,,155,332,212.9,28.1
211,,Seattle (SEA)SEA DST,DST14,,186,248,219.5,9.8
212,,Philadelphia (PHI)PHI DST,DST15,,145,234,221.0,14.4
213,,Chris ThompsonC. Thompson FA,RB62,,123,322,191.2,38.7
214,,Rex BurkheadR. Burkhead NE,RB63,,126,307,209.3,31.1
215,,Vance McDonaldV. McDonald PIT,TE28,,127,299,223.6,35.2
216,,Michael BadgleyM. Badgley LAC,K8,,188,287,224.4,11.1
217,,Zane GonzalezZ. Gonzalez ARI,K9,,190,332,229.4,19.1
218,,Mitch TrubiskyM. Trubisky CHI,QB30,,131,340,226.0,51.6
219,,Dion LewisD. Lewis NYG,RB64,,144,322,201.9,37.4
220,,Tennessee (TEN)TEN DST,DST16,,189,266,228.4,11.9
221,,Tre'Quan SmithT. Smith NO,WR74,,169,285,215.0,16.3
222,,Ka'imi FairbairnK. Fairbairn HOU,K10,,192,324,233.3,16.2
223,,Green Bay (GB)GB DST,DST17,,193,278,233.6,11.3
224,,Stephen GostkowskiS. Gostkowski FA,K11,,187,276,222.9,12.7
225,,Devin FunchessD. Funchess GB,WR75,,174,306,223.4,22.9
226,,Mason CrosbyM. Crosby GB,K12,,194,309,238.6,13.9
227,,Ryquell ArmsteadR. Armstead JAC,RB65,,143,382,221.5,37.6
228,,Dwayne HaskinsD. Haskins WAS,QB31,,166,339,250.3,38.4
229,,Jalen RichardJ. Richard LV,RB66,,132,289,216.3,36.7
230,,Ito SmithI. Smith ATL,RB67,,156,280,217.6,27.7
231,,Nelson AgholorN. Agholor LV,WR76,,158,317,228.3,24.9
232,,Jake ElliottJ. Elliott PHI,K13,,197,326,245.8,17.3
233,,Auden TateA. Tate CIN,WR77,,203,265,224.2,16.3
234,,Brandon McManusB. McManus DEN,K14,,200,287,248.0,11.0
235,,Cleveland (CLE)CLE DST,DST18,,166,307,244.4,20.0
236,,Joey SlyeJ. Slye CAR,K15,,199,326,250.2,18.1
237,,Dallas (DAL)DAL DST,DST19,,198,278,248.4,18.0
238,,Dan BaileyD. Bailey MIN,K16,,201,288,253.3,13.4
239,,Gerald EverettG. Everett LAR,TE29,,153,294,238.0,30.0
240,,Jimmy GrahamJ. Graham CHI,TE30,,135,327,251.9,38.5
241,,Taylor GabrielT. Gabriel FA,WR78,,168,344,222.2,35.2
242,,Kelvin HarmonK. Harmon WAS,WR79,,173,383,235.9,34.5
243,,Zach PascalZ. Pascal IND,WR80,,195,290,249.1,26.7
244,,Miles BoykinM. Boykin BAL,WR81,,175,298,245.2,28.3
245,,Indianapolis (IND)IND DST,DST20,,193,307,256.2,23.6
246,,DaeSean HamiltonD. Hamilton DEN,WR82,,195,390,241.0,38.3
247,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR83,,203,301,241.2,22.7
248,,Damien HarrisD. Harris NE,RB68,,149,316,242.0,31.4
Tier 13,
249,,Cameron BrateC. Brate TB,TE31,,161,305,256.6,18.6
250,,Jason MyersJ. Myers SEA,K17,,205,300,267.6,19.1
251,,Antonio BrownA. Brown FA,WR84,,45,391,206.5,79.1
252,,Jacob HollisterJ. Hollister SEA,TE32,,133,371,251.7,42.3
253,,Lamar MillerL. Miller FA,RB69,,109,295,221.9,44.1
254,,David MooreD. Moore SEA,WR85,,214,336,246.7,26.7
255,,Chris BoswellC. Boswell PIT,K18,,208,288,273.8,16.2
256,,LeSean McCoyL. McCoy FA,RB70,,130,353,233.6,50.2
257,,Adam HumphriesA. Humphries TEN,WR86,,206,296,251.8,20.3
258,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR87,,210,298,248.2,23.2
259,,Jakobi MeyersJ. Meyers NE,WR88,,189,295,248.5,20.4
260,,Houston (HOU)HOU DST,DST21,,201,310,271.9,22.0
261,,Hayden HurstH. Hurst ATL,TE33,,73,356,169.9,84.1
262,,Darrel WilliamsD. Williams KC,RB71,,185,337,257.8,32.2
263,,Stephen HauschkaS. Hauschka BUF,K19,,210,339,278.9,20.0
264,,Jalen HurdJ. Hurd SF,WR89,,151,301,255.8,26.5
265,,Willie SneadW. Snead BAL,WR90,,217,322,256.3,23.1
266,,Demarcus RobinsonD. Robinson KC,WR91,,203,341,256.9,26.2
267,,Jordan WilkinsJ. Wilkins IND,RB72,,130,327,257.7,25.2
268,,Tampa Bay (TB)TB DST,DST22,,165,334,275.3,29.5
269,,Keke CouteeK. Coutee HOU,WR92,,191,293,256.5,22.7
270,,Phillip DorsettP. Dorsett SEA,WR93,,206,317,260.0,24.4
271,,Nick FolesN. Foles CHI,QB32,,131,358,284.9,56.4
272,,T.J. YeldonT. Yeldon BUF,RB73,,180,337,267.2,24.7
273,,Steven SimsS. Sims WAS,WR94,,160,328,261.6,38.2
274,,Younghoe KooY. Koo ATL,K20,,192,301,277.2,25.7
275,,Josh LamboJ. Lambo JAC,K21,,212,302,283.8,15.7
276,,Jacksonville (JAC)JAC DST,DST23,,145,307,284.0,22.4
277,,Josh ReynoldsJ. Reynolds LAR,WR95,,206,373,273.8,28.8
278,,Jacoby BrissettJ. Brissett IND,QB33,,166,366,268.2,44.5
279,,Mike BooneM. Boone MIN,RB74,,190,336,268.4,27.5
280,,Delanie WalkerD. Walker FA,TE34,,133,319,265.1,24.1
281,,Andy DaltonA. Dalton CIN,QB34,,172,383,290.9,40.9
282,,Brian HillB. Hill ATL,RB75,,144,386,278.9,37.2
283,,Patrick LairdP. Laird MIA,RB76,,182,358,271.1,32.3
284,,Demaryius ThomasD. Thomas FA,WR96,,229,377,272.6,34.8
285,,Brett MaherB. Maher NYJ,K22,,213,309,287.7,16.7
286,,Russell GageR. Gage ATL,WR97,,210,367,281.5,33.7
287,,Tyrod TaylorT. Taylor LAC,QB35,,114,345,237.2,70.7
288,,Greg WardG. Ward PHI,WR98,,203,384,275.5,41.5
289,,Atlanta (ATL)ATL DST,DST24,,216,318,297.1,19.1
290,,Trey BurtonT. Burton CHI,TE35,,191,375,277.5,34.9
291,,Jordan AkinsJ. Akins HOU,TE36,,232,325,281.5,13.9
292,,Jonathan TaylorJ. Taylor FA,RB77,,10,359,94.7,114.8
293,,Keelan ColeK. Cole JAC,WR99,,214,369,283.6,20.6
294,,Aldrick RosasA. Rosas NYG,K23,,217,309,296.9,14.7
295,,Bryce LoveB. Love WAS,RB78,,126,312,280.6,16.9
296,,Austin SeibertA. Seibert CLE,K24,,214,308,294.4,14.7
297,,Dare OgunbowaleD. Ogunbowale TB,RB79,,168,357,287.4,27.9
298,,Wayne GallmanW. Gallman NYG,RB80,,149,379,287.7,29.3
299,,D'Andre SwiftD. Swift FA,RB81,,34,358,107.7,108.3
300,,Washington (WAS)WAS DST,DST25,,219,347,306.3,19.9
301,,Carolina (CAR)CAR DST,DST26,,220,328,305.4,16.0
302,,Bo ScarbroughB. Scarbrough DET,RB82,,187,363,293.7,31.4
Tier 14,
303,,Geronimo AllisonG. Allison DET,WR100,,240,390,290.7,27.2
304,,CeeDee LambC. Lamb FA,WR101,,79,342,123.5,71.4
305,,Jerry JeudyJ. Jeudy FA,WR102,,86,343,123.9,70.3
306,,J.K. DobbinsJ. Dobbins FA,RB83,,44,364,124.2,100.5
307,,Travis HomerT. Homer SEA,RB84,,115,343,295.3,36.1
308,,Ted GinnT. Ginn NO,WR103,,219,353,294.4,21.2
309,,Kendrick BourneK. Bourne SF,WR104,,240,335,298.4,17.7
310,,Myles GaskinM. Gaskin MIA,RB85,,185,362,297.1,25.7
311,,Detroit (DET)DET DST,DST27,,222,347,314.5,15.4
312,,Jerick McKinnonJ. McKinnon SF,RB86,,188,356,298.7,39.8
313,,Daniel CarlsonD. Carlson LV,K25,,226,325,309.6,18.5
314,,Dante PettisD. Pettis SF,WR105,,151,355,297.8,22.9
315,,Qadree OllisonQ. Ollison ATL,RB87,,233,359,302.7,24.6
316,,Cam AkersC. Akers FA,RB88,,52,361,138.4,96.8
317,,Kalen BallageK. Ballage MIA,RB89,,123,360,295.9,33.5
318,,Justin WatsonJ. Watson TB,WR106,,223,379,306.0,24.5
319,,Las Vegas (LV)LV DST,DST28,,225,345,316.7,17.4
320,,Adam VinatieriA. Vinatieri FA,K26,,223,342,310.1,18.9
321,,Ty MontgomeryT. Montgomery FA,RB90,,238,393,305.5,31.6
322,,Kai ForbathK. Forbath DAL,K27,,204,326,298.8,24.8
323,,Clyde Edwards-HelaireC. Edwards-Helaire FA,RB91,,80,363,160.4,93.3
324,,Paul Richardson Jr.P. Richardson FA,WR107,,268,351,303.2,17.7
325,,Josh GordonJ. Gordon FA,WR108,,157,373,303.3,40.8
326,,Henry Ruggs IIIH. Ruggs FA,WR109,,113,355,191.6,65.7
327,,Joe BurrowJ. Burrow FA,QB36,,116,362,191.7,63.0
328,,Marquise GoodwinM. Goodwin SF,WR110,,223,377,315.0,25.7
329,,Ty JohnsonT. Johnson DET,RB92,,217,380,312.5,29.0
330,,Zay JonesZ. Jones LV,WR111,,221,375,309.8,22.3
331,,Quincy EnunwaQ. Enunwa NYJ,WR112,,202,378,313.4,28.9
332,,Marcus MariotaM. Mariota LV,QB37,,220,387,324.2,29.1
333,,Tee HigginsT. Higgins FA,WR113,,137,347,186.8,58.1
334,,KeeSean JohnsonK. Johnson ARI,WR114,,222,375,307.1,29.5
335,,Justin JeffersonJ. Jefferson FA,WR115,,81,354,195.1,67.8
336,,Mike DavisM. Davis CAR,RB93,,235,388,318.0,22.4
337,,Frank GoreF. Gore FA,RB94,,195,343,305.6,32.0
338,,Reggie BonnafonR. Bonnafon CAR,RB95,,193,386,326.0,25.2
339,,Bilal PowellB. Powell FA,RB96,,283,337,318.3,9.5
340,,Dustin HopkinsD. Hopkins WAS,K28,,261,342,322.0,11.0
341,,Jarrett StidhamJ. Stidham NE,QB38,,197,361,283.2,54.5
342,,Jeff WilsonJ. Wilson SF,RB97,,296,364,326.5,11.4
343,,Dexter WilliamsD. Williams GB,RB98,,260,369,329.7,15.5
344,,Laviska Shenault Jr.L. Shenault FA,WR116,,146,356,237.8,59.8
345,,Trayveon WilliamsT. Williams CIN,RB99,,170,384,331.0,25.9
346,,Kyle JuszczykK. Juszczyk SF,RB100,,277,368,328.4,16.8
347,,Dontrell HilliardD. Hilliard CLE,RB101,,272,371,329.4,12.5
348,,Tyler EifertT. Eifert JAC,TE37,,238,351,291.8,25.7
349,,Jalen ReagorJ. Reagor FA,WR117,,107,357,224.5,84.3
350,,A.J. DillonA. Dillon FA,RB102,,104,355,202.1,85.8
351,,Corey ClementC. Clement FA,RB103,,264,350,333.4,6.0
352,,Zack MossZ. Moss FA,RB104,,146,356,214.1,76.9
353,,Jace SternbergerJ. Sternberger GB,TE38,,173,318,254.3,39.8
Tier 15,
354,,Devontae BookerD. Booker DEN,RB105,,274,353,335.0,7.6
355,,Josh OliverJ. Oliver JAC,TE39,,220,347,298.9,31.4
356,,Darren FellsD. Fells HOU,TE40,,182,337,289.7,37.4
357,,Jason WittenJ. Witten LV,TE41,,167,341,286.6,33.3
358,,Chase McLaughlinC. McLaughlin IND,K29,,224,339,314.6,21.3
359,,C.J. AndersonC. Anderson FA,RB106,,195,380,338.6,12.7
360,,Kerrith Whyte Jr.K. Whyte PIT,RB107,,326,365,338.6,9.6
361,,Denzel MimsD. Mims FA,WR118,,147,336,213.2,70.2
362,,Taysom HillT. Hill NO,QB39,,175,391,321.5,45.6
363,,New York (NYG)NYG DST,DST29,,290,344,324.1,9.6
364,,Ke'Shawn VaughnK. Vaughn FA,RB108,,187,259,208.3,29.7
365,,Tua TagovailoaT. Tagovailoa FA,QB40,,197,361,306.6,57.9
366,,Ryan GriffinR. Griffin NYJ,TE42,,158,341,280.8,47.4
367,,Michael Pittman Jr.M. Pittman FA,WR119,,212,244,235.3,13.4
368,,Damiere ByrdD. Byrd NE,WR120,,223,376,314.6,32.5
