Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
52,,D.J. CharkD. Chark JAC,WR25,,37,72,55.1,9.3
Tier 7,
53,,Russell WilsonR. Wilson SEA,QB3,,54,71,57.1,4.0
54,,D.K. MetcalfD. Metcalf SEA,WR26,,43,75,57.4,6.9
55,,A.J. GreenA. Green CIN,WR27,,30,84,58.0,14.6
56,,Damien WilliamsD. Williams KC,RB21,,27,100,58.2,17.0
57,,James ConnerJ. Conner PIT,RB22,,40,98,58.8,10.4
58,,David JohnsonD. Johnson HOU,RB23,,27,277,59.1,15.4
59,,Kyler MurrayK. Murray ARI,QB4,,45,85,59.5,6.3
60,,Marlon MackM. Mack IND,RB24,,28,84,59.6,13.4
61,,Terry McLaurinT. McLaurin WAS,WR28,,41,86,60.5,8.4
62,,Dak PrescottD. Prescott DAL,QB5,,48,81,63.7,6.7
63,,Kerryon JohnsonK. Johnson DET,RB25,,40,93,64.1,13.4
64,,Jarvis LandryJ. Landry CLE,WR29,,32,90,65.4,9.0
65,,Michael GallupM. Gallup DAL,WR30,,41,81,65.6,10.3
66,,Deshaun WatsonD. Watson HOU,QB6,,54,95,66.3,9.4
67,,Julian EdelmanJ. Edelman NE,WR31,,43,106,67.7,9.8
68,,Kareem HuntK. Hunt CLE,RB26,,30,146,69.9,16.8
69,,Hunter HenryH. Henry LAC,TE6,,53,94,70.0,10.7
70,,Tyler BoydT. Boyd CIN,WR32,,47,88,71.0,6.8
71,,Deebo SamuelD. Samuel SF,WR33,,43,106,71.7,6.6
72,,David MontgomeryD. Montgomery CHI,RB27,,44,85,71.8,9.8
73,,Josh AllenJ. Allen BUF,QB7,,56,110,72.5,8.1
74,,Evan EngramE. Engram NYG,TE7,,46,152,74.3,11.4

75,,James WhiteJ. White NE,RB28,,44,122,75.7,16.7
Tier 8,
76,,Will FullerW. Fuller HOU,WR34,,55,157,80.7,14.1
77,,Austin HooperA. Hooper CLE,TE8,,26,135,81.6,15.9
78,,John BrownJ. Brown BUF,WR35,,70,102,84.3,9.4
79,,Marquise BrownM. Brown BAL,WR36,,67,117,86.0,9.1
80,,Tyler HigbeeT. Higbee LAR,TE9,,49,108,86.9,13.2
81,,Christian KirkC. Kirk ARI,WR37,,58,141,86.9,13.0
82,,Derrius GuiceD. Guice WAS,RB29,,57,110,87.1,11.5
83,,Raheem MostertR. Mostert SF,RB30,,44,123,87.5,16.2
84,,Aaron RodgersA. Rodgers GB,QB8,,61,126,88.0,12.8
85,,Drew BreesD. Brees NO,QB9,,68,127,88.8,9.7
86,,Phillip LindsayP. Lindsay DEN,RB31,,38,133,88.9,17.4
87,,Ronald Jones IIR. Jones TB,RB32,,50,132,90.8,16.7
88,,Matt RyanM. Ryan ATL,QB10,,56,124,91.4,10.5
89,,Sterling ShepardS. Shepard NYG,WR38,,72,129,92.1,8.7
90,,Marvin JonesM. Jones DET,WR39,,70,154,94.8,11.4
91,,Carson WentzC. Wentz PHI,QB11,,70,117,96.3,12.2
92,,Jared CookJ. Cook NO,TE10,,53,139,97.2,17.3
93,,Darrell HendersonD. Henderson LAR,RB33,,51,274,98.2,43.1
94,,Mike WilliamsM. Williams LAC,WR40,,75,177,99.0,14.2
95,,Tarik CohenT. Cohen CHI,RB34,,76,170,99.3,21.7
96,,Emmanuel SandersE. Sanders NO,WR41,,67,145,100.4,13.9
Tier 9,
97,,Brandin CooksB. Cooks HOU,WR42,,37,181,102.1,22.5
98,,Jamison CrowderJ. Crowder NYJ,WR43,,67,163,103.1,19.5
99,,Alshon JefferyA. Jeffery PHI,WR44,,73,196,103.9,17.4

100,,Darius SlaytonD. Slayton NYG,WR45,,67,149,104.7,17.5
101,,Anthony MillerA. Miller CHI,WR46,,72,189,104.9,17.1
102,,Robby AndersonR. Anderson CAR,WR47,,74,137,105.3,13.0
103,,Matthew StaffordM. Stafford DET,QB12,,77,149,105.9,9.9
104,,Sony MichelS. Michel NE,RB35,,79,180,105.9,16.4
105,,Noah FantN. Fant DEN,TE11,,46,136,108.9,12.3
106,,Tom BradyT. Brady TB,QB13,,58,158,110.8,18.5
107,,Jordan HowardJ. Howard MIA,RB36,,59,231,113.4,27.5
108,,Diontae JohnsonD. Johnson PIT,WR48,,82,160,116.4,19.2
109,,Dallas GoedertD. Goedert PHI,TE12,,78,169,116.5,14.4
110,,Tevin ColemanT. Coleman SF,RB37,,77,177,116.5,14.5
111,,Latavius MurrayL. Murray NO,RB38,,84,146,116.7,12.9
112,,Ryan TannehillR. Tannehill TEN,QB14,,91,154,119.1,13.7
113,,Jamaal WilliamsJ. Williams GB,RB39,,84,200,119.5,15.3
114,,Curtis SamuelC. Samuel CAR,WR49,,88,200,122.7,19.7
115,,Preston WilliamsP. Williams MIA,WR50,,90,168,123.0,15.9
116,,Baker MayfieldB. Mayfield CLE,QB15,,68,186,123.2,23.0
117,,Daniel JonesD. Jones NYG,QB16,,88,164,124.0,16.5
118,,Mike GesickiM. Gesicki MIA,TE13,,91,191,125.3,15.9
119,,Golden TateG. Tate NYG,WR51,,83,175,125.4,14.7
120,,Alexander MattisonA. Mattison MIN,RB40,,98,182,125.6,11.5
121,,T.J. HockensonT. Hockenson DET,TE14,,93,188,126.6,11.0
122,,Ben RoethlisbergerB. Roethlisberger PIT,QB17,,87,198,127.0,21.9
123,,Duke JohnsonD. Johnson HOU,RB41,,93,188,127.6,20.4
Tier 10,
124,,Jared GoffJ. Goff LAR,QB18,,86,202,132.5,17.2
125,,Jonnu SmithJ. Smith TEN,TE15,,94,173,133.2,13.7
126,,O.J. HowardO. Howard TB,TE16,,53,235,134.9,21.4
127,,Jack DoyleJ. Doyle IND,TE17,,76,173,136.0,7.7
128,,Sammy WatkinsS. Watkins KC,WR52,,99,191,137.3,14.3
129,,Tony PollardT. Pollard DAL,RB42,,92,211,131.6,22.1
130,,Nyheim HinesN. Hines IND,RB43,,77,272,140.9,34.1
131,,Devonta FreemanD. Freeman FA,RB44,,44,330,127.6,50.0
132,,Kirk CousinsK. Cousins MIN,QB19,,114,263,143.5,28.9
133,,Breshad PerrimanB. Perriman NYJ,WR53,,64,226,145.9,28.5
134,,Mecole HardmanM. Hardman KC,WR54,,100,196,146.1,23.5
135,,Dede WestbrookD. Westbrook JAC,WR55,,107,212,148.6,25.6
136,,Justice HillJ. Hill BAL,RB45,,98,230,149.1,24.0
137,,John RossJ. Ross CIN,WR56,,99,214,152.0,21.0
138,,Ian ThomasI. Thomas CAR,TE18,,127,249,152.2,15.1
139,,Jimmy GaroppoloJ. Garoppolo SF,QB20,,90,202,153.0,20.4
140,,Boston ScottB. Scott PHI,RB46,,93,226,153.3,31.0
141,,Adrian PetersonA. Peterson WAS,RB47,,112,236,153.3,24.0
142,,Tyrell WilliamsT. Williams LV,WR57,,109,220,153.4,19.7
143,,Chase EdmondsC. Edmonds ARI,RB48,,97,241,154.6,32.7
144,,San Francisco (SF)SF DST,DST1,,119,159,141.5,3.7
145,,Justin JacksonJ. Jackson LAC,RB49,,88,283,156.1,37.8
146,,N'Keal HarryN. Harry NE,WR58,,107,270,156.5,21.2
147,,Matt BreidaM. Breida SF,RB50,,104,256,156.5,26.5
148,,Hunter RenfrowH. Renfrow LV,WR59,,94,208,157.3,32.2
149,,DeSean JacksonD. Jackson PHI,WR60,,98,206,157.7,26.7
150,,Eric EbronE. Ebron PIT,TE19,,108,273,159.0,24.2
151,,Kenny StillsK. Stills HOU,WR61,,97,215,161.2,27.8
152,,Philip RiversP. Rivers IND,QB21,,116,275,161.5,38.1
153,,Pittsburgh (PIT)PIT DST,DST2,,130,165,148.0,5.0
Tier 11,
154,,Royce FreemanR. Freeman DEN,RB51,,110,283,160.2,40.1
155,,Carlos HydeC. Hyde FA,RB52,,89,235,153.2,36.4
156,,James WashingtonJ. Washington PIT,WR62,,113,206,167.1,21.5
157,,Malcolm BrownM. Brown LAR,RB53,,80,289,168.3,50.7
158,,Baltimore (BAL)BAL DST,DST3,,126,200,155.3,10.1
159,,Larry FitzgeraldL. Fitzgerald ARI,WR63,,111,208,170.0,21.3
160,,Corey DavisC. Davis TEN,WR64,,99,222,170.1,22.7
161,,Cole BeasleyC. Beasley BUF,WR65,,102,210,170.2,23.7
162,,Sam DarnoldS. Darnold NYJ,QB22,,118,218,165.1,13.5
163,,Rashaad PennyR. Penny SEA,RB54,,104,255,165.3,28.7
164,,Parris CampbellP. Campbell IND,WR66,,123,205,172.5,21.5
165,,Jaylen SamuelsJ. Samuels PIT,RB55,,100,237,173.9,28.4
166,,Gardner Minshew IIG. Minshew JAC,QB23,,117,275,181.0,35.5
167,,New England (NE)NE DST,DST4,,122,234,162.7,22.1
168,,Buffalo (BUF)BUF DST,DST5,,145,200,163.3,7.6
169,,Chris Herndon IVC. Herndon NYJ,TE20,,132,236,184.1,30.4
170,,Chicago (CHI)CHI DST,DST6,,144,225,172.1,19.3
171,,Teddy BridgewaterT. Bridgewater CAR,QB24,,116,330,178.6,46.6
172,,Irv Smith Jr.I. Smith MIN,TE21,,135,245,178.9,24.3
173,,Greg OlsenG. Olsen SEA,TE22,,94,297,185.8,40.3
174,,Gus EdwardsG. Edwards BAL,RB56,,113,277,185.8,33.4
175,,Randall CobbR. Cobb HOU,WR67,,97,213,180.2,26.2
176,,Harrison ButkerH. Butker KC,K1,,118,190,174.0,4.8
177,,Justin TuckerJ. Tucker BAL,K2,,133,183,175.7,4.1
178,,Blake JarwinB. Jarwin DAL,TE23,,94,273,182.2,49.4
179,,Los Angeles (LAR)LAR DST,DST7,,159,289,177.3,25.5
180,,Minnesota (MIN)MIN DST,DST8,,137,207,182.2,13.6
181,,Kyle RudolphK. Rudolph MIN,TE24,,139,246,189.7,28.5
182,,Wil LutzW. Lutz NO,K3,,171,192,183.9,4.4
183,,Allen LazardA. Lazard GB,WR68,,117,229,196.7,22.3
184,,Giovani BernardG. Bernard CIN,RB57,,130,255,188.8,18.3
185,,Ryan FitzpatrickR. Fitzpatrick MIA,QB25,,131,328,201.3,45.1
186,,Greg ZuerleinG. Zuerlein DAL,K4,,156,218,190.3,7.8
187,,Drew LockD. Lock DEN,QB26,,154,282,204.3,33.0
188,,Derek CarrD. Carr LV,QB27,,150,315,201.3,37.2
Tier 12,
189,,Hayden HurstH. Hurst ATL,TE25,,69,294,141.2,53.1
190,,David NjokuD. Njoku CLE,TE26,,135,276,198.0,45.1
191,,New Orleans (NO)NO DST,DST9,,151,207,199.3,9.2
192,,Kansas City (KC)KC DST,DST10,,164,291,193.7,28.5
193,,Mohamed SanuM. Sanu NE,WR69,,141,333,205.9,32.7
194,,Robbie GouldR. Gould SF,K5,,178,233,206.2,9.5
195,,DeAndre WashingtonD. Washington LV,RB58,,132,280,200.7,30.2
196,,Cam NewtonC. Newton FA,QB28,,114,357,194.5,67.2
197,,Chris ConleyC. Conley JAC,WR70,,136,228,203.7,16.6
198,,Los Angeles (LAC)LAC DST,DST11,,159,248,204.1,17.9
199,,Benny Snell Jr.B. Snell PIT,RB59,,144,374,206.5,49.1

200,,Matt GayM. Gay TB,K6,,181,252,212.3,11.2
201,,Danny AmendolaD. Amendola DET,WR71,,140,322,212.6,27.3
202,,Peyton BarberP. Barber WAS,RB60,,143,357,201.5,43.9
203,,Will DisslyW. Dissly SEA,TE27,,69,299,202.1,46.9
204,,Darwin ThompsonD. Thompson KC,RB61,,127,264,204.2,34.0
205,,Albert WilsonA. Wilson MIA,WR72,,128,317,210.3,24.0
206,,New York (NYJ)NYJ DST,DST12,,164,297,212.5,21.5
207,,Denver (DEN)DEN DST,DST13,,157,266,213.3,16.0
208,,Matt PraterM. Prater DET,K7,,189,221,215.5,5.2
209,,Andy IsabellaA. Isabella ARI,WR73,,111,243,204.9,14.5
210,,Philadelphia (PHI)PHI DST,DST14,,176,234,220.9,12.7
211,,Zane GonzalezZ. Gonzalez ARI,K8,,192,251,226.3,11.7
212,,Seattle (SEA)SEA DST,DST15,,187,285,222.7,15.5
213,,Michael BadgleyM. Badgley LAC,K9,,192,258,223.5,8.2
214,,Dawson KnoxD. Knox BUF,TE28,,139,267,212.7,31.6
215,,Rex BurkheadR. Burkhead NE,RB62,,126,308,213.1,33.9
216,,Ryquell ArmsteadR. Armstead JAC,RB63,,143,283,209.4,32.9
217,,Tre'Quan SmithT. Smith NO,WR74,,169,286,216.1,20.0
218,,Ka'imi FairbairnK. Fairbairn HOU,K10,,197,257,230.7,7.8
219,,Chris ThompsonC. Thompson FA,RB64,,123,322,207.7,42.4
220,,Tennessee (TEN)TEN DST,DST16,,195,294,228.5,16.9
221,,Ito SmithI. Smith ATL,RB65,,146,275,211.0,30.4
222,,Green Bay (GB)GB DST,DST17,,198,300,234.0,15.1
223,,Mason CrosbyM. Crosby GB,K11,,200,252,236.3,9.4
224,,Jalen RichardJ. Richard LV,RB66,,123,311,218.3,45.2
225,,Dion LewisD. Lewis NYG,RB67,,143,322,212.3,45.5
226,,Gerald EverettG. Everett LAR,TE29,,152,282,231.6,33.4
227,,Jake ElliottJ. Elliott PHI,K12,,207,253,242.1,11.8
228,,Dwayne HaskinsD. Haskins WAS,QB29,,178,345,251.0,37.9
Tier 13,
229,,Devin FunchessD. Funchess GB,WR75,,128,271,221.8,26.4
230,,Jameis WinstonJ. Winston FA,QB30,,68,350,227.8,77.7
231,,Stephen GostkowskiS. Gostkowski FA,K13,,167,287,228.0,20.4
232,,Vance McDonaldV. McDonald PIT,TE30,,173,291,235.9,30.2
233,,Brandon McManusB. McManus DEN,K14,,204,272,247.2,10.8
234,,Cleveland (CLE)CLE DST,DST18,,185,278,242.9,20.1
235,,Joey SlyeJ. Slye CAR,K15,,206,287,249.1,15.6
236,,Dallas (DAL)DAL DST,DST19,,193,278,247.4,17.9
237,,Auden TateA. Tate CIN,WR76,,146,265,226.0,18.8
238,,Zach PascalZ. Pascal IND,WR77,,188,302,244.3,29.7
239,,Cameron BrateC. Brate TB,TE31,,135,287,249.9,26.8
240,,Damien HarrisD. Harris NE,RB68,,143,325,235.4,41.0
241,,Nelson AgholorN. Agholor LV,WR78,,194,317,231.4,26.5
242,,Jimmy GrahamJ. Graham CHI,TE32,,135,327,252.2,37.7
243,,Mitch TrubiskyM. Trubisky CHI,QB31,,154,340,252.6,45.5
244,,Dan BaileyD. Bailey MIN,K16,,208,289,253.6,16.3
245,,Miles BoykinM. Boykin BAL,WR79,,151,295,240.5,30.6
246,,Kelvin HarmonK. Harmon WAS,WR80,,149,289,229.9,24.2
247,,Jonathan TaylorJ. Taylor FA,RB69,,10,359,113.7,113.2
248,,Lamar MillerL. Miller FA,RB70,,98,282,218.2,47.2
249,,Jason MyersJ. Myers SEA,K17,,213,300,264.0,20.2
250,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR81,,181,293,242.1,25.0
251,,D'Andre SwiftD. Swift FA,RB71,,34,358,123.3,113.0
252,,Indianapolis (IND)IND DST,DST20,,175,307,259.7,21.8
253,,Chris BoswellC. Boswell PIT,K18,,216,288,270.0,20.4
254,,DaeSean HamiltonD. Hamilton DEN,WR82,,195,336,238.5,26.4
255,,CeeDee LambC. Lamb FA,WR83,,67,342,139.0,80.1
256,,Jerry JeudyJ. Jeudy FA,WR84,,72,343,141.1,79.6
257,,Taylor GabrielT. Gabriel FA,WR85,,189,341,236.3,36.2
258,,Stephen HauschkaS. Hauschka BUF,K19,,218,292,275.5,18.8
259,,J.K. DobbinsJ. Dobbins FA,RB72,,44,364,144.9,109.9
260,,Adam HumphriesA. Humphries TEN,WR86,,185,299,251.5,21.4
261,,Jalen HurdJ. Hurd SF,WR87,,183,301,251.5,25.5
262,,Houston (HOU)HOU DST,DST21,,214,307,272.3,19.6
263,,Steven SimsS. Sims WAS,WR88,,91,332,248.9,44.6
264,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR89,,187,298,249.7,28.1
265,,Nick FolesN. Foles CHI,QB32,,131,358,273.7,55.7
266,,Darrel WilliamsD. Williams KC,RB73,,173,337,255.7,38.0
267,,Jakobi MeyersJ. Meyers NE,WR90,,189,295,250.9,24.9
268,,Tampa Bay (TB)TB DST,DST22,,192,334,275.1,30.3
269,,Younghoe KooY. Koo ATL,K20,,203,301,271.4,27.4
270,,Josh ReynoldsJ. Reynolds LAR,WR91,,139,367,259.2,50.6
271,,Demarcus RobinsonD. Robinson KC,WR92,,205,316,255.0,25.4
272,,Tyrod TaylorT. Taylor LAC,QB33,,114,345,239.5,73.1
273,,David MooreD. Moore SEA,WR93,,216,366,253.5,31.1
274,,Jacob HollisterJ. Hollister SEA,TE33,,173,371,264.4,31.9
275,,Antonio BrownA. Brown FA,WR94,,86,391,237.2,65.5
Tier 14,
276,,Jordan WilkinsJ. Wilkins IND,RB74,,148,329,257.7,34.8
277,,Josh LamboJ. Lambo JAC,K21,,220,302,281.1,18.4
278,,Willie SneadW. Snead BAL,WR95,,212,332,261.1,27.1
279,,LeSean McCoyL. McCoy FA,RB75,,168,353,249.6,47.4
280,,Phillip DorsettP. Dorsett SEA,WR96,,157,326,262.6,28.8
281,,Patrick LairdP. Laird MIA,RB76,,178,351,263.4,42.2
282,,Joe BurrowJ. Burrow FA,QB34,,113,362,177.7,56.9
283,,Jacksonville (JAC)JAC DST,DST23,,219,307,286.8,20.4
284,,Henry Ruggs IIIH. Ruggs FA,WR97,,127,355,200.7,67.3
285,,Russell GageR. Gage ATL,WR98,,197,338,278.6,36.4
286,,Mike BooneM. Boone MIN,RB77,,184,329,270.0,32.7
287,,T.J. YeldonT. Yeldon BUF,RB78,,170,353,280.6,29.9
288,,Keke CouteeK. Coutee HOU,WR99,,198,295,260.4,21.3
289,,Clyde Edwards-HelaireC. Edwards-Helaire FA,RB79,,80,363,180.8,102.9
290,,Dare OgunbowaleD. Ogunbowale TB,RB80,,161,357,282.2,47.4
291,,Brett MaherB. Maher NYJ,K22,,219,309,288.5,15.7
292,,Atlanta (ATL)ATL DST,DST24,,224,318,295.9,19.9
293,,Cam AkersC. Akers FA,RB81,,60,361,168.2,110.0
294,,Justin JeffersonJ. Jefferson FA,WR100,,82,354,201.1,73.1
295,,Tee HigginsT. Higgins FA,WR101,,137,347,201.2,64.7
296,,Aldrick RosasA. Rosas NYG,K23,,225,309,296.8,16.0
297,,Bo ScarbroughB. Scarbrough DET,RB82,,139,363,281.5,42.2
298,,Austin SeibertA. Seibert CLE,K24,,222,306,291.3,16.8
299,,Greg WardG. Ward PHI,WR102,,195,373,283.3,40.7
300,,Washington (WAS)WAS DST,DST25,,228,347,305.1,21.7
301,,Jordan AkinsJ. Akins HOU,TE34,,191,325,282.9,16.8
302,,Brian HillB. Hill ATL,RB83,,146,380,281.6,36.6
303,,Andy DaltonA. Dalton CIN,QB35,,202,383,303.3,41.7
304,,Delanie WalkerD. Walker FA,TE35,,236,305,273.2,16.9
305,,Wayne GallmanW. Gallman NYG,RB84,,149,386,294.2,40.1
306,,Trey BurtonT. Burton CHI,TE36,,236,368,276.1,30.7
307,,Carolina (CAR)CAR DST,DST26,,227,328,307.3,15.2
308,,Bryce LoveB. Love WAS,RB85,,233,349,288.6,18.9
309,,Keelan ColeK. Cole JAC,WR103,,263,364,289.4,23.4
310,,Daniel CarlsonD. Carlson LV,K25,,232,324,305.4,19.8
311,,Geronimo AllisonG. Allison DET,WR104,,199,378,294.5,27.4
312,,Kendrick BourneK. Bourne SF,WR105,,197,346,299.0,22.7
313,,Detroit (DET)DET DST,DST27,,230,345,312.9,15.8
314,,Jerick McKinnonJ. McKinnon SF,RB86,,172,374,300.4,45.6
315,,Demaryius ThomasD. Thomas FA,WR106,,229,390,297.6,40.5
316,,Las Vegas (LV)LV DST,DST28,,233,345,315.7,19.0
317,,Jace SternbergerJ. Sternberger GB,TE37,,165,318,235.9,40.4
318,,Myles GaskinM. Gaskin MIA,RB87,,185,362,296.0,30.9
319,,Dante PettisD. Pettis SF,WR107,,190,361,301.0,27.6
320,,Ted GinnT. Ginn NO,WR108,,219,353,302.7,22.6
321,,Laviska Shenault Jr.L. Shenault FA,WR109,,135,356,229.3,60.8
322,,Travis HomerT. Homer SEA,RB88,,115,367,303.4,34.1
323,,Jacoby BrissettJ. Brissett IND,QB36,,219,371,301.6,38.9
324,,Jarrett StidhamJ. Stidham NE,QB37,,177,361,266.4,47.9
325,,Kai ForbathK. Forbath DAL,K26,,226,326,299.1,24.8
326,,Justin WatsonJ. Watson TB,WR110,,265,346,303.5,21.6
327,,Qadree OllisonQ. Ollison ATL,RB89,,225,359,305.7,28.6
328,,Adam VinatieriA. Vinatieri FA,K27,,231,326,311.5,17.0
329,,A.J. DillonA. Dillon FA,RB90,,104,352,218.8,94.7
330,,Marcus MariotaM. Mariota LV,QB38,,197,372,308.1,44.7
331,,Kalen BallageK. Ballage MIA,RB91,,175,360,303.8,30.9
Tier 15,
332,,Ty MontgomeryT. Montgomery FA,RB92,,194,372,313.0,26.6
333,,Zack MossZ. Moss FA,RB93,,123,355,234.2,82.5
334,,Dustin HopkinsD. Hopkins WAS,K28,,234,342,315.1,20.7
335,,Ty JohnsonT. Johnson DET,RB94,,176,380,315.4,29.0
336,,Jalen ReagorJ. Reagor FA,WR111,,101,357,226.8,76.5
337,,KeeSean JohnsonK. Johnson ARI,WR112,,200,360,304.9,34.3
338,,Marquise GoodwinM. Goodwin SF,WR113,,223,369,320.2,23.1
339,,Mike DavisM. Davis CAR,RB95,,197,388,321.4,28.5
340,,Tyler EifertT. Eifert JAC,TE38,,166,351,292.7,28.6
341,,Reggie BonnafonR. Bonnafon CAR,RB96,,193,370,323.8,22.1
342,,Quincy EnunwaQ. Enunwa NYJ,WR114,,165,369,320.4,32.7
343,,Zay JonesZ. Jones LV,WR115,,221,375,318.5,24.8
344,,Josh GordonJ. Gordon FA,WR116,,157,377,316.4,42.7
345,,Paul Richardson Jr.P. Richardson FA,WR117,,200,351,317.0,19.1
346,,Trayveon WilliamsT. Williams CIN,RB97,,176,384,330.2,32.5
347,,Dexter WilliamsD. Williams GB,RB98,,255,369,332.3,12.0
348,,Frank GoreF. Gore FA,RB99,,193,377,318.5,28.3
349,,Josh OliverJ. Oliver JAC,TE39,,183,343,293.3,34.8
350,,Darren FellsD. Fells HOU,TE40,,182,335,293.7,36.8
351,,Bilal PowellB. Powell FA,RB100,,305,342,326.5,9.7
352,,Ke'Shawn VaughnK. Vaughn FA,RB101,,149,259,198.8,35.3
353,,Jeff WilsonJ. Wilson SF,RB102,,301,364,332.6,11.2
354,,Jason WittenJ. Witten LV,TE41,,202,344,288.3,32.4
355,,Denzel MimsD. Mims FA,WR118,,150,336,229.8,61.9
356,,Ryan GriffinR. Griffin NYJ,TE42,,158,341,278.9,53.7
357,,Tua TagovailoaT. Tagovailoa FA,QB39,,197,361,304.3,52.6
358,,Kyle JuszczykK. Juszczyk SF,RB103,,280,368,331.9,18.8
359,,Eno BenjaminE. Benjamin FA,RB104,,156,359,237.0,75.0
360,,Dontrell HilliardD. Hilliard CLE,RB105,,315,371,333.8,13.6
361,,New York (NYG)NYG DST,DST29,,290,330,317.1,9.8
362,,Michael Pittman Jr.M. Pittman FA,WR119,,216,261,244.4,16.3
363,,Corey ClementC. Clement FA,RB106,,326,349,334.6,5.9
364,,Chase McLaughlinC. McLaughlin IND,K29,,304,339,324.3,5.4
365,,Olabisi JohnsonO. Johnson MIN,WR120,,159,330,260.4,64.4
366,,Darrynton EvansD. Evans FA,RB107,,187,289,242.5,37.3
367,,Brandon AiyukB. Aiyuk FA,WR121,,221,270,244.3,17.4
368,,Arizona (ARI)ARI DST,DST30,,288,347,328.0,17.8
