Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
116,,Riley RidleyR. Ridley CHI,,85,169,111.6,29.5
117,,Trey QuinnT. Quinn WAS,,89,188,130.0,27.6
118,,Hakeem ButlerH. Butler ARI,,91,122,102.0,11.9
119,,Taywan TaylorT. Taylor CLE,,114,131,123.4,5.7
120,,Jakeem GrantJ. Grant MIA,,110,164,124.2,20.2
121,,Jake KumerowJ. Kumerow GB,,109,142,125.4,11.8
122,,Marqise LeeM. Lee JAC,,100,174,126.8,24.3
123,,Byron PringleB. Pringle KC,,110,147,126.8,14.9
124,,Cordarrelle PattersonC. Patterson CHI,,108,171,127.4,22.0
125,,Robert FosterR. Foster BUF,,101,166,134.6,17.2
126,,Deon CainD. Cain PIT,,111,168,136.2,22.5
127,,Jerry JeudyJ. Jeudy FA,,49,51,50.0,1.0
128,,CeeDee LambC. Lamb FA,,48,53,50.5,2.5
129,,Chris HoganC. Hogan CAR,,111,162,137.8,17.6
130,,Henry Ruggs IIIH. Ruggs FA,,59,65,62.0,3.0
131,,Tee HigginsT. Higgins FA,,63,64,63.5,0.5
132,,Laviska Shenault Jr.L. Shenault FA,,66,68,67.0,1.0
133,,Tyler JohnsonT. Johnson FA,,60,75,67.5,7.5
134,,Justin JeffersonJ. Jefferson FA,,57,90,73.5,16.5
135,,Olabisi JohnsonO. Johnson MIN,,99,137,114.3,16.4
136,,Jalen ReagorJ. Reagor FA,,69,80,74.5,5.5
137,,Scott MillerS. Miller TB,,97,100,98.5,1.5
138,,Alex EricksonA. Erickson CIN,,99,103,101.0,2.0
139,,Antonio CallawayA. Callaway FA,,78,135,106.5,28.5
140,,Donte MoncriefD. Moncrief FA,,79,146,112.5,33.5
141,,Marcus JohnsonM. Johnson IND,,86,151,118.5,32.5
142,,Keelan DossK. Doss OAK,,98,143,120.5,22.5
143,,Cody LatimerC. Latimer NYG,,111,144,127.5,16.5
144,,Isaiah FordI. Ford MIA,,116,143,129.5,13.5
Tier 11,
145,,Jaron BrownJ. Brown SEA,,109,161,135.0,26.0
146,,Jarius WrightJ. Wright CAR,,136,139,137.5,1.5
147,,Isaiah McKenzieI. McKenzie BUF,,119,158,138.5,19.5
148,,Chester RogersC. Rogers IND,,130,149,139.5,9.5
149,,Pharoh CooperP. Cooper ARI,,122,160,141.0,19.0
150,,Dontrelle InmanD. Inman IND,,120,163,141.5,21.5
151,,Seth RobertsS. Roberts BAL,,117,169,143.0,26.0
152,,Javon WimsJ. Wims CHI,,138,148,143.0,5.0
153,,Marvin HallM. Hall DET,,112,181,146.5,34.5
154,,Chad BeebeC. Beebe MIN,,141,155,148.0,7.0
155,,Damion RatleyD. Ratley CLE,,146,154,150.0,4.0
156,,Malik TurnerM. Turner SEA,,125,178,151.5,26.5
157,,Deonte HarrisD. Harris NO,,135,171,153.0,18.0
158,,Vyncint SmithV. Smith NYJ,,149,157,153.0,4.0
159,,Justin HardyJ. Hardy ATL,,144,167,155.5,11.5
160,,Kalif RaymondK. Raymond TEN,,134,183,158.5,24.5
161,,Laquon TreadwellL. Treadwell MIN,,132,186,159.0,27.0
162,,Tavon AustinT. Austin DAL,,136,182,159.0,23.0
163,,Richie JamesR. James SF,,156,165,160.5,4.5
164,,Mack HollinsM. Hollins MIA,,158,170,164.0,6.0
165,,Christian BlakeC. Blake ATL,,150,184,167.0,17.0
Tier 12,
166,,Ryan GrantR. Grant GB,,155,193,174.0,19.0
167,,Trent SherfieldT. Sherfield ARI,,173,177,175.0,2.0
168,,Travis BenjaminT. Benjamin LAC,,167,187,177.0,10.0
169,,Stanley Morgan Jr.S. Morgan CIN,,172,189,180.5,8.5
170,,Ryan SwitzerR. Switzer PIT,,178,189,183.5,5.5
171,,Krishawn HoganK. Hogan NO,,186,190,188.0,2.0
172,,Ashton DulinA. Dulin IND,,192,192,192.0,0.0
