Rank,WSID,Kickers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Greg ZuerleinG. Zuerlein LAR,9,1,12,1.5,1.4,1.0,0.0
2,,Justin TuckerJ. Tucker BAL,8,1,16,2.7,2.1,2.0,0.0
3,,Harrison ButkerH. Butker KC,12,1,6,3.1,1.1,3.0,0.0
4,,Stephen GostkowskiS. Gostkowski NE,10,1,14,4.4,1.9,5.0,+1.0
Tier 2,
5,,Wil LutzW. Lutz NO,9,1,7,4.8,1.1,4.0,-1.0
6,,Ka'imi FairbairnK. Fairbairn HOU,10,2,21,7.0,3.4,6.0,0.0
Tier 3,
7,,Mason CrosbyM. Crosby GB,11,6,16,8.6,2.3,9.0,+2.0
8,,Jake ElliottJ. Elliott PHI,10,6,16,9.1,2.0,8.0,0.0
9,,Michael BadgleyM. Badgley LAC,12,1,17,10.4,2.5,10.0,+1.0
10,,Brett MaherB. Maher DAL,8,2,16,10.5,2.1,13.0,+3.0
11,,Robbie GouldR. Gould SF,4,4,19,10.8,3.0,7.0,-4.0
12,,Matt PraterM. Prater DET,5,5,25,12.3,3.8,11.0,-1.0
13,,Jason MyersJ. Myers SEA,11,2,20,13.5,3.2,14.0,+1.0
14,,Adam VinatieriA. Vinatieri IND,6,8,24,14.2,3.4,12.0,-2.0
Tier 4,
15,,Chris BoswellC. Boswell PIT,7,4,24,16.8,3.3,15.0,0.0
16,,Aldrick RosasA. Rosas NYG,11,3,32,18.0,4.5,19.0,+3.0
17,,Ryan SuccopR. Succop TEN,11,13,26,19.0,2.6,22.0,+5.0
18,,Dan BaileyD. Bailey MIN,12,5,32,17.9,4.1,17.0,-1.0
19,,Brandon McManusB. McManus DEN,10,5,29,20.2,3.1,20.0,+1.0
20,,Josh LamboJ. Lambo JAC,10,7,31,21.2,3.7,25.0,+5.0
21,,Matt BryantM. Bryant ATL,9,5,39,17.1,7.9,18.0,-3.0
22,,Steven HauschkaS. Hauschka BUF,6,4,30,22.5,3.9,23.0,+1.0
Tier 5,
23,,Daniel CarlsonD. Carlson OAK,6,9,31,24.1,3.7,31.0,+8.0
24,,Dustin HopkinsD. Hopkins WAS,10,11,32,25.4,3.5,27.0,+3.0
25,,Giorgio TavecchioG. Tavecchio FA,,8,37,19.6,7.3,16.0,-9.0
26,,Zane GonzalezZ. Gonzalez ARI,12,15,33,27.2,3.2,36.0,+10.0
27,,Matt GayM. Gay TB,7,11,35,24.9,6.0,32.0,+5.0
28,,Greg JosephG. Joseph FA,,5,33,24.2,5.1,26.0,-2.0
29,,Eddy PineiroE. Pineiro CHI,6,14,33,26.5,5.2,24.0,-5.0
30,,Austin SeibertA. Seibert CLE,7,8,34,24.7,7.2,21.0,-9.0
31,,Randy BullockR. Bullock CIN,9,20,34,27.3,3.1,33.0,+2.0
32,,Cairo SantosC. Santos FA,,10,36,26.2,3.8,48.0,+16.0
33,,Joey SlyeJ. Slye CAR,7,10,37,23.4,6.8,30.0,-3.0
Tier 6,
34,,Jason SandersJ. Sanders MIA,5,23,34,29.8,2.5,29.0,-5.0
35,,Kaare VedvikK. Vedvik NYJ,4,19,37,30.1,4.1,54.0,+19.0
36,,Chandler CatanzaroC. Catanzaro FA,,18,31,26.6,3.2,53.0,+17.0
37,,Taylor BertoletT. Bertolet FA,,20,32,28.3,3.1,38.0,+1.0
38,,Cody ParkeyC. Parkey FA,,6,35,28.9,5.6,34.0,-4.0
39,,Elliott FryE. Fry FA,,30,36,32.7,2.0,,
40,,Andrew WellockA. Wellock CAR,7,17,38,30.3,9.5,,
41,,Blair WalshB. Walsh FA,,26,38,33.8,4.6,39.0,-2.0
42,,Andrew JacasA. Jacas SF,4,35,37,36.0,1.0,,
