Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
Tier 2,
1,,Travis KelceT. Kelce KC,12,1,2,1.0,0.0,1.0,0.0
2,,Zach ErtzZ. Ertz PHI,10,2,5,2.4,0.6,2.0,0.0
3,,George KittleG. Kittle SF,4,2,12,2.8,0.5,3.0,0.0
Tier 3,
4,,O.J. HowardO. Howard TB,7,2,15,5.1,1.4,4.0,0.0
5,,Hunter HenryH. Henry LAC,12,2,11,5.5,1.4,7.0,+2.0
6,,Evan EngramE. Engram NYG,11,4,11,6.1,1.8,6.0,0.0
7,,Eric EbronE. Ebron IND,6,5,17,8.0,2.0,5.0,-2.0
8,,Jared CookJ. Cook NO,9,3,20,8.4,3.1,8.0,0.0
9,,David NjokuD. Njoku CLE,7,2,14,9.3,2.2,9.0,0.0
Tier 4,
10,,Delanie WalkerD. Walker TEN,11,6,29,12.2,3.1,16.0,+6.0
11,,Austin HooperA. Hooper ATL,9,6,23,12.8,3.4,10.0,-1.0
12,,Vance McDonaldV. McDonald PIT,7,6,24,13.7,4.4,11.0,-1.0
13,,Trey BurtonT. Burton CHI,6,7,21,14.0,2.9,12.0,-1.0
14,,Jack DoyleJ. Doyle IND,6,6,23,14.1,3.9,18.0,+4.0
15,,Jordan ReedJ. Reed WAS,10,7,27,15.9,3.7,20.0,+5.0
16,,Chris Herndon IVC. Herndon NYJ,4,6,20,14.2,3.2,17.0,+1.0
17,,Greg OlsenG. Olsen CAR,7,4,34,17.6,4.4,21.0,+4.0
18,,Kyle RudolphK. Rudolph MIN,12,9,31,18.6,3.2,15.0,-3.0
19,,Jimmy GrahamJ. Graham GB,11,7,30,19.4,3.3,19.0,0.0
Tier 5,
20,,Mike GesickiM. Gesicki MIA,5,10,35,23.1,3.8,29.0,+9.0
21,,Dallas GoedertD. Goedert PHI,10,13,30,23.1,3.6,22.0,+1.0
22,,Mark AndrewsM. Andrews BAL,8,16,37,24.6,4.7,24.0,+2.0
23,,T.J. HockensonT. Hockenson DET,5,11,62,20.7,8.5,13.0,-10.0
24,,Noah FantN. Fant DEN,10,9,32,21.2,5.6,14.0,-10.0
25,,Gerald EverettG. Everett LAR,9,18,35,24.8,3.1,33.0,+8.0
26,,Tyler EifertT. Eifert CIN,9,13,35,27.0,4.4,23.0,-3.0
27,,Austin Seferian-JenkinsA. Seferian-Jenkins NE,10,14,48,26.5,7.2,28.0,+1.0
28,,Cameron BrateC. Brate TB,7,23,43,28.9,4.7,31.0,+3.0
29,,Ricky Seals-JonesR. Seals-Jones ARI,12,18,67,31.5,7.4,42.0,+13.0
Tier 6,
30,,Hayden HurstH. Hurst BAL,8,23,54,30.0,5.5,32.0,+2.0
31,,Ian ThomasI. Thomas CAR,7,23,49,30.6,4.9,27.0,-4.0
32,,Nick VannettN. Vannett SEA,11,24,60,35.4,6.5,48.0,+16.0
33,,Jason WittenJ. Witten DAL,8,18,45,31.1,5.9,26.0,-7.0
34,,Charles ClayC. Clay ARI,12,19,62,35.6,6.7,53.0,+19.0
35,,Jake ButtJ. Butt DEN,10,29,55,36.4,7.0,60.0,+25.0
36,,Jonnu SmithJ. Smith TEN,11,27,68,36.7,8.8,34.0,-2.0
37,,Irv Smith Jr.I. Smith MIN,12,24,64,37.2,7.2,25.0,-12.0
Tier 7,
38,,Jace SternbergerJ. Sternberger GB,11,25,64,38.8,9.8,30.0,-8.0
39,,Will DisslyW. Dissly SEA,11,23,48,34.9,6.9,35.0,-4.0
40,,Luke WillsonL. Willson OAK,6,26,67,39.8,9.3,,
41,,Blake JarwinB. Jarwin DAL,8,27,63,38.8,7.9,39.0,-2.0
42,,Tyler HigbeeT. Higbee LAR,9,29,53,43.1,4.2,58.0,+16.0
43,,C.J. UzomahC. Uzomah CIN,9,20,56,40.0,8.3,37.0,-6.0
44,,Jesse JamesJ. James DET,5,21,52,42.6,6.5,38.0,-6.0
45,,Adam ShaheenA. Shaheen CHI,6,24,56,44.2,6.5,46.0,+1.0
46,,Geoff SwaimG. Swaim JAC,10,20,47,35.8,7.9,55.0,+9.0
47,,Vernon DavisV. Davis WAS,10,30,60,46.2,7.5,57.0,+10.0
48,,Jordan ThomasJ. Thomas HOU,10,30,59,47.8,6.0,52.0,+4.0
49,,Tyler KroftT. Kroft BUF,6,35,52,44.3,4.2,41.0,-8.0
50,,Ryan GriffinR. Griffin FA,,30,51,45.8,4.6,,
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Josh HillJ. Hill NO,9,36,71,52.3,7.8,,
Tier 8,
52,,Josh OliverJ. Oliver JAC,10,24,63,44.1,11.6,36.0,-16.0
53,,Jaylen SamuelsJ. Samuels PIT,7,11,37,22.8,9.3,,
54,,Darren WallerD. Waller OAK,6,33,49,39.0,5.5,44.0,-10.0
55,,Ed DicksonE. Dickson SEA,11,27,61,51.0,10.2,,
56,,Dawson KnoxD. Knox BUF,6,32,72,51.5,13.9,40.0,-16.0
57,,Kahale WarringK. Warring HOU,10,32,74,51.8,13.8,43.0,-14.0
58,,Benjamin WatsonB. Watson NE,10,26,32,28.8,2.2,51.0,-7.0
59,,Jason CroomJ. Croom BUF,6,50,95,64.1,15.3,,
60,,Jeff HeuermanJ. Heuerman DEN,10,39,65,49.6,8.6,45.0,-15.0
61,,Demetrius HarrisD. Harris CLE,7,44,66,51.4,7.7,61.0,0.0
62,,Foster MoreauF. Moreau OAK,6,26,89,64.8,16.6,50.0,-12.0
63,,Dan ArnoldD. Arnold NO,9,48,90,65.0,15.1,,
64,,Jordan AkinsJ. Akins HOU,10,46,74,58.4,10.4,,
65,,Xavier GrimbleX. Grimble PIT,7,39,75,55.0,13.6,,
66,,Rhett EllisonR. Ellison NYG,11,42,82,57.8,16.5,,
67,,Mo Alie-CoxM. Alie-Cox IND,6,52,76,67.0,8.1,,
68,,Rob GronkowskiR. Gronkowski FA,,9,15,12.0,3.0,47.0,-21.0
69,,Garrett CelekG. Celek SF,4,56,76,67.6,9.1,,
70,,Virgil GreenV. Green LAC,12,58,80,67.6,7.6,,
71,,Nick BoyleN. Boyle BAL,8,49,68,59.0,7.0,,
72,,James O'ShaughnessyJ. O'Shaughnessy JAC,10,52,70,59.8,7.2,,
73,,Anthony FirkserA. Firkser TEN,11,51,83,70.0,11.2,,
Tier 9,
74,,Maxx WilliamsM. Williams ARI,12,46,82,63.8,12.9,,
75,,Michael RobertsM. Roberts DET,5,61,87,72.0,9.4,,
76,,Jordan LeggettJ. Leggett TB,7,56,72,64.3,5.8,,
77,,Dwayne AllenD. Allen MIA,5,53,59,55.7,2.5,,
78,,Darren FellsD. Fells HOU,10,31,34,32.5,1.5,,
79,,Blake BellB. Bell KC,12,47,69,56.7,9.2,,
80,,Luke StockerL. Stocker ATL,9,40,90,69.3,19.1,,
81,,Drew SampleD. Sample CIN,9,36,88,70.0,20.2,49.0,-32.0
82,,Jeremy SprinkleJ. Sprinkle WAS,10,57,99,77.0,14.3,,
83,,Dalton SchultzD. Schultz DAL,8,63,76,71.0,4.8,,
84,,Matt LaCosseM. LaCosse NE,10,62,79,73.3,6.6,54.0,-30.0
85,,Nick O'LearyN. O'Leary MIA,5,64,93,79.8,10.5,,
86,,Deon YelderD. Yelder KC,12,58,83,73.3,11.0,,
87,,Logan PaulsenL. Paulsen ATL,9,61,91,74.0,12.6,,
88,,Stephen AndersonS. Anderson NE,10,59,66,62.5,3.5,,
89,,Jacob HollisterJ. Hollister SEA,11,68,96,79.3,12.0,,
90,,Antony AuclairA. Auclair TB,7,69,98,86.0,10.6,,
91,,Scott SimonsonS. Simonson NYG,11,78,88,82.3,4.2,,
92,,Derek CarrierD. Carrier OAK,6,70,102,88.0,12.0,,
93,,Tyler ConklinT. Conklin NE,10,51,94,72.5,21.5,,
Tier 10,
94,,Eric SaubertE. Saubert ATL,9,65,84,74.5,9.5,,
95,,Seth DeValveS. DeValve CLE,7,69,87,78.0,9.0,,
96,,Durham SmytheD. Smythe MIA,5,77,85,81.0,4.0,,
97,,Clive WalfordC. Walford MIA,5,77,86,81.5,4.5,,
98,,Rico GathersR. Gathers DAL,8,70,94,82.0,12.0,,
99,,Troy FumagalliT. Fumagalli DEN,10,75,92,83.5,8.5,,
100,,David MorganD. Morgan MIN,12,85,96,91.0,4.5,,
101,,Zach GentryZ. Gentry PIT,7,80,91,85.5,5.5,63.0,-38.0
102,,Neal SterlingN. Sterling NYJ,4,83,98,91.7,6.3,,
103,,Marcedes LewisM. Lewis GB,11,84,106,94.3,9.0,,
104,,Sean CulkinS. Culkin LAC,12,86,100,93.0,7.0,,
105,,Chris ManhertzC. Manhertz CAR,7,91,97,94.0,3.0,,
106,,Richard RodgersR. Rodgers PHI,10,92,97,94.5,2.5,,
107,,Kaden SmithK. Smith SF,4,90,100,95.0,5.0,,
108,,Ben BrauneckerB. Braunecker CHI,6,97,102,99.5,2.5,,
109,,Robert TonyanR. Tonyan GB,11,101,104,102.5,1.5,,
