Rank,WSID,Quarterbacks (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
21,,Kirk CousinsK. Cousins MIN,12,11,25,19.5,2.9,17.0,-4.0
22,,Jimmy GaroppoloJ. Garoppolo SF,4,12,29,20.4,3.0,22.0,0.0
23,,Sam DarnoldS. Darnold NYJ,4,15,30,23.9,1.9,26.0,+3.0
24,,Matthew StaffordM. Stafford DET,5,15,28,24.2,2.5,21.0,-3.0
25,,Derek CarrD. Carr OAK,6,17,28,24.3,1.6,25.0,0.0
26,,Andy DaltonA. Dalton CIN,9,18,29,25.1,2.4,28.0,+2.0
27,,Marcus MariotaM. Mariota TEN,11,18,30,26.7,1.5,29.0,+2.0
28,,Nick FolesN. Foles JAC,10,23,33,27.8,1.4,24.0,-4.0
29,,Eli ManningE. Manning NYG,11,24,32,30.2,1.1,32.0,+3.0
30,,Joe FlaccoJ. Flacco DEN,10,26,32,29.8,1.3,31.0,+1.0
Tier 5,
31,,Josh RosenJ. Rosen MIA,5,25,35,30.9,1.8,33.0,+2.0
32,,Dwayne HaskinsD. Haskins WAS,10,23,38,31.5,2.2,27.0,-5.0
33,,Ryan FitzpatrickR. Fitzpatrick MIA,5,25,51,33.2,3.2,30.0,-3.0
34,,Case KeenumC. Keenum WAS,10,29,64,34.4,4.8,34.0,0.0
35,,Ryan TannehillR. Tannehill TEN,11,29,63,36.7,4.9,37.0,+2.0
Tier 6,
36,,Daniel JonesD. Jones NYG,11,33,55,37.4,5.9,36.0,0.0
37,,Blake BortlesB. Bortles LAR,9,32,51,39.2,5.0,,
38,,Teddy BridgewaterT. Bridgewater NO,9,34,57,40.8,6.8,,
39,,Drew LockD. Lock DEN,10,33,42,37.1,2.4,35.0,-4.0
40,,Will GrierW. Grier CAR,7,37,64,42.7,6.6,,
41,,Nick MullensN. Mullens SF,4,35,62,43.3,8.3,,
42,,Jacoby BrissettJ. Brissett IND,6,34,59,43.8,8.4,,
43,,Taysom HillT. Hill NO,9,34,73,41.4,10.2,38.0,-5.0
44,,DeShone KizerD. Kizer GB,11,36,56,45.3,5.6,,
45,,Robert GriffinR. Griffin BAL,8,35,61,44.0,7.6,,
46,,AJ McCarronA. McCarron HOU,10,33,56,47.6,7.5,,
47,,Matt BarkleyM. Barkley BUF,6,36,54,45.4,4.7,,
48,,Tyrod TaylorT. Taylor LAC,12,36,63,47.7,8.6,,
49,,Nate SudfeldN. Sudfeld PHI,10,35,58,45.6,8.5,,
Tier 7,
50,,Chase DanielC. Daniel CHI,6,38,48,43.8,3.6,,
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Chad HenneC. Henne KC,12,41,57,48.5,5.4,,
52,,Mason RudolphM. Rudolph PIT,7,36,63,49.0,10.4,,
53,,Ryan FinleyR. Finley CIN,9,39,69,50.0,12.8,,
54,,Brett HundleyB. Hundley ARI,12,33,68,50.7,9.2,,
55,,C.J. BeathardC. Beathard SF,4,35,63,47.0,10.1,,
56,,Colt McCoyC. McCoy WAS,10,43,66,49.4,8.5,,
57,,Blaine GabbertB. Gabbert TB,7,44,66,53.5,7.5,,
58,,Trevor SiemianT. Siemian NYJ,4,50,56,52.2,2.1,,
59,,Drew StantonD. Stanton CLE,7,40,61,53.0,5.3,,
60,,Cooper RushC. Rush DAL,8,41,62,55.0,7.6,,
61,,Ryan GriffinR. Griffin TB,7,44,69,52.0,10.1,,
62,,Jeff DriskelJ. Driskel CIN,9,47,72,58.5,8.4,,
63,,Mike GlennonM. Glennon OAK,6,49,68,59.0,4.3,,
64,,Matt SchaubM. Schaub ATL,9,34,65,57.6,6.2,,
65,,Tom SavageT. Savage DET,5,48,64,58.0,5.9,,
66,,Sean MannionS. Mannion MIN,12,49,62,55.8,5.4,,
67,,Joshua DobbsJ. Dobbs PIT,7,39,67,59.2,6.9,,
68,,Cody KesslerC. Kessler PHI,10,51,75,59.3,9.4,,
69,,Kyle LaulettaK. Lauletta NYG,11,40,76,56.0,15.0,,
70,,Paxton LynchP. Lynch SEA,11,47,65,58.5,6.8,,
71,,Gardner MinshewG. Minshew JAC,10,45,68,59.0,8.9,,
72,,Taylor HeinickeT. Heinicke CAR,7,51,81,62.5,11.2,,
Tier 8,
73,,Brian HoyerB. Hoyer NE,10,57,59,58.0,0.8,,
74,,Connor CookC. Cook FA,,43,63,53.0,10.0,,
75,,Josh JohnsonJ. Johnson FA,,43,64,53.5,10.5,,
76,,Kyle AllenK. Allen CAR,7,61,61,61.0,0.0,,
77,,Jarrett StidhamJ. Stidham NE,10,53,71,64.7,8.3,,
78,,Davis WebbD. Webb NYJ,4,62,77,67.3,6.8,,
79,,Tyree JacksonT. Jackson BUF,6,60,82,71.0,11.0,,
