Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Christian McCaffreyC. McCaffrey CAR,,1,1,1.0,0.0
2,,Saquon BarkleyS. Barkley NYG,,2,3,2.2,0.4
3,,Ezekiel ElliottE. Elliott DAL,,2,4,3.5,0.6
4,,Dalvin CookD. Cook MIN,,2,6,3.8,0.8
Tier 2,
5,,Alvin KamaraA. Kamara NO,,3,9,5.5,1.3
6,,Aaron JonesA. Jones GB,,5,11,7.0,1.4
7,,Derrick HenryD. Henry TEN,,5,13,7.3,0.6
8,,Joe MixonJ. Mixon CIN,,3,15,8.3,2.4
9,,Leonard FournetteL. Fournette JAC,,6,14,9.0,1.5
Tier 3,
10,,Nick ChubbN. Chubb CLE,,6,14,9.8,1.7
11,,Austin EkelerA. Ekeler LAC,,5,19,11.5,2.7
12,,Josh JacobsJ. Jacobs OAK,,9,17,11.7,1.1
13,,Todd GurleyT. Gurley LAR,,9,21,13.3,2.4
14,,Miles SandersM. Sanders PHI,,11,18,14.7,1.9
15,,Chris CarsonC. Carson SEA,,11,23,16.2,2.5
Tier 4,
16,,Kenyan DrakeK. Drake ARI,,10,24,16.8,2.9
17,,Le'Veon BellL. Bell NYJ,,11,22,17.8,2.6
18,,Melvin GordonM. Gordon LAC,,11,25,18.2,3.6
19,,Mark IngramM. Ingram BAL,,12,28,19.1,3.1
20,,Devin SingletaryD. Singletary BUF,,16,25,20.2,1.6
21,,Kerryon JohnsonK. Johnson DET,,13,29,21.3,3.9
22,,Marlon MackM. Mack IND,,17,26,22.7,2.7
23,,James ConnerJ. Conner PIT,,14,31,23.3,4.0
24,,Phillip LindsayP. Lindsay DEN,,20,29,24.2,2.3
25,,James WhiteJ. White NE,,20,38,25.2,2.7
Tier 5,
26,,Kareem HuntK. Hunt CLE,,15,32,26.3,3.1
27,,David MontgomeryD. Montgomery CHI,,21,32,26.6,1.7
28,,Devonta FreemanD. Freeman ATL,,20,37,28.6,2.3
29,,Derrius GuiceD. Guice WAS,,21,36,29.5,2.9
30,,Damien WilliamsD. Williams KC,,27,34,30.9,1.6
31,,Ronald Jones IIR. Jones TB,,22,58,31.2,2.6
32,,Tarik CohenT. Cohen CHI,,31,55,33.0,2.0
33,,David JohnsonD. Johnson ARI,,20,44,33.8,2.8
