Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,10,1,5,1.7,1.3,1.0,0.0
2,,Davante AdamsD. Adams GB,11,1,7,3.0,1.5,2.0,0.0
3,,Julio JonesJ. Jones ATL,9,1,6,3.7,1.0,5.0,+2.0
4,,Michael ThomasM. Thomas NO,9,1,12,4.2,1.9,3.0,-1.0
5,,Odell Beckham Jr.O. Beckham CLE,7,1,9,4.2,2.0,4.0,-1.0
Tier 2,
6,,JuJu Smith-SchusterJ. Smith-Schuster PIT,7,2,12,6.0,2.3,6.0,0.0
7,,Antonio BrownA. Brown OAK,6,4,9,6.6,1.2,8.0,+1.0
8,,Mike EvansM. Evans TB,7,6,14,8.3,1.5,7.0,-1.0
Tier 3,
9,,A.J. GreenA. Green CIN,9,6,17,9.7,1.6,14.0,+5.0
10,,Keenan AllenK. Allen LAC,12,7,14,10.6,1.6,10.0,0.0
11,,Amari CooperA. Cooper DAL,8,8,18,10.9,1.6,12.0,+1.0
12,,T.Y. HiltonT. Hilton IND,6,4,15,11.0,2.1,11.0,-1.0
13,,Adam ThielenA. Thielen MIN,12,9,17,13.5,2.0,9.0,-4.0
14,,Stefon DiggsS. Diggs MIN,12,12,17,13.7,1.1,13.0,-1.0
15,,Brandin CooksB. Cooks LAR,9,13,22,16.3,1.6,16.0,+1.0
16,,Robert WoodsR. Woods LAR,9,13,30,17.0,2.4,18.0,+2.0
Tier 4,
17,,Kenny GolladayK. Golladay DET,5,13,23,17.9,1.8,17.0,0.0
18,,Julian EdelmanJ. Edelman NE,10,13,28,19.3,4.0,20.0,+2.0
19,,Cooper KuppC. Kupp LAR,9,15,32,20.7,3.2,19.0,0.0
20,,Allen RobinsonA. Robinson CHI,6,18,31,22.0,3.1,27.0,+7.0
21,,Alshon JefferyA. Jeffery PHI,10,18,28,23.2,1.8,28.0,+7.0
22,,Chris GodwinC. Godwin TB,7,15,41,23.6,5.0,22.0,0.0
23,,Jarvis LandryJ. Landry CLE,7,13,33,24.3,4.7,23.0,0.0
24,,Corey DavisC. Davis TEN,11,17,35,24.3,4.8,30.0,+6.0
25,,D.J. MooreD. Moore CAR,7,19,31,24.6,2.6,24.0,-1.0
Tier 5,
26,,Calvin RidleyC. Ridley ATL,9,20,32,26.7,2.9,21.0,-5.0
