Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,6,1.5,0.7,1.0,0.0
2,,Ezekiel ElliottE. Elliott DAL,8,1,5,2.2,1.0,2.0,0.0
3,,Christian McCaffreyC. McCaffrey CAR,7,1,10,3.2,0.9,3.0,0.0
4,,Alvin KamaraA. Kamara NO,9,1,7,3.8,1.0,4.0,0.0
Tier 2,
5,,Melvin GordonM. Gordon LAC,12,4,14,5.9,0.9,6.0,+1.0
6,,David JohnsonD. Johnson ARI,12,3,19,7.3,2.2,8.0,+2.0
7,,Todd GurleyT. Gurley LAR,9,1,18,7.6,3.6,5.0,-2.0
8,,Le'Veon BellL. Bell NYJ,4,1,14,7.8,1.7,7.0,-1.0
9,,James ConnerJ. Conner PIT,7,5,76,8.9,2.2,9.0,0.0
10,,Joe MixonJ. Mixon CIN,9,6,14,9.5,1.5,10.0,0.0
Tier 3,
11,,Dalvin CookD. Cook MIN,12,6,19,11.1,1.7,11.0,0.0
12,,Nick ChubbN. Chubb CLE,7,7,54,12.1,2.8,12.0,0.0
13,,Leonard FournetteL. Fournette JAC,10,9,24,14.2,2.9,13.0,0.0
14,,Marlon MackM. Mack IND,6,9,29,16.1,3.4,20.0,+6.0
15,,Aaron JonesA. Jones GB,11,12,63,17.0,3.2,18.0,+3.0
16,,Damien WilliamsD. Williams KC,12,9,40,17.2,5.9,14.0,-2.0
Tier 4,
17,,Devonta FreemanD. Freeman ATL,9,11,32,18.9,3.6,15.0,-2.0
18,,Sony MichelS. Michel NE,10,12,35,19.6,4.9,19.0,+1.0
19,,Derrick HenryD. Henry TEN,11,13,29,20.7,3.5,17.0,-2.0
20,,Kerryon JohnsonK. Johnson DET,5,13,36,21.4,3.2,16.0,-4.0
21,,Phillip LindsayP. Lindsay DEN,10,10,31,21.6,3.8,21.0,0.0
22,,Chris CarsonC. Carson SEA,11,12,38,23.1,4.9,26.0,+4.0
23,,Tarik CohenT. Cohen CHI,6,15,33,23.8,3.9,23.0,0.0
24,,Mark IngramM. Ingram BAL,8,12,34,24.7,4.3,25.0,+1.0
25,,James WhiteJ. White NE,10,13,43,25.1,5.3,28.0,+3.0
26,,Kenyan DrakeK. Drake MIA,5,11,34,25.4,4.8,27.0,+1.0
27,,Lamar MillerL. Miller HOU,10,18,37,28.0,2.8,31.0,+4.0
28,,Derrius GuiceD. Guice WAS,10,16,46,28.8,5.7,24.0,-4.0
Tier 5,
29,,Tevin ColemanT. Coleman SF,4,23,49,31.7,3.4,29.0,0.0
30,,Josh JacobsJ. Jacobs OAK,6,8,97,24.1,14.1,22.0,-8.0
31,,Jerick McKinnonJ. McKinnon SF,4,14,62,33.9,6.0,34.0,+3.0
32,,LeSean McCoyL. McCoy BUF,6,15,50,35.4,5.2,37.0,+5.0
33,,Latavius MurrayL. Murray NO,9,21,53,36.5,6.4,38.0,+5.0
34,,Rashaad PennyR. Penny SEA,11,24,47,36.8,4.3,33.0,-1.0
35,,Jordan HowardJ. Howard PHI,10,16,60,37.8,7.6,30.0,-5.0
36,,Dion LewisD. Lewis TEN,11,26,55,38.6,5.6,43.0,+7.0
37,,Royce FreemanR. Freeman DEN,10,23,49,39.1,3.7,36.0,-1.0
38,,David MontgomeryD. Montgomery CHI,6,13,57,29.5,8.6,44.0,+6.0
39,,Nyheim HinesN. Hines IND,6,24,72,42.0,7.4,41.0,+2.0
Tier 6,
40,,Matt BreidaM. Breida SF,4,20,61,43.2,7.8,48.0,+8.0
41,,Ronald Jones IIR. Jones TB,7,27,64,43.5,7.2,40.0,-1.0
42,,Austin EkelerA. Ekeler LAC,12,31,65,45.2,6.7,39.0,-3.0
43,,Ito SmithI. Smith ATL,9,29,59,46.5,6.2,49.0,+6.0
44,,Miles SandersM. Sanders PHI,10,14,67,36.4,10.9,35.0,-9.0
45,,Duke JohnsonD. Johnson CLE,7,29,65,47.3,6.3,61.0,+16.0
46,,Carlos HydeC. Hyde KC,12,26,71,49.8,9.9,42.0,-4.0
47,,D'Onta ForemanD. Foreman HOU,10,35,70,50.2,7.6,46.0,-1.0
48,,Peyton BarberP. Barber TB,7,30,86,51.6,11.2,51.0,+3.0
49,,Kareem HuntK. Hunt CLE,7,8,65,49.1,7.4,32.0,-17.0
50,,Adrian PetersonA. Peterson WAS,10,33,69,52.9,8.2,50.0,0.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Jamaal WilliamsJ. Williams GB,11,27,66,53.6,6.0,57.0,+6.0
52,,Chris ThompsonC. Thompson WAS,10,21,72,51.7,6.2,58.0,+6.0
53,,Kenneth DixonK. Dixon BAL,8,34,95,55.6,14.2,75.0,+22.0
54,,Kalen BallageK. Ballage MIA,5,39,73,58.4,6.5,52.0,-2.0
55,,C.J. AndersonC. Anderson DET,5,41,69,56.6,6.7,60.0,+5.0
56,,Rex BurkheadR. Burkhead NE,10,25,81,53.0,10.1,74.0,+18.0
Tier 7,
57,,Giovani BernardG. Bernard CIN,9,42,75,58.3,6.3,62.0,+5.0
58,,Elijah McGuireE. McGuire NYJ,4,34,82,59.1,11.2,76.0,+18.0
59,,Mike DavisM. Davis CHI,6,37,75,60.1,8.6,53.0,-6.0
60,,Darrell HendersonD. Henderson LAR,9,33,102,53.3,15.9,55.0,-5.0
61,,Jalen RichardJ. Richard OAK,6,36,80,60.2,10.8,64.0,+3.0
62,,Gus EdwardsG. Edwards BAL,8,39,80,61.1,11.3,66.0,+4.0
63,,Jaylen SamuelsJ. Samuels PIT,7,37,74,57.1,7.8,45.0,-18.0
64,,Theo RiddickT. Riddick DET,5,30,88,64.8,11.1,77.0,+13.0
65,,Frank GoreF. Gore BUF,6,46,98,68.1,8.6,92.0,+27.0
66,,Devin SingletaryD. Singletary BUF,6,44,95,63.8,11.8,47.0,-19.0
67,,T.J. YeldonT. Yeldon BUF,6,42,80,63.0,6.9,63.0,-4.0
68,,Damien HarrisD. Harris NE,10,39,106,65.5,14.1,54.0,-14.0
69,,Justice HillJ. Hill BAL,8,28,104,68.3,15.2,56.0,-13.0
70,,Chase EdmondsC. Edmonds ARI,12,50,85,69.0,5.7,79.0,+9.0
71,,Malcolm BrownM. Brown LAR,9,50,104,71.5,9.5,65.0,-6.0
72,,Jay AjayiJ. Ajayi FA,,19,126,69.4,21.6,80.0,+8.0
73,,Doug MartinD. Martin OAK,6,49,128,73.6,14.1,81.0,+8.0
74,,Corey ClementC. Clement PHI,10,56,86,74.7,6.6,108.0,+34.0
75,,Spencer WareS. Ware IND,6,47,129,73.3,15.0,78.0,+3.0
76,,Justin JacksonJ. Jackson LAC,12,58,94,75.5,6.4,85.0,+9.0
77,,Jordan WilkinsJ. Wilkins IND,6,57,88,74.8,5.7,97.0,+20.0
78,,Josh AdamsJ. Adams PHI,10,41,121,73.3,15.0,106.0,+28.0
Tier 8,
79,,Alexander MattisonA. Mattison MIN,12,47,108,71.6,14.1,59.0,-20.0
80,,Devontae BookerD. Booker DEN,10,45,108,78.5,10.2,90.0,+10.0
81,,Ryquell ArmsteadR. Armstead JAC,10,43,107,76.7,13.8,69.0,-12.0
82,,John KellyJ. Kelly LAR,9,69,122,85.5,11.4,123.0,+41.0
83,,Wendell SmallwoodW. Smallwood PHI,10,69,97,82.0,6.9,93.0,+10.0
84,,Wayne GallmanW. Gallman NYG,11,67,112,83.4,8.3,102.0,+18.0
85,,Alfred BlueA. Blue JAC,10,59,115,87.8,10.9,87.0,+2.0
86,,Ty MontgomeryT. Montgomery NYJ,4,58,114,84.9,9.4,107.0,+21.0
87,,Cameron Artis-PayneC. Artis-Payne CAR,7,69,116,94.2,9.9,118.0,+31.0
88,,Benny Snell Jr.B. Snell PIT,7,63,108,85.1,8.6,67.0,-21.0
89,,Jeff WilsonJ. Wilson SF,4,78,134,93.2,13.9,117.0,+28.0
90,,Trenton CannonT. Cannon NYJ,4,73,130,94.3,10.3,,
91,,Ameer AbdullahA. Abdullah MIN,12,76,135,96.3,15.1,122.0,+31.0
92,,Zach ZennerZ. Zenner DET,5,74,126,97.5,10.1,110.0,+18.0
93,,Mike WeberM. Weber DAL,8,62,109,87.3,11.1,84.0,-9.0
94,,Rod SmithR. Smith NYG,11,60,131,93.1,11.5,104.0,+10.0
95,,Marcus MurphyM. Murphy BUF,6,80,134,101.2,11.6,,
Tier 9,
96,,Alex CollinsA. Collins FA,,50,127,87.6,19.4,96.0,0.0
97,,Bilal PowellB. Powell FA,,41,133,94.5,18.6,101.0,+4.0
98,,LeGarrette BlountL. Blount FA,,68,137,101.6,15.2,,
99,,Darwin ThompsonD. Thompson KC,12,50,94,70.6,11.7,73.0,-26.0
100,,Trayveon WilliamsT. Williams CIN,9,73,123,97.1,13.8,72.0,-28.0
101,,Mark WaltonM. Walton MIA,5,79,133,103.6,16.8,,
102,,Boston ScottB. Scott PHI,10,78,144,108.4,17.0,,
103,,Dexter WilliamsD. Williams GB,11,65,119,91.7,15.8,86.0,-17.0
104,,Rodney AndersonR. Anderson CIN,9,59,117,92.6,13.6,70.0,-34.0
105,,Bryce LoveB. Love WAS,10,66,117,95.3,11.5,71.0,-34.0
106,,Myles GaskinM. Gaskin MIA,5,58,121,90.5,16.7,82.0,-24.0
107,,Darren SprolesD. Sproles FA,,52,139,101.1,21.8,,
108,,Cordarrelle PattersonC. Patterson CHI,6,36,92,80.8,6.7,,
109,,Darrel WilliamsD. Williams KC,12,79,125,103.3,10.1,100.0,-9.0
110,,Tony PollardT. Pollard DAL,8,60,99,83.4,9.5,94.0,-16.0
111,,Bruce AndersonB. Anderson TB,7,42,98,77.7,14.9,83.0,-28.0
112,,Travis HomerT. Homer SEA,11,64,123,97.0,13.3,111.0,-1.0
113,,Chris IvoryC. Ivory FA,,55,136,104.0,18.6,115.0,+2.0
114,,Javorius AllenJ. Allen FA,,48,138,104.8,20.0,99.0,-15.0
115,,Isaiah CrowellI. Crowell OAK,6,37,84,59.0,17.1,68.0,-47.0
116,,Kyle JuszczykK. Juszczyk SF,4,64,110,95.4,11.4,114.0,-2.0
117,,Corey GrantC. Grant FA,,80,138,107.6,18.9,,
118,,Alfred MorrisA. Morris FA,,72,143,113.0,19.0,,
119,,Brian HillB. Hill ATL,9,77,127,102.7,13.8,125.0,+6.0
Tier 10,
120,,Mike BooneM. Boone MIN,12,55,112,89.8,12.4,,
121,,Chris Warren IIIC. Warren OAK,6,90,129,111.8,10.6,113.0,-8.0
122,,Jordan ScarlettJ. Scarlett CAR,7,50,122,101.5,14.7,103.0,-19.0
123,,DeAndre WashingtonD. Washington OAK,6,66,124,103.0,14.1,,
124,,Jeremy HillJ. Hill FA,,90,140,115.1,17.7,120.0,-4.0
