Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,2,1.3,0.5
2,,Ezekiel ElliottE. Elliott DAL,8,1,5,2.8,0.8
3,,Christian McCaffreyC. McCaffrey CAR,7,2,7,3.3,1.1
4,,Alvin KamaraA. Kamara NO,9,2,6,3.7,1.1
Tier 2,
5,,Todd GurleyT. Gurley LAR,9,1,17,5.2,2.6
6,,Melvin GordonM. Gordon LAC,12,4,7,5.6,0.6
7,,Le'Veon BellL. Bell NYJ,4,4,16,8.1,1.8
8,,James ConnerJ. Conner PIT,7,5,14,8.4,1.6
9,,David JohnsonD. Johnson ARI,12,5,15,9.2,2.1
Tier 3,
10,,Joe MixonJ. Mixon CIN,9,8,16,10.0,1.6
11,,Nick ChubbN. Chubb CLE,7,5,16,11.3,2.1
12,,Dalvin CookD. Cook MIN,12,7,19,12.0,1.9
13,,Leonard FournetteL. Fournette JAC,10,9,21,15.0,2.6
14,,Aaron JonesA. Jones GB,11,8,26,15.1,2.6
15,,Sony MichelS. Michel NE,10,11,19,15.4,2.1
16,,Marlon MackM. Mack IND,6,9,24,15.6,2.9
Tier 4,
17,,Damien WilliamsD. Williams KC,12,9,33,17.5,6.6
18,,Phillip LindsayP. Lindsay DEN,10,13,24,18.7,2.5
19,,Derrick HenryD. Henry TEN,11,13,25,19.0,3.0
20,,Chris CarsonC. Carson SEA,11,14,25,19.6,3.1
21,,Devonta FreemanD. Freeman ATL,9,12,28,21.0,2.9
22,,Kerryon JohnsonK. Johnson DET,5,16,28,21.2,2.7
23,,Tarik CohenT. Cohen CHI,6,16,29,21.6,3.0
24,,Mark IngramM. Ingram BAL,8,16,31,24.0,3.1
25,,Derrius GuiceD. Guice WAS,10,18,41,24.6,3.0
Tier 5,
26,,James WhiteJ. White NE,10,20,33,26.4,3.2
27,,Lamar MillerL. Miller HOU,10,22,34,27.0,2.2
28,,Kenyan DrakeK. Drake MIA,5,21,34,28.7,2.2
29,,Tevin ColemanT. Coleman SF,4,24,37,30.1,2.0
30,,Jordan HowardJ. Howard PHI,10,23,43,30.9,3.2
31,,Jerick McKinnonJ. McKinnon SF,4,24,56,32.4,5.6
32,,LeSean McCoyL. McCoy BUF,6,28,45,33.2,2.7
33,,Rashaad PennyR. Penny SEA,11,23,44,34.2,2.1
34,,Latavius MurrayL. Murray NO,9,21,53,34.6,7.5
35,,Matt BreidaM. Breida SF,4,23,57,37.4,7.4
36,,Royce FreemanR. Freeman DEN,10,32,44,37.6,2.4
Tier 6,
37,,Dion LewisD. Lewis TEN,11,33,63,39.7,4.0
38,,Nyheim HinesN. Hines IND,6,27,47,40.0,3.4
39,,Kenneth DixonK. Dixon BAL,8,29,94,41.4,5.9
40,,Kareem HuntK. Hunt CLE,7,33,65,43.4,6.5
41,,Rex BurkheadR. Burkhead NE,10,35,67,43.9,3.1
42,,Duke JohnsonD. Johnson CLE,7,37,56,44.5,3.1
43,,Ito SmithI. Smith ATL,9,29,58,45.5,6.2
44,,Elijah McGuireE. McGuire NYJ,4,34,82,46.0,7.6
45,,Austin EkelerA. Ekeler LAC,12,34,57,46.6,5.3
46,,Ronald Jones IIR. Jones TB,7,37,69,48.1,4.2
47,,Gus EdwardsG. Edwards BAL,8,31,78,50.0,11.1
48,,Mike DavisM. Davis CHI,6,28,71,50.3,13.1
49,,Carlos HydeC. Hyde KC,12,32,75,50.6,9.2
50,,Isaiah CrowellI. Crowell OAK,6,27,64,51.1,7.2
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,D'Onta ForemanD. Foreman HOU,10,38,65,51.5,4.9
52,,Chris ThompsonC. Thompson WAS,10,30,73,52.0,4.0
Tier 7,
53,,Jamaal WilliamsJ. Williams GB,11,42,62,53.1,4.0
54,,Josh AdamsJ. Adams PHI,10,28,83,56.3,10.3
55,,C.J. AndersonC. Anderson DET,5,39,71,57.1,6.7
56,,Adrian PetersonA. Peterson WAS,10,42,68,57.4,6.7
57,,Peyton BarberP. Barber TB,7,46,73,58.3,6.2
58,,Giovani BernardG. Bernard CIN,9,39,80,58.6,6.7
59,,Kalen BallageK. Ballage MIA,5,46,76,58.8,6.2
60,,Jay AjayiJ. Ajayi FA,,27,63,48.1,9.4
61,,Jaylen SamuelsJ. Samuels PIT,7,33,73,57.4,5.8
62,,Frank GoreF. Gore BUF,6,40,85,66.4,7.7
63,,Jalen RichardJ. Richard OAK,6,34,77,62.6,7.1
64,,Malcolm BrownM. Brown LAR,9,47,78,67.4,5.5
Tier 8,
65,,Theo RiddickT. Riddick DET,5,53,84,69.6,7.6
66,,Chase EdmondsC. Edmonds ARI,12,49,78,65.6,5.0
67,,T.J. YeldonT. Yeldon FA,,51,85,60.3,7.5
68,,Spencer WareS. Ware FA,,50,78,62.7,7.5
69,,Corey ClementC. Clement PHI,10,56,88,72.6,5.5
70,,Jordan WilkinsJ. Wilkins IND,6,55,86,71.1,5.4
71,,Justin JacksonJ. Jackson LAC,12,65,77,71.8,2.9
72,,Doug MartinD. Martin FA,,48,95,67.0,13.8
73,,Wendell SmallwoodW. Smallwood PHI,10,52,87,73.9,7.0
74,,John KellyJ. Kelly LAR,9,50,90,74.8,4.6
75,,Alex CollinsA. Collins FA,,44,97,67.3,15.1
76,,Cordarrelle PattersonC. Patterson CHI,6,49,84,74.6,7.3
77,,Devontae BookerD. Booker DEN,10,66,89,78.9,4.3
78,,Wayne GallmanW. Gallman NYG,11,73,90,80.4,4.1
79,,Jeff WilsonJ. Wilson SF,4,70,92,82.1,5.1
80,,Bilal PowellB. Powell FA,,65,94,79.8,7.0
81,,Rod SmithR. Smith FA,,76,87,80.5,3.2
82,,Alfred BlueA. Blue JAC,10,70,99,87.3,6.8
83,,Javorius AllenJ. Allen FA,,79,98,83.3,5.2
Tier 9,
84,,Mark WaltonM. Walton FA,,71,93,83.6,5.1
85,,Ameer AbdullahA. Abdullah MIN,12,64,92,84.1,4.9
86,,Ty MontgomeryT. Montgomery NYJ,4,80,92,85.4,2.6
87,,Chris IvoryC. Ivory FA,,84,95,87.7,3.2
88,,LeGarrette BlountL. Blount FA,,75,93,87.9,2.5
89,,Josh JacobsJ. Jacobs FA,,26,100,72.0,26.4
90,,Corey GrantC. Grant FA,,86,97,90.4,2.4
91,,Trenton CannonT. Cannon NYJ,4,78,101,92.1,4.5
92,,Darren SprolesD. Sproles FA,,56,99,90.2,4.3
93,,Zach ZennerZ. Zenner DET,5,77,99,92.9,5.1
94,,Cameron Artis-PayneC. Artis-Payne CAR,7,79,102,94.3,5.0
95,,Jeremy HillJ. Hill FA,,82,105,93.3,4.9
96,,Marcus MurphyM. Murphy BUF,6,78,101,94.9,4.7
97,,David MontgomeryD. Montgomery FA,,42,97,70.0,17.5
98,,Damien HarrisD. Harris FA,,45,93,72.4,15.8
