Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
34,,Raheem MostertR. Mostert SF,,17,38,30.1,5.5
35,,Sony MichelS. Michel NE,,19,44,35.5,1.9
36,,Carlos HydeC. Hyde HOU,,27,49,35.5,2.7
Tier 6,
37,,Duke JohnsonD. Johnson HOU,,31,52,38.4,3.3
38,,Jamaal WilliamsJ. Williams GB,,35,55,39.4,2.9
39,,Latavius MurrayL. Murray NO,,31,46,39.7,2.0
40,,Royce FreemanR. Freeman DEN,,35,45,39.7,1.7
41,,Tevin ColemanT. Coleman SF,,34,48,40.5,2.6
42,,Alexander MattisonA. Mattison MIN,,33,56,42.6,3.6
43,,Matt BreidaM. Breida SF,,35,52,44.1,3.0
44,,Tony PollardT. Pollard DAL,,33,67,45.4,5.5
45,,Jordan HowardJ. Howard PHI,,31,56,46.0,4.3
46,,Justice HillJ. Hill BAL,,37,59,47.7,4.6
47,,Adrian PetersonA. Peterson WAS,,39,56,48.1,3.2
48,,Nyheim HinesN. Hines IND,,39,65,49.1,5.1
49,,Darrell HendersonD. Henderson LAR,,42,73,51.1,6.3
50,,Chase EdmondsC. Edmonds ARI,,43,69,52.6,5.1
51,,Justin JacksonJ. Jackson LAC,,34,81,54.5,9.3
52,,Peyton BarberP. Barber TB,,48,102,55.1,5.1
Tier 7,
53,,Boston ScottB. Scott PHI,,48,81,58.3,6.9
54,,Jaylen SamuelsJ. Samuels PIT,,44,71,54.6,5.4
55,,Rashaad PennyR. Penny SEA,,32,67,51.4,7.7
56,,Chris ThompsonC. Thompson WAS,,46,81,55.8,7.3
57,,Gus EdwardsG. Edwards BAL,,51,80,60.5,6.0
58,,Benny Snell Jr.B. Snell PIT,,42,91,58.7,10.6
59,,Giovani BernardG. Bernard CIN,,54,70,58.8,3.7
60,,DeAndre WashingtonD. Washington OAK,,50,93,62.4,8.2
61,,Rex BurkheadR. Burkhead NE,,52,84,64.0,6.6
62,,Dion LewisD. Lewis TEN,,49,76,60.7,4.7
63,,Malcolm BrownM. Brown LAR,,44,82,67.1,4.8
64,,Jalen RichardJ. Richard OAK,,53,82,66.0,5.8
65,,Darwin ThompsonD. Thompson KC,,50,78,64.4,4.2
66,,Ito SmithI. Smith ATL,,45,79,64.4,6.0
67,,LeSean McCoyL. McCoy KC,,45,83,64.7,8.7
68,,Ryquell ArmsteadR. Armstead JAC,,52,102,67.7,8.4
Tier 8,
69,,Jordan WilkinsJ. Wilkins IND,,57,84,71.6,4.2
70,,Mike BooneM. Boone MIN,,48,92,75.1,6.0
71,,Lamar MillerL. Miller HOU,,38,76,64.0,12.2
72,,Darrel WilliamsD. Williams KC,,58,89,72.6,6.2
73,,Damien HarrisD. Harris NE,,60,85,70.7,4.9
74,,Patrick LairdP. Laird MIA,,48,98,77.4,6.9
75,,T.J. YeldonT. Yeldon BUF,,69,90,74.3,4.6
76,,Bryce LoveB. Love WAS,,44,85,77.5,3.5
77,,Dare OgunbowaleD. Ogunbowale TB,,65,108,80.9,6.9
78,,Brian HillB. Hill ATL,,51,94,78.0,5.9
79,,Ty MontgomeryT. Montgomery NYJ,,66,106,83.0,7.8
80,,Wayne GallmanW. Gallman NYG,,58,104,80.7,7.6
81,,Bo ScarbroughB. Scarbrough DET,,59,110,84.2,8.6
82,,Kalen BallageK. Ballage MIA,,43,136,82.7,14.3
83,,Bilal PowellB. Powell NYJ,,68,127,87.0,9.9
84,,Qadree OllisonQ. Ollison ATL,,67,107,84.9,6.9
85,,Myles GaskinM. Gaskin MIA,,66,90,83.2,4.7
86,,Ty JohnsonT. Johnson DET,,66,105,86.8,7.2
87,,Mike DavisM. Davis CAR,,60,109,87.1,7.3
88,,Travis HomerT. Homer SEA,,49,95,84.8,8.0
89,,Frank GoreF. Gore BUF,,59,129,85.1,13.2
90,,Jerick McKinnonJ. McKinnon SF,,42,92,85.7,7.1
91,,Dexter WilliamsD. Williams GB,,79,101,93.2,3.4
92,,Dontrell HilliardD. Hilliard CLE,,64,113,91.3,6.6
93,,Jeff WilsonJ. Wilson SF,,71,122,94.8,7.4
94,,Reggie BonnafonR. Bonnafon CAR,,74,106,95.4,4.3
Tier 9,
95,,Corey ClementC. Clement PHI,,75,103,96.3,2.2
96,,Kyle JuszczykK. Juszczyk SF,,78,94,91.3,3.2
97,,C.J. AndersonC. Anderson FA,,64,101,95.7,7.2
98,,Devontae BookerD. Booker DEN,,77,134,101.4,11.0
99,,Trayveon WilliamsT. Williams CIN,,88,123,100.3,6.2
100,,Kerrith Whyte Jr.K. Whyte PIT,,98,126,101.9,6.5
101,,Jonathan TaylorJ. Taylor FA,,18,19,18.5,0.5
102,,J.K. DobbinsJ. Dobbins FA,,15,23,19.0,4.0
103,,D'Andre SwiftD. Swift FA,,19,30,24.5,5.5
Tier 10,
104,,Jonathan WilliamsJ. Williams IND,,76,86,82.0,4.3
105,,Spencer WareS. Ware KC,,90,128,104.3,14.3
106,,Rodney AndersonR. Anderson CIN,,77,82,79.5,2.5
107,,Isaiah CrowellI. Crowell OAK,,80,84,82.0,2.0
108,,Wendell SmallwoodW. Smallwood WAS,,94,109,103.7,6.8
109,,Ameer AbdullahA. Abdullah MIN,,95,118,106.0,9.4
110,,C.J. ProsiseC. Prosise SEA,,86,100,93.0,7.0
111,,Theo RiddickT. Riddick DEN,,90,99,94.5,4.5
112,,J.D. McKissicJ. McKissic DET,,77,117,97.0,20.0
113,,Jordan ScarlettJ. Scarlett CAR,,87,138,115.3,21.2
114,,Brandon BoldenB. Bolden NE,,83,132,107.5,24.5
115,,Josh AdamsJ. Adams NYJ,,100,131,120.3,14.4
116,,Javorius AllenJ. Allen NYG,,88,131,109.5,21.5
117,,John KellyJ. Kelly LAR,,96,135,115.5,19.5
118,,Trey EdmundsT. Edmunds PIT,,107,135,121.0,14.0
119,,Dalyn DawkinsD. Dawkins TEN,,110,141,125.5,15.5
Tier 11,
120,,Dwayne WashingtonD. Washington NO,,123,133,128.0,5.0
121,,Kenjon BarnerK. Barner ATL,,119,142,130.5,11.5
122,,Troymaine PopeT. Pope LAC,,127,140,133.5,6.5
123,,T.J. LoganT. Logan TB,,134,137,135.5,1.5
124,,Tyler ErvinT. Ervin GB,,138,139,138.5,0.5
