Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,10,1,6,1.7,1.0,1.0,0.0
2,,Davante AdamsD. Adams GB,11,1,6,2.3,1.3,2.0,0.0
3,,Julio JonesJ. Jones ATL,9,1,11,3.5,1.6,4.0,+1.0
4,,Michael ThomasM. Thomas NO,9,2,10,4.3,1.1,3.0,-1.0
5,,Odell Beckham Jr.O. Beckham CLE,7,1,12,4.9,2.1,5.0,0.0
6,,JuJu Smith-SchusterJ. Smith-Schuster PIT,7,1,12,5.5,1.6,6.0,0.0
Tier 2,
7,,Antonio BrownA. Brown OAK,6,4,12,7.1,1.2,7.0,0.0
8,,Mike EvansM. Evans TB,7,5,16,8.1,1.7,8.0,0.0
Tier 3,
9,,Keenan AllenK. Allen LAC,12,6,14,10.0,1.7,9.0,0.0
10,,T.Y. HiltonT. Hilton IND,6,4,20,10.8,2.2,11.0,+1.0
11,,A.J. GreenA. Green CIN,9,7,27,11.3,2.2,14.0,+3.0
12,,Amari CooperA. Cooper DAL,8,7,21,11.8,2.4,12.0,0.0
13,,Adam ThielenA. Thielen MIN,12,7,18,12.7,2.2,10.0,-3.0
14,,Stefon DiggsS. Diggs MIN,12,8,18,13.5,2.1,13.0,-1.0
15,,Julian EdelmanJ. Edelman NE,10,9,27,16.6,3.3,15.0,0.0
16,,Brandin CooksB. Cooks LAR,9,11,26,16.6,2.1,16.0,0.0
17,,Robert WoodsR. Woods LAR,9,10,25,17.0,2.3,17.0,0.0
Tier 4,
18,,Kenny GolladayK. Golladay DET,5,10,40,18.6,2.9,18.0,0.0
19,,Cooper KuppC. Kupp LAR,9,15,38,21.0,3.0,19.0,0.0
20,,Chris GodwinC. Godwin TB,7,10,41,21.7,4.4,21.0,+1.0
21,,Tyler LockettT. Lockett SEA,11,13,35,22.7,3.9,22.0,+1.0
22,,Alshon JefferyA. Jeffery PHI,10,14,32,23.1,3.2,28.0,+6.0
23,,Sammy WatkinsS. Watkins KC,12,6,44,24.5,5.3,24.0,+1.0
24,,D.J. MooreD. Moore CAR,7,17,40,24.6,3.4,25.0,+1.0
25,,Allen RobinsonA. Robinson CHI,6,16,44,24.9,5.2,30.0,+5.0
26,,Calvin RidleyC. Ridley ATL,9,18,35,26.0,3.2,23.0,-3.0
Tier 5,
27,,Jarvis LandryJ. Landry CLE,7,13,49,27.3,5.3,26.0,-1.0
28,,Tyler BoydT. Boyd CIN,9,16,45,28.1,4.5,27.0,-1.0
29,,Robby AndersonR. Anderson NYJ,4,19,48,29.9,5.0,31.0,+2.0
30,,Mike WilliamsM. Williams LAC,12,18,40,30.4,4.2,29.0,-1.0
31,,Corey DavisC. Davis TEN,11,17,47,30.9,5.1,34.0,+3.0
32,,Marvin JonesM. Jones DET,5,25,48,34.2,3.7,37.0,+5.0
33,,Will FullerW. Fuller HOU,10,21,63,34.8,4.3,32.0,-1.0
34,,Dante PettisD. Pettis SF,4,26,66,35.4,5.4,33.0,-1.0
35,,Sterling ShepardS. Shepard NYG,11,24,58,35.8,5.2,36.0,+1.0
36,,Golden TateG. Tate NYG,11,21,56,36.5,5.7,40.0,+4.0
37,,Christian KirkC. Kirk ARI,12,23,65,36.8,5.1,35.0,-2.0
Tier 6,
38,,Dede WestbrookD. Westbrook JAC,10,17,72,40.3,7.2,42.0,+4.0
39,,Courtland SuttonC. Sutton DEN,10,24,55,40.5,4.8,41.0,+2.0
40,,Larry FitzgeraldL. Fitzgerald ARI,12,24,88,41.6,8.1,39.0,-1.0
41,,Keke CouteeK. Coutee HOU,10,29,69,42.0,7.5,46.0,+5.0
42,,Curtis SamuelC. Samuel CAR,7,23,78,42.7,5.7,49.0,+7.0
43,,N'Keal HarryN. Harry NE,10,14,83,47.4,12.1,38.0,-5.0
44,,Anthony MillerA. Miller CHI,6,35,79,47.5,9.1,53.0,+9.0
45,,Geronimo AllisonG. Allison GB,11,26,69,47.5,7.2,47.0,+2.0
46,,DeSean JacksonD. Jackson PHI,10,14,87,50.9,6.9,50.0,+4.0
47,,Michael GallupM. Gallup DAL,8,39,83,50.8,9.1,56.0,+9.0
48,,DaeSean HamiltonD. Hamilton DEN,10,30,72,51.6,9.0,57.0,+9.0
49,,James WashingtonJ. Washington PIT,7,30,90,53.9,11.0,43.0,-6.0
50,,Devin FunchessD. Funchess IND,6,35,84,54.9,9.2,54.0,+4.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,John BrownJ. Brown BUF,6,25,76,55.7,7.2,73.0,+22.0
52,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,11,28,96,56.1,8.7,52.0,0.0
53,,Kenny StillsK. Stills MIA,5,31,95,56.4,9.7,64.0,+11.0
Tier 7,
54,,Emmanuel SandersE. Sanders DEN,10,33,79,53.8,10.3,44.0,-10.0
55,,Tyrell WilliamsT. Williams OAK,6,25,86,59.9,11.4,55.0,0.0
56,,Robert FosterR. Foster BUF,6,36,85,55.8,10.6,69.0,+13.0
57,,Donte MoncriefD. Moncrief PIT,7,29,85,61.2,9.7,58.0,+1.0
58,,D.K. MetcalfD. Metcalf SEA,11,19,98,60.6,12.3,45.0,-13.0
59,,Jamison CrowderJ. Crowder NYJ,4,42,106,58.5,9.5,68.0,+9.0
60,,Adam HumphriesA. Humphries TEN,11,42,90,62.7,10.8,71.0,+11.0
61,,Marquise GoodwinM. Goodwin SF,4,43,95,62.9,12.3,67.0,+6.0
62,,Mohamed SanuM. Sanu ATL,9,40,96,65.5,8.8,70.0,+8.0
63,,Devante ParkerD. Parker MIA,5,44,78,64.1,7.6,63.0,0.0
64,,Quincy EnunwaQ. Enunwa NYJ,4,47,89,65.8,8.9,87.0,+23.0
65,,Parris CampbellP. Campbell IND,6,27,112,66.1,12.4,51.0,-14.0
66,,Mecole HardmanM. Hardman KC,12,26,98,62.2,12.7,48.0,-18.0
67,,Albert WilsonA. Wilson MIA,5,40,100,66.7,11.3,75.0,+8.0
68,,Marqise LeeM. Lee JAC,10,41,100,67.6,9.8,79.0,+11.0
69,,Tre'Quan SmithT. Smith NO,9,48,90,69.2,8.6,62.0,-7.0
Tier 8,
70,,Taylor GabrielT. Gabriel CHI,6,57,98,70.9,6.9,93.0,+23.0
71,,Tyreek HillT. Hill KC,12,6,98,54.4,27.4,20.0,-51.0
72,,Deebo SamuelD. Samuel SF,4,38,114,71.1,13.9,60.0,-12.0
73,,David MooreD. Moore SEA,11,51,92,73.4,9.2,88.0,+15.0
74,,Zay JonesZ. Jones BUF,6,43,99,73.4,10.5,82.0,+8.0
75,,Antonio CallawayA. Callaway CLE,7,52,101,73.8,9.0,77.0,+2.0
76,,Marquise BrownM. Brown BAL,8,29,113,71.7,14.4,59.0,-17.0
77,,A.J. BrownA. Brown TEN,11,32,96,71.7,9.7,74.0,-3.0
78,,Randall CobbR. Cobb DAL,8,49,104,78.1,9.0,66.0,-12.0
79,,Nelson AgholorN. Agholor PHI,10,52,105,79.8,7.5,81.0,+2.0
80,,John RossJ. Ross CIN,9,53,115,77.3,9.4,90.0,+10.0
81,,Andy IsabellaA. Isabella ARI,12,43,115,78.2,14.0,61.0,-20.0
82,,Ted GinnT. Ginn NO,9,55,117,84.0,9.0,80.0,-2.0
83,,Josh DoctsonJ. Doctson WAS,10,58,112,83.4,8.0,95.0,+12.0
84,,Paul RichardsonP. Richardson WAS,10,60,113,86.1,8.8,102.0,+18.0
85,,D.J. CharkD. Chark JAC,10,36,101,85.1,7.8,92.0,+7.0
86,,Equanimeous St. BrownE. St. GB,11,55,107,85.0,10.0,97.0,+11.0
