Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
65,,Mike WilliamsM. Williams LAC,WR29,12,33,96,65.5,13.7,64.0,-1.0
66,,Robby AndersonR. Anderson NYJ,WR30,4,36,101,65.7,13.7,73.0,+7.0
67,,Tarik CohenT. Cohen CHI,RB28,6,27,123,66.1,15.1,60.0,-7.0
68,,Evan EngramE. Engram NYG,TE6,11,22,108,67.0,12.2,61.0,-7.0
69,,Baker MayfieldB. Mayfield CLE,QB5,7,38,125,68.2,11.4,66.0,-3.0
Tier 7,
70,,Sammy WatkinsS. Watkins KC,WR31,12,34,107,70.0,16.1,75.0,+5.0
71,,Corey DavisC. Davis TEN,WR32,11,32,137,71.9,17.3,83.0,+12.0
72,,Matt RyanM. Ryan ATL,QB6,9,45,122,72.8,16.4,71.0,-1.0
73,,Dante PettisD. Pettis SF,WR33,4,45,141,75.1,14.5,76.0,+3.0
74,,Lamar MillerL. Miller HOU,RB29,10,53,168,78.6,12.7,72.0,-2.0
75,,Marvin JonesM. Jones DET,WR34,5,48,152,80.7,14.4,94.0,+19.0
76,,Will FullerW. Fuller HOU,WR35,10,43,184,80.8,16.2,80.0,+4.0
77,,Christian KirkC. Kirk ARI,WR36,12,45,155,81.6,17.0,79.0,+2.0
78,,Russell WilsonR. Wilson SEA,QB7,11,38,143,82.2,20.2,85.0,+7.0
79,,Tevin ColemanT. Coleman SF,RB30,4,43,132,82.7,15.4,70.0,-9.0
80,,Cam NewtonC. Newton CAR,QB8,7,42,154,83.0,14.3,91.0,+11.0
81,,Jared CookJ. Cook NO,TE7,9,53,142,83.7,16.0,81.0,0.0
82,,Sterling ShepardS. Shepard NYG,WR37,11,37,129,85.1,14.4,88.0,+6.0
83,,Derrius GuiceD. Guice WAS,RB31,10,19,130,87.4,17.4,67.0,-16.0
84,,Carson WentzC. Wentz PHI,QB9,10,50,150,88.5,17.7,84.0,0.0
85,,Eric EbronE. Ebron IND,TE8,6,53,153,88.9,18.6,74.0,-11.0
86,,David NjokuD. Njoku CLE,TE9,7,53,136,89.9,16.9,86.0,0.0
87,,Drew BreesD. Brees NO,QB10,9,47,162,90.6,18.4,90.0,+3.0
88,,Larry FitzgeraldL. Fitzgerald ARI,WR38,12,39,169,91.1,18.5,98.0,+10.0
89,,Rashaad PennyR. Penny SEA,RB32,11,52,132,92.4,14.0,77.0,-12.0
Tier 8,
90,,Golden TateG. Tate NYG,WR39,11,32,174,93.7,25.1,104.0,+14.0
91,,Latavius MurrayL. Murray NO,RB33,9,40,163,94.2,19.0,95.0,+4.0
92,,Courtland SuttonC. Sutton DEN,WR40,10,28,139,94.6,15.6,96.0,+4.0
93,,Dede WestbrookD. Westbrook JAC,WR41,10,41,173,94.7,20.7,103.0,+10.0
94,,Curtis SamuelC. Samuel CAR,WR42,7,45,182,96.3,18.9,110.0,+16.0
95,,Jameis WinstonJ. Winston TB,QB11,7,59,162,99.4,17.2,112.0,+17.0
96,,Jared GoffJ. Goff LAR,QB12,9,56,155,100.0,14.6,99.0,+3.0
97,,Keke CouteeK. Coutee HOU,WR43,10,62,162,98.8,18.9,111.0,+14.0
98,,Vance McDonaldV. McDonald PIT,TE10,7,69,163,103.7,22.6,97.0,-1.0
99,,Royce FreemanR. Freeman DEN,RB34,10,59,219,104.2,14.3,106.0,+7.0
100,,Austin HooperA. Hooper ATL,TE11,9,26,157,107.3,19.9,108.0,+8.0
101,,LeSean McCoyL. McCoy BUF,RB35,6,61,177,107.5,22.8,100.0,-1.0
102,,Geronimo AllisonG. Allison GB,WR44,11,45,203,108.9,22.9,120.0,+18.0
103,,Austin EkelerA. Ekeler LAC,RB36,12,46,185,109.5,24.5,92.0,-11.0
104,,Kyler MurrayK. Murray ARI,QB13,12,56,202,110.2,27.4,102.0,-2.0
105,,Jordan HowardJ. Howard PHI,RB37,10,63,195,110.4,22.9,87.0,-18.0
106,,Ben RoethlisbergerB. Roethlisberger PIT,QB14,7,69,165,110.4,16.1,109.0,+3.0
107,,Anthony MillerA. Miller CHI,WR45,6,75,214,112.4,20.2,136.0,+29.0
108,,Miles SandersM. Sanders PHI,RB38,10,40,312,105.5,45.1,78.0,-30.0
109,,Dak PrescottD. Prescott DAL,QB15,8,68,158,115.0,17.5,116.0,+7.0
110,,Trey BurtonT. Burton CHI,TE12,6,63,177,117.7,14.8,127.0,+17.0
111,,Philip RiversP. Rivers LAC,QB16,12,68,167,118.6,17.1,126.0,+15.0
112,,Delanie WalkerD. Walker TEN,TE13,11,69,191,118.6,18.9,134.0,+22.0
113,,Jerick McKinnonJ. McKinnon SF,RB39,4,60,263,120.2,33.3,107.0,-6.0
114,,Ronald Jones IIR. Jones TB,RB40,7,71,235,120.8,24.5,105.0,-9.0
115,,Darrell HendersonD. Henderson LAR,RB41,9,31,378,117.9,50.2,82.0,-33.0
116,,Nyheim HinesN. Hines IND,RB42,6,76,245,122.9,23.0,119.0,+3.0
117,,Dion LewisD. Lewis TEN,RB43,11,80,186,123.0,24.3,135.0,+18.0
Tier 9,
118,,Lamar JacksonL. Jackson BAL,QB17,8,54,241,123.6,22.5,128.0,+10.0
119,,Jack DoyleJ. Doyle IND,TE14,6,69,258,127.1,24.1,173.0,+54.0
120,,N'Keal HarryN. Harry NE,WR46,10,32,270,120.6,36.6,101.0,-19.0
121,,DeSean JacksonD. Jackson PHI,WR47,10,96,244,128.6,30.4,140.0,+19.0
122,,Michael GallupM. Gallup DAL,WR48,8,88,229,125.1,26.4,152.0,+30.0
123,,Mitch TrubiskyM. Trubisky CHI,QB18,6,56,178,129.1,18.0,130.0,+7.0
124,,Emmanuel SandersE. Sanders DEN,WR49,10,58,229,132.1,30.7,115.0,-9.0
125,,Kirk CousinsK. Cousins MIN,QB19,12,68,200,132.5,22.6,129.0,+4.0
126,,Matt BreidaM. Breida SF,RB44,4,61,193,133.6,27.2,153.0,+27.0
127,,DaeSean HamiltonD. Hamilton DEN,WR50,10,67,208,130.2,30.8,165.0,+38.0
128,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR51,11,81,225,130.7,35.2,117.0,-11.0
129,,Jordan ReedJ. Reed WAS,TE15,10,101,232,139.5,20.4,169.0,+40.0
130,,Josh AllenJ. Allen BUF,QB20,6,70,197,139.9,19.4,158.0,+28.0
131,,Devin FunchessD. Funchess IND,WR52,6,81,222,136.5,31.3,145.0,+14.0
132,,Ito SmithI. Smith ATL,RB45,9,81,247,140.2,30.0,142.0,+10.0
133,,Tom BradyT. Brady NE,QB21,10,95,178,142.4,17.4,125.0,-8.0
134,,Kyle RudolphK. Rudolph MIN,TE16,12,103,208,142.5,18.1,138.0,+4.0
135,,D'Onta ForemanD. Foreman HOU,RB46,10,61,199,139.4,26.7,123.0,-12.0
136,,Kenny StillsK. Stills MIA,WR53,5,65,206,140.4,27.2,183.0,+47.0
137,,Jimmy GaroppoloJ. Garoppolo SF,QB22,4,77,174,144.1,19.5,139.0,+2.0
138,,Greg OlsenG. Olsen CAR,TE17,7,92,257,144.5,27.0,147.0,+9.0
139,,Adrian PetersonA. Peterson WAS,RB47,10,87,258,147.3,34.2,148.0,+9.0
140,,Jimmy GrahamJ. Graham GB,TE18,11,69,291,147.7,32.2,161.0,+21.0
141,,Peyton BarberP. Barber TB,RB48,7,80,237,145.1,36.2,124.0,-17.0
142,,Donte MoncriefD. Moncrief PIT,WR54,7,64,222,145.3,38.4,154.0,+12.0
143,,Jamison CrowderJ. Crowder NYJ,WR55,4,81,223,150.1,27.6,207.0,+64.0
144,,John BrownJ. Brown BUF,WR56,6,49,222,146.8,26.9,192.0,+48.0
145,,Duke JohnsonD. Johnson CLE,RB49,7,98,235,150.5,25.0,166.0,+21.0
146,,Chris Herndon IVC. Herndon NYJ,TE19,4,92,228,151.6,26.5,200.0,+54.0
147,,James WashingtonJ. Washington PIT,WR57,7,65,268,147.5,41.4,114.0,-33.0
148,,Robert FosterR. Foster BUF,WR58,6,65,244,155.9,35.3,220.0,+72.0
149,,Carlos HydeC. Hyde KC,RB50,12,76,321,155.0,37.6,133.0,-16.0
150,,Tyrell WilliamsT. Williams OAK,WR59,6,69,242,156.3,39.0,144.0,-6.0
Tier 10,
151,,Mark AndrewsM. Andrews BAL,TE20,8,72,299,153.6,40.0,170.0,+19.0
152,,Kalen BallageK. Ballage MIA,RB51,5,92,296,159.5,34.9,157.0,+5.0
153,,D.K. MetcalfD. Metcalf SEA,WR60,11,39,324,154.0,43.9,113.0,-40.0
154,,Matthew StaffordM. Stafford DET,QB23,5,112,206,165.1,16.5,175.0,+21.0
155,,Kareem HuntK. Hunt CLE,RB52,7,83,322,166.9,36.6,93.0,-62.0
156,,Jaylen SamuelsJ. Samuels PIT,RB53,7,52,321,165.8,45.2,137.0,-19.0
157,,Damien HarrisD. Harris NE,RB54,10,51,381,166.3,56.3,121.0,-36.0
158,,Sam DarnoldS. Darnold NYJ,QB24,4,114,254,169.9,20.2,194.0,+36.0
159,,Chicago (CHI)CHI DST,DST1,6,102,246,143.3,18.2,89.0,-70.0
160,,Chris ThompsonC. Thompson WAS,RB55,10,103,264,165.9,27.9,203.0,+43.0
161,,Derek CarrD. Carr OAK,QB25,6,114,254,172.5,20.5,177.0,+16.0
162,,Dallas GoedertD. Goedert PHI,TE21,10,127,282,166.8,26.5,172.0,+10.0
163,,Marquise GoodwinM. Goodwin SF,WR61,4,99,262,171.4,37.8,186.0,+23.0
164,,Jamaal WilliamsJ. Williams GB,RB56,11,110,259,173.8,28.4,204.0,+40.0
165,,Devante ParkerD. Parker MIA,WR62,5,86,292,176.1,34.5,191.0,+26.0
166,,Andy DaltonA. Dalton CIN,QB26,9,116,254,177.1,21.5,235.0,+69.0
167,,Mike GesickiM. Gesicki MIA,TE22,5,127,245,178.8,31.0,216.0,+49.0
168,,Albert WilsonA. Wilson MIA,WR63,5,79,267,176.4,35.9,212.0,+44.0
169,,T.J. HockensonT. Hockenson DET,TE23,5,92,299,167.1,39.5,131.0,-38.0
170,,Mohamed SanuM. Sanu ATL,WR64,9,96,268,176.8,29.5,215.0,+45.0
171,,Jacksonville (JAC)JAC DST,DST2,10,110,254,153.1,16.7,141.0,-30.0
172,,C.J. AndersonC. Anderson DET,RB57,5,130,272,182.3,29.0,189.0,+17.0
173,,Parris CampbellP. Campbell IND,WR65,6,62,333,176.3,45.3,143.0,-30.0
174,,Noah FantN. Fant DEN,TE24,10,63,305,173.6,42.0,151.0,-23.0
175,,Quincy EnunwaQ. Enunwa NYJ,WR66,4,97,243,180.9,28.8,251.0,+76.0
176,,Adam HumphriesA. Humphries TEN,WR67,11,96,379,181.3,41.5,213.0,+37.0
177,,Minnesota (MIN)MIN DST,DST3,12,115,252,163.6,14.5,146.0,-31.0
178,,Los Angeles (LAR)LAR DST,DST4,9,119,247,159.9,16.6,118.0,-60.0
179,,Tre'Quan SmithT. Smith NO,WR68,9,113,236,186.7,27.4,176.0,-3.0
180,,Marqise LeeM. Lee JAC,WR69,10,111,286,189.5,27.5,247.0,+67.0
181,,Baltimore (BAL)BAL DST,DST5,8,106,249,164.3,24.0,155.0,-26.0
182,,Devin SingletaryD. Singletary BUF,RB58,6,71,324,184.9,46.4,156.0,-26.0
183,,Marcus MariotaM. Mariota TEN,QB27,11,116,254,193.8,22.0,209.0,+26.0
184,,Giovani BernardG. Bernard CIN,RB59,9,119,312,188.3,34.1,184.0,0.0
185,,Greg ZuerleinG. Zuerlein LAR,K1,9,125,247,173.2,12.4,122.0,-63.0
186,,Jalen RichardJ. Richard OAK,RB60,6,104,272,191.1,36.8,208.0,+22.0
Tier 11,
187,,Mike DavisM. Davis CHI,RB61,6,124,277,195.4,33.4,250.0,+63.0
188,,Los Angeles (LAC)LAC DST,DST6,12,120,256,166.7,18.0,150.0,-38.0
189,,Nick FolesN. Foles JAC,QB28,10,117,328,199.6,30.5,224.0,+35.0
190,,Justice HillJ. Hill BAL,RB62,8,27,379,192.0,60.3,164.0,-26.0
191,,Deebo SamuelD. Samuel SF,WR70,4,109,343,192.1,43.9,179.0,-12.0
192,,Houston (HOU)HOU DST,DST7,10,121,279,174.0,21.8,162.0,-30.0
193,,Zay JonesZ. Jones BUF,WR71,6,86,290,193.6,38.8,222.0,+29.0
194,,David MooreD. Moore SEA,WR72,11,111,263,199.6,31.8,275.0,+81.0
195,,Justin TuckerJ. Tucker BAL,K2,8,131,259,183.3,16.5,132.0,-63.0
196,,Harrison ButkerH. Butker KC,K3,12,142,233,186.0,10.6,149.0,-47.0
197,,A.J. BrownA. Brown TEN,WR73,11,62,306,196.5,36.8,199.0,+2.0
198,,Antonio CallawayA. Callaway CLE,WR74,7,129,290,199.5,28.5,223.0,+25.0
199,,Stephen GostkowskiS. Gostkowski NE,K4,10,135,260,190.6,13.0,163.0,-36.0
200,,Marquise BrownM. Brown BAL,WR75,8,64,353,200.0,51.8,168.0,-32.0
201,,Cleveland (CLE)CLE DST,DST8,7,137,225,185.8,18.5,182.0,-19.0
202,,New Orleans (NO)NO DST,DST9,9,128,257,191.4,19.3,180.0,-22.0
203,,Rex BurkheadR. Burkhead NE,RB63,10,115,316,195.6,38.0,249.0,+46.0
204,,Mecole HardmanM. Hardman KC,WR76,12,75,340,206.0,47.8,167.0,-37.0
205,,Taylor GabrielT. Gabriel CHI,WR77,6,148,285,203.9,22.0,280.0,+75.0
206,,Gerald EverettG. Everett LAR,TE25,9,118,305,204.3,35.8,264.0,+58.0
207,,Randall CobbR. Cobb DAL,WR78,8,146,292,211.9,27.1,227.0,+20.0
208,,Justin JacksonJ. Jackson LAC,RB64,12,95,310,212.0,50.7,185.0,-23.0
209,,Chase EdmondsC. Edmonds ARI,RB65,12,123,283,216.9,35.5,248.0,+39.0
210,,Denver (DEN)DEN DST,DST10,10,139,250,199.1,17.1,171.0,-39.0
211,,Elijah McGuireE. McGuire NYJ,RB66,4,100,337,203.4,41.8,270.0,+59.0
212,,Tyler EifertT. Eifert CIN,TE26,9,139,299,214.7,36.1,214.0,+2.0
213,,Wil LutzW. Lutz NO,K5,9,155,261,204.5,11.6,160.0,-53.0
214,,Gus EdwardsG. Edwards BAL,RB67,8,98,359,218.9,44.6,231.0,+17.0
215,,Andy IsabellaA. Isabella ARI,WR79,12,109,346,213.9,44.8,181.0,-34.0
216,,John RossJ. Ross CIN,WR80,9,124,288,214.0,29.4,265.0,+49.0
217,,Kenneth DixonK. Dixon BAL,RB68,8,104,316,211.1,47.3,294.0,+77.0
218,,New England (NE)NE DST,DST11,10,158,266,211.7,15.4,178.0,-40.0
219,,Buffalo (BUF)BUF DST,DST12,6,151,314,211.3,22.7,206.0,-13.0
220,,T.J. YeldonT. Yeldon BUF,RB69,6,119,331,217.4,39.6,221.0,+1.0
221,,Dallas (DAL)DAL DST,DST13,8,153,250,212.8,15.2,190.0,-31.0
222,,Ka'imi FairbairnK. Fairbairn HOU,K6,10,150,319,214.2,21.5,174.0,-48.0
223,,Frank GoreF. Gore BUF,RB70,6,146,326,228.3,34.8,273.0,+50.0
224,,Alexander MattisonA. Mattison MIN,RB71,12,125,364,211.9,53.9,159.0,-65.0
225,,Trey QuinnT. Quinn WAS,WR81,10,122,379,209.0,51.1,259.0,+34.0
226,,Mason CrosbyM. Crosby GB,K7,11,159,263,219.8,8.6,198.0,-28.0
227,,Nelson AgholorN. Agholor PHI,WR82,10,160,304,223.0,22.0,236.0,+9.0
228,,Ted GinnT. Ginn NO,WR83,9,109,361,230.7,37.8,243.0,+15.0
229,,Josh DoctsonJ. Doctson WAS,WR84,10,129,333,227.1,30.0,295.0,+66.0
Tier 12,
230,,Philadelphia (PHI)PHI DST,DST14,10,140,279,226.0,17.9,202.0,-28.0
231,,Jake ElliottJ. Elliott PHI,K8,10,163,252,224.7,7.6,197.0,-34.0
232,,Seattle (SEA)SEA DST,DST15,11,161,278,226.0,16.9,230.0,-2.0
233,,Paul RichardsonP. Richardson WAS,WR85,10,148,341,231.9,32.9,284.0,+51.0
234,,Brett MaherB. Maher DAL,K9,8,166,281,228.0,12.2,201.0,-33.0
235,,Matt PraterM. Prater DET,K10,5,160,309,229.4,14.8,226.0,-9.0
236,,Pittsburgh (PIT)PIT DST,DST16,7,166,303,235.1,24.4,205.0,-31.0
237,,Cameron BrateC. Brate TB,TE27,7,141,347,238.9,33.2,296.0,+59.0
238,,Joe FlaccoJ. Flacco DEN,QB29,10,173,341,248.2,33.9,242.0,+4.0
239,,Ricky Seals-JonesR. Seals-Jones ARI,TE28,12,141,319,239.7,34.9,293.0,+54.0
240,,Robbie GouldR. Gould SF,K11,4,177,288,233.4,13.7,187.0,-53.0
241,,Michael BadgleyM. Badgley LAC,K12,12,179,287,236.7,14.1,188.0,-53.0
242,,Tennessee (TEN)TEN DST,DST17,11,154,299,231.8,17.1,234.0,-8.0
243,,Eli ManningE. Manning NYG,QB30,11,149,336,254.1,29.1,253.0,+10.0
244,,Willie SneadW. Snead BAL,WR86,8,113,360,240.8,31.6,328.0,+84.0
245,,D.J. CharkD. Chark JAC,WR87,10,82,385,243.4,30.4,285.0,+40.0
246,,Indianapolis (IND)IND DST,DST18,6,165,307,241.5,25.5,210.0,-36.0
247,,Hayden HurstH. Hurst BAL,TE29,8,163,325,244.6,33.1,277.0,+30.0
248,,Adam VinatieriA. Vinatieri IND,K13,6,181,265,242.4,11.1,195.0,-53.0
249,,Ian ThomasI. Thomas CAR,TE30,7,153,352,248.3,37.3,244.0,-5.0
250,,Jason WittenJ. Witten DAL,TE31,8,92,325,236.0,47.2,219.0,-31.0
251,,Kansas City (KC)KC DST,DST19,12,159,335,249.6,33.8,217.0,-34.0
252,,Theo RiddickT. Riddick FA,RB72,,130,344,229.1,47.5,261.0,+9.0
253,,Malcolm BrownM. Brown LAR,RB73,9,134,392,244.6,38.7,281.0,+28.0
254,,Ryquell ArmsteadR. Armstead JAC,RB74,10,130,365,238.7,52.3,233.0,-21.0
255,,Cole BeasleyC. Beasley BUF,WR88,6,147,321,251.8,33.1,257.0,+2.0
256,,Equanimeous St. BrownE. St. GB,WR89,11,138,369,243.6,35.7,292.0,+36.0
257,,Doug MartinD. Martin OAK,RB75,6,84,353,251.4,38.8,302.0,+45.0
258,,Danny AmendolaD. Amendola DET,WR90,5,157,343,251.8,34.1,290.0,+32.0
259,,Josh ReynoldsJ. Reynolds LAR,WR91,9,196,366,252.7,31.6,305.0,+46.0
260,,Jason MyersJ. Myers SEA,K14,11,198,292,253.3,17.5,238.0,-22.0
261,,Dwayne HaskinsD. Haskins WAS,QB31,10,158,358,262.1,41.3,218.0,-43.0
262,,Graham GanoG. Gano CAR,K15,7,172,296,251.5,15.1,326.0,+64.0
263,,Aldrick RosasA. Rosas NYG,K16,11,153,339,261.3,24.2,267.0,+4.0
264,,Spencer WareS. Ware IND,RB76,6,132,351,259.9,39.1,307.0,+43.0
265,,Keelan ColeK. Cole JAC,WR92,10,81,336,258.0,27.9,315.0,+50.0
266,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR93,10,97,377,253.8,46.7,240.0,-26.0
267,,Phillip DorsettP. Dorsett NE,WR94,10,174,339,261.4,33.0,291.0,+24.0
268,,Josh RosenJ. Rosen MIA,QB32,5,196,337,271.2,35.9,245.0,-23.0
269,,Carolina (CAR)CAR DST,DST20,7,176,325,261.5,24.4,258.0,-11.0
270,,Hakeem ButlerH. Butler ARI,WR95,12,74,374,257.8,38.3,232.0,-38.0
271,,Chris ConleyC. Conley JAC,WR96,10,189,373,267.0,32.3,380.0,+109.0
272,,Dan BaileyD. Bailey MIN,K17,12,180,305,268.0,19.7,229.0,-43.0
273,,Green Bay (GB)GB DST,DST21,11,145,317,267.2,35.3,237.0,-36.0
274,,Demaryius ThomasD. Thomas NE,WR97,10,55,378,256.3,42.4,246.0,-28.0
275,,Taywan TaylorT. Taylor TEN,WR98,11,196,366,265.1,32.7,363.0,+88.0
276,,Ryan SuccopR. Succop TEN,K18,11,197,308,276.5,19.3,278.0,+2.0
277,,Chris BoswellC. Boswell PIT,K19,7,196,304,275.1,21.9,329.0,+52.0
278,,Chris HoganC. Hogan CAR,WR99,7,175,363,275.9,29.8,308.0,+30.0
279,,Atlanta (ATL)ATL DST,DST22,9,167,318,269.7,24.3,254.0,-25.0
280,,Corey ClementC. Clement PHI,RB77,10,187,325,270.7,30.0,333.0,+53.0
Tier 13,
281,,Nick VannettN. Vannett SEA,TE32,11,186,375,273.2,33.7,466.0,+185.0
282,,Breshad PerrimanB. Perriman TB,WR100,7,175,371,282.6,39.0,381.0,+99.0
283,,Benny Snell Jr.B. Snell PIT,RB78,7,84,380,268.2,48.3,228.0,-55.0
284,,Brandon McManusB. McManus DEN,K20,10,194,339,284.2,20.4,335.0,+51.0
285,,Josh LamboJ. Lambo JAC,K21,10,154,353,286.7,26.9,373.0,+88.0
286,,Ryan FitzpatrickR. Fitzpatrick MIA,QB33,5,178,367,281.7,43.6,279.0,-7.0
287,,Charles ClayC. Clay ARI,TE33,12,189,371,283.5,33.1,361.0,+74.0
288,,Josh AdamsJ. Adams PHI,RB79,10,110,393,269.5,53.5,372.0,+84.0
289,,Washington (WAS)WAS DST,DST23,10,141,334,286.9,42.8,263.0,-26.0
