Rank,WSIT,Wide Receivers (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Michael ThomasM. Thomas NO,9,26,1,4,1.1,0.3
2,,DeAndre HopkinsD. Hopkins HOU,10,27,1,4,2.1,0.6
3,,Davante AdamsD. Adams GB,11,27,2,8,3.6,1.1
4,,Tyreek HillT. Hill KC,12,25,2,12,5.0,1.6
5,,Amari CooperA. Cooper DAL,8,25,3,9,5.3,1.1
6,,JuJu Smith-SchusterJ. Smith-Schuster PIT,7,23,3,13,6.8,2.3
7,,Mike EvansM. Evans TB,7,26,5,10,6.9,1.1
8,,Odell Beckham Jr.O. Beckham CLE,7,27,2,11,7.5,2.2
9,,Chris GodwinC. Godwin TB,7,23,7,22,8.8,1.2
10,,D.J. MooreD. Moore CAR,7,22,8,21,12.5,3.2
11,,Kenny GolladayK. Golladay DET,5,26,8,28,12.8,1.7
12,,Julio JonesJ. Jones ATL,9,30,3,21,13.3,5.1
13,,Keenan AllenK. Allen LAC,12,27,8,19,14.0,2.5
14,,Stefon DiggsS. Diggs MIN,12,26,10,18,14.0,2.1
15,,Cooper KuppC. Kupp LAR,9,26,9,20,15.3,2.7
16,,Courtland SuttonC. Sutton DEN,10,24,11,29,15.5,4.4
17,,Calvin RidleyC. Ridley ATL,9,25,13,29,18.3,3.3
18,,Allen RobinsonA. Robinson CHI,6,26,11,26,19.0,3.2
19,,Tyler LockettT. Lockett SEA,11,27,16,28,19.1,1.8
20,,D.J. CharkD. Chark JAC,10,23,15,75,19.5,2.3
21,,D.K. MetcalfD. Metcalf SEA,11,22,14,73,21.1,4.0
22,,Christian KirkC. Kirk ARI,12,23,13,37,24.5,4.9
23,,Adam ThielenA. Thielen MIN,12,29,19,31,25.0,3.8
24,,T.Y. HiltonT. Hilton IND,6,30,15,37,25.1,3.5
25,,A.J. BrownA. Brown TEN,11,22,11,45,25.9,8.6
26,,Robert WoodsR. Woods LAR,9,27,16,33,27.1,2.8
27,,Tyler BoydT. Boyd CIN,9,25,20,33,27.6,2.7
28,,Michael GallupM. Gallup DAL,8,23,22,51,29.4,4.8
29,,Brandin CooksB. Cooks LAR,9,26,11,38,29.9,3.8
30,,Jarvis LandryJ. Landry CLE,7,27,22,40,30.3,3.2
31,,Deebo SamuelD. Samuel SF,4,23,23,82,30.9,5.6
32,,Terry McLaurinT. McLaurin WAS,10,23,22,41,31.6,5.7
33,,Mike WilliamsM. Williams LAC,12,25,21,43,33.6,5.0
34,,Marquise BrownM. Brown BAL,8,22,23,48,33.6,6.1
35,,A.J. GreenA. Green CIN,9,31,17,58,36.5,7.0
36,,N'Keal HarryN. Harry NE,10,22,22,57,37.1,6.6
37,,DeVante ParkerD. Parker MIA,5,26,30,72,38.1,5.9
38,,Curtis SamuelC. Samuel CAR,7,23,29,49,38.5,3.5
39,,Will FullerW. Fuller HOU,10,25,31,53,38.8,5.0
40,,Corey DavisC. Davis TEN,11,24,23,61,41.3,4.1
41,,Sammy WatkinsS. Watkins KC,12,26,25,49,41.4,4.0
42,,Robby AndersonR. Anderson NYJ,4,26,32,57,42.6,4.7
43,,Julian EdelmanJ. Edelman NE,10,33,30,52,43.6,4.2
44,,Mecole HardmanM. Hardman KC,12,21,31,53,43.8,7.4
45,,Alshon JefferyA. Jeffery PHI,10,29,30,59,46.1,6.0
46,,Sterling ShepardS. Shepard NYG,11,26,39,60,46.3,4.7
47,,Marvin JonesM. Jones DET,5,29,37,55,48.0,4.4
48,,Darius SlaytonD. Slayton NYG,11,22,39,62,48.6,7.2
49,,Anthony MillerA. Miller CHI,6,24,36,68,48.8,4.8
50,,Dede WestbrookD. Westbrook JAC,10,26,40,61,49.6,7.2
51,,James WashingtonJ. Washington PIT,7,23,27,68,50.1,4.9
52,,John BrownJ. Brown BUF,6,29,34,77,51.5,7.1
53,,Tyrell WilliamsT. Williams OAK,6,27,43,64,55.1,4.2
54,,Parris CampbellP. Campbell IND,6,22,42,74,55.4,11.2
55,,Golden TateG. Tate NYG,11,31,46,66,55.9,6.3
56,,Emmanuel SandersE. Sanders SF,4,32,36,62,57.1,1.5
