Rank,WSID,Team DST,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Chicago (CHI)CHI DST,6,1,2,1.0,0.2,1.0,0.0
2,,Jacksonville (JAC)JAC DST,10,1,8,3.2,1.4,3.0,+1.0
3,,Los Angeles (LAR)LAR DST,9,2,10,4.4,1.8,2.0,-1.0
Tier 2,
4,,Minnesota (MIN)MIN DST,12,2,10,4.9,1.3,5.0,+1.0
5,,Baltimore (BAL)BAL DST,8,1,16,5.5,3.7,4.0,-1.0
6,,Los Angeles (LAC)LAC DST,12,2,33,6.2,5.2,6.0,0.0
7,,Houston (HOU)HOU DST,10,2,13,7.1,2.3,7.0,0.0
Tier 3,
8,,Cleveland (CLE)CLE DST,7,3,25,9.2,2.8,10.0,+2.0
9,,New Orleans (NO)NO DST,9,6,17,9.3,2.0,9.0,0.0
10,,Denver (DEN)DEN DST,10,5,15,10.0,2.4,8.0,-2.0
11,,Buffalo (BUF)BUF DST,6,5,28,12.0,4.0,16.0,+5.0
12,,New England (NE)NE DST,10,6,20,12.4,2.6,11.0,-1.0
13,,Dallas (DAL)DAL DST,8,5,22,13.3,3.4,14.0,+1.0
Tier 4,
14,,Philadelphia (PHI)PHI DST,10,1,27,15.2,3.6,13.0,-1.0
15,,Seattle (SEA)SEA DST,11,9,21,15.5,2.5,20.0,+5.0
16,,Pittsburgh (PIT)PIT DST,7,10,29,17.7,3.5,15.0,-1.0
17,,Indianapolis (IND)IND DST,6,8,31,17.3,3.9,18.0,+1.0
18,,Tennessee (TEN)TEN DST,11,13,28,17.7,3.3,19.0,+1.0
19,,Kansas City (KC)KC DST,12,7,30,19.2,4.1,12.0,-7.0
20,,Green Bay (GB)GB DST,11,8,26,20.2,3.9,17.0,-3.0
21,,Carolina (CAR)CAR DST,7,10,30,20.6,3.3,22.0,+1.0
22,,Atlanta (ATL)ATL DST,9,10,27,21.1,3.3,25.0,+3.0
Tier 5,
23,,New York (NYJ)NYJ DST,4,10,28,21.5,3.6,21.0,-2.0
24,,Arizona (ARI)ARI DST,12,18,28,24.0,2.3,28.0,+4.0
25,,Washington (WAS)WAS DST,10,7,32,23.5,4.0,24.0,-1.0
26,,Detroit (DET)DET DST,5,9,28,24.6,2.4,26.0,0.0
27,,San Francisco (SF)SF DST,4,8,32,25.5,5.1,23.0,-4.0
28,,New York (NYG)NYG DST,11,18,32,27.3,2.4,27.0,-1.0
29,,Tampa Bay (TB)TB DST,7,11,32,28.5,2.8,31.0,+2.0
30,,Miami (MIA)MIA DST,5,8,32,28.2,3.2,29.0,-1.0
31,,Cincinnati (CIN)CIN DST,9,9,32,29.3,2.7,32.0,+1.0
32,,Oakland (OAK)OAK DST,6,19,32,31.0,1.6,30.0,-2.0
