Rank,WSID,Team DST,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Chicago (CHI)CHI DST,6,1,9,1.1,0.2,1.0,0.0
2,,Los Angeles (LAR)LAR DST,9,2,14,3.6,1.5,2.0,0.0
3,,Jacksonville (JAC)JAC DST,10,2,14,3.8,2.1,4.0,+1.0
Tier 2,
4,,Baltimore (BAL)BAL DST,8,1,15,4.6,3.4,3.0,-1.0
5,,Minnesota (MIN)MIN DST,12,2,14,5.9,1.9,6.0,+1.0
6,,Los Angeles (LAC)LAC DST,12,2,17,6.4,3.1,5.0,-1.0
7,,Houston (HOU)HOU DST,10,3,22,7.3,2.8,7.0,0.0
Tier 3,
8,,Cleveland (CLE)CLE DST,7,5,26,9.4,2.8,8.0,0.0
9,,New Orleans (NO)NO DST,9,3,17,9.6,2.5,10.0,+1.0
10,,Denver (DEN)DEN DST,10,7,21,10.6,2.4,9.0,-1.0
11,,New England (NE)NE DST,10,6,21,12.5,2.6,11.0,0.0
12,,Dallas (DAL)DAL DST,8,4,24,13.4,3.3,14.0,+2.0
13,,Buffalo (BUF)BUF DST,6,5,28,13.6,4.6,18.0,+5.0
14,,Philadelphia (PHI)PHI DST,10,2,27,14.3,3.9,13.0,-1.0
Tier 4,
15,,Seattle (SEA)SEA DST,11,3,21,14.8,2.9,16.0,+1.0
16,,Pittsburgh (PIT)PIT DST,7,1,29,16.2,4.0,17.0,+1.0
17,,Tennessee (TEN)TEN DST,11,11,28,17.5,3.9,22.0,+5.0
18,,Kansas City (KC)KC DST,12,4,31,18.3,5.2,12.0,-6.0
19,,Indianapolis (IND)IND DST,6,4,31,18.5,4.8,15.0,-4.0
20,,Green Bay (GB)GB DST,11,8,27,20.1,3.9,19.0,-1.0
21,,Carolina (CAR)CAR DST,7,13,30,21.0,3.4,20.0,-1.0
22,,Atlanta (ATL)ATL DST,9,10,31,21.1,4.1,21.0,-1.0
Tier 5,
23,,New York (NYJ)NYJ DST,4,8,26,22.0,3.9,23.0,0.0
24,,Washington (WAS)WAS DST,10,10,32,23.2,4.1,26.0,+2.0
25,,Arizona (ARI)ARI DST,12,11,28,23.2,3.2,27.0,+2.0
26,,San Francisco (SF)SF DST,4,8,32,25.0,4.9,24.0,-2.0
27,,Detroit (DET)DET DST,5,9,30,25.6,1.9,25.0,-2.0
28,,New York (NYG)NYG DST,11,16,32,27.3,2.9,29.0,+1.0
29,,Miami (MIA)MIA DST,5,8,32,27.8,4.0,28.0,-1.0
30,,Tampa Bay (TB)TB DST,7,20,32,29.0,2.4,30.0,0.0
31,,Cincinnati (CIN)CIN DST,9,21,31,29.4,1.7,31.0,0.0
32,,Oakland (OAK)OAK DST,6,20,32,30.0,2.8,,
