Rank,WSIT,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,David MontgomeryD. Montgomery FA,RB1,,,1,28,3.3,3.0
2,,N'Keal HarryN. Harry FA,WR1,,,1,15,3.3,1.4
3,,D.K. MetcalfD. Metcalf FA,WR2,,,1,8,3.9,1.5
4,,A.J. BrownA. Brown FA,WR3,,,1,8,4.6,1.9
5,,Josh JacobsJ. Jacobs FA,RB2,,,2,9,4.9,1.5
6,,Damien HarrisD. Harris FA,RB3,,,4,12,7.6,1.3
7,,Kelvin HarmonK. Harmon FA,WR4,,,5,12,8.0,2.1
8,,Hakeem ButlerH. Butler FA,WR5,,,3,21,9.6,3.4
9,,Rodney AndersonR. Anderson FA,RB4,,,1,39,10.4,5.3
10,,Marquise BrownM. Brown FA,WR6,,,6,35,11.8,5.2
11,,Darrell HendersonD. Henderson,RB5,,,2,28,12.6,7.2
12,,Deebo SamuelD. Samuel FA,WR7,,,8,29,13.8,2.6
13,,Miles SandersM. Sanders FA,RB6,,,5,59,14.3,5.0
14,,Devin SingletaryD. Singletary FA,RB7,,,1,34,14.9,4.8
15,,Justice HillJ. Hill FA,RB8,,,12,24,15.6,4.1
16,,Benjamin Snell Jr.B. Snell FA,RB9,,,5,22,16.5,2.7
17,,Noah FantN. Fant FA,TE1,,,12,46,18.6,2.9
18,,Irv Smith Jr.I. Smith FA,TE2,,,15,30,19.1,1.8
19,,JJ Arcega-WhitesideJ. Arcega-Whiteside FA,WR8,,,13,26,19.3,2.3
20,,Bryce LoveB. Love FA,RB10,,,10,39,19.9,5.6
21,,T.J. HockensonT. Hockenson FA,TE3,,,13,23,19.9,2.3
22,,Kyler MurrayK. Murray FA,QB1,,,3,30,20.4,7.3
23,,Parris CampbellP. Campbell FA,WR9,,,9,29,21.6,6.4
24,,Elijah HolyfieldE. Holyfield FA,RB11,,,17,32,23.1,4.3
25,,Dwayne HaskinsD. Haskins FA,QB2,,,22,38,26.0,2.6
26,,Riley RidleyR. Ridley FA,WR10,,,23,43,27.5,3.6
27,,Emanuel HallE. Hall FA,WR11,,,18,36,29.4,5.3
28,,Mike WeberM. Weber FA,RB12,,,16,49,29.8,5.6
29,,Karan HigdonK. Higdon FA,RB13,,,23,60,32.9,4.9
30,,DaMarkus LodgeD. Lodge FA,WR12,,,25,51,33.1,4.5
31,,Lil'Jordan HumphreyL. Humphrey,WR13,,,17,40,33.8,3.4
32,,Trayveon WilliamsT. Williams,RB14,,,19,65,34.8,12.0
33,,Andy IsabellaA. Isabella FA,WR14,,,17,53,34.9,9.9
34,,David SillsD. Sills FA,WR15,,,27,41,35.4,3.4
35,,Myles GaskinM. Gaskin,RB15,,,27,53,35.9,5.7
36,,Drew LockD. Lock FA,QB3,,,13,63,36.1,7.1
37,,LJ ScottL. Scott FA,RB16,,,5,54,37.9,8.7
38,,Will GrierW. Grier FA,QB4,,,32,57,42.1,6.9
39,,Antoine WesleyA. Wesley,WR16,,,35,55,42.5,5.3
40,,James WilliamsJ. Williams,RB17,,,29,50,43.3,4.3
41,,Daniel JonesD. Jones FA,QB5,,,22,64,44.8,10.7
42,,Caleb WilsonC. Wilson FA,TE4,,,34,56,48.9,3.9
43,,Travis HomerT. Homer FA,RB18,,,33,60,49.5,5.4
44,,Greg DortchG. Dortch,WR17,,,20,56,47.3,5.0
45,,Dillon MitchellD. Mitchell FA,WR18,,,30,67,47.4,10.8
46,,Kaden SmithK. Smith FA,TE5,,,37,78,50.0,11.9
47,,Dexter WilliamsD. Williams FA,RB19,,,37,59,50.4,3.6
48,,KeeSean JohnsonK. Johnson FA,WR19,,,20,61,50.7,5.9
49,,Alex BarnesA. Barnes FA,RB20,,,23,64,38.0,15.5
50,,Darwin ThompsonD. Thompson FA,RB21,,,25,66,51.6,8.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Preston WilliamsP. Williams FA,WR20,,,15,64,50.5,8.3
52,,Miles BoykinM. Boykin FA,WR21,,,20,57,37.0,15.3
53,,Jordan ScarlettJ. Scarlett,RB22,,,25,63,46.3,14.2
54,,Hunter RenfrowH. Renfrow FA,WR22,,,33,57,46.8,10.2
55,,Jace SternbergerJ. Sternberger FA,TE6,,,44,63,55.0,7.0
56,,Ryan FinleyR. Finley FA,QB6,,,33,77,57.0,14.7
57,,Terry McLaurinT. McLaurin FA,WR23,,,34,66,47.0,13.7
58,,Alexander MattisonA. Mattison FA,RB23,,,35,81,55.5,17.6
59,,Wes HillsW. Hills FA,RB24,,,14,71,56.2,9.4
60,,Ryquell ArmsteadR. Armstead FA,RB25,,,32,48,40.0,8.0
61,,Anthony JohnsonA. Johnson FA,WR24,,,31,52,41.5,10.5
62,,Gary JenningsG. Jennings FA,WR25,,,50,67,56.5,6.8
63,,Damarea CrockettD. Crockett FA,RB26,,,45,82,58.3,16.8
64,,Jalin MooreJ. Moore FA,RB27,,,40,73,59.0,11.9
65,,Jarrett StidhamJ. Stidham,QB7,,,43,75,60.3,11.8
66,,Devine OzigboD. Ozigbo,RB28,,,49,55,52.0,3.0
67,,Ty JohnsonT. Johnson FA,RB29,,,42,74,58.0,16.0
68,,Isaac NautaI. Nauta,TE7,,,54,79,66.5,12.5
