Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
25,,A.J. GreenA. Green CIN,WR10,,16,36,26.1,2.8
26,,Aaron JonesA. Jones GB,RB13,,17,51,26.5,7.4
Tier 4,
27,,T.Y. HiltonT. Hilton IND,WR11,,25,35,29.2,2.3
28,,Patrick MahomesP. Mahomes KC,QB1,,27,45,29.6,4.7
29,,Amari CooperA. Cooper DAL,WR12,,21,37,29.9,2.3
30,,Keenan AllenK. Allen LAC,WR13,,25,35,31.4,2.1
31,,Leonard FournetteL. Fournette JAC,RB14,,18,52,32.3,9.8
32,,Sony MichelS. Michel NE,RB15,,23,59,32.8,7.2
33,,Adam ThielenA. Thielen MIN,WR14,,26,39,33.2,2.4
34,,Stefon DiggsS. Diggs MIN,WR15,,26,38,33.5,1.4
35,,Brandin CooksB. Cooks LAR,WR16,,30,42,35.0,1.5
36,,Robert WoodsR. Woods LAR,WR17,,26,50,36.1,2.7
37,,Kenny GolladayK. Golladay DET,WR18,,32,48,37.0,1.5
38,,Marlon MackM. Mack IND,RB16,,23,66,38.6,8.1
Tier 5,
39,,Alshon JefferyA. Jeffery PHI,WR19,,36,64,43.1,4.7
40,,Corey DavisC. Davis TEN,WR20,,36,73,43.6,7.3
41,,Allen RobinsonA. Robinson CHI,WR21,,38,81,43.8,10.1
42,,Chris CarsonC. Carson SEA,RB17,,27,80,44.7,7.5
43,,Cooper KuppC. Kupp LAR,WR22,,35,67,44.8,8.1
44,,Phillip LindsayP. Lindsay DEN,RB18,,21,76,45.8,6.9
45,,Aaron RodgersA. Rodgers GB,QB2,,28,64,46.2,4.9
46,,Kerryon JohnsonK. Johnson DET,RB19,,14,83,47.4,6.8
47,,Derrick HenryD. Henry TEN,RB20,,21,66,48.6,6.4
48,,Andrew LuckA. Luck IND,QB3,,28,70,49.1,5.9
49,,Julian EdelmanJ. Edelman NE,WR23,,35,65,50.7,8.4
50,,Jarvis LandryJ. Landry CLE,WR24,,30,81,51.7,10.8
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Doug BaldwinD. Baldwin SEA,WR25,,41,74,51.7,7.5
52,,Damien WilliamsD. Williams KC,RB21,,7,100,52.9,21.3
53,,Deshaun WatsonD. Watson HOU,QB4,,45,87,54.3,6.8
54,,Devonta FreemanD. Freeman ATL,RB22,,40,83,54.4,6.1
55,,Calvin RidleyC. Ridley ATL,WR26,,37,82,55.4,9.2
56,,Derrius GuiceD. Guice WAS,RB23,,40,93,56.1,8.6
57,,D.J. MooreD. Moore CAR,WR27,,38,73,56.5,7.0
58,,O.J. HowardO. Howard TB,TE4,,53,121,58.6,7.2
59,,Tarik CohenT. Cohen CHI,RB24,,40,79,60.2,7.3
Tier 6,
60,,Russell WilsonR. Wilson SEA,QB5,,47,95,62.2,9.7
61,,Tyler BoydT. Boyd CIN,WR28,,39,80,63.8,7.3
62,,Tyler LockettT. Lockett SEA,WR29,,48,74,63.9,5.7
63,,Hunter HenryH. Henry LAC,TE5,,15,94,64.5,7.9
64,,Chris GodwinC. Godwin TB,WR30,,41,88,66.7,9.9
65,,Sammy WatkinsS. Watkins KC,WR31,,55,90,68.4,8.7
66,,Lamar MillerL. Miller HOU,RB25,,46,98,68.9,12.5
67,,Drew BreesD. Brees NO,QB6,,54,114,70.1,10.7
68,,Jerick McKinnonJ. McKinnon SF,RB26,,52,110,70.4,13.7
69,,Eric EbronE. Ebron IND,TE6,,48,135,70.8,10.7
70,,Mark IngramM. Ingram BAL,RB27,,30,104,71.0,11.6
71,,Mike WilliamsM. Williams LAC,WR32,,48,88,73.3,7.4
72,,Marvin JonesM. Jones DET,WR33,,64,101,73.8,8.7
73,,Cam NewtonC. Newton CAR,QB7,,45,103,74.1,10.0
74,,David NjokuD. Njoku CLE,TE7,,53,94,74.5,9.3
75,,Matt RyanM. Ryan ATL,QB8,,50,100,75.0,9.7
76,,Jordan HowardJ. Howard CHI,RB28,,61,100,75.1,10.1
77,,Robby AndersonR. Anderson FA,WR34,,38,101,76.1,9.4
78,,James WhiteJ. White NE,RB29,,42,110,78.0,9.0
79,,Evan EngramE. Engram NYG,TE8,,52,94,79.0,10.7
80,,Will FullerW. Fuller HOU,WR35,,66,146,80.8,13.7
81,,Kenyan DrakeK. Drake MIA,RB30,,58,112,81.3,10.6
82,,Dante PettisD. Pettis SF,WR36,,65,96,81.7,5.3
83,,Tevin ColemanT. Coleman SF,RB31,,46,115,81.8,11.4
84,,Courtland SuttonC. Sutton DEN,WR37,,64,96,82.0,4.3
85,,Golden TateG. Tate NYG,WR38,,55,97,84.7,8.1
Tier 7,
86,,Jameis WinstonJ. Winston TB,QB9,,54,118,86.5,14.6
87,,LeSean McCoyL. McCoy BUF,RB32,,71,119,87.1,11.6
88,,Baker MayfieldB. Mayfield CLE,QB10,,54,114,89.8,15.9
89,,Sterling ShepardS. Shepard NYG,WR39,,81,113,91.2,6.4
90,,Rob GronkowskiR. Gronkowski NE,TE9,,63,136,92.0,12.6
91,,Christian KirkC. Kirk ARI,WR40,,79,109,92.0,6.0
92,,Jared GoffJ. Goff LAR,QB11,,68,117,92.9,8.4
93,,Rashaad PennyR. Penny SEA,RB33,,76,123,93.8,11.0
94,,Ben RoethlisbergerB. Roethlisberger PIT,QB12,,56,153,98.5,8.8
95,,Matt BreidaM. Breida SF,RB34,,59,132,99.1,16.3
96,,Curtis SamuelC. Samuel CAR,WR41,,79,122,99.6,7.7
97,,Anthony MillerA. Miller CHI,WR42,,82,129,102.5,8.4
98,,Keke CouteeK. Coutee HOU,WR43,,86,160,104.5,15.0
99,,Royce FreemanR. Freeman DEN,RB35,,71,142,105.0,12.1
100,,Dede WestbrookD. Westbrook JAC,WR44,,67,136,105.6,9.1
101,,Michael GallupM. Gallup DAL,WR45,,90,121,106.0,5.5
102,,Philip RiversP. Rivers LAC,QB13,,63,139,108.9,8.1
103,,Emmanuel SandersE. Sanders DEN,WR46,,43,173,109.1,22.2
104,,Delanie WalkerD. Walker TEN,TE10,,78,167,109.4,16.6
105,,Carson WentzC. Wentz PHI,QB14,,74,158,111.7,12.7
106,,Mitch TrubiskyM. Trubisky CHI,QB15,,95,125,113.1,6.2
107,,Marquise GoodwinM. Goodwin SF,WR47,,98,169,115.1,14.6
108,,Kenneth DixonK. Dixon BAL,RB36,,84,180,115.2,18.5
109,,Jay AjayiJ. Ajayi FA,RB37,,57,189,117.5,20.6
110,,Robert FosterR. Foster BUF,WR48,,86,195,117.5,18.1
Tier 8,
111,,Lamar JacksonL. Jackson BAL,QB16,,70,158,118.9,9.1
112,,Jared CookJ. Cook FA,TE11,,64,157,111.8,20.3
113,,Elijah McGuireE. McGuire NYJ,RB38,,83,181,112.0,22.6
114,,Dion LewisD. Lewis TEN,RB39,,93,177,121.6,13.9
115,,Gus EdwardsG. Edwards BAL,RB40,,84,187,122.1,24.0
116,,Tom BradyT. Brady NE,QB17,,72,149,124.2,6.4
117,,Dak PrescottD. Prescott DAL,QB18,,71,162,124.4,14.8
118,,Adam HumphriesA. Humphries TEN,WR49,,97,247,124.8,31.9
119,,Austin HooperA. Hooper ATL,TE12,,57,193,128.0,24.4
120,,Kareem HuntK. Hunt CLE,RB41,,84,185,118.8,19.3
121,,John BrownJ. Brown BUF,WR50,,94,157,129.2,11.2
122,,Jack DoyleJ. Doyle IND,TE13,,92,221,121.0,23.6
123,,Larry FitzgeraldL. Fitzgerald ARI,WR51,,67,151,122.1,18.0
124,,Trey BurtonT. Burton CHI,TE14,,69,142,123.4,13.6
125,,Geronimo AllisonG. Allison GB,WR52,,58,215,135.1,28.8
126,,Kirk CousinsK. Cousins MIN,QB19,,69,158,136.1,15.2
127,,Nyheim HinesN. Hines IND,RB42,,93,170,128.1,15.0
128,,Jimmy GaroppoloJ. Garoppolo SF,QB20,,77,162,137.5,16.3
129,,Rex BurkheadR. Burkhead NE,RB43,,89,226,131.6,23.5
130,,Chris Herndon IVC. Herndon NYJ,TE15,,94,189,132.5,15.2
131,,Latavius MurrayL. Murray NO,RB44,,61,185,133.0,25.9
132,,Josh AllenJ. Allen BUF,QB21,,67,167,147.9,14.5
133,,Duke JohnsonD. Johnson CLE,RB45,,123,187,140.7,17.7
134,,Jamison CrowderJ. Crowder NYJ,WR53,,101,208,133.0,17.0
135,,Josh AdamsJ. Adams PHI,RB46,,76,182,133.3,16.7
136,,Greg OlsenG. Olsen CAR,TE16,,94,194,133.3,19.7
137,,Jordan ReedJ. Reed WAS,TE17,,126,191,144.1,13.0
138,,Ronald Jones IIR. Jones TB,RB47,,103,245,144.5,26.3
139,,Antonio CallawayA. Callaway CLE,WR54,,128,209,146.8,19.2
140,,Kyle RudolphK. Rudolph MIN,TE18,,108,202,147.6,15.8
141,,D'Onta ForemanD. Foreman HOU,RB48,,110,198,149.3,21.9
142,,John RossJ. Ross CIN,WR55,,128,223,149.4,22.4
Tier 9,
143,,Austin EkelerA. Ekeler LAC,RB49,,89,190,151.2,22.9
144,,Kenny StillsK. Stills MIA,WR56,,113,210,151.2,18.0
145,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR57,,124,210,152.3,17.5
146,,Vance McDonaldV. McDonald PIT,TE19,,107,195,152.6,15.0
147,,Ito SmithI. Smith ATL,RB50,,80,190,153.5,24.9
148,,Quincy EnunwaQ. Enunwa NYJ,WR58,,111,213,156.7,21.9
149,,DaeSean HamiltonD. Hamilton DEN,WR59,,75,194,157.7,18.6
150,,DeSean JacksonD. Jackson PHI,WR60,,102,184,149.2,16.3
151,,Jimmy GrahamJ. Graham GB,TE20,,120,201,149.8,14.6
152,,Chicago (CHI)CHI DST,DST1,,75,204,142.4,12.3
153,,Isaiah CrowellI. Crowell FA,RB51,,112,264,161.5,28.3
154,,Matthew StaffordM. Stafford DET,QB22,,105,172,161.6,4.6
155,,James WashingtonJ. Washington PIT,WR61,,90,203,163.0,22.7
156,,Chris ThompsonC. Thompson WAS,RB52,,98,195,163.0,20.1
157,,Sam DarnoldS. Darnold NYJ,QB23,,150,274,165.2,22.5
158,,Baltimore (BAL)BAL DST,DST2,,76,210,151.2,14.1
159,,Jamaal WilliamsJ. Williams GB,RB53,,117,227,170.3,21.0
160,,Jacksonville (JAC)JAC DST,DST3,,78,208,153.9,12.2
161,,Devante ParkerD. Parker MIA,WR62,,128,210,163.1,17.0
162,,Marcus MariotaM. Mariota TEN,QB24,,160,197,172.6,9.7
163,,Derek CarrD. Carr OAK,QB25,,117,197,173.9,15.2
164,,Andy DaltonA. Dalton CIN,QB26,,158,229,175.6,13.3
165,,C.J. AndersonC. Anderson LAR,RB54,,104,234,176.5,26.0
166,,Minnesota (MIN)MIN DST,DST4,,79,207,161.0,9.7
167,,Taylor GabrielT. Gabriel CHI,WR63,,148,194,170.1,11.2
168,,Peyton BarberP. Barber FA,RB55,,95,237,179.7,25.2
169,,Los Angeles (LAR)LAR DST,DST5,,80,205,164.7,12.0
170,,Los Angeles (LAC)LAC DST,DST6,,81,206,165.7,8.3
171,,Gerald EverettG. Everett LAR,TE21,,136,257,174.1,22.4
172,,Houston (HOU)HOU DST,DST7,,82,216,169.2,12.5
173,,Devin FunchessD. Funchess IND,WR64,,82,209,177.5,30.1
174,,Tre'Quan SmithT. Smith NO,WR65,,109,205,179.0,23.2
175,,Zay JonesZ. Jones BUF,WR66,,107,243,180.2,26.8
176,,Greg ZuerleinG. Zuerlein LAR,K1,,83,211,172.5,8.3
177,,Adrian PetersonA. Peterson WAS,RB56,,110,256,181.0,25.2
178,,Carlos HydeC. Hyde KC,RB57,,89,238,181.8,33.9
179,,Kalen BallageK. Ballage MIA,RB58,,130,245,190.0,21.2
180,,Doug MartinD. Martin FA,RB59,,119,257,175.5,24.0
181,,Albert WilsonA. Wilson MIA,WR67,,102,229,184.4,18.4
182,,T.J. YeldonT. Yeldon FA,RB60,,143,270,184.8,24.8
183,,Dallas GoedertD. Goedert PHI,TE22,,121,246,185.4,21.7
184,,Marqise LeeM. Lee JAC,WR68,,128,212,186.1,19.4
Tier 10,
185,,Cleveland (CLE)CLE DST,DST8,,88,209,187.9,17.7
186,,Mohamed SanuM. Sanu ATL,WR69,,111,231,187.9,22.6
187,,Stephen GostkowskiS. Gostkowski FA,K2,,87,230,188.0,10.5
188,,Justin TuckerJ. Tucker BAL,K3,,85,213,180.6,8.1
189,,Spencer WareS. Ware FA,RB61,,112,217,182.2,19.2
190,,New Orleans (NO)NO DST,DST9,,84,212,186.8,14.1
191,,Harrison ButkerH. Butker KC,K4,,86,215,188.1,10.3
192,,Jaylen SamuelsJ. Samuels PIT,RB62,,69,256,171.8,34.4
193,,Mike GesickiM. Gesicki MIA,TE23,,127,257,196.7,25.9
194,,Tyrell WilliamsT. Williams OAK,WR70,,124,230,196.9,31.9
195,,Donte MoncriefD. Moncrief PIT,WR71,,122,214,197.6,15.7
196,,Ka'imi FairbairnK. Fairbairn FA,K5,,90,219,200.5,10.1
197,,Giovani BernardG. Bernard CIN,RB63,,133,257,201.1,27.4
198,,Eli ManningE. Manning NYG,QB27,,176,254,208.0,20.7
199,,Alex CollinsA. Collins FA,RB64,,120,326,180.9,39.9
200,,David MooreD. Moore SEA,WR72,,111,223,204.1,14.9
201,,Jalen RichardJ. Richard FA,RB65,,115,259,204.2,26.2
202,,Cameron BrateC. Brate TB,TE24,,153,325,205.8,43.5
203,,Denver (DEN)DEN DST,DST10,,89,220,200.5,6.1
204,,Buffalo (BUF)BUF DST,DST11,,91,248,208.0,14.9
205,,Nelson AgholorN. Agholor PHI,WR73,,162,242,208.3,11.2
206,,Taywan TaylorT. Taylor TEN,WR74,,184,247,210.2,9.4
207,,Dallas (DAL)DAL DST,DST12,,92,266,210.4,17.8
208,,Tennessee (TEN)TEN DST,DST13,,93,250,213.0,15.1
209,,New England (NE)NE DST,DST14,,96,236,215.7,12.6
210,,Josh ReynoldsJ. Reynolds LAR,WR75,,198,244,216.3,8.2
211,,Josh RosenJ. Rosen ARI,QB28,,172,284,223.0,31.5
212,,Equanimeous St. BrownE. St. GB,WR76,,160,246,210.4,11.5
213,,Demaryius ThomasD. Thomas FA,WR77,,129,371,196.0,48.2
214,,Mike DavisM. Davis CHI,RB66,,88,272,217.9,32.3
215,,Wil LutzW. Lutz NO,K6,,95,218,211.7,9.3
216,,Josh DoctsonJ. Doctson WAS,WR78,,185,241,218.4,8.3
217,,Michael CrabtreeM. Crabtree FA,WR79,,137,273,210.4,17.0
218,,Paul RichardsonP. Richardson WAS,WR80,,155,240,213.2,9.3
219,,Mason CrosbyM. Crosby GB,K7,,97,249,221.3,9.7
220,,Matt PraterM. Prater DET,K8,,100,238,222.3,8.7
221,,Seattle (SEA)SEA DST,DST15,,99,234,222.4,8.7
222,,Mark AndrewsM. Andrews BAL,TE25,,135,294,222.7,39.1
223,,Frank GoreF. Gore BUF,RB67,,114,310,224.7,31.7
224,,Jake ElliottJ. Elliott PHI,K9,,98,250,226.4,9.3
225,,D.J. CharkD. Chark JAC,WR81,,156,263,228.1,10.1
Tier 11,
226,,Brett MaherB. Maher DAL,K10,,109,272,235.5,14.9
227,,Philadelphia (PHI)PHI DST,DST16,,101,261,230.2,10.8
228,,Pittsburgh (PIT)PIT DST,DST17,,111,279,242.7,24.7
229,,Chase EdmondsC. Edmonds ARI,RB68,,186,276,234.0,21.9
230,,Randall CobbR. Cobb FA,WR82,,207,276,228.1,14.3
231,,Graham GanoG. Gano CAR,K11,,104,253,235.3,11.2
232,,Hayden HurstH. Hurst BAL,TE26,,161,305,230.6,27.1
233,,Ricky Seals-JonesR. Seals-Jones ARI,TE27,,142,344,237.4,33.3
234,,Case KeenumC. Keenum WAS,QB29,,197,320,248.9,30.1
235,,Robbie GouldR. Gould SF,K12,,106,302,243.9,18.9
236,,Matt BryantM. Bryant FA,K13,,94,249,218.9,12.8
237,,Jordy NelsonJ. Nelson FA,WR83,,101,282,233.6,14.1
238,,Jordan WilkinsJ. Wilkins IND,RB69,,176,277,239.9,19.0
239,,Ian ThomasI. Thomas CAR,TE28,,135,266,241.3,19.4
240,,Malcolm BrownM. Brown FA,RB70,,177,336,243.1,24.2
241,,Adam VinatieriA. Vinatieri IND,K14,,108,324,249.1,22.8
242,,Chris HoganC. Hogan FA,WR84,,214,288,238.0,15.0
243,,Nick FolesN. Foles JAC,QB30,,157,327,254.6,60.0
244,,Willie SneadW. Snead BAL,WR85,,173,267,244.6,10.0
245,,Atlanta (ATL)ATL DST,DST18,,103,302,239.6,25.0
246,,Keelan ColeK. Cole JAC,WR86,,220,293,246.9,16.5
247,,Tyler EifertT. Eifert CIN,TE29,,121,340,241.6,41.6
248,,Michael BadgleyM. Badgley LAC,K15,,102,288,248.1,23.4
249,,Ted GinnT. Ginn NO,WR87,,137,333,248.8,28.1
250,,Corey ClementC. Clement PHI,RB71,,217,289,249.0,15.5
251,,Indianapolis (IND)IND DST,DST19,,105,292,254.7,29.8
252,,Carolina (CAR)CAR DST,DST20,,107,296,252.0,17.0
253,,Kansas City (KC)KC DST,DST21,,113,307,258.4,32.8
254,,Justin JacksonJ. Jackson LAC,RB72,,217,321,254.0,18.5
255,,Wendell SmallwoodW. Smallwood PHI,RB73,,132,321,260.0,34.6
256,,Theo RiddickT. Riddick DET,RB74,,177,306,260.1,21.6
257,,Chris ConleyC. Conley JAC,WR88,,222,292,249.8,16.7
258,,Ryan TannehillR. Tannehill TEN,QB31,,178,352,260.3,31.8
259,,John KellyJ. Kelly LAR,RB75,,145,294,253.1,23.0
260,,Jake ButtJ. Butt DEN,TE30,,209,319,261.2,22.7
261,,Aldrick RosasA. Rosas NYG,K16,,115,299,268.5,29.4
262,,Joe FlaccoJ. Flacco DEN,QB32,,177,320,268.8,30.9
263,,Ryan SuccopR. Succop TEN,K17,,119,291,269.0,26.9
264,,Dez BryantD. Bryant FA,WR89,,208,365,250.9,32.8
265,,Nick VannettN. Vannett SEA,TE31,,236,347,267.3,22.6
266,,Jason MyersJ. Myers SEA,K18,,112,288,263.5,27.0
267,,Arizona (ARI)ARI DST,DST22,,114,317,268.6,27.7
268,,Cole BeasleyC. Beasley BUF,WR90,,203,306,264.5,18.0
269,,Dan BaileyD. Bailey FA,K19,,110,291,253.9,16.6
270,,Rashard HigginsR. Higgins FA,WR91,,195,369,260.9,32.1
271,,Ryan GrantR. Grant FA,WR92,,235,369,269.1,26.5
272,,Bilal PowellB. Powell FA,RB76,,156,327,265.9,29.4
273,,Danny AmendolaD. Amendola DET,WR93,,174,299,273.6,29.1
274,,Pierre GarconP. Garcon FA,WR94,,231,293,264.3,10.5
275,,Brandon McManusB. McManus DEN,K20,,116,300,278.2,16.7
276,,Devontae BookerD. Booker DEN,RB77,,256,356,283.7,19.1
277,,Green Bay (GB)GB DST,DST23,,122,314,284.1,37.5
278,,Jeff WilsonJ. Wilson SF,RB78,,195,355,281.2,23.6
279,,Cameron MeredithC. Meredith NO,WR95,,229,310,274.0,12.9
280,,Chris BoswellC. Boswell PIT,K21,,118,300,283.3,23.8
Tier 12,
281,,Rod SmithR. Smith FA,RB79,,237,351,280.8,18.9
282,,Breshad PerrimanB. Perriman TB,WR96,,191,372,281.2,27.7
283,,Sebastian JanikowskiS. Janikowski FA,K22,,117,300,282.6,16.4
284,,Cordarrelle PattersonC. Patterson CHI,WR97,,198,373,288.2,26.5
285,,Detroit (DET)DET DST,DST24,,121,312,288.4,35.4
286,,Kelvin BenjaminK. Benjamin FA,WR98,,194,345,265.0,23.2
287,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE32,,236,341,272.6,21.0
288,,Josh LamboJ. Lambo JAC,K23,,123,319,291.4,26.5
289,,Jake KumerowJ. Kumerow GB,WR99,,217,371,283.2,28.9
290,,Washington (WAS)WAS DST,DST25,,126,329,292.6,44.8
291,,New York (NYG)NYG DST,DST26,,125,319,293.6,36.5
292,,J'Mon MooreJ. Moore GB,WR100,,246,292,271.3,10.3
293,,Charles ClayC. Clay ARI,TE33,,245,360,282.2,27.3
294,,Mark WaltonM. Walton CIN,RB80,,244,360,291.7,22.8
295,,Deon CainD. Cain IND,WR101,,186,311,283.0,22.2
296,,Wayne GallmanW. Gallman NYG,RB81,,160,329,293.7,17.8
297,,Steven HauschkaS. Hauschka BUF,K24,,124,309,295.6,23.3
298,,Phillip DorsettP. Dorsett NE,WR102,,213,366,292.8,19.9
299,,Blake BortlesB. Bortles FA,QB33,,204,338,294.1,21.4
300,,Keith KirkwoodK. Kirkwood NO,WR103,,222,323,292.0,18.9
301,,Tampa Bay (TB)TB DST,DST27,,130,347,304.8,39.5
302,,Kendrick BourneK. Bourne SF,WR104,,240,346,285.1,19.8
303,,Cody ParkeyC. Parkey FA,K25,,120,305,292.2,21.8
304,,Cairo SantosC. Santos TB,K26,,131,332,305.4,33.0
305,,LeGarrette BlountL. Blount FA,RB82,,254,330,301.8,14.0
306,,Javorius AllenJ. Allen FA,RB83,,264,357,297.9,17.8
307,,Jermaine KearseJ. Kearse FA,WR105,,268,361,295.9,20.1
308,,Daniel CarlsonD. Carlson OAK,K27,,128,326,308.0,29.8
309,,Luke WillsonL. Willson FA,TE34,,253,347,287.8,21.9
310,,Greg JosephG. Joseph CLE,K28,,129,325,288.4,40.5
311,,Rishard MatthewsR. Matthews FA,WR106,,269,315,299.0,9.9
312,,Miami (MIA)MIA DST,DST28,,127,343,306.9,44.2
313,,Trent TaylorT. Taylor SF,WR107,,268,372,303.4,21.4
314,,Chester RogersC. Rogers FA,WR108,,261,333,301.9,13.8
315,,Chris IvoryC. Ivory BUF,RB84,,277,359,311.7,15.2
316,,Trenton CannonT. Cannon NYJ,RB85,,120,362,316.2,36.7
317,,Ty MontgomeryT. Montgomery FA,RB86,,255,335,305.4,15.5
318,,Ameer AbdullahA. Abdullah FA,RB87,,273,362,311.8,18.9
319,,Teddy BridgewaterT. Bridgewater NO,QB34,,214,358,316.6,20.1
320,,Darren SprolesD. Sproles FA,RB88,,168,342,317.3,17.6
321,,Corey GrantC. Grant FA,RB89,,291,338,316.3,10.3
322,,Alfred BlueA. Blue FA,RB90,,289,374,319.9,17.2
323,,Laquon TreadwellL. Treadwell MIN,WR109,,269,379,313.1,22.3
324,,Jeremy HillJ. Hill FA,RB91,,283,356,320.5,15.9
325,,Zach ZennerZ. Zenner DET,RB92,,181,359,324.8,20.1
326,,Cameron Artis-PayneC. Artis-Payne FA,RB93,,279,365,327.9,15.7
327,,Boston ScottB. Scott PHI,RB94,,121,386,333.4,21.7
328,,Jordan MatthewsJ. Matthews SF,WR110,,260,346,304.3,24.2
Tier 13,
329,,Josh JacobsJ. Jacobs FA,RB95,,57,313,126.8,107.8
330,,Alfred MorrisA. Morris FA,RB96,,296,343,328.4,8.4
331,,Jason WittenJ. Witten DAL,TE35,,72,324,221.2,66.4
332,,Allen HurnsA. Hurns DAL,WR111,,241,315,305.3,11.1
333,,Marcus MurphyM. Murphy BUF,RB97,,301,382,336.7,19.0
334,,Marshawn LynchM. Lynch FA,RB98,,104,344,323.4,21.1
335,,Jonnu SmithJ. Smith TEN,TE36,,236,291,270.3,13.0
336,,Blake JarwinB. Jarwin DAL,TE37,,161,260,238.7,21.7
337,,Darrel WilliamsD. Williams KC,RB99,,122,343,321.5,20.9
338,,New York (NYJ)NYJ DST,DST29,,196,322,246.8,52.7
339,,Alex SmithA. Smith WAS,QB35,,209,331,297.1,29.5
340,,Dustin HopkinsD. Hopkins WAS,K29,,250,339,315.2,17.2
341,,C.J. UzomahC. Uzomah CIN,TE38,,180,344,285.9,40.6
342,,Darrell HendersonD. Henderson FA,RB100,,59,76,67.5,8.5
343,,Jacquizz RodgersJ. Rodgers FA,RB101,,311,378,339.6,15.7
344,,David MontgomeryD. Montgomery FA,RB102,,19,134,76.5,57.5
345,,San Francisco (SF)SF DST,DST30,,208,345,285.7,51.1
346,,Adam ShaheenA. Shaheen CHI,TE39,,267,354,304.9,32.6
347,,Tyrod TaylorT. Taylor LAC,QB36,,294,381,324.2,23.3
348,,Benjamin Snell Jr.B. Snell FA,RB103,,85,132,108.5,23.5
349,,Damien HarrisD. Harris FA,RB104,,71,149,110.0,39.0
350,,Will DisslyW. Dissly SEA,TE40,,245,334,305.5,22.7
351,,Trey QuinnT. Quinn WAS,WR112,,174,373,289.2,78.3
352,,Devin SingletaryD. Singletary FA,RB105,,23,267,145.0,122.0
353,,Cincinnati (CIN)CIN DST,DST31,,234,345,312.7,18.6
354,,Tim PatrickT. Patrick DEN,WR113,,157,389,303.4,85.8
355,,Giorgio TavecchioG. Tavecchio ATL,K30,,217,281,250.0,26.2
356,,Geoff SwaimG. Swaim JAC,TE41,,231,350,286.3,43.0
357,,Dontrelle InmanD. Inman FA,WR114,,220,364,287.5,67.8
358,,Travis BenjaminT. Benjamin LAC,WR115,,192,376,312.4,63.7
359,,Jordan ThomasJ. Thomas HOU,TE42,,259,344,315.6,32.2
360,,Mike BooneM. Boone MIN,RB106,,128,351,268.7,99.9
361,,Dan ArnoldD. Arnold NO,TE43,,258,367,300.8,45.9
362,,Kyler MurrayK. Murray FA,QB37,,178,331,273.7,68.1
363,,Tyler HigbeeT. Higbee LAR,TE44,,232,349,321.2,31.5
364,,Brian HillB. Hill ATL,RB107,,285,366,334.3,21.3
365,,Corey ColemanC. Coleman FA,WR116,,290,369,325.2,31.6
366,,Randy BullockR. Bullock CIN,K31,,252,342,309.8,35.8
367,,Jesse JamesJ. James DET,TE45,,272,354,312.3,31.5
368,,Nick MullensN. Mullens SF,QB38,,299,360,329.2,20.8
369,,Jason SandersJ. Sanders MIA,K32,,224,331,290.7,47.5
370,,Vernon DavisV. Davis WAS,TE46,,273,356,330.4,29.7
