Rank,WSID,Kickers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Justin TuckerJ. Tucker BAL,,1,4,1.4,0.6
2,,Harrison ButkerH. Butker KC,,1,4,1.8,0.6
3,,Wil LutzW. Lutz NO,,1,5,3.0,0.7
4,,Greg ZuerleinG. Zuerlein DAL,,3,12,4.3,1.4
Tier 2,
5,,Robbie GouldR. Gould SF,,3,10,5.4,0.7
6,,Matt GayM. Gay TB,,5,10,6.9,1.5
7,,Matt PraterM. Prater DET,,5,17,7.2,1.7
8,,Zane GonzalezZ. Gonzalez ARI,,5,16,8.8,1.4
Tier 3,
9,,Michael BadgleyM. Badgley LAC,,7,18,10.8,3.1
10,,Ka'imi FairbairnK. Fairbairn HOU,,4,20,10.9,2.4
11,,Jake ElliottJ. Elliott PHI,,8,18,13.5,2.2
12,,Younghoe KooY. Koo ATL,,5,23,13.9,5.6
13,,Dan BaileyD. Bailey MIN,,6,24,14.7,2.5
14,,Mason CrosbyM. Crosby GB,,8,22,13.5,3.3
15,,Jason MyersJ. Myers SEA,,12,21,15.7,2.5
16,,Brandon McManusB. McManus DEN,,13,23,15.9,2.9
17,,Joey SlyeJ. Slye CAR,,12,30,16.2,4.4
Tier 4,
18,,Chris BoswellC. Boswell PIT,,9,25,17.2,1.4
19,,Stephen HauschkaS. Hauschka BUF,,12,24,18.7,1.6
20,,Stephen GostkowskiS. Gostkowski FA,,4,32,15.0,7.2
21,,Josh LamboJ. Lambo JAC,,8,22,19.2,2.4
22,,Brett MaherB. Maher NYJ,,14,31,22.1,3.2
23,,Austin SeibertA. Seibert CLE,,15,25,22.7,2.1
Tier 5,
24,,Aldrick RosasA. Rosas NYG,,22,31,25.6,2.7
25,,Daniel CarlsonD. Carlson LV,,20,29,26.4,1.6
26,,Kai ForbathK. Forbath DAL,,11,30,24.7,5.2
27,,Chase McLaughlinC. McLaughlin IND,,10,31,19.8,9.0
28,,Dustin HopkinsD. Hopkins WAS,,25,28,27.5,0.7
29,,Adam VinatieriA. Vinatieri FA,,25,32,27.7,2.0
30,,Randy BullockR. Bullock CIN,,20,32,27.4,3.2
31,,Ryan SuccopR. Succop FA,,19,32,24.3,5.6
32,,Greg JosephG. Joseph TEN,,20,26,23.0,3.0
33,,Eddy PineiroE. Pineiro CHI,,20,31,29.0,1.8
34,,Jason SandersJ. Sanders MIA,,24,32,29.8,1.5
