Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Christian McCaffreyC. McCaffrey CAR,,1,2,1.0,0.2
2,,Saquon BarkleyS. Barkley NYG,,1,4,2.2,0.5
3,,Ezekiel ElliottE. Elliott DAL,,2,5,3.3,0.6
4,,Dalvin CookD. Cook MIN,,2,6,4.1,0.7
Tier 2,
5,,Alvin KamaraA. Kamara NO,,2,8,4.6,1.1
6,,Derrick HenryD. Henry TEN,,3,15,7.6,2.2
7,,Aaron JonesA. Jones GB,,6,12,7.8,1.5
8,,Joe MixonJ. Mixon CIN,,5,14,8.3,2.2
9,,Austin EkelerA. Ekeler LAC,,6,17,9.6,2.1
Tier 3,
10,,Nick ChubbN. Chubb CLE,,6,17,10.3,2.5
11,,Kenyan DrakeK. Drake ARI,,6,20,11.1,2.2
12,,Josh JacobsJ. Jacobs LV,,7,18,11.4,2.0
13,,Leonard FournetteL. Fournette JAC,,6,19,12.0,2.2
14,,Miles SandersM. Sanders PHI,,10,18,14.3,1.6
15,,Todd GurleyT. Gurley ATL,,9,24,16.5,3.3
Tier 4,
16,,Le'Veon BellL. Bell NYJ,,9,29,17.8,2.7
17,,Melvin GordonM. Gordon DEN,,11,29,18.4,3.2
18,,Chris CarsonC. Carson SEA,,12,30,18.9,4.0
19,,Devin SingletaryD. Singletary BUF,,11,25,19.0,2.3
20,,Mark Ingram IIM. Ingram BAL,,13,31,20.8,3.2
21,,Damien WilliamsD. Williams KC,,13,36,23.5,5.3
22,,James ConnerJ. Conner PIT,,17,35,23.7,3.0
23,,David JohnsonD. Johnson HOU,,13,36,23.9,3.5
24,,Marlon MackM. Mack IND,,14,31,24.2,3.9
25,,Kerryon JohnsonK. Johnson DET,,17,34,24.8,3.7
26,,Kareem HuntK. Hunt CLE,,18,50,26.9,4.8
27,,David MontgomeryD. Montgomery CHI,,19,32,27.4,2.5
Tier 5,
28,,James WhiteJ. White NE,,19,42,29.2,4.9
29,,Raheem MostertR. Mostert SF,,19,43,32.1,4.6
30,,Derrius GuiceD. Guice WAS,,23,38,32.2,3.0
31,,Phillip LindsayP. Lindsay DEN,,24,46,32.9,4.8
32,,Darrell HendersonD. Henderson LAR,,21,62,33.3,10.6
33,,Ronald Jones IIR. Jones TB,,23,46,33.4,4.9
34,,Tarik CohenT. Cohen CHI,,28,54,35.9,5.9
35,,Sony MichelS. Michel NE,,28,55,36.9,3.4
36,,Jordan HowardJ. Howard MIA,,24,59,38.3,6.1
37,,Tevin ColemanT. Coleman SF,,30,55,40.6,3.8
38,,Latavius MurrayL. Murray NO,,31,50,40.7,3.7
39,,Jamaal WilliamsJ. Williams GB,,31,58,40.9,4.3
Tier 6,
40,,Duke JohnsonD. Johnson HOU,,34,61,43.6,5.2
41,,Alexander MattisonA. Mattison MIN,,35,57,43.9,3.4
42,,Nyheim HinesN. Hines IND,,30,62,45.7,7.9
43,,Tony PollardT. Pollard DAL,,33,57,44.7,4.7
44,,Justice HillJ. Hill BAL,,35,61,49.2,4.6
45,,Chase EdmondsC. Edmonds ARI,,34,68,50.8,6.9
46,,Adrian PetersonA. Peterson WAS,,39,69,50.8,6.1
47,,Boston ScottB. Scott PHI,,34,67,50.9,7.2
48,,Justin JacksonJ. Jackson LAC,,37,70,51.1,7.9
49,,Devonta FreemanD. Freeman FA,,19,95,44.3,12.8

50,,Malcolm BrownM. Brown LAR,,29,74,53.1,11.2
51,,Matt BreidaM. Breida SF,,37,72,51.6,6.6
52,,Rashaad PennyR. Penny SEA,,37,72,54.4,6.5
53,,Royce FreemanR. Freeman DEN,,38,80,52.4,10.1
54,,Gus EdwardsG. Edwards BAL,,40,78,58.7,8.2
55,,Jaylen SamuelsJ. Samuels PIT,,42,69,55.7,6.7
56,,Carlos HydeC. Hyde FA,,34,68,50.7,8.8
Tier 7,
57,,Giovani BernardG. Bernard CIN,,45,72,58.9,4.7
58,,DeAndre WashingtonD. Washington LV,,46,79,62.0,7.1
59,,Benny Snell Jr.B. Snell PIT,,49,101,62.9,10.6
60,,Darwin ThompsonD. Thompson KC,,44,75,63.7,6.4
61,,Peyton BarberP. Barber WAS,,48,97,62.5,11.0
62,,Rex BurkheadR. Burkhead NE,,51,85,65.7,6.5
63,,Jalen RichardJ. Richard LV,,43,84,66.1,8.7
64,,Ryquell ArmsteadR. Armstead JAC,,50,80,65.3,6.1
65,,Ito SmithI. Smith ATL,,50,77,64.6,6.1
66,,Dion LewisD. Lewis NYG,,48,88,65.9,9.3
67,,Chris ThompsonC. Thompson FA,,46,88,64.9,9.1
68,,Damien HarrisD. Harris NE,,48,88,70.4,8.5
69,,Darrel WilliamsD. Williams KC,,59,93,74.0,8.3
70,,Jonathan TaylorJ. Taylor FA,,8,81,32.9,26.2
71,,Lamar MillerL. Miller FA,,36,80,67.4,8.7
72,,Jordan WilkinsJ. Wilkins IND,,50,90,73.5,7.4
Tier 8,
73,,D'Andre SwiftD. Swift FA,,17,82,37.8,25.4
74,,T.J. YeldonT. Yeldon BUF,,58,95,79.2,7.4

75,,Dare OgunbowaleD. Ogunbowale TB,,54,107,80.9,11.2
76,,J.K. DobbinsJ. Dobbins FA,,20,87,43.9,23.9
77,,Mike BooneM. Boone MIN,,57,91,77.4,6.7
78,,LeSean McCoyL. McCoy FA,,57,94,73.9,9.7
79,,Bo ScarbroughB. Scarbrough DET,,56,97,81.5,8.7
80,,Patrick LairdP. Laird MIA,,57,109,79.4,10.2
81,,Brian HillB. Hill ATL,,50,103,79.9,8.8
82,,Bryce LoveB. Love WAS,,69,93,80.5,4.3
83,,Wayne GallmanW. Gallman NYG,,70,105,83.1,9.7
84,,Travis HomerT. Homer SEA,,40,100,86.0,8.2
85,,Jerick McKinnonJ. McKinnon SF,,61,103,86.0,9.3
86,,Cam AkersC. Akers FA,,25,106,53.8,27.8
87,,Clyde Edwards-HelaireC. Edwards-Helaire FA,,31,92,54.2,22.1
88,,Myles GaskinM. Gaskin MIA,,70,98,83.9,7.1
89,,Qadree OllisonQ. Ollison ATL,,67,115,86.2,10.0
90,,Ty MontgomeryT. Montgomery FA,,73,107,88.4,7.9
91,,Kalen BallageK. Ballage MIA,,68,140,90.1,15.8
92,,Reggie BonnafonR. Bonnafon CAR,,63,118,95.0,10.2
93,,Ty JohnsonT. Johnson DET,,79,111,90.5,8.5
94,,Mike DavisM. Davis CAR,,77,109,91.0,8.8
95,,Trayveon WilliamsT. Williams CIN,,54,115,96.3,10.6
96,,A.J. DillonA. Dillon FA,,37,103,69.8,23.0
97,,Dexter WilliamsD. Williams GB,,76,123,98.1,9.2
Tier 9,
98,,Zack MossZ. Moss FA,,43,105,72.7,21.7
99,,Jeff WilsonJ. Wilson SF,,72,128,96.9,9.6

100,,Bilal PowellB. Powell FA,,83,112,96.4,8.1
101,,Frank GoreF. Gore FA,,75,131,97.6,13.1
102,,Dontrell HilliardD. Hilliard CLE,,88,119,98.5,8.7
103,,Kyle JuszczykK. Juszczyk SF,,79,113,95.2,7.7
104,,Ke'Shawn VaughnK. Vaughn FA,,51,74,63.2,7.4
105,,Corey ClementC. Clement FA,,93,114,100.8,6.8
106,,Kerrith Whyte Jr.K. Whyte PIT,,83,125,104.2,9.1
107,,Eno BenjaminE. Benjamin FA,,52,95,70.8,15.5
108,,Devontae BookerD. Booker DEN,,91,143,105.3,12.8
109,,Darrynton EvansD. Evans FA,,60,81,70.8,7.7
110,,Anthony McFarland Jr.A. McFarland FA,,64,82,74.0,7.0
111,,Antonio GibsonA. Gibson FA,,70,104,78.8,14.6
112,,C.J. AndersonC. Anderson FA,,94,119,105.8,7.7
113,,J.D. McKissicJ. McKissic WAS,,57,102,72.0,21.2
114,,James RobinsonJ. Robinson FA,,63,81,74.0,7.9
115,,Joshua KelleyJ. Kelley FA,,71,83,76.7,4.9
116,,John KellyJ. Kelly LAR,,67,118,90.3,18.5
Tier 10,
117,,J.J. TaylorJ. Taylor FA,,80,99,87.0,8.5
118,,DeeJay DallasD. Dallas FA,,81,100,90.7,7.8
119,,Rodney AndersonR. Anderson CIN,,80,119,99.5,18.1
120,,Lamical PerineL. Perine FA,,85,99,93.3,6.0
121,,Jonathan WilliamsJ. Williams IND,,74,122,106.5,19.3
122,,Isaiah CrowellI. Crowell FA,,87,117,102.0,15.0
123,,Rico DowdleR. Dowdle FA,,106,112,109.0,3.0
124,,Wendell SmallwoodW. Smallwood WAS,,122,123,122.3,0.5
125,,Spencer WareS. Ware KC,,121,130,124.0,4.2
126,,Javorius AllenJ. Allen NYG,,124,132,128.0,4.0
