Rank,WSIT,Tight Ends (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,George KittleG. Kittle SF,,26,1,2,1.2,0.4
2,,Travis KelceT. Kelce KC,,30,1,3,1.8,0.4
3,,Zach ErtzZ. Ertz PHI,,29,3,7,3.5,0.8
4,,Mark AndrewsM. Andrews BAL,,,3,6,4.7,0.7
5,,Evan EngramE. Engram NYG,,25,3,8,5.0,1.4
6,,Austin HooperA. Hooper ATL,,25,2,9,6.3,0.9
7,,Hunter HenryH. Henry LAC,,25,4,9,7.0,1.0
8,,Darren WallerD. Waller OAK,,27,5,11,7.2,1.3
9,,Dallas GoedertD. Goedert PHI,,24,7,12,10.2,2.0
10,,T.J. HockensonT. Hockenson DET,,22,8,13,10.3,1.1
11,,O.J. HowardO. Howard TB,,25,9,14,11.7,1.1
12,,Noah FantN. Fant DEN,,22,8,19,11.8,1.9
13,,David NjokuD. Njoku CLE,,23,10,18,13.2,2.3
14,,Irv Smith Jr.I. Smith MIN,,21,14,20,16.3,0.9
15,,Mike GesickiM. Gesicki MIA,,24,13,23,16.8,3.0
16,,Tyler HigbeeT. Higbee LAR,,27,12,48,17.8,1.5
17,,Jared CookJ. Cook NO,,32,9,30,18.2,4.2
18,,Chris Herndon IVC. Herndon NYJ,,23,15,26,19.0,1.5
19,,Eric EbronE. Ebron IND,,26,15,24,19.2,2.9
20,,Gerald EverettG. Everett LAR,,25,13,27,20.5,1.5
21,,Dawson KnoxD. Knox BUF,,23,12,32,21.0,2.1
22,,Will DisslyW. Dissly SEA,,23,16,36,21.3,3.9
23,,Jack DoyleJ. Doyle IND,,29,17,28,24.2,2.2
24,,Vance McDonaldV. McDonald PIT,,29,16,35,26.5,3.3
25,,Ian ThomasI. Thomas CAR,,23,14,50,27.5,8.4
26,,Kyle RudolphK. Rudolph MIN,,30,23,33,27.5,2.0
27,,Jonnu SmithJ. Smith TEN,,24,17,52,28.5,5.0
28,,Trey BurtonT. Burton CHI,,28,23,33,29.7,2.8
29,,Greg OlsenG. Olsen CAR,,34,25,36,30.3,2.5
30,,Hayden HurstH. Hurst BAL,,26,23,49,32.0,5.4
31,,Jace SternbergerJ. Sternberger GB,,23,24,40,32.2,5.3
32,,Josh OliverJ. Oliver JAC,,22,25,39,32.2,1.8
33,,Delanie WalkerD. Walker TEN,,35,26,40,32.7,2.3
34,,Jacob HollisterJ. Hollister SEA,,26,10,30,25.6,2.4
35,,Jimmy GrahamJ. Graham GB,,33,27,43,34.5,4.0
36,,Jordan ReedJ. Reed WAS,,29,30,45,35.3,5.3
37,,Cameron BrateC. Brate TB,,28,27,46,36.2,3.1
38,,Tyler EifertT. Eifert CIN,,29,35,44,38.0,3.3
39,,Blake JarwinB. Jarwin DAL,,25,28,49,39.0,7.1
40,,Ricky Seals-JonesR. Seals-Jones CLE,,24,37,56,41.3,2.7
41,,Darren FellsD. Fells HOU,,33,14,44,36.2,7.0
42,,Jason WittenJ. Witten DAL,,37,33,58,44.2,8.0
43,,Foster MoreauF. Moreau OAK,,,38,55,44.3,5.8
44,,Kahale WarringK. Warring HOU,,22,36,60,46.3,9.1
45,,Ryan GriffinR. Griffin NYJ,,30,20,49,41.6,6.4
46,,Jordan AkinsJ. Akins HOU,,27,36,54,42.8,7.0
47,,Adam ShaheenA. Shaheen CHI,,25,39,56,49.5,5.5
48,,C.J. UzomahC. Uzomah CIN,,27,43,66,52.3,6.9
49,,Jordan ThomasJ. Thomas HOU,,23,44,53,50.6,2.3
50,,Jake ButtJ. Butt DEN,,24,43,72,52.4,10.6
51,,Mo Alie-CoxM. Alie-Cox IND,,26,38,65,54.2,8.9
52,,Demetrius HarrisD. Harris CLE,,28,41,75,55.0,11.7
53,,Jeremy SprinkleJ. Sprinkle WAS,,25,44,55,49.5,4.0
54,,Vernon DavisV. Davis WAS,,35,34,64,55.2,10.9
55,,Nick VannettN. Vannett PIT,,26,41,61,55.2,5.7
56,,Jesse JamesJ. James DET,,25,47,74,59.8,8.3
57,,Matt LaCosseM. LaCosse NE,,27,42,60,52.5,6.7
58,,Charles ClayC. Clay ARI,,30,49,77,58.0,10.4
59,,Benjamin WatsonB. Watson FA,,39,37,71,54.5,12.1
60,,Geoff SwaimG. Swaim JAC,,26,44,69,54.8,9.1
61,,James O'ShaughnessyJ. O'Shaughnessy JAC,,28,45,64,56.5,7.1
62,,Ross DwelleyR. Dwelley SF,,25,47,53,50.7,2.6
63,,Tyler KroftT. Kroft BUF,,27,38,76,62.0,7.9
64,,Josh HillJ. Hill NO,,29,42,59,51.7,7.1
65,,Nick BoyleN. Boyle BAL,,26,49,57,52.0,3.6
66,,Troy FumagalliT. Fumagalli DEN,,24,52,70,58.8,7.0
67,,Dan ArnoldD. Arnold ARI,,24,48,73,60.0,8.9
68,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,,27,44,63,53.5,9.5
69,,Dalton SchultzD. Schultz DAL,,23,51,63,57.0,6.0
70,,Alize MackA. Mack FA,,22,57,59,58.0,1.0
71,,Maxx WilliamsM. Williams ARI,,25,57,61,59.0,2.0
72,,Luke WillsonL. Willson SEA,,30,61,62,61.5,0.5
73,,Stephen AndersonS. Anderson LAC,,26,62,67,64.5,2.5
74,,Jeff HeuermanJ. Heuerman DEN,,27,64,77,70.3,5.3
75,,Virgil GreenV. Green LAC,,31,68,68,68.0,0.0
76,,Garrett CelekG. Celek SF,,31,66,71,68.5,2.5
77,,Marcedes LewisM. Lewis GB,,35,69,75,72.0,3.0
