Rank,WSIT,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,David MontgomeryD. Montgomery FA,RB1,,,1,28,2.5,2.1
2,,D.K. MetcalfD. Metcalf FA,WR1,,,1,9,3.3,2.1
3,,N'Keal HarryN. Harry FA,WR2,,,2,15,4.0,1.3
4,,Josh JacobsJ. Jacobs FA,RB2,,,2,9,4.0,1.4
5,,A.J. BrownA. Brown FA,WR3,,,1,8,6.0,0.8
6,,Kelvin HarmonK. Harmon FA,WR4,,,3,11,6.8,1.8
7,,Damien HarrisD. Harris FA,RB3,,,4,12,7.7,1.7
8,,Rodney AndersonR. Anderson FA,RB4,,,1,39,9.0,3.0
9,,Darrell HendersonD. Henderson,RB5,,,2,28,10.0,5.6
10,,Hakeem ButlerH. Butler FA,WR5,,,4,21,11.0,1.8
11,,Marquise BrownM. Brown FA,WR6,,,6,24,11.8,3.3
12,,Devin SingletaryD. Singletary FA,RB6,,,7,34,12.0,2.7
13,,Benjamin Snell Jr.B. Snell FA,RB7,,,4,22,13.2,3.8
14,,Justice HillJ. Hill FA,RB8,,,12,19,13.7,0.7
15,,Deebo SamuelD. Samuel FA,WR7,,,8,30,14.0,2.4
16,,Miles SandersM. Sanders FA,RB9,,,5,59,16.5,6.3
17,,Elijah HolyfieldE. Holyfield FA,RB10,,,15,29,17.8,1.8
18,,Noah FantN. Fant FA,TE1,,,12,46,19.0,2.9
19,,JJ Arcega-WhitesideJ. Arcega-Whiteside FA,WR8,,,17,26,19.8,1.7
20,,Irv Smith Jr.I. Smith FA,TE2,,,18,28,20.5,2.3
21,,Bryce LoveB. Love FA,RB11,,,10,37,20.7,5.2
22,,T.J. HockensonT. Hockenson FA,TE3,,,16,23,21.5,1.0
23,,Kyler MurrayK. Murray FA,QB1,,,3,31,23.8,3.7
24,,Dwayne HaskinsD. Haskins FA,QB2,,,16,36,25.0,3.3
25,,Riley RidleyR. Ridley FA,WR9,,,23,41,26.7,2.1
26,,Parris CampbellP. Campbell FA,WR10,,,9,33,27.0,5.0
27,,Mike WeberM. Weber FA,RB12,,,16,48,31.3,7.5
28,,Karan HigdonK. Higdon FA,RB13,,,23,56,32.0,6.0
29,,DaMarkus LodgeD. Lodge FA,WR11,,,25,45,32.0,3.8
30,,Lil'Jordan HumphreyL. Humphrey,WR12,,,15,36,32.8,2.3
31,,Emanuel HallE. Hall FA,WR13,,,28,38,33.2,2.9
32,,LJ ScottL. Scott FA,RB14,,,22,45,33.8,6.3
33,,Trayveon WilliamsT. Williams,RB15,,,13,65,34.3,14.4
34,,David SillsD. Sills FA,WR14,,,27,38,34.5,3.1
35,,Drew LockD. Lock FA,QB3,,,13,58,34.7,8.7
36,,Myles GaskinM. Gaskin,RB16,,,25,50,35.7,5.7
37,,Andy IsabellaA. Isabella FA,WR15,,,27,53,39.0,6.4
38,,Will GrierW. Grier FA,QB4,,,32,57,39.5,5.5
39,,Antoine WesleyA. Wesley,WR16,,,33,55,41.5,6.1
40,,James WilliamsJ. Williams,RB17,,,26,50,43.0,3.7
41,,Dillon MitchellD. Mitchell FA,WR17,,,27,67,43.8,13.4
42,,Daniel JonesD. Jones FA,QB5,,,22,63,45.3,11.1
43,,Kaden SmithK. Smith FA,TE4,,,37,76,49.2,12.5
44,,Travis HomerT. Homer FA,RB18,,,33,60,48.3,5.9
45,,Caleb WilsonC. Wilson FA,TE5,,,34,64,48.5,8.8
46,,Greg DortchG. Dortch,WR18,,,18,56,44.8,6.1
47,,Darwin ThompsonD. Thompson FA,RB19,,,44,66,50.8,7.6
48,,KeeSean JohnsonK. Johnson FA,WR19,,,16,61,48.2,7.1
49,,Wes HillsW. Hills FA,RB20,,,14,66,44.8,19.7
50,,Dexter WilliamsD. Williams FA,RB21,,,49,62,53.0,4.6
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Preston WilliamsP. Williams FA,WR20,,,43,69,53.2,9.8
52,,Hunter RenfrowH. Renfrow FA,WR21,,,32,57,47.0,9.7
53,,Jordan ScarlettJ. Scarlett,RB22,,,23,59,47.5,14.3
54,,Alexander MattisonA. Mattison FA,RB23,,,41,62,48.7,9.5
55,,Damarea CrockettD. Crockett FA,RB24,,,42,48,45.0,3.0
56,,Jarrett StidhamJ. Stidham,QB6,,,43,67,55.0,9.8
57,,Jalin MooreJ. Moore FA,RB25,,,40,74,57.3,13.9
58,,Ryan FinleyR. Finley FA,QB7,,,33,71,52.0,19.0
59,,Gary JenningsG. Jennings FA,WR22,,,51,52,51.5,0.5
60,,Jace SternbergerJ. Sternberger FA,TE6,,,42,63,52.5,10.5
61,,Ty JohnsonT. Johnson FA,RB26,,,39,73,56.0,17.0
62,,Isaac NautaI. Nauta,TE7,,,52,77,64.5,12.5
