Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Travis KelceT. Kelce KC,12,1,1,1.0,0.0,1.0,0.0
2,,George KittleG. Kittle SF,4,2,5,2.5,0.6,3.0,+1.0
3,,Zach ErtzZ. Ertz PHI,10,2,5,2.6,0.6,2.0,-1.0
Tier 2,
4,,O.J. HowardO. Howard TB,7,2,8,4.7,1.0,4.0,0.0
5,,Hunter HenryH. Henry LAC,12,2,10,5.3,1.0,6.0,+1.0
6,,Evan EngramE. Engram NYG,11,3,12,5.9,1.7,5.0,-1.0
7,,Jared CookJ. Cook NO,9,4,19,8.2,2.2,8.0,+1.0
8,,Eric EbronE. Ebron IND,6,4,20,9.2,2.5,7.0,-1.0
9,,David NjokuD. Njoku CLE,7,2,17,9.3,2.4,9.0,0.0
Tier 3,
10,,Vance McDonaldV. McDonald PIT,7,6,22,11.1,3.7,10.0,0.0
11,,Austin HooperA. Hooper ATL,9,3,21,11.4,2.9,11.0,0.0
12,,Trey BurtonT. Burton CHI,6,5,20,13.0,2.6,12.0,0.0
13,,Delanie WalkerD. Walker TEN,11,6,33,13.7,3.2,14.0,+1.0
14,,Jack DoyleJ. Doyle IND,6,6,33,14.8,3.7,22.0,+8.0
15,,Jordan ReedJ. Reed WAS,10,9,26,16.5,3.1,21.0,+6.0
Tier 4,
16,,Kyle RudolphK. Rudolph MIN,12,11,26,17.8,3.0,15.0,-1.0
17,,Jimmy GrahamJ. Graham GB,11,6,38,18.2,4.0,18.0,+1.0
18,,Greg OlsenG. Olsen CAR,7,9,36,18.4,4.7,16.0,-2.0
19,,Mark AndrewsM. Andrews BAL,8,7,38,18.7,5.6,19.0,0.0
20,,Chris Herndon IVC. Herndon NYJ,4,9,27,19.3,3.8,23.0,+3.0
21,,Dallas GoedertD. Goedert PHI,10,13,35,21.9,3.7,20.0,-1.0
22,,Mike GesickiM. Gesicki MIA,5,14,36,23.7,4.2,25.0,+3.0
23,,T.J. HockensonT. Hockenson DET,5,9,38,20.5,5.1,13.0,-10.0
24,,Noah FantN. Fant DEN,10,5,39,21.5,5.8,17.0,-7.0
25,,Gerald EverettG. Everett LAR,9,13,39,26.3,4.2,30.0,+5.0
26,,Tyler EifertT. Eifert CIN,9,18,40,27.1,4.2,27.0,+1.0
Tier 5,
27,,Cameron BrateC. Brate TB,7,22,46,29.8,4.3,32.0,+5.0
28,,Ricky Seals-JonesR. Seals-Jones ARI,12,18,68,31.3,6.7,35.0,+7.0
29,,Ian ThomasI. Thomas CAR,7,20,50,31.0,4.8,29.0,0.0
30,,Hayden HurstH. Hurst BAL,8,24,41,31.1,4.1,33.0,+3.0
31,,Jason WittenJ. Witten DAL,8,9,79,30.2,8.4,26.0,-5.0
32,,Nick VannettN. Vannett SEA,11,25,61,35.9,6.7,56.0,+24.0
33,,Charles ClayC. Clay ARI,12,31,66,37.9,7.2,41.0,+8.0
Tier 6,
34,,Jonnu SmithJ. Smith TEN,11,18,50,36.5,5.1,53.0,+19.0
35,,Will DisslyW. Dissly SEA,11,6,49,33.9,7.8,34.0,-1.0
36,,Jake ButtJ. Butt DEN,10,29,65,39.5,8.0,46.0,+10.0
37,,Darren WallerD. Waller OAK,6,10,105,31.2,13.9,28.0,-9.0
38,,Irv Smith Jr.I. Smith MIN,12,20,69,38.3,7.9,24.0,-14.0
39,,Jordan ThomasJ. Thomas HOU,10,22,63,37.1,8.8,43.0,+4.0
40,,C.J. UzomahC. Uzomah CIN,9,19,57,39.1,7.0,39.0,-1.0
41,,Vernon DavisV. Davis WAS,10,27,57,41.5,7.0,68.0,+27.0
42,,Luke WillsonL. Willson OAK,6,21,67,43.2,9.0,184.0,+142.0
43,,Geoff SwaimG. Swaim JAC,10,17,55,38.7,9.0,36.0,-7.0
44,,Matt LaCosseM. LaCosse NE,10,23,79,36.8,12.0,37.0,-7.0
45,,Jace SternbergerJ. Sternberger GB,11,21,63,39.3,10.2,45.0,0.0
46,,Benjamin WatsonB. Watson NE,10,13,56,38.4,9.2,31.0,-15.0
47,,Josh OliverJ. Oliver JAC,10,16,56,38.9,10.0,40.0,-7.0
48,,Dawson KnoxD. Knox BUF,6,25,58,41.6,8.9,42.0,-6.0
49,,Jesse JamesJ. James DET,5,29,54,44.4,6.0,38.0,-11.0
50,,Blake JarwinB. Jarwin DAL,8,18,64,42.6,9.2,47.0,-3.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Adam ShaheenA. Shaheen CHI,6,17,70,45.0,8.3,62.0,+11.0
52,,Tyler HigbeeT. Higbee LAR,9,34,52,45.1,4.1,52.0,0.0
Tier 7,
53,,Kahale WarringK. Warring HOU,10,24,74,48.2,10.8,55.0,+2.0
54,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,,23,107,40.6,18.2,95.0,+41.0
55,,Tyler KroftT. Kroft BUF,6,29,68,49.0,8.2,63.0,+8.0
56,,Josh HillJ. Hill NO,9,39,68,56.2,7.7,174.0,+118.0
57,,Jeff HeuermanJ. Heuerman DEN,10,23,66,54.6,5.5,50.0,-7.0
58,,Demetrius HarrisD. Harris CLE,7,41,70,54.6,7.1,81.0,+23.0
59,,Jason CroomJ. Croom BUF,6,38,95,60.9,15.1,119.0,+60.0
Tier 8,
60,,Foster MoreauF. Moreau OAK,6,24,88,58.5,14.5,49.0,-11.0
61,,Jordan AkinsJ. Akins HOU,10,44,68,57.2,5.8,185.0,+124.0
62,,Mo Alie-CoxM. Alie-Cox IND,6,30,75,61.7,10.8,58.0,-4.0
63,,Ed DicksonE. Dickson SEA,11,51,74,60.9,5.2,60.0,-3.0
64,,Rhett EllisonR. Ellison NYG,11,42,81,61.1,8.4,178.0,+114.0
65,,Blake BellB. Bell KC,12,44,69,57.1,6.5,54.0,-11.0
66,,Virgil GreenV. Green LAC,12,55,72,64.9,4.0,69.0,+3.0
67,,Dan ArnoldD. Arnold NO,9,50,81,65.5,10.9,78.0,+11.0
68,,Dwayne AllenD. Allen MIA,5,28,74,61.3,7.4,182.0,+114.0
69,,Garrett CelekG. Celek SF,4,59,77,69.8,5.6,114.0,+45.0
70,,James O'ShaughnessyJ. O'Shaughnessy JAC,10,55,73,64.4,5.7,183.0,+113.0
71,,Trevon WescoT. Wesco NYJ,4,47,93,63.5,18.8,86.0,+15.0
72,,Ryan GriffinR. Griffin NYJ,4,41,84,55.0,15.0,84.0,+12.0
73,,Xavier GrimbleX. Grimble PIT,7,28,81,64.3,11.1,180.0,+107.0
74,,Jacob HollisterJ. Hollister SEA,11,43,95,67.3,15.2,168.0,+94.0
75,,Jordan LeggettJ. Leggett TB,7,57,89,73.3,8.6,137.0,+62.0
76,,Jaylen SamuelsJ. Samuels PIT,7,19,40,28.3,8.7,,
77,,Nick BoyleN. Boyle BAL,8,54,83,68.3,7.9,97.0,+20.0
78,,Stephen AndersonS. Anderson NE,10,55,94,69.3,12.2,106.0,+28.0
79,,Maxx WilliamsM. Williams ARI,12,47,91,70.5,12.2,186.0,+107.0
80,,Jeremy SprinkleJ. Sprinkle WAS,10,55,101,81.0,11.0,57.0,-23.0
81,,Anthony FirkserA. Firkser TEN,11,60,96,73.8,11.7,105.0,+24.0
82,,Derek CarrierD. Carrier OAK,6,47,100,81.0,10.1,136.0,+54.0
83,,Drew SampleD. Sample CIN,9,33,86,71.2,14.2,94.0,+11.0
84,,Nick O'LearyN. O'Leary MIA,5,64,89,77.3,8.1,91.0,+7.0
85,,Luke StockerL. Stocker ATL,9,38,88,77.5,9.7,177.0,+92.0
Tier 9,
86,,Dalton SchultzD. Schultz DAL,8,61,80,76.4,2.1,88.0,+2.0
87,,Darren FellsD. Fells HOU,10,38,98,77.0,22.7,129.0,+42.0
88,,Eric TomlinsonE. Tomlinson NYJ,4,58,83,71.5,11.1,171.0,+83.0
89,,Zach GentryZ. Gentry PIT,7,48,100,78.8,17.5,98.0,+9.0
90,,Seth DeValveS. DeValve CLE,7,61,101,79.2,15.2,92.0,+2.0
91,,Alize MackA. Mack NO,9,45,104,79.8,26.9,156.0,+65.0
92,,Eric SaubertE. Saubert ATL,9,74,89,81.2,6.1,150.0,+58.0
93,,Troy FumagalliT. Fumagalli DEN,10,53,97,81.8,17.2,83.0,-10.0
94,,Tyler ConklinT. Conklin NE,10,70,104,83.2,11.9,74.0,-20.0
95,,Neal SterlingN. Sterling KC,12,64,106,85.8,13.9,179.0,+84.0
96,,Antony AuclairA. Auclair TB,7,69,96,85.8,7.5,123.0,+27.0
97,,Michael RobertsM. Roberts FA,,45,86,71.3,18.7,162.0,+65.0
98,,Lee SmithL. Smith BUF,6,51,99,80.5,19.8,82.0,-16.0
