Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
36,,Robert WoodsR. Woods LAR,WR17,,26,50,36.1,2.6
37,,Marlon MackM. Mack IND,RB16,,17,66,37.0,9.0
38,,Kenny GolladayK. Golladay DET,WR18,,32,48,37.6,2.6
Tier 5,
39,,Cooper KuppC. Kupp LAR,WR19,,34,74,43.1,7.1
40,,Allen RobinsonA. Robinson CHI,WR20,,38,81,44.6,9.8
41,,Julian EdelmanJ. Edelman NE,WR21,,33,65,46.1,8.8
42,,Alshon JefferyA. Jeffery PHI,WR22,,37,64,46.5,6.7
43,,Phillip LindsayP. Lindsay DEN,RB17,,21,76,46.6,8.1
44,,Chris CarsonC. Carson SEA,RB18,,27,80,46.6,7.9
45,,Aaron RodgersA. Rodgers GB,QB2,,28,64,47.2,3.4
46,,Corey DavisC. Davis TEN,WR23,,36,79,48.0,11.5
47,,Andrew LuckA. Luck IND,QB3,,28,70,48.5,6.8
48,,Derrick HenryD. Henry TEN,RB19,,17,66,48.9,7.9
49,,Kerryon JohnsonK. Johnson DET,RB20,,14,76,49.4,8.8
50,,Damien WilliamsD. Williams KC,RB21,,17,100,50.1,20.4
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Devonta FreemanD. Freeman ATL,RB22,,21,83,52.5,10.4
52,,Jarvis LandryJ. Landry CLE,WR24,,33,81,53.4,12.2
53,,Doug BaldwinD. Baldwin SEA,WR25,,41,90,53.7,9.8
54,,Deshaun WatsonD. Watson HOU,QB4,,45,87,54.5,7.2
55,,D.J. MooreD. Moore CAR,WR26,,38,88,56.6,8.2
56,,Tarik CohenT. Cohen CHI,RB23,,40,83,56.7,8.9
57,,Calvin RidleyC. Ridley ATL,WR27,,37,82,58.1,8.5
58,,O.J. HowardO. Howard TB,TE4,,15,78,58.6,6.6
59,,Derrius GuiceD. Guice WAS,RB24,,40,119,59.2,10.6
60,,Chris GodwinC. Godwin TB,WR28,,35,88,60.3,14.1
Tier 6,
61,,Russell WilsonR. Wilson SEA,QB5,,47,91,63.6,10.4
62,,Tyler LockettT. Lockett SEA,WR29,,41,88,64.6,8.6
63,,Tyler BoydT. Boyd CIN,WR30,,39,113,64.7,11.4
64,,Hunter HenryH. Henry LAC,TE5,,15,106,64.9,6.4
65,,Mark IngramM. Ingram BAL,RB25,,30,104,65.0,12.5
66,,Sammy WatkinsS. Watkins KC,WR31,,38,141,68.1,12.0
67,,Lamar MillerL. Miller HOU,RB26,,57,98,69.8,10.1
68,,Mike WilliamsM. Williams LAC,WR32,,48,109,70.6,9.6
69,,Drew BreesD. Brees NO,QB6,,54,117,71.0,9.7
70,,Robby AndersonR. Anderson NYJ,WR33,,43,102,73.0,10.0
71,,James WhiteJ. White NE,RB27,,42,112,73.4,12.5
72,,Evan EngramE. Engram NYG,TE6,,52,94,76.0,12.8
73,,Eric EbronE. Ebron IND,TE7,,53,135,76.0,12.1
74,,Marvin JonesM. Jones DET,WR34,,58,107,76.2,10.4
75,,Matt RyanM. Ryan ATL,QB7,,54,100,76.3,10.6
76,,Cam NewtonC. Newton CAR,QB8,,45,114,77.9,13.1
77,,David NjokuD. Njoku CLE,TE8,,15,121,78.0,12.2
78,,Jordan HowardJ. Howard PHI,RB28,,59,123,78.7,11.8
79,,Will FullerW. Fuller HOU,WR35,,58,152,79.5,9.5
80,,Kenyan DrakeK. Drake MIA,RB29,,52,112,79.5,8.8
81,,Jerick McKinnonJ. McKinnon SF,RB30,,57,181,79.8,19.1
82,,Golden TateG. Tate NYG,WR36,,39,99,79.9,11.5
83,,Tevin ColemanT. Coleman SF,RB31,,46,115,80.5,8.6
84,,Baker MayfieldB. Mayfield CLE,QB9,,45,105,80.8,18.1
85,,Dante PettisD. Pettis SF,WR37,,36,107,81.6,7.8
86,,Courtland SuttonC. Sutton DEN,WR38,,55,107,82.3,6.6
87,,LeSean McCoyL. McCoy BUF,RB32,,71,130,87.6,10.1
Tier 7,
88,,Sterling ShepardS. Shepard NYG,WR39,,64,113,89.8,8.1
89,,Jameis WinstonJ. Winston TB,QB10,,56,118,90.4,14.3
90,,Christian KirkC. Kirk ARI,WR40,,67,109,90.6,8.1
91,,Rashaad PennyR. Penny SEA,RB33,,60,126,92.1,8.4
92,,Jared GoffJ. Goff LAR,QB11,,77,117,96.0,9.0
93,,Jared CookJ. Cook NO,TE9,,53,157,96.3,23.7
94,,Ben RoethlisbergerB. Roethlisberger PIT,QB12,,87,154,101.6,8.7
95,,Keke CouteeK. Coutee HOU,WR41,,74,141,102.0,10.5
96,,Curtis SamuelC. Samuel CAR,WR42,,74,141,102.2,14.1
97,,Anthony MillerA. Miller CHI,WR43,,79,155,104.6,14.0
98,,Royce FreemanR. Freeman DEN,RB34,,83,142,104.9,9.4
99,,Dede WestbrookD. Westbrook JAC,WR44,,73,157,105.0,11.2
100,,Matt BreidaM. Breida SF,RB35,,59,182,106.8,25.9
101,,Delanie WalkerD. Walker TEN,TE10,,72,167,107.5,12.5
102,,Emmanuel SandersE. Sanders DEN,WR45,,43,192,109.5,22.9
103,,Michael GallupM. Gallup DAL,WR46,,90,206,109.9,18.1
104,,Philip RiversP. Rivers LAC,QB13,,91,139,110.2,7.8
105,,Carson WentzC. Wentz PHI,QB14,,68,158,111.2,12.0
106,,Latavius MurrayL. Murray NO,RB36,,51,181,112.7,31.2
107,,Larry FitzgeraldL. Fitzgerald ARI,WR47,,67,155,114.7,23.5
108,,Mitch TrubiskyM. Trubisky CHI,QB15,,95,152,115.3,8.6
109,,Dion LewisD. Lewis TEN,RB37,,89,193,116.7,11.0
110,,Marquise GoodwinM. Goodwin SF,WR48,,97,190,117.9,13.5
111,,Kenneth DixonK. Dixon BAL,RB38,,80,330,118.1,22.3
112,,Lamar JacksonL. Jackson BAL,QB16,,91,158,118.7,11.7
113,,Jack DoyleJ. Doyle IND,TE11,,92,221,119.4,22.4
114,,Trey BurtonT. Burton CHI,TE12,,72,136,122.5,13.8
115,,Austin HooperA. Hooper ATL,TE13,,63,193,122.8,23.9
116,,Nyheim HinesN. Hines IND,RB39,,71,170,123.2,15.5
Tier 8,
117,,Dak PrescottD. Prescott DAL,QB17,,103,162,125.0,13.2
118,,John BrownJ. Brown BUF,WR49,,90,157,126.6,13.8
119,,Chris Herndon IVC. Herndon NYJ,TE14,,92,189,126.6,18.6
120,,Tom BradyT. Brady NE,QB18,,114,154,127.9,11.5
121,,Adam HumphriesA. Humphries TEN,WR50,,74,247,128.1,31.8
122,,Kareem HuntK. Hunt CLE,RB40,,85,199,125.8,24.8
123,,Gus EdwardsG. Edwards BAL,RB41,,84,262,134.4,38.8
124,,Geronimo AllisonG. Allison GB,WR51,,58,244,134.4,30.2
125,,Elijah McGuireE. McGuire NYJ,RB42,,83,275,127.4,39.1
126,,Robert FosterR. Foster BUF,WR52,,107,231,136.3,28.5
127,,Jimmy GaroppoloJ. Garoppolo SF,QB19,,91,162,138.0,14.3
128,,Rex BurkheadR. Burkhead NE,RB43,,98,227,131.6,22.4
129,,Kirk CousinsK. Cousins MIN,QB20,,95,158,139.2,15.4
130,,Josh AllenJ. Allen BUF,QB21,,87,178,141.9,20.5
131,,Greg OlsenG. Olsen CAR,TE15,,94,194,135.5,16.7
132,,Vance McDonaldV. McDonald PIT,TE16,,72,195,143.6,19.8
133,,Duke JohnsonD. Johnson CLE,RB44,,104,187,137.0,19.5
134,,Ito SmithI. Smith ATL,RB45,,80,190,145.0,26.2
135,,Kenny StillsK. Stills MIA,WR53,,86,214,145.5,21.9
136,,Ronald Jones IIR. Jones TB,RB46,,104,245,145.5,25.1
137,,Kyle RudolphK. Rudolph MIN,TE17,,108,202,145.6,15.1
138,,James WashingtonJ. Washington PIT,WR54,,65,196,146.3,27.5
139,,Jay AjayiJ. Ajayi FA,RB47,,57,190,123.0,23.9
140,,Jordan ReedJ. Reed WAS,TE18,,106,191,139.5,13.1
141,,Austin EkelerA. Ekeler LAC,RB48,,89,187,142.6,24.9
142,,Jamison CrowderJ. Crowder NYJ,WR55,,99,208,136.1,21.3
143,,DeSean JacksonD. Jackson PHI,WR56,,90,203,147.0,23.2
144,,Jimmy GrahamJ. Graham GB,TE19,,121,201,147.1,14.2
145,,D'Onta ForemanD. Foreman HOU,RB49,,110,199,152.0,22.7
146,,Matthew StaffordM. Stafford DET,QB22,,105,178,162.3,6.1
147,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR57,,109,210,155.5,22.8
148,,Sam DarnoldS. Darnold NYJ,QB23,,117,274,162.8,22.1
149,,Antonio CallawayA. Callaway CLE,WR58,,128,210,156.2,23.4
150,,Isaiah CrowellI. Crowell OAK,RB50,,76,277,157.2,34.1
151,,DaeSean HamiltonD. Hamilton DEN,WR59,,75,206,157.7,26.0
Tier 9,
152,,Jamaal WilliamsJ. Williams GB,RB51,,115,227,166.4,22.1
153,,Josh AdamsJ. Adams PHI,RB52,,76,283,154.1,40.4
154,,Derek CarrD. Carr OAK,QB24,,117,202,169.1,15.8
155,,Devin FunchessD. Funchess IND,WR60,,64,209,155.5,42.8
156,,John RossJ. Ross CIN,WR61,,128,223,162.6,27.3
157,,Chris ThompsonC. Thompson WAS,RB53,,83,244,163.8,24.0
158,,Chicago (CHI)CHI DST,DST1,,139,204,142.1,11.5
159,,Carlos HydeC. Hyde KC,RB54,,80,264,165.0,44.6
160,,Quincy EnunwaQ. Enunwa NYJ,WR62,,122,214,166.5,23.5
161,,Devante ParkerD. Parker MIA,WR63,,90,210,163.0,18.9
162,,Andy DaltonA. Dalton CIN,QB25,,154,229,176.6,13.7
163,,Marcus MariotaM. Mariota TEN,QB26,,160,234,176.8,15.4
164,,Peyton BarberP. Barber TB,RB55,,95,316,180.3,40.3
165,,Adrian PetersonA. Peterson WAS,RB56,,110,259,180.5,31.4
166,,Baltimore (BAL)BAL DST,DST2,,143,213,154.4,17.7
167,,Jacksonville (JAC)JAC DST,DST3,,145,208,154.5,11.8
168,,C.J. AndersonC. Anderson DET,RB57,,104,245,179.4,26.0
169,,Taylor GabrielT. Gabriel CHI,WR64,,137,214,175.4,18.3
170,,Minnesota (MIN)MIN DST,DST4,,152,207,161.2,9.1
171,,Dallas GoedertD. Goedert PHI,TE20,,108,246,176.2,24.3
172,,Tyrell WilliamsT. Williams OAK,WR65,,86,230,183.6,38.8
173,,Mike GesickiM. Gesicki MIA,TE21,,121,257,183.8,27.1
174,,Los Angeles (LAR)LAR DST,DST5,,145,205,164.2,11.7
175,,Gerald EverettG. Everett LAR,TE22,,127,264,173.8,28.1
176,,Tre'Quan SmithT. Smith NO,WR66,,107,211,180.9,23.6
177,,Mohamed SanuM. Sanu ATL,WR67,,107,226,182.6,27.3
178,,Marqise LeeM. Lee JAC,WR68,,122,220,183.3,25.6
179,,Houston (HOU)HOU DST,DST6,,152,216,169.7,12.7
180,,Kalen BallageK. Ballage MIA,RB58,,134,258,184.7,24.3
181,,Los Angeles (LAC)LAC DST,DST7,,152,355,172.0,34.9
182,,Greg ZuerleinG. Zuerlein LAR,K1,,163,211,172.6,7.5
183,,Donte MoncriefD. Moncrief PIT,WR69,,82,216,187.1,28.6
184,,Zay JonesZ. Jones BUF,WR70,,107,248,187.6,28.7
185,,Albert WilsonA. Wilson MIA,WR71,,107,240,184.6,27.2
186,,Cleveland (CLE)CLE DST,DST8,,140,209,186.0,15.9
187,,Jaylen SamuelsJ. Samuels PIT,RB59,,69,257,172.2,36.0
188,,Stephen GostkowskiS. Gostkowski FA,K2,,171,230,188.1,10.9
189,,Mike DavisM. Davis CHI,RB60,,76,272,194.6,50.5
190,,Justin TuckerJ. Tucker BAL,K3,,168,213,182.7,8.8
Tier 10,
191,,New Orleans (NO)NO DST,DST9,,165,212,188.0,13.4
192,,Harrison ButkerH. Butker KC,K4,,171,215,188.6,9.0
193,,Giovani BernardG. Bernard CIN,RB61,,134,265,197.7,28.1
194,,David MooreD. Moore SEA,WR72,,111,240,203.7,15.6
195,,Jalen RichardJ. Richard FA,RB62,,93,272,198.9,35.1
196,,Rob GronkowskiR. Gronkowski FA,TE23,,69,163,98.7,19.4
197,,Ka'imi FairbairnK. Fairbairn FA,K5,,171,254,204.1,12.2
198,,Nelson AgholorN. Agholor PHI,WR73,,162,261,210.7,18.5
199,,T.J. YeldonT. Yeldon FA,RB63,,119,282,186.8,29.7
200,,Denver (DEN)DEN DST,DST10,,178,220,201.4,4.1
201,,Cameron BrateC. Brate TB,TE24,,153,325,207.9,41.9
202,,Josh RosenJ. Rosen ARI,QB27,,171,320,224.0,34.7
203,,Buffalo (BUF)BUF DST,DST11,,159,248,209.0,10.9
204,,Eli ManningE. Manning NYG,QB28,,173,275,220.8,27.6
205,,Josh ReynoldsJ. Reynolds LAR,WR74,,191,263,217.8,12.3
206,,Dallas (DAL)DAL DST,DST12,,145,266,212.8,12.1
207,,Mark AndrewsM. Andrews BAL,TE25,,127,291,207.3,40.5
208,,Taywan TaylorT. Taylor TEN,WR75,,184,270,214.8,15.6
209,,Tennessee (TEN)TEN DST,DST13,,164,250,216.3,12.0
210,,Wil LutzW. Lutz NO,K6,,179,218,210.6,10.0
211,,New England (NE)NE DST,DST14,,166,236,216.7,8.1
212,,Equanimeous St. BrownE. St. GB,WR76,,136,262,213.2,17.3
213,,Spencer WareS. Ware FA,RB64,,112,313,193.9,32.8
214,,Josh DoctsonJ. Doctson WAS,WR77,,175,268,220.5,13.9
215,,Doug MartinD. Martin FA,RB65,,119,315,196.4,46.9
216,,Frank GoreF. Gore BUF,RB66,,115,310,222.9,35.5
217,,Randall CobbR. Cobb DAL,WR78,,151,276,218.8,25.7
218,,Mason CrosbyM. Crosby GB,K7,,187,239,221.1,5.9
219,,Nick FolesN. Foles JAC,QB29,,158,327,240.9,58.2
220,,Hayden HurstH. Hurst BAL,TE26,,139,305,222.2,33.5
221,,Seattle (SEA)SEA DST,DST15,,189,248,223.2,7.3
222,,Matt PraterM. Prater DET,K8,,188,238,223.5,6.1
223,,Demaryius ThomasD. Thomas FA,WR79,,129,371,205.3,45.2
224,,Paul RichardsonP. Richardson WAS,WR80,,155,257,219.2,14.2
225,,Chase EdmondsC. Edmonds ARI,RB67,,144,276,225.2,25.9
226,,Pittsburgh (PIT)PIT DST,DST16,,153,279,240.7,23.6
227,,Tyler EifertT. Eifert CIN,TE27,,121,340,226.3,46.9
228,,Jake ElliottJ. Elliott PHI,K9,,190,250,227.5,6.1
229,,Michael CrabtreeM. Crabtree FA,WR81,,137,273,216.2,17.6
230,,Brett MaherB. Maher DAL,K10,,200,272,233.0,13.9
231,,Case KeenumC. Keenum WAS,QB30,,174,320,249.6,26.4
232,,Ian ThomasI. Thomas CAR,TE28,,135,270,231.3,29.9
233,,Alex CollinsA. Collins FA,RB68,,132,325,201.0,51.3
234,,Philadelphia (PHI)PHI DST,DST17,,191,266,232.7,10.0
235,,D.J. CharkD. Chark JAC,WR82,,122,270,228.1,19.3
236,,Ted GinnT. Ginn NO,WR83,,137,333,239.3,34.8
237,,Robbie GouldR. Gould SF,K11,,198,300,241.3,17.8
238,,Malcolm BrownM. Brown LAR,RB69,,134,336,237.6,30.1
239,,Jordan WilkinsJ. Wilkins IND,RB70,,177,288,239.0,22.3
240,,Ricky Seals-JonesR. Seals-Jones ARI,TE29,,142,344,240.1,30.0
Tier 11,
241,,Indianapolis (IND)IND DST,DST18,,152,292,251.5,28.0
242,,Graham GanoG. Gano CAR,K12,,196,253,238.3,9.6
243,,Matt BryantM. Bryant FA,K13,,185,276,227.9,18.8
244,,Adam VinatieriA. Vinatieri IND,K14,,201,309,248.9,18.6
245,,Joe FlaccoJ. Flacco DEN,QB31,,170,316,258.2,37.4
246,,Atlanta (ATL)ATL DST,DST19,,163,303,246.1,25.3
247,,Michael BadgleyM. Badgley LAC,K15,,193,288,246.2,19.7
248,,Carolina (CAR)CAR DST,DST20,,159,295,250.9,17.2
249,,Kansas City (KC)KC DST,DST21,,150,314,255.8,32.2
250,,Willie SneadW. Snead BAL,WR84,,173,276,242.3,18.3
251,,Theo RiddickT. Riddick DET,RB71,,168,312,252.8,30.4
252,,Justin JacksonJ. Jackson LAC,RB72,,193,321,249.4,25.1
253,,Corey ClementC. Clement PHI,RB73,,193,293,250.1,18.3
254,,Keelan ColeK. Cole JAC,WR85,,206,293,247.6,18.7
255,,Wendell SmallwoodW. Smallwood PHI,RB74,,156,321,256.2,33.3
256,,Aldrick RosasA. Rosas NYG,K16,,168,299,264.5,28.2
257,,Chris ConleyC. Conley JAC,WR86,,157,292,252.4,18.5
258,,Chris HoganC. Hogan FA,WR87,,208,288,244.3,17.8
259,,Jake ButtJ. Butt DEN,TE30,,206,319,259.4,22.4
260,,Jason MyersJ. Myers SEA,K17,,169,288,259.6,26.4
261,,John KellyJ. Kelly LAR,RB75,,146,321,255.5,25.7
262,,Arizona (ARI)ARI DST,DST22,,149,317,266.1,27.5
263,,Ryan SuccopR. Succop TEN,K18,,164,291,269.8,26.4
264,,Danny AmendolaD. Amendola DET,WR88,,155,299,262.6,37.7
265,,Nick VannettN. Vannett SEA,TE31,,209,347,264.3,24.6
266,,Cole BeasleyC. Beasley BUF,WR89,,141,306,261.3,20.5
267,,Ryan TannehillR. Tannehill TEN,QB32,,178,352,269.4,33.9
268,,Dan BaileyD. Bailey MIN,K19,,202,298,261.5,17.2
269,,Green Bay (GB)GB DST,DST23,,146,307,278.4,36.5
270,,Rashard HigginsR. Higgins CLE,WR90,,210,368,263.4,29.8
271,,Ryan GrantR. Grant OAK,WR91,,212,369,268.5,26.7
272,,Chris BoswellC. Boswell PIT,K20,,162,300,280.2,24.1
273,,Brandon McManusB. McManus DEN,K21,,166,300,277.9,18.2
274,,Dez BryantD. Bryant FA,WR92,,129,365,255.0,33.5
275,,Devontae BookerD. Booker DEN,RB76,,199,356,279.4,24.0
276,,Cameron MeredithC. Meredith NO,WR93,,229,310,273.3,15.0
277,,Pierre GarconP. Garcon FA,WR94,,220,293,265.8,15.5
278,,Cordarrelle PattersonC. Patterson CHI,WR95,,134,372,279.1,33.0
279,,Detroit (DET)DET DST,DST24,,148,311,286.7,34.3
280,,Breshad PerrimanB. Perriman TB,WR96,,175,371,277.7,27.5
281,,Sebastian JanikowskiS. Janikowski FA,K22,,167,326,284.4,20.4
282,,Jordy NelsonJ. Nelson FA,WR97,,101,294,236.3,19.5
283,,Josh LamboJ. Lambo JAC,K23,,156,319,289.0,26.7
284,,Bilal PowellB. Powell FA,RB77,,156,357,270.8,35.1
285,,Washington (WAS)WAS DST,DST25,,140,329,291.8,42.8
286,,Deon CainD. Cain IND,WR98,,186,311,282.0,21.9
287,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE32,,191,341,269.0,22.7
288,,New York (NYG)NYG DST,DST26,,142,318,294.1,35.7
289,,Jeff WilsonJ. Wilson SF,RB78,,195,355,287.6,23.9
290,,Phillip DorsettP. Dorsett NE,WR99,,155,366,288.7,24.7
291,,Charles ClayC. Clay ARI,TE33,,209,360,276.8,28.5
292,,Jake KumerowJ. Kumerow GB,WR100,,231,370,286.4,27.1
293,,Steven HauschkaS. Hauschka BUF,K24,,157,309,294.3,24.2
294,,J'Mon MooreJ. Moore GB,WR101,,248,297,274.0,12.3
295,,Kelvin BenjaminK. Benjamin FA,WR102,,205,345,270.9,23.7
Tier 12,
296,,Wayne GallmanW. Gallman NYG,RB79,,160,329,290.7,19.4
297,,Rod SmithR. Smith FA,RB80,,237,351,284.6,19.9
298,,Greg JosephG. Joseph CLE,K25,,151,326,288.7,38.6
299,,Cody ParkeyC. Parkey FA,K26,,165,332,294.8,25.3
300,,Luke WillsonL. Willson OAK,TE34,,242,347,282.1,23.0
301,,Daniel CarlsonD. Carlson OAK,K27,,155,326,306.1,30.3
302,,Cairo SantosC. Santos TB,K28,,183,332,306.2,24.8
303,,Kendrick BourneK. Bourne SF,WR103,,240,346,288.6,20.9
304,,Trent TaylorT. Taylor SF,WR104,,253,372,302.0,21.3
305,,Miami (MIA)MIA DST,DST27,,138,343,305.5,42.8
306,,Tampa Bay (TB)TB DST,DST28,,145,347,309.3,24.6
307,,Keith KirkwoodK. Kirkwood NO,WR105,,222,332,299.7,19.4
308,,Mark WaltonM. Walton FA,RB81,,245,360,298.6,22.3
309,,Jermaine KearseJ. Kearse FA,WR106,,262,361,296.4,19.9
310,,Blake BortlesB. Bortles LAR,QB33,,204,338,300.4,21.4
311,,Javorius AllenJ. Allen FA,RB82,,260,358,301.1,20.4
312,,Chester RogersC. Rogers FA,WR107,,261,333,304.7,13.3
313,,Alfred BlueA. Blue JAC,RB83,,238,374,313.3,28.4
314,,LeGarrette BlountL. Blount FA,RB84,,254,330,307.2,14.7
315,,Rishard MatthewsR. Matthews FA,WR108,,269,328,302.0,11.6
316,,Ryan FitzpatrickR. Fitzpatrick MIA,QB34,,150,379,243.3,69.5
317,,Trenton CannonT. Cannon NYJ,RB85,,120,374,316.7,39.0
318,,Ameer AbdullahA. Abdullah MIN,RB86,,195,362,307.7,24.5
319,,Ty MontgomeryT. Montgomery FA,RB87,,255,335,306.5,13.5
320,,Jonnu SmithJ. Smith TEN,TE35,,180,282,261.3,12.4
321,,Chris IvoryC. Ivory FA,RB88,,287,359,315.3,16.1
322,,Teddy BridgewaterT. Bridgewater NO,QB35,,214,338,318.3,15.9
323,,Zach ZennerZ. Zenner DET,RB89,,181,363,321.2,26.4
324,,Laquon TreadwellL. Treadwell MIN,WR109,,269,379,312.0,23.5
325,,Corey GrantC. Grant FA,RB90,,291,353,320.2,12.0
326,,Jason WittenJ. Witten DAL,TE36,,72,324,243.2,66.5
327,,Darren SprolesD. Sproles FA,RB91,,181,342,320.1,15.2
328,,Cameron Artis-PayneC. Artis-Payne CAR,RB92,,262,387,328.2,22.9
329,,Josh JacobsJ. Jacobs FA,RB93,,57,341,224.9,103.0
330,,Jordan MatthewsJ. Matthews SF,WR110,,260,355,306.9,24.5
331,,Trey QuinnT. Quinn WAS,WR111,,113,373,258.2,67.3
332,,Boston ScottB. Scott PHI,RB94,,121,386,330.4,25.6
333,,Marcus MurphyM. Murphy BUF,RB95,,267,382,331.4,20.5
334,,Jeremy HillJ. Hill FA,RB96,,283,382,325.7,20.3
335,,A.J. BrownA. Brown FA,WR112,,33,333,172.2,99.9
336,,Marshawn LynchM. Lynch FA,RB97,,104,360,326.2,21.5
337,,David MontgomeryD. Montgomery FA,RB98,,19,361,180.2,116.0
338,,Blake JarwinB. Jarwin DAL,TE37,,161,319,259.9,32.6
339,,C.J. UzomahC. Uzomah CIN,TE38,,180,344,274.6,33.8
340,,Alfred MorrisA. Morris FA,RB99,,300,379,332.6,13.0
341,,Damien HarrisD. Harris FA,RB100,,71,337,186.6,100.3
342,,Allen HurnsA. Hurns DAL,WR113,,241,340,307.8,16.1
Tier 13,
343,,Jesse JamesJ. James DET,TE39,,180,354,280.0,48.7
344,,N'Keal HarryN. Harry FA,WR114,,48,367,172.0,118.7
345,,Will DisslyW. Dissly SEA,TE40,,191,334,287.4,35.2
346,,Darrel WilliamsD. Williams KC,RB101,,122,359,322.3,22.6
347,,Kyler MurrayK. Murray FA,QB36,,172,338,234.2,72.1
348,,Adam ShaheenA. Shaheen CHI,TE41,,267,354,305.7,30.0
349,,Jacquizz RodgersJ. Rodgers FA,RB102,,281,381,339.3,15.9
350,,D.K. MetcalfD. Metcalf FA,WR115,,141,349,242.0,83.4
351,,Dustin HopkinsD. Hopkins WAS,K29,,250,339,316.3,18.3
352,,New York (NYJ)NYJ DST,DST29,,164,330,269.2,54.8
353,,San Francisco (SF)SF DST,DST30,,208,345,290.7,49.0
354,,Tyler HigbeeT. Higbee LAR,TE42,,232,349,309.6,30.9
355,,Darrell HendersonD. Henderson FA,RB103,,76,84,80.0,4.0
356,,Jordan ThomasJ. Thomas HOU,TE43,,258,344,301.6,29.4
357,,Justin WatsonJ. Watson TB,WR116,,199,350,272.2,55.3
358,,Alex SmithA. Smith WAS,QB37,,209,331,305.6,27.9
359,,Devin SingletaryD. Singletary FA,RB104,,23,190,106.5,83.5
360,,Tyrod TaylorT. Taylor LAC,QB38,,291,381,328.1,26.3
361,,Benny Snell Jr.B. Snell FA,RB105,,85,187,136.0,51.0
362,,Andy IsabellaA. Isabella FA,WR117,,124,369,220.7,106.5
363,,Giorgio TavecchioG. Tavecchio ATL,K30,,217,353,289.0,52.0
364,,Cincinnati (CIN)CIN DST,DST31,,234,347,318.9,23.5
365,,Geoff SwaimG. Swaim JAC,TE44,,209,350,294.2,52.5
366,,Hakeem ButlerH. Butler FA,WR118,,73,233,153.0,80.0
367,,Bryce LoveB. Love FA,RB106,,93,223,158.0,65.0
368,,Parris CampbellP. Campbell FA,WR119,,155,371,241.3,93.4
369,,Marquise BrownM. Brown FA,WR120,,169,372,245.0,90.4
