Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
Tier 2,
1,,Travis KelceT. Kelce KC,12,1,1,1.0,0.0,1.0,0.0
2,,George KittleG. Kittle SF,4,2,4,2.5,0.5,3.0,+1.0
3,,Zach ErtzZ. Ertz PHI,10,2,4,2.6,0.6,2.0,-1.0
Tier 3,
4,,O.J. HowardO. Howard TB,7,2,17,4.8,1.2,4.0,0.0
5,,Hunter HenryH. Henry LAC,12,2,10,5.5,1.0,6.0,+1.0
6,,Evan EngramE. Engram NYG,11,4,12,5.9,1.6,5.0,-1.0
7,,Eric EbronE. Ebron IND,6,5,12,7.9,1.8,7.0,0.0
8,,Jared CookJ. Cook NO,9,4,17,8.5,2.5,8.0,0.0
9,,David NjokuD. Njoku CLE,7,4,18,9.3,2.2,9.0,0.0
Tier 4,
10,,Vance McDonaldV. McDonald PIT,7,6,20,11.8,3.3,10.0,0.0
11,,Delanie WalkerD. Walker TEN,11,6,25,12.0,3.3,13.0,+2.0
12,,Austin HooperA. Hooper ATL,9,7,22,13.0,3.1,11.0,-1.0
13,,Trey BurtonT. Burton CHI,6,7,23,13.3,2.6,15.0,+2.0
14,,Chris Herndon IVC. Herndon NYJ,4,6,20,14.6,3.1,17.0,+3.0
15,,Jack DoyleJ. Doyle IND,6,7,33,15.1,4.5,20.0,+5.0
16,,Jordan ReedJ. Reed WAS,10,8,28,16.6,3.7,22.0,+6.0
Tier 5,
17,,Greg OlsenG. Olsen CAR,7,10,36,17.8,3.8,19.0,+2.0
18,,Kyle RudolphK. Rudolph MIN,12,11,26,18.1,2.7,14.0,-4.0
19,,Jimmy GrahamJ. Graham GB,11,12,30,18.8,3.4,18.0,-1.0
20,,Mark AndrewsM. Andrews BAL,8,9,33,22.6,3.9,24.0,+4.0
21,,Dallas GoedertD. Goedert PHI,10,13,30,22.1,3.7,21.0,0.0
22,,Mike GesickiM. Gesicki MIA,5,13,42,24.3,5.5,26.0,+4.0
23,,T.J. HockensonT. Hockenson DET,5,9,59,22.1,7.7,12.0,-11.0
24,,Noah FantN. Fant DEN,10,8,38,22.6,6.1,16.0,-8.0
25,,Gerald EverettG. Everett LAR,9,20,37,26.0,3.2,28.0,+3.0
26,,Tyler EifertT. Eifert CIN,9,15,38,26.3,4.5,25.0,-1.0
Tier 6,
27,,Cameron BrateC. Brate TB,7,22,48,29.6,5.1,35.0,+8.0
28,,Hayden HurstH. Hurst BAL,8,22,54,29.8,5.3,36.0,+8.0
29,,Ricky Seals-JonesR. Seals-Jones ARI,12,21,67,30.9,7.1,38.0,+9.0
30,,Ian ThomasI. Thomas CAR,7,23,49,32.1,5.7,29.0,-1.0
31,,Nick VannettN. Vannett SEA,11,25,60,34.6,6.8,56.0,+25.0
32,,Jason WittenJ. Witten DAL,8,9,39,30.3,4.9,27.0,-5.0
33,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,,20,107,33.3,15.3,32.0,-1.0
34,,Charles ClayC. Clay ARI,12,31,64,38.3,8.4,50.0,+16.0
Tier 7,
35,,Jake ButtJ. Butt DEN,10,28,55,38.1,7.4,,
36,,Jonnu SmithJ. Smith TEN,11,28,68,40.4,9.7,40.0,+4.0
37,,Irv Smith Jr.I. Smith MIN,12,24,69,39.9,10.5,23.0,-14.0
38,,Will DisslyW. Dissly SEA,11,23,49,35.1,8.3,41.0,+3.0
39,,Luke WillsonL. Willson OAK,6,23,67,43.9,12.0,,
40,,C.J. UzomahC. Uzomah CIN,9,22,56,39.8,9.3,33.0,-7.0
41,,Vernon DavisV. Davis WAS,10,27,63,42.0,9.3,61.0,+20.0
42,,Blake JarwinB. Jarwin DAL,8,27,63,39.3,8.7,44.0,+2.0
43,,Jordan ThomasJ. Thomas HOU,10,25,69,43.5,12.3,51.0,+8.0
44,,Geoff SwaimG. Swaim JAC,10,20,53,37.2,9.9,54.0,+10.0
45,,Jace SternbergerJ. Sternberger GB,11,27,62,41.7,11.3,34.0,-11.0
46,,Benjamin WatsonB. Watson NE,10,26,79,38.9,12.9,47.0,+1.0
47,,Jesse JamesJ. James DET,5,36,54,46.8,4.1,37.0,-10.0
48,,Tyler HigbeeT. Higbee LAR,9,36,56,43.7,5.1,53.0,+5.0
Tier 8,
49,,Adam ShaheenA. Shaheen CHI,6,35,63,48.4,7.9,49.0,0.0
50,,Kahale WarringK. Warring HOU,10,23,74,45.7,11.4,48.0,-2.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Josh OliverJ. Oliver JAC,10,19,80,46.5,16.8,31.0,-20.0
52,,Darren WallerD. Waller OAK,6,21,103,43.5,19.5,30.0,-22.0
53,,Tyler KroftT. Kroft BUF,6,37,71,47.7,8.0,39.0,-14.0
54,,Dawson KnoxD. Knox BUF,6,24,81,50.4,18.0,42.0,-12.0
55,,Jeff HeuermanJ. Heuerman DEN,10,32,65,50.0,5.9,43.0,-12.0
56,,Josh HillJ. Hill NO,9,38,73,58.7,9.3,,
57,,Foster MoreauF. Moreau OAK,6,25,89,57.1,19.7,52.0,-5.0
58,,Matt LaCosseM. LaCosse NE,10,24,79,47.0,20.8,46.0,-12.0
59,,Ed DicksonE. Dickson SEA,11,34,64,54.3,7.4,,
60,,Demetrius HarrisD. Harris CLE,7,41,68,57.0,8.6,,
Tier 9,
61,,James O'ShaughnessyJ. O'Shaughnessy JAC,10,48,73,60.9,6.7,,
62,,Rhett EllisonR. Ellison NYG,11,42,82,55.9,13.0,,
63,,Virgil GreenV. Green LAC,12,49,83,68.0,8.5,,
64,,Jason CroomJ. Croom BUF,6,47,95,65.8,15.4,,
65,,Jordan AkinsJ. Akins HOU,10,48,74,61.0,7.4,,
66,,Xavier GrimbleX. Grimble PIT,7,39,76,61.1,9.5,,
67,,Blake BellB. Bell KC,12,46,69,55.8,7.9,,
68,,Dan ArnoldD. Arnold NO,9,42,90,69.6,15.3,,
69,,Garrett CelekG. Celek SF,4,56,76,69.6,6.9,,
70,,Dwayne AllenD. Allen MIA,5,31,78,59.5,8.6,,
71,,Mo Alie-CoxM. Alie-Cox IND,6,52,81,68.4,8.5,59.0,-12.0
72,,Michael RobertsM. Roberts FA,,25,87,64.3,13.6,55.0,-17.0
73,,Nick BoyleN. Boyle BAL,8,51,78,65.5,7.2,,
74,,Darren FellsD. Fells HOU,10,31,101,58.8,31.3,,
75,,Jordan LeggettJ. Leggett TB,7,60,83,69.8,7.3,,
76,,Logan PaulsenL. Paulsen ATL,9,55,93,70.3,11.8,,
77,,Anthony FirkserA. Firkser TEN,11,46,83,72.0,10.4,,
78,,Maxx WilliamsM. Williams ARI,12,46,82,72.7,6.9,,
79,,Luke StockerL. Stocker ATL,9,43,88,73.5,10.2,,
80,,Dalton SchultzD. Schultz DAL,8,55,86,75.0,5.7,,
81,,Ryan GriffinR. Griffin FA,,40,51,45.7,4.5,,
82,,Jeremy SprinkleJ. Sprinkle WAS,10,58,98,82.1,8.1,,
83,,Jaylen SamuelsJ. Samuels PIT,7,16,23,19.5,3.5,,
84,,Drew SampleD. Sample CIN,9,51,87,74.6,12.4,58.0,-26.0
Tier 10,
85,,Nick O'LearyN. O'Leary MIA,5,68,91,82.3,7.2,,
86,,Scott SimonsonS. Simonson NYG,11,77,95,83.8,6.3,,
87,,Deon YelderD. Yelder KC,12,57,91,79.6,11.7,,
88,,Alize MackA. Mack NO,9,43,105,79.8,27.3,62.0,-26.0
89,,Lee SmithL. Smith BUF,6,31,49,40.0,9.0,,
90,,Seth DeValveS. DeValve CLE,7,61,100,80.8,13.5,,
91,,Jacob HollisterJ. Hollister SEA,11,50,96,81.2,18.2,,
92,,Stephen AndersonS. Anderson NE,10,61,98,77.3,15.8,,
93,,Derek CarrierD. Carrier OAK,6,72,101,87.5,10.7,,
94,,Rico GathersR. Gathers DAL,8,70,91,79.8,9.4,,
95,,Tyler ConklinT. Conklin NE,10,69,106,86.2,14.2,,
96,,Eric SaubertE. Saubert ATL,9,69,92,81.3,8.2,,
97,,Antony AuclairA. Auclair TB,7,72,97,86.6,8.1,,
98,,Kaden SmithK. Smith SF,4,43,99,82.0,22.7,,
99,,Eric TomlinsonE. Tomlinson NYJ,4,68,79,75.0,5.0,,
100,,Zach GentryZ. Gentry PIT,7,80,97,89.2,5.5,63.0,-37.0
101,,Trevon WescoT. Wesco NYJ,4,54,93,77.0,16.7,57.0,-44.0
102,,Clive WalfordC. Walford MIA,5,76,85,79.3,4.0,,
103,,David MorganD. Morgan MIN,12,84,99,91.2,5.9,,
104,,Troy FumagalliT. Fumagalli DEN,10,73,92,85.0,8.5,,
105,,Neal SterlingN. Sterling KC,12,83,102,94.4,6.3,,
106,,Chris ManhertzC. Manhertz CAR,7,84,97,92.3,5.4,,
107,,C.J. ConradC. Conrad NYG,11,51,103,77.0,26.0,,
Tier 11,
108,,Marcedes LewisM. Lewis GB,11,84,104,96.0,7.2,,
109,,Durham SmytheD. Smythe MIA,5,77,84,80.5,3.5,,
110,,Richard RodgersR. Rodgers PHI,10,92,104,96.3,4.9,,
111,,Ross DwelleyR. Dwelley SF,4,88,102,93.0,6.4,,
112,,Daniel BrownD. Brown NYJ,4,79,93,86.0,7.0,,
113,,Ben BrauneckerB. Braunecker CHI,6,94,102,98.0,3.5,,
114,,Isaac NautaI. Nauta DET,5,82,95,88.5,6.5,,
115,,Robert TonyanR. Tonyan GB,11,90,103,98.3,5.0,,
116,,Logan ThomasL. Thomas DET,5,86,92,89.0,3.0,,
117,,Sean CulkinS. Culkin LAC,12,86,100,95.3,6.6,,
118,,MyCole PruittM. Pruitt TEN,11,82,105,96.3,10.2,,
119,,Ryan IzzoR. Izzo MIN,12,96,97,96.5,0.5,,
120,,Levine ToiloloL. Toilolo SF,4,88,106,97.0,9.0,,
121,,Tommy SweeneyT. Sweeney BUF,6,98,99,98.5,0.5,,
