Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
114,,Michael GallupM. Gallup DAL,WR45,8,88,229,121.1,29.5,159.0,+45.0
115,,Lamar JacksonL. Jackson BAL,QB17,8,68,197,121.3,25.3,138.0,+23.0
116,,N'Keal HarryN. Harry NE,WR46,10,33,270,117.1,43.2,100.0,-16.0
117,,Miles SandersM. Sanders PHI,RB41,10,40,289,109.0,45.0,73.0,-44.0
118,,DeSean JacksonD. Jackson PHI,WR47,10,27,243,123.8,24.6,130.0,+12.0
119,,Austin EkelerA. Ekeler LAC,RB42,12,85,185,125.8,19.1,108.0,-11.0
120,,Chris Herndon IVC. Herndon NYJ,TE14,4,69,172,127.0,17.8,145.0,+25.0
121,,Jack DoyleJ. Doyle IND,TE15,6,69,258,128.2,28.8,192.0,+71.0
122,,DaeSean HamiltonD. Hamilton DEN,WR48,10,65,205,128.9,31.8,160.0,+38.0
123,,Mitch TrubiskyM. Trubisky CHI,QB18,6,56,171,129.7,17.2,129.0,+6.0
124,,Matt BreidaM. Breida SF,RB43,4,61,217,131.7,26.5,156.0,+32.0
125,,Ito SmithI. Smith ATL,RB44,9,80,261,135.8,25.2,136.0,+11.0
126,,Josh AllenJ. Allen BUF,QB19,6,95,165,136.4,18.5,148.0,+22.0
127,,James WashingtonJ. Washington PIT,WR49,7,65,261,136.4,38.4,109.0,-18.0
128,,Devin FunchessD. Funchess IND,WR50,6,79,222,136.8,30.5,155.0,+27.0
129,,Emmanuel SandersE. Sanders DEN,WR51,10,74,220,133.7,35.9,114.0,-15.0
130,,Jordan ReedJ. Reed WAS,TE16,10,94,232,138.7,18.7,166.0,+36.0
131,,John BrownJ. Brown BUF,WR52,6,49,206,139.0,23.9,218.0,+87.0
Tier 8,
132,,Robert FosterR. Foster BUF,WR53,6,81,226,140.7,33.9,204.0,+72.0
133,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR54,11,62,270,141.1,30.1,139.0,+6.0
134,,Kenny StillsK. Stills MIA,WR55,5,67,261,141.4,30.5,184.0,+50.0
135,,D'Onta ForemanD. Foreman HOU,RB45,10,89,238,141.9,28.4,118.0,-17.0
136,,Darrell HendersonD. Henderson LAR,RB46,9,31,378,134.2,62.6,78.0,-58.0
137,,Kirk CousinsK. Cousins MIN,QB20,12,103,200,138.6,19.8,131.0,-6.0
138,,Greg OlsenG. Olsen CAR,TE17,7,94,258,143.2,24.2,154.0,+16.0
139,,Tom BradyT. Brady NE,QB21,10,87,178,143.4,17.5,122.0,-17.0
140,,Duke JohnsonD. Johnson CLE,RB47,7,93,190,144.1,21.4,201.0,+61.0
141,,Jimmy GrahamJ. Graham GB,TE18,11,104,245,147.2,25.3,149.0,+8.0
142,,Jimmy GaroppoloJ. Garoppolo SF,QB22,4,91,178,147.6,17.7,146.0,+4.0
143,,Kyle RudolphK. Rudolph MIN,TE19,12,106,258,147.6,22.0,142.0,-1.0
144,,Carlos HydeC. Hyde KC,RB48,12,83,296,150.7,36.3,123.0,-21.0
145,,Kareem HuntK. Hunt CLE,RB49,7,85,237,151.8,32.3,94.0,-51.0
146,,Jamison CrowderJ. Crowder NYJ,WR56,4,97,258,148.8,28.6,203.0,+57.0
147,,Tyrell WilliamsT. Williams OAK,WR57,6,49,242,157.0,37.5,150.0,+3.0
148,,Adrian PetersonA. Peterson WAS,RB50,10,93,237,153.6,31.7,143.0,-5.0
149,,Peyton BarberP. Barber TB,RB51,7,85,329,159.9,43.5,125.0,-24.0
150,,Donte MoncriefD. Moncrief PIT,WR58,7,64,241,161.0,33.7,161.0,+11.0
151,,Marquise GoodwinM. Goodwin SF,WR59,4,99,262,160.9,39.8,207.0,+56.0
152,,D.K. MetcalfD. Metcalf SEA,WR60,11,38,296,158.0,43.4,111.0,-41.0
153,,Adam HumphriesA. Humphries TEN,WR61,11,97,261,161.9,38.7,209.0,+56.0
154,,Chris ThompsonC. Thompson WAS,RB52,10,101,256,162.6,22.3,205.0,+51.0
155,,Kalen BallageK. Ballage MIA,RB53,5,108,264,172.9,26.3,162.0,+7.0
156,,Matthew StaffordM. Stafford DET,QB23,5,114,202,165.9,16.5,173.0,+17.0
157,,Devante ParkerD. Parker MIA,WR62,5,101,219,171.8,27.6,182.0,+25.0
158,,Sam DarnoldS. Darnold NYJ,QB24,4,116,254,168.7,17.9,174.0,+16.0
159,,Chicago (CHI)CHI DST,DST1,6,139,248,143.9,19.9,90.0,-69.0
160,,Jamaal WilliamsJ. Williams GB,RB54,11,110,241,172.9,25.0,183.0,+23.0
161,,Derek CarrD. Carr OAK,QB25,6,114,241,173.0,20.4,176.0,+15.0
162,,Mark AndrewsM. Andrews BAL,TE20,8,108,260,173.7,36.4,189.0,+27.0
163,,Dallas GoedertD. Goedert PHI,TE21,10,121,273,168.6,32.6,198.0,+35.0
164,,Mohamed SanuM. Sanu ATL,WR63,9,107,270,177.1,29.3,208.0,+44.0
165,,Tyreek HillT. Hill KC,WR64,12,16,285,139.8,84.3,48.0,-117.0
166,,Quincy EnunwaQ. Enunwa NYJ,WR65,4,109,247,178.0,29.5,267.0,+101.0
167,,T.J. HockensonT. Hockenson DET,TE22,5,92,319,167.5,41.3,135.0,-32.0
168,,Mecole HardmanM. Hardman KC,WR66,12,55,313,167.6,45.3,115.0,-53.0
Tier 9,
169,,Andy DaltonA. Dalton CIN,QB26,9,131,241,176.9,17.9,234.0,+65.0
170,,C.J. AndersonC. Anderson DET,RB55,5,132,257,177.9,25.6,191.0,+21.0
171,,Albert WilsonA. Wilson MIA,WR67,5,90,271,179.9,36.4,226.0,+55.0
172,,Marqise LeeM. Lee JAC,WR68,10,99,290,185.1,29.4,242.0,+70.0
173,,Jacksonville (JAC)JAC DST,DST2,10,144,247,153.8,17.1,133.0,-40.0
174,,Parris CampbellP. Campbell IND,WR69,6,58,333,178.4,43.0,134.0,-40.0
175,,Mike GesickiM. Gesicki MIA,TE23,5,121,335,182.1,39.3,239.0,+64.0
176,,Mike DavisM. Davis CHI,RB56,6,120,283,186.8,32.3,222.0,+46.0
177,,Noah FantN. Fant DEN,TE24,10,78,305,180.0,44.0,157.0,-20.0
178,,Tre'Quan SmithT. Smith NO,WR70,9,111,261,188.4,27.8,180.0,+2.0
179,,Los Angeles (LAR)LAR DST,DST3,9,145,255,159.5,18.7,124.0,-55.0
180,,Jaylen SamuelsJ. Samuels PIT,RB57,7,71,293,178.8,40.7,127.0,-53.0
181,,Damien HarrisD. Harris NE,RB58,10,51,381,184.2,63.0,137.0,-44.0
182,,Marcus MariotaM. Mariota TEN,QB27,11,125,254,191.3,20.1,217.0,+35.0
183,,Baltimore (BAL)BAL DST,DST4,8,144,249,165.8,24.4,153.0,-30.0
184,,Minnesota (MIN)MIN DST,DST5,12,152,254,167.2,17.9,151.0,-33.0
185,,Kenneth DixonK. Dixon BAL,RB59,8,93,344,190.3,51.6,306.0,+121.0
186,,Rex BurkheadR. Burkhead NE,RB60,10,112,316,180.3,38.1,254.0,+68.0
187,,Elijah McGuireE. McGuire NYJ,RB61,4,98,272,187.9,31.6,268.0,+81.0
188,,Los Angeles (LAC)LAC DST,DST6,12,145,257,169.8,18.6,140.0,-48.0
189,,Taylor GabrielT. Gabriel CHI,WR71,6,147,285,195.9,21.4,278.0,+89.0
190,,David MooreD. Moore SEA,WR72,11,124,263,200.2,27.6,273.0,+83.0
191,,Houston (HOU)HOU DST,DST7,10,152,279,172.6,22.2,164.0,-27.0
192,,Jalen RichardJ. Richard OAK,RB62,6,89,280,188.7,39.7,213.0,+21.0
193,,Antonio CallawayA. Callaway CLE,WR73,7,128,293,199.5,29.7,238.0,+45.0
194,,Greg ZuerleinG. Zuerlein LAR,K1,9,170,249,174.0,13.2,128.0,-66.0
195,,Zay JonesZ. Jones BUF,WR74,6,99,286,200.5,33.8,236.0,+41.0
196,,Giovani BernardG. Bernard CIN,RB63,9,132,310,194.6,32.8,229.0,+33.0
197,,Nick FolesN. Foles JAC,QB28,10,158,274,205.0,23.1,212.0,+15.0
198,,Devin SingletaryD. Singletary BUF,RB64,6,119,324,195.9,45.0,152.0,-46.0
199,,Deebo SamuelD. Samuel SF,WR75,4,86,343,193.8,46.7,178.0,-21.0
200,,Gerald EverettG. Everett LAR,TE25,9,135,282,201.5,32.1,283.0,+83.0
201,,Marquise BrownM. Brown BAL,WR76,8,64,340,195.9,50.2,167.0,-34.0
202,,Cleveland (CLE)CLE DST,DST8,7,152,258,185.1,20.0,172.0,-30.0
203,,Justin TuckerJ. Tucker BAL,K2,8,171,252,184.4,15.0,144.0,-59.0
204,,A.J. BrownA. Brown TEN,WR77,11,73,270,199.3,31.0,221.0,+17.0
205,,Tyler EifertT. Eifert CIN,TE26,9,133,299,208.5,37.2,214.0,+9.0
206,,Harrison ButkerH. Butker KC,K3,12,179,262,187.3,12.3,158.0,-48.0
207,,Stephen GostkowskiS. Gostkowski NE,K4,10,171,261,192.9,13.3,169.0,-38.0
208,,New Orleans (NO)NO DST,DST9,9,152,259,193.5,17.0,175.0,-33.0
209,,Theo RiddickT. Riddick DET,RB65,5,126,337,210.9,37.9,252.0,+43.0
210,,Randall CobbR. Cobb DAL,WR78,8,148,298,214.4,26.1,202.0,-8.0
211,,Justice HillJ. Hill BAL,RB66,8,27,393,211.9,62.2,165.0,-46.0
212,,John RossJ. Ross CIN,WR79,9,124,346,211.1,31.4,282.0,+70.0
213,,Gus EdwardsG. Edwards BAL,RB67,8,112,359,212.3,46.3,237.0,+24.0
Tier 10,
214,,Nelson AgholorN. Agholor PHI,WR80,10,128,301,220.4,23.4,245.0,+31.0
215,,Denver (DEN)DEN DST,DST10,10,165,260,204.3,15.5,170.0,-45.0
216,,Wil LutzW. Lutz NO,K5,9,183,263,204.2,12.3,163.0,-53.0
217,,Andy IsabellaA. Isabella ARI,WR81,12,99,346,215.0,48.2,179.0,-38.0
218,,Ted GinnT. Ginn NO,WR82,9,173,350,231.7,29.3,243.0,+25.0
219,,T.J. YeldonT. Yeldon BUF,RB68,6,134,331,219.8,37.6,249.0,+30.0
220,,Buffalo (BUF)BUF DST,DST11,6,164,314,213.4,21.3,187.0,-33.0
221,,Josh DoctsonJ. Doctson WAS,WR83,10,148,333,229.5,25.5,287.0,+66.0
222,,Chase EdmondsC. Edmonds ARI,RB69,12,149,283,227.4,28.3,257.0,+35.0
223,,New England (NE)NE DST,DST12,10,165,234,211.6,10.7,177.0,-46.0
224,,Dallas (DAL)DAL DST,DST13,8,159,307,215.5,18.5,186.0,-38.0
225,,Frank GoreF. Gore BUF,RB70,6,144,329,228.8,38.9,272.0,+47.0
226,,D.J. CharkD. Chark JAC,WR84,10,81,271,232.2,25.2,284.0,+58.0
227,,Mason CrosbyM. Crosby GB,K6,11,212,264,220.7,9.9,196.0,-31.0
228,,Cameron BrateC. Brate TB,TE27,7,163,342,233.8,33.0,290.0,+62.0
229,,Paul RichardsonP. Richardson WAS,WR85,10,155,339,235.7,28.0,315.0,+86.0
230,,Seattle (SEA)SEA DST,DST14,11,176,278,225.5,14.0,220.0,-10.0
231,,Jake ElliottJ. Elliott PHI,K7,10,204,266,225.8,8.0,194.0,-37.0
232,,Philadelphia (PHI)PHI DST,DST15,10,152,266,227.2,14.9,185.0,-47.0
233,,Pittsburgh (PIT)PIT DST,DST16,7,140,307,233.9,24.3,190.0,-43.0
234,,Ka'imi FairbairnK. Fairbairn HOU,K8,10,190,287,218.5,18.2,171.0,-63.0
235,,Equanimeous St. BrownE. St. GB,WR86,11,138,306,231.8,31.0,294.0,+59.0
236,,Brett MaherB. Maher DAL,K9,8,215,281,229.7,13.0,200.0,-36.0
237,,Hayden HurstH. Hurst BAL,TE28,8,163,325,242.4,30.9,285.0,+48.0
238,,Malcolm BrownM. Brown LAR,RB71,9,143,388,237.7,44.1,219.0,-19.0
239,,Matt PraterM. Prater DET,K10,5,204,309,232.1,16.5,247.0,+8.0
240,,Joe FlaccoJ. Flacco DEN,QB29,10,178,333,251.4,29.8,231.0,-9.0
241,,Ricky Seals-JonesR. Seals-Jones ARI,TE29,12,136,345,242.8,30.0,302.0,+61.0
242,,Robbie GouldR. Gould SF,K11,4,214,288,234.2,12.7,181.0,-61.0
243,,Tennessee (TEN)TEN DST,DST17,11,207,303,231.5,16.9,233.0,-10.0
244,,Willie SneadW. Snead BAL,WR87,8,137,301,241.4,27.6,299.0,+55.0
245,,Josh ReynoldsJ. Reynolds LAR,WR88,9,196,384,246.5,31.8,386.0,+141.0
246,,Trey QuinnT. Quinn WAS,WR89,10,107,379,229.7,52.9,260.0,+14.0
247,,Eli ManningE. Manning NYG,QB30,11,180,326,253.2,23.3,248.0,+1.0
248,,Alexander MattisonA. Mattison MIN,RB72,12,122,364,234.4,54.3,168.0,-80.0
249,,Michael BadgleyM. Badgley LAC,K12,12,215,288,239.4,14.0,199.0,-50.0
250,,Indianapolis (IND)IND DST,DST18,6,159,307,246.0,25.1,193.0,-57.0
251,,Kansas City (KC)KC DST,DST19,12,159,329,248.7,31.9,210.0,-41.0
252,,Justin JacksonJ. Jackson LAC,RB73,12,198,329,252.6,26.8,274.0,+22.0
253,,Adam VinatieriA. Vinatieri IND,K13,6,204,253,242.6,10.8,195.0,-58.0
254,,Demaryius ThomasD. Thomas NE,WR90,10,43,373,242.9,40.8,197.0,-57.0
255,,Ian ThomasI. Thomas CAR,TE30,7,172,360,253.0,32.5,270.0,+15.0
256,,Josh RosenJ. Rosen MIA,QB31,5,182,334,264.0,31.1,259.0,+3.0
257,,Danny AmendolaD. Amendola DET,WR91,5,155,350,254.7,34.7,271.0,+14.0
258,,Keelan ColeK. Cole JAC,WR92,10,96,377,253.3,31.9,289.0,+31.0
259,,Dwayne HaskinsD. Haskins WAS,QB32,10,158,385,266.8,46.3,215.0,-44.0
260,,Cole BeasleyC. Beasley BUF,WR93,6,147,303,259.4,29.0,246.0,-14.0
261,,Jason MyersJ. Myers SEA,K14,11,200,291,254.5,13.9,223.0,-38.0
262,,Ryquell ArmsteadR. Armstead JAC,RB74,10,115,365,246.5,54.7,211.0,-51.0
263,,Hakeem ButlerH. Butler ARI,WR94,12,111,349,249.9,38.9,228.0,-35.0
264,,Phillip DorsettP. Dorsett NE,WR95,10,151,342,266.3,30.6,298.0,+34.0
265,,Taywan TaylorT. Taylor TEN,WR96,11,196,369,257.8,39.3,486.0,+221.0
266,,Aldrick RosasA. Rosas NYG,K15,11,199,330,260.5,20.7,250.0,-16.0
267,,Graham GanoG. Gano CAR,K16,7,218,300,251.6,14.3,332.0,+65.0
268,,Jason WittenJ. Witten DAL,TE31,8,92,325,245.5,44.7,224.0,-44.0
269,,Doug MartinD. Martin OAK,RB75,6,144,364,257.7,42.2,300.0,+31.0
270,,Carolina (CAR)CAR DST,DST20,7,190,345,264.6,25.5,235.0,-35.0
Tier 11,
271,,Corey ClementC. Clement PHI,RB76,10,186,321,265.8,30.0,313.0,+42.0
272,,Josh AdamsJ. Adams PHI,RB77,10,119,359,255.6,43.3,433.0,+161.0
273,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR97,10,97,343,254.7,41.3,258.0,-15.0
274,,Spencer WareS. Ware IND,RB78,6,134,386,261.8,37.4,330.0,+56.0
275,,Green Bay (GB)GB DST,DST21,11,159,318,267.8,33.9,241.0,-34.0
276,,Chris HoganC. Hogan CAR,WR98,7,175,361,272.8,28.3,331.0,+55.0
277,,Jordan WilkinsJ. Wilkins IND,RB79,6,193,382,274.2,35.5,358.0,+81.0
278,,Nick VannettN. Vannett SEA,TE32,11,191,363,271.9,30.8,421.0,+143.0
279,,Dan BaileyD. Bailey MIN,K17,12,233,309,271.5,16.6,240.0,-39.0
280,,Chris BoswellC. Boswell PIT,K18,7,193,308,279.0,18.1,303.0,+23.0
281,,Atlanta (ATL)ATL DST,DST22,9,194,355,272.0,24.4,244.0,-37.0
282,,Chris ConleyC. Conley JAC,WR99,10,204,375,275.8,31.5,297.0,+15.0
283,,Ryan SuccopR. Succop TEN,K19,11,195,302,280.0,16.1,269.0,-14.0
284,,Devontae BookerD. Booker DEN,RB80,10,182,365,277.3,36.6,356.0,+72.0
285,,Charles ClayC. Clay ARI,TE33,12,221,381,282.9,30.3,354.0,+69.0
286,,Arizona (ARI)ARI DST,DST23,12,165,323,289.8,27.3,340.0,+54.0
287,,Benny Snell Jr.B. Snell PIT,RB81,7,93,380,280.6,39.0,230.0,-57.0
288,,Brandon McManusB. McManus DEN,K20,10,197,339,288.8,15.2,344.0,+56.0
289,,Breshad PerrimanB. Perriman TB,WR100,7,190,343,286.6,34.2,375.0,+86.0
290,,Josh LamboJ. Lambo JAC,K21,10,183,344,291.5,21.2,334.0,+44.0
