Rank,WSID,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Josh JacobsJ. Jacobs OAK,RB1,6,,1,17,1.7,1.0
2,,N'Keal HarryN. Harry NE,WR1,10,,1,6,2.6,1.2
3,,David MontgomeryD. Montgomery CHI,RB2,6,,1,14,3.7,2.0
4,,Miles SandersM. Sanders PHI,RB3,10,,1,14,4.5,2.9
5,,A.J. BrownA. Brown TEN,WR2,11,,2,9,5.6,1.7
6,,D.K. MetcalfD. Metcalf SEA,WR3,11,,1,14,6.5,2.9
7,,Marquise BrownM. Brown BAL,WR4,8,,4,16,9.1,2.9
8,,Parris CampbellP. Campbell IND,WR5,6,,6,24,9.2,2.3
9,,T.J. HockensonT. Hockenson DET,TE1,5,,5,18,10.1,2.1
10,,Deebo SamuelD. Samuel SF,WR6,4,,6,17,11.7,2.4
11,,Noah FantN. Fant DEN,TE2,10,,8,19,11.7,2.4
12,,Darrell HendersonD. Henderson LAR,RB4,9,,2,31,12.3,5.5
13,,Kyler MurrayK. Murray ARI,QB1,12,,3,20,13.1,3.9
14,,Mecole HardmanM. Hardman KC,WR7,12,,5,32,14.4,6.4
15,,Damien HarrisD. Harris NE,RB5,10,,5,25,15.4,3.8
16,,Devin SingletaryD. Singletary BUF,RB6,6,,4,23,16.0,5.0
17,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR8,10,,10,23,16.1,3.2
18,,Hakeem ButlerH. Butler ARI,WR9,12,,7,24,16.7,3.5
19,,Justice HillJ. Hill BAL,RB7,8,,9,33,18.4,3.6
20,,Andy IsabellaA. Isabella ARI,WR10,12,,12,38,18.5,4.3
21,,Irv Smith Jr.I. Smith MIN,TE3,12,,16,34,22.5,1.8
22,,Kelvin HarmonK. Harmon WAS,WR11,10,,10,38,25.7,7.3
23,,Dwayne HaskinsD. Haskins WAS,QB2,10,,12,44,26.4,4.4
24,,Miles BoykinM. Boykin BAL,WR12,8,,12,34,26.5,4.0
25,,Terry McLaurinT. McLaurin WAS,WR13,10,,20,34,27.0,3.6
26,,Jace SternbergerJ. Sternberger GB,TE4,11,,18,48,28.5,6.4
27,,Diontae JohnsonD. Johnson PIT,WR14,7,,20,55,28.5,8.5
28,,Alexander MattisonA. Mattison MIN,RB8,12,,17,40,30.9,5.4
29,,Jalen HurdJ. Hurd SF,WR15,4,,19,64,31.0,10.4
30,,Benny Snell Jr.B. Snell PIT,RB9,7,,12,42,31.4,6.2
31,,Bryce LoveB. Love WAS,RB10,10,,18,43,32.2,4.8
32,,Rodney AndersonR. Anderson CIN,RB11,9,,14,44,32.3,5.2
33,,Riley RidleyR. Ridley CHI,WR16,6,,23,50,34.2,6.0
34,,Drew LockD. Lock DEN,QB3,10,,24,46,34.9,6.0
35,,Daniel JonesD. Jones NYG,QB4,11,,26,47,35.9,5.4
36,,Trayveon WilliamsT. Williams CIN,RB12,9,,26,54,37.5,4.8
37,,Ryquell ArmsteadR. Armstead JAC,RB13,10,,21,57,33.7,7.8
38,,Dexter WilliamsD. Williams GB,RB14,11,,21,58,40.4,9.6
39,,Darwin ThompsonD. Thompson KC,RB15,12,,16,54,37.3,8.6
40,,KeeSean JohnsonK. Johnson ARI,WR17,12,,31,57,41.6,6.0
41,,Josh OliverJ. Oliver JAC,TE5,10,,23,51,42.6,8.4
42,,Myles GaskinM. Gaskin MIA,RB16,5,,28,58,46.4,6.3
43,,Emanuel HallE. Hall CHI,WR18,6,,28,65,46.7,8.2
44,,Mike WeberM. Weber DAL,RB17,8,,25,56,44.5,6.8
45,,Gary JenningsG. Jennings SEA,WR19,11,,32,63,43.0,6.6
46,,Dawson KnoxD. Knox BUF,TE6,6,,24,59,43.9,7.5
47,,Travis HomerT. Homer SEA,RB18,11,,35,77,51.8,10.2
48,,Will GrierW. Grier CAR,QB5,7,,32,65,48.9,9.4
49,,Elijah HolyfieldE. Holyfield CAR,RB19,7,,24,72,53.3,9.5
50,,James WilliamsJ. Williams Washington State,RB20,,,32,89,52.4,12.7
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Karan HigdonK. Higdon HOU,RB21,10,,28,65,49.5,10.7
52,,Hunter RenfrowH. Renfrow OAK,WR20,6,,38,69,49.7,8.1
53,,Jordan ScarlettJ. Scarlett CAR,RB22,7,,39,49,45.8,2.4
54,,David SillsD. Sills BUF,WR21,6,,36,78,56.6,8.2
55,,Caleb WilsonC. Wilson ARI,TE7,12,,45,72,58.5,6.3
56,,DaMarkus LodgeD. Lodge TB,WR22,7,,30,72,55.3,9.2
57,,Foster MoreauF. Moreau OAK,TE8,6,,40,64,54.3,7.3
58,,Lil'Jordan HumphreyL. Humphrey NO,WR23,9,,32,81,59.1,11.0
59,,Tony PollardT. Pollard DAL,RB23,8,,31,60,45.0,8.0
60,,Alex BarnesA. Barnes TEN,RB24,11,,36,74,60.7,10.9
61,,Darius SlaytonD. Slayton NYG,WR24,11,,32,59,45.2,7.6
62,,Qadree OllisonQ. Ollison ATL,RB25,9,,34,71,53.1,10.5
63,,Devine OzigboD. Ozigbo NO,RB26,9,,45,61,54.6,5.5
64,,Antoine WesleyA. Wesley BAL,WR25,8,,40,79,61.1,11.5
65,,Kahale WarringK. Warring HOU,TE9,10,,30,54,48.8,4.2
66,,Preston WilliamsP. Williams MIA,WR26,5,,13,71,56.7,14.4
67,,Dillon MitchellD. Mitchell MIN,WR27,12,,42,81,59.4,11.0
68,,Greg DortchG. Dortch NYJ,WR28,4,,46,82,64.9,10.0
69,,Bruce AndersonB. Anderson TB,RB27,7,,39,92,61.7,16.6
70,,Jarrett StidhamJ. Stidham NE,QB6,10,,37,70,58.3,6.9
71,,Kaden SmithK. Smith SF,TE10,4,,43,93,70.8,13.1
72,,Alize MackA. Mack NO,TE11,9,,49,70,62.3,5.2
73,,LJ ScottL. Scott Michigan State,RB28,,,33,92,63.5,14.4
74,,Ryan FinleyR. Finley CIN,QB7,9,,61,80,66.5,6.4
75,,Terry GodwinT. Godwin CAR,WR29,7,,43,95,67.0,17.9
76,,Drew SampleD. Sample CIN,TE12,9,,39,91,73.0,12.9
77,,Damarea CrockettD. Crockett HOU,RB29,10,,34,74,60.3,16.1
78,,Gardner MinshewG. Minshew JAC,QB8,10,,49,84,70.0,12.1
79,,Anthony JohnsonA. Johnson TB,WR30,7,,49,83,70.0,12.8
80,,Trevon WescoT. Wesco NYJ,TE13,4,,53,86,76.0,12.2
81,,Ashton DulinA. Dulin IND,WR31,6,,62,95,76.0,13.3
82,,Isaac NautaI. Nauta DET,TE14,5,,59,84,73.0,10.4
83,,Ty JohnsonT. Johnson DET,RB30,5,,60,80,73.0,8.2
84,,Wes HillsW. Hills ARI,RB31,12,,49,94,64.3,21.0
85,,Stanley Morgan Jr.S. Morgan CIN,WR32,9,,67,76,73.3,3.6
