Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,10,1,8,1.8,1.2,1.0,0.0
2,,Davante AdamsD. Adams GB,11,1,7,2.2,1.3,2.0,0.0
3,,Julio JonesJ. Jones ATL,9,1,14,3.6,1.5,4.0,+1.0
4,,Michael ThomasM. Thomas NO,9,1,16,4.5,1.7,3.0,-1.0
Tier 2,
5,,Odell Beckham Jr.O. Beckham CLE,7,1,13,5.1,1.9,5.0,0.0
6,,JuJu Smith-SchusterJ. Smith-Schuster PIT,7,1,15,6.1,2.0,6.0,0.0
7,,Antonio BrownA. Brown OAK,6,2,15,7.9,1.8,8.0,+1.0
8,,Mike EvansM. Evans TB,7,1,16,8.6,1.6,9.0,+1.0
Tier 3,
9,,Tyreek HillT. Hill KC,12,1,93,10.6,14.3,7.0,-2.0
10,,Keenan AllenK. Allen LAC,12,5,22,10.6,2.1,10.0,0.0
11,,T.Y. HiltonT. Hilton IND,6,3,22,11.1,2.3,12.0,+1.0
12,,Amari CooperA. Cooper DAL,8,4,34,12.9,2.9,13.0,+1.0
13,,Adam ThielenA. Thielen MIN,12,8,20,13.4,2.6,11.0,-2.0
14,,Stefon DiggsS. Diggs MIN,12,7,25,13.8,2.3,14.0,0.0
15,,Julian EdelmanJ. Edelman NE,10,9,30,16.9,3.9,17.0,+2.0
Tier 4,
16,,Brandin CooksB. Cooks LAR,9,9,33,17.0,3.1,16.0,0.0
17,,A.J. GreenA. Green CIN,9,3,42,17.1,7.3,15.0,-2.0
18,,Robert WoodsR. Woods LAR,9,11,51,18.2,5.0,18.0,0.0
19,,Kenny GolladayK. Golladay DET,5,12,43,20.3,4.7,19.0,0.0
20,,Chris GodwinC. Godwin TB,7,11,43,22.3,5.1,21.0,+1.0
21,,Cooper KuppC. Kupp LAR,9,14,42,22.7,4.0,20.0,-1.0
22,,Tyler LockettT. Lockett SEA,11,12,37,23.0,4.6,23.0,+1.0
23,,Alshon JefferyA. Jeffery PHI,10,15,34,24.1,4.2,28.0,+5.0
24,,D.J. MooreD. Moore CAR,7,14,38,25.4,3.9,24.0,0.0
25,,Calvin RidleyC. Ridley ATL,9,11,35,26.1,4.1,22.0,-3.0
Tier 5,
26,,Tyler BoydT. Boyd CIN,9,12,46,26.5,5.2,26.0,0.0
27,,Allen RobinsonA. Robinson CHI,6,15,49,26.8,6.0,29.0,+2.0
28,,Jarvis LandryJ. Landry CLE,7,8,53,28.8,6.4,25.0,-3.0
29,,Robby AndersonR. Anderson NYJ,4,18,44,29.9,5.2,30.0,+1.0
30,,Mike WilliamsM. Williams LAC,12,15,41,30.1,5.4,27.0,-3.0
31,,Sammy WatkinsS. Watkins KC,12,16,46,31.5,6.3,31.0,0.0
32,,Corey DavisC. Davis TEN,11,14,54,32.5,6.4,35.0,+3.0
33,,Dante PettisD. Pettis SF,4,23,56,33.5,5.5,32.0,-1.0
34,,Marvin JonesM. Jones DET,5,24,59,35.8,5.4,37.0,+3.0
35,,Will FullerW. Fuller HOU,10,22,66,35.9,5.6,33.0,-2.0
36,,Christian KirkC. Kirk ARI,12,23,60,35.9,6.5,34.0,-2.0
37,,Sterling ShepardS. Shepard NYG,11,19,53,37.2,5.6,36.0,-1.0
Tier 6,
38,,Larry FitzgeraldL. Fitzgerald ARI,12,20,63,39.7,6.7,39.0,+1.0
39,,Golden TateG. Tate NYG,11,14,64,40.6,8.8,42.0,+3.0
40,,Dede WestbrookD. Westbrook JAC,10,21,62,41.0,7.6,41.0,+1.0
41,,Courtland SuttonC. Sutton DEN,10,11,58,41.1,5.7,38.0,-3.0
42,,Curtis SamuelC. Samuel CAR,7,23,68,41.7,6.5,44.0,+2.0
43,,Keke CouteeK. Coutee HOU,10,28,63,42.4,6.7,45.0,+2.0
44,,Geronimo AllisonG. Allison GB,11,23,71,46.0,7.2,49.0,+5.0
45,,Anthony MillerA. Miller CHI,6,34,78,47.4,6.1,50.0,+5.0
46,,N'Keal HarryN. Harry NE,10,14,83,48.9,10.1,40.0,-6.0
47,,DeSean JacksonD. Jackson PHI,10,41,88,52.1,8.3,51.0,+4.0
