Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,,1,4,1.4,0.8
2,,Davante AdamsD. Adams GB,,1,6,2.3,0.8
3,,Julio JonesJ. Jones ATL,,1,11,3.3,1.1
4,,Michael ThomasM. Thomas NO,,2,9,3.9,1.3
Tier 2,
5,,Odell Beckham Jr.O. Beckham NYG,,3,9,5.6,1.0
6,,Antonio BrownA. Brown PIT,,2,12,5.8,1.5
7,,Tyreek HillT. Hill KC,,4,9,6.3,0.8
8,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,1,12,8.2,1.6
Tier 3,
9,,Mike EvansM. Evans TB,,6,14,9.1,1.1
10,,A.J. GreenA. Green CIN,,6,17,9.5,1.1
11,,T.Y. HiltonT. Hilton IND,,9,14,11.3,1.1
12,,Amari CooperA. Cooper DAL,,9,18,12.1,1.6
13,,Keenan AllenK. Allen LAC,,10,16,13.0,1.2
14,,Adam ThielenA. Thielen MIN,,10,20,14.6,1.6
15,,Stefon DiggsS. Diggs MIN,,10,19,14.8,1.2
16,,Brandin CooksB. Cooks LAR,,12,20,15.6,1.5
Tier 4,
17,,Robert WoodsR. Woods LAR,,13,25,17.0,1.8
18,,Kenny GolladayK. Golladay DET,,13,21,17.6,1.0
19,,Allen RobinsonA. Robinson CHI,,19,36,21.5,4.5
20,,Alshon JefferyA. Jeffery PHI,,17,29,21.6,1.8
21,,Cooper KuppC. Kupp LAR,,16,31,21.9,2.9
22,,Corey DavisC. Davis TEN,,17,32,22.0,3.0
23,,Jarvis LandryJ. Landry CLE,,12,31,23.8,2.4
24,,Julian EdelmanJ. Edelman NE,,16,30,24.4,3.1
25,,Doug BaldwinD. Baldwin SEA,,21,32,24.4,2.6
Tier 5,
26,,Calvin RidleyC. Ridley ATL,,18,37,26.3,3.7
27,,D.J. MooreD. Moore CAR,,20,32,26.6,2.2
28,,Tyler LockettT. Lockett SEA,,24,33,29.0,1.9
29,,Tyler BoydT. Boyd CIN,,20,34,29.0,2.3
30,,Sammy WatkinsS. Watkins KC,,26,38,30.2,3.3
31,,Chris GodwinC. Godwin TB,,21,39,31.6,3.0
32,,Marvin JonesM. Jones DET,,29,44,32.6,3.7
33,,Mike WilliamsM. Williams LAC,,25,39,33.4,2.2
34,,Robby AndersonR. Anderson NYJ,,24,44,34.4,3.3
35,,Will FullerW. Fuller HOU,,31,58,35.5,5.3
36,,Courtland SuttonC. Sutton DEN,,34,41,36.6,1.5
37,,Dante PettisD. Pettis SF,,30,41,37.1,1.4
Tier 6,
38,,Golden TateG. Tate PHI,,26,42,38.0,2.4
39,,Christian KirkC. Kirk ARI,,35,44,39.9,1.9
40,,Sterling ShepardS. Shepard NYG,,37,49,40.6,3.1
41,,Curtis SamuelC. Samuel CAR,,35,50,42.6,2.6
42,,Keke CouteeK. Coutee HOU,,38,56,44.1,3.9
43,,Anthony MillerA. Miller CHI,,39,53,44.2,2.8
44,,Dede WestbrookD. Westbrook JAC,,40,52,45.2,2.8
45,,Michael GallupM. Gallup DAL,,43,49,45.7,1.6
46,,Emmanuel SandersE. Sanders DEN,,22,66,46.7,8.7
47,,Marquise GoodwinM. Goodwin SF,,43,59,47.9,3.4
48,,Robert FosterR. Foster BUF,,38,56,49.3,3.7
49,,Adam HumphriesA. Humphries TB,,42,89,51.5,9.7
50,,John BrownJ. Brown BAL,,45,64,52.6,4.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Geronimo AllisonG. Allison GB,,27,70,52.7,5.9
52,,Larry FitzgeraldL. Fitzgerald ARI,,31,59,49.4,6.2
Tier 7,
53,,Jamison CrowderJ. Crowder WAS,,48,74,54.1,5.4
54,,Antonio CallawayA. Callaway CLE,,52,63,55.8,3.3
55,,Kenny StillsK. Stills MIA,,49,75,57.6,4.5
56,,John RossJ. Ross CIN,,52,81,57.7,7.5
57,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,48,75,58.6,5.0
58,,DaeSean HamiltonD. Hamilton DEN,,34,68,59.3,5.1
59,,Quincy EnunwaQ. Enunwa NYJ,,48,76,61.0,6.7
60,,James WashingtonJ. Washington PIT,,40,71,63.8,4.3
61,,DeSean JacksonD. Jackson TB,,47,85,60.4,6.8
62,,Devante ParkerD. Parker MIA,,55,74,63.3,3.7
63,,Taylor GabrielT. Gabriel CHI,,58,68,63.4,2.4
64,,Zay JonesZ. Jones BUF,,46,82,65.3,5.8
65,,Tre'Quan SmithT. Smith NO,,47,70,66.4,4.9
66,,Albert WilsonA. Wilson MIA,,52,83,66.4,5.1
67,,Marqise LeeM. Lee JAC,,53,76,66.5,4.7
68,,Mohamed SanuM. Sanu ATL,,48,84,67.6,7.5
69,,Devin FunchessD. Funchess CAR,,50,79,67.8,4.9
Tier 8,
70,,Donte MoncriefD. Moncrief JAC,,60,77,71.6,2.2
71,,David MooreD. Moore SEA,,48,81,72.3,6.6
72,,Michael CrabtreeM. Crabtree BAL,,54,84,73.9,4.2
73,,Nelson AgholorN. Agholor PHI,,56,83,74.3,3.8
74,,Equanimeous St. BrownE. St. GB,,62,92,75.5,5.3
75,,Taywan TaylorT. Taylor TEN,,68,89,75.7,3.8
76,,Tyrell WilliamsT. Williams LAC,,51,84,75.8,4.9
77,,Paul RichardsonP. Richardson WAS,,60,85,76.3,4.2
78,,Demaryius ThomasD. Thomas FA,,53,124,70.6,15.2
79,,Josh ReynoldsJ. Reynolds LAR,,72,88,77.9,3.1
80,,Josh DoctsonJ. Doctson WAS,,72,84,79.1,2.7
81,,Randall CobbR. Cobb GB,,79,91,81.9,2.9
82,,D.J. CharkD. Chark JAC,,77,92,82.9,2.9
83,,Jordy NelsonJ. Nelson OAK,,44,96,84.4,3.2
84,,Chris HoganC. Hogan NE,,77,90,85.5,2.4
85,,Willie SneadW. Snead BAL,,74,91,88.0,1.9
86,,Keelan ColeK. Cole JAC,,85,101,88.3,3.7
87,,Chris ConleyC. Conley KC,,81,99,89.6,3.6
88,,Rashard HigginsR. Higgins CLE,,67,119,91.3,10.0
89,,Dez BryantD. Bryant NO,,73,114,88.9,10.2
90,,Ted GinnT. Ginn NO,,54,112,89.3,7.2
91,,Ryan GrantR. Grant IND,,88,123,94.4,8.2
92,,Pierre GarconP. Garcon SF,,84,101,93.0,3.0
Tier 9,
93,,Cole BeasleyC. Beasley DAL,,81,107,96.7,4.0
94,,Kelvin BenjaminK. Benjamin KC,,68,116,93.5,6.3
95,,Cameron MeredithC. Meredith NO,,83,146,99.5,11.5
96,,Danny AmendolaD. Amendola MIA,,94,105,100.3,3.0
97,,Cordarrelle PattersonC. Patterson NE,,92,120,100.4,6.9
98,,Breshad PerrimanB. Perriman CLE,,78,104,98.5,5.7
99,,J'Mon MooreJ. Moore GB,,87,165,100.7,19.1
100,,Jake KumerowJ. Kumerow GB,,76,167,100.9,17.7
101,,Keith KirkwoodK. Kirkwood NO,,80,117,104.2,7.9
102,,Kendrick BourneK. Bourne SF,,85,115,100.1,4.9
103,,Deon CainD. Cain IND,,86,110,100.3,5.8
104,,Phillip DorsettP. Dorsett NE,,97,121,105.5,6.1
105,,Jermaine KearseJ. Kearse NYJ,,96,134,105.6,8.6
106,,Trent TaylorT. Taylor SF,,100,125,106.9,5.3
107,,Chester RogersC. Rogers IND,,101,120,108.1,3.9
