Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Travis KelceT. Kelce KC,,1,2,1.2,0.4
2,,George KittleG. Kittle SF,,1,5,1.9,0.5
3,,Zach ErtzZ. Ertz PHI,,3,7,3.2,0.5
4,,Mark AndrewsM. Andrews BAL,,1,6,4.0,0.6
Tier 2,
5,,Darren WallerD. Waller LV,,3,8,5.1,0.8
6,,Hunter HenryH. Henry LAC,,5,10,6.9,1.1
7,,Evan EngramE. Engram NYG,,4,20,7.3,1.1
8,,Austin HooperA. Hooper CLE,,3,17,8.2,1.7
9,,Tyler HigbeeT. Higbee LAR,,6,12,8.9,1.5
Tier 3,
10,,Jared CookJ. Cook NO,,5,18,10.4,2.4
11,,Noah FantN. Fant DEN,,4,15,11.5,1.3
12,,Dallas GoedertD. Goedert PHI,,8,23,13.1,2.3
13,,Mike GesickiM. Gesicki MIA,,9,20,14.0,1.6
14,,T.J. HockensonT. Hockenson DET,,10,21,14.6,2.1
15,,O.J. HowardO. Howard TB,,9,26,16.2,2.7
16,,Jack DoyleJ. Doyle IND,,13,23,16.5,1.9
17,,Jonnu SmithJ. Smith TEN,,10,23,16.5,3.0
Tier 4,
18,,Ian ThomasI. Thomas CAR,,14,31,19.4,2.3
19,,Eric EbronE. Ebron PIT,,12,34,20.7,1.9
20,,Blake JarwinB. Jarwin DAL,,14,34,22.8,5.8
21,,Greg OlsenG. Olsen SEA,,10,38,23.3,4.1
22,,Chris Herndon IVC. Herndon NYJ,,15,31,23.3,3.2
23,,Irv Smith Jr.I. Smith MIN,,16,29,23.4,2.2
24,,Hayden HurstH. Hurst ATL,,7,29,15.4,5.9
25,,Kyle RudolphK. Rudolph MIN,,18,29,24.3,2.4
Tier 5,
26,,Will DisslyW. Dissly SEA,,15,38,26.2,5.5
27,,Dawson KnoxD. Knox BUF,,18,33,27.1,2.9
28,,David NjokuD. Njoku CLE,,16,37,27.1,4.8
29,,Gerald EverettG. Everett LAR,,20,35,28.1,3.4
30,,Vance McDonaldV. McDonald PIT,,23,39,29.1,3.5
31,,Cameron BrateC. Brate TB,,16,39,30.6,3.7
32,,Jimmy GrahamJ. Graham CHI,,24,39,31.2,3.3
33,,Jacob HollisterJ. Hollister SEA,,26,40,33.3,3.6
Tier 6,
34,,Jordan AkinsJ. Akins HOU,,25,40,34.9,2.4
35,,Delanie WalkerD. Walker FA,,28,39,34.4,3.1
36,,Jace SternbergerJ. Sternberger GB,,22,34,29.0,2.8
37,,Trey BurtonT. Burton CHI,,28,53,35.1,5.5
38,,Tyler EifertT. Eifert JAC,,26,41,35.1,3.2
39,,Darren FellsD. Fells HOU,,25,41,35.7,4.1
40,,Ryan GriffinR. Griffin NYJ,,22,42,37.7,2.5
41,,Jason WittenJ. Witten LV,,28,45,38.2,5.6
42,,Josh OliverJ. Oliver JAC,,32,45,38.8,4.4
43,,C.J. UzomahC. Uzomah CIN,,30,37,33.7,2.9
44,,Mo Alie-CoxM. Alie-Cox IND,,24,44,34.0,8.2
45,,Nick BoyleN. Boyle BAL,,24,34,29.0,5.0
Tier 7,
46,,Brycen HopkinsB. Hopkins FA,,29,49,40.0,8.3
47,,Hunter BryantH. Bryant FA,,30,51,41.3,8.7
48,,Foster MoreauF. Moreau LV,,35,46,40.7,4.5
49,,Kaden SmithK. Smith NYG,,36,54,44.0,6.8

50,,Cole KmetC. Kmet FA,,36,57,45.7,8.7
51,,Adam TrautmanA. Trautman FA,,40,50,44.3,4.2
52,,Albert OkwuegbunamA. Okwuegbunam FA,,44,56,48.3,5.4
Tier 8,
53,,Drew SampleD. Sample CIN,,46,55,50.5,4.5
