Rank,WSID,Quarterbacks (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Patrick MahomesP. Mahomes KC,12,1,5,1.3,0.8,1.0,0.0
2,,Andrew LuckA. Luck IND,6,1,6,2.8,1.1,2.0,0.0
3,,Deshaun WatsonD. Watson HOU,10,1,6,3.0,1.2,4.0,+1.0
4,,Aaron RodgersA. Rodgers GB,11,2,8,3.6,1.2,3.0,-1.0
Tier 2,
5,,Baker MayfieldB. Mayfield CLE,7,1,18,6.4,2.0,5.0,0.0
6,,Matt RyanM. Ryan ATL,9,3,16,7.1,2.7,6.0,0.0
7,,Cam NewtonC. Newton CAR,7,2,21,9.0,2.9,10.0,+3.0
8,,Russell WilsonR. Wilson SEA,11,1,19,9.1,3.5,7.0,-1.0
Tier 3,
9,,Carson WentzC. Wentz PHI,10,3,20,9.7,3.1,9.0,0.0
10,,Drew BreesD. Brees NO,9,5,23,10.7,3.2,8.0,-2.0
11,,Jared GoffJ. Goff LAR,9,4,18,11.6,2.8,11.0,0.0
12,,Jameis WinstonJ. Winston TB,7,3,23,11.8,3.6,15.0,+3.0
13,,Kyler MurrayK. Murray ARI,12,5,25,13.4,4.5,12.0,-1.0
14,,Ben RoethlisbergerB. Roethlisberger PIT,7,7,24,14.3,3.2,13.0,-1.0
15,,Dak PrescottD. Prescott DAL,8,6,22,14.7,3.0,16.0,+1.0
Tier 4,
16,,Philip RiversP. Rivers LAC,12,6,27,16.0,3.1,17.0,+1.0
17,,Lamar JacksonL. Jackson BAL,8,4,29,16.5,4.1,19.0,+2.0
18,,Mitch TrubiskyM. Trubisky CHI,6,5,26,17.5,3.0,18.0,0.0
19,,Kirk CousinsK. Cousins MIN,12,8,25,18.1,3.6,20.0,+1.0
20,,Josh AllenJ. Allen BUF,6,7,27,19.1,3.3,22.0,+2.0
21,,Tom BradyT. Brady NE,10,12,26,19.8,2.1,14.0,-7.0
22,,Jimmy GaroppoloJ. Garoppolo SF,4,8,25,19.9,2.6,21.0,-1.0
23,,Matthew StaffordM. Stafford DET,5,16,28,23.9,2.2,25.0,+2.0
24,,Sam DarnoldS. Darnold NYJ,4,11,30,24.0,2.4,26.0,+2.0
25,,Derek CarrD. Carr OAK,6,19,30,24.5,2.0,23.0,-2.0
26,,Andy DaltonA. Dalton CIN,9,15,31,25.4,2.0,30.0,+4.0
27,,Marcus MariotaM. Mariota TEN,11,15,33,26.8,2.0,28.0,+1.0
Tier 5,
28,,Nick FolesN. Foles JAC,10,16,35,27.4,1.9,24.0,-4.0
29,,Joe FlaccoJ. Flacco DEN,10,26,37,30.1,1.8,31.0,+2.0
30,,Eli ManningE. Manning NYG,11,26,35,30.4,1.4,29.0,-1.0
31,,Dwayne HaskinsD. Haskins WAS,10,23,37,30.9,2.2,27.0,-4.0
32,,Josh RosenJ. Rosen MIA,5,27,35,31.7,1.6,32.0,0.0
33,,Ryan FitzpatrickR. Fitzpatrick MIA,5,26,51,32.7,3.3,34.0,+1.0
34,,Case KeenumC. Keenum WAS,10,30,64,34.2,4.0,35.0,+1.0
35,,Ryan TannehillR. Tannehill TEN,11,29,63,36.3,4.2,40.0,+5.0
Tier 6,
36,,Daniel JonesD. Jones NYG,11,28,55,35.4,3.6,33.0,-3.0
37,,Drew LockD. Lock DEN,10,30,63,37.4,5.3,37.0,0.0
38,,Blake BortlesB. Bortles LAR,9,32,50,38.4,3.2,42.0,+4.0
39,,Teddy BridgewaterT. Bridgewater NO,9,34,56,41.2,5.6,61.0,+22.0
40,,Taysom HillT. Hill NO,9,34,72,39.1,7.6,38.0,-2.0
41,,Will GrierW. Grier CAR,7,29,66,43.1,6.8,115.0,+74.0
42,,Jacoby BrissettJ. Brissett IND,6,36,59,43.2,6.3,125.0,+83.0
43,,Nick MullensN. Mullens SF,4,36,64,43.2,7.3,45.0,+2.0
44,,Tyrod TaylorT. Taylor LAC,12,37,62,44.5,7.1,119.0,+75.0
45,,Robert GriffinR. Griffin BAL,8,35,62,44.0,6.6,49.0,+4.0
Tier 7,
46,,AJ McCarronA. McCarron HOU,10,35,57,48.1,4.1,77.0,+31.0
47,,DeShone KizerD. Kizer GB,11,37,56,48.3,3.4,124.0,+77.0
48,,Colt McCoyC. McCoy WAS,10,37,65,45.8,7.8,84.0,+36.0
49,,Matt BarkleyM. Barkley BUF,6,36,50,46.1,2.8,54.0,+5.0
50,,Nate SudfeldN. Sudfeld PHI,10,40,64,52.6,7.4,99.0,+49.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Ryan FinleyR. Finley CIN,9,35,57,44.4,8.0,123.0,+72.0
52,,Blaine GabbertB. Gabbert TB,7,40,69,52.7,8.6,72.0,+20.0
53,,Chase DanielC. Daniel CHI,6,38,48,45.6,1.4,78.0,+25.0
54,,Brett HundleyB. Hundley ARI,12,33,65,49.8,9.5,69.0,+15.0
55,,Mason RudolphM. Rudolph PIT,7,40,65,51.2,9.3,92.0,+37.0
56,,C.J. BeathardC. Beathard SF,4,35,58,48.4,8.0,43.0,-13.0
