Rank,WSID,Kickers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Greg ZuerleinG. Zuerlein LAR,9,1,3,1.2,0.5,1.0,0.0
2,,Justin TuckerJ. Tucker BAL,8,1,8,2.5,1.1,2.0,0.0
3,,Harrison ButkerH. Butker KC,12,1,6,3.0,1.1,3.0,0.0
4,,Stephen GostkowskiS. Gostkowski NE,10,2,15,4.4,1.3,4.0,0.0
5,,Wil LutzW. Lutz NO,9,2,7,4.7,0.9,5.0,0.0
Tier 2,
6,,Ka'imi FairbairnK. Fairbairn HOU,10,3,22,7.2,3.0,6.0,0.0
7,,Mason CrosbyM. Crosby GB,11,6,13,8.6,2.0,9.0,+2.0
8,,Jake ElliottJ. Elliott PHI,10,5,17,9.5,2.2,10.0,+2.0
9,,Brett MaherB. Maher DAL,8,7,16,10.7,2.4,13.0,+4.0
10,,Michael BadgleyM. Badgley LAC,12,5,19,10.8,3.0,11.0,+1.0
11,,Robbie GouldR. Gould SF,4,5,20,10.8,3.0,7.0,-4.0
Tier 3,
12,,Matt PraterM. Prater DET,5,5,21,12.2,3.7,12.0,0.0
13,,Adam VinatieriA. Vinatieri IND,6,8,21,12.4,2.5,8.0,-5.0
14,,Jason MyersJ. Myers SEA,11,7,24,15.0,3.4,15.0,+1.0
15,,Graham GanoG. Gano CAR,7,10,23,15.8,2.6,19.0,+4.0
16,,Giorgio TavecchioG. Tavecchio ATL,9,5,31,15.5,6.8,14.0,-2.0
17,,Chris BoswellC. Boswell PIT,7,5,22,17.6,2.7,16.0,-1.0
18,,Aldrick RosasA. Rosas NYG,11,14,32,18.6,3.6,18.0,0.0
19,,Ryan SuccopR. Succop TEN,11,14,25,19.3,2.3,21.0,+2.0
Tier 4,
20,,Brandon McManusB. McManus DEN,10,17,25,20.3,1.8,20.0,0.0
21,,Dan BaileyD. Bailey MIN,12,11,31,18.9,4.3,17.0,-4.0
22,,Josh LamboJ. Lambo JAC,10,12,30,22.2,3.1,25.0,+3.0
23,,Greg JosephG. Joseph CLE,7,15,33,22.9,4.3,22.0,-1.0
24,,Steven HauschkaS. Hauschka BUF,6,4,30,24.1,2.5,26.0,+2.0
25,,Daniel CarlsonD. Carlson OAK,6,13,31,25.1,2.9,31.0,+6.0
26,,Cairo SantosC. Santos TB,7,15,34,25.4,3.4,47.0,+21.0
27,,Dustin HopkinsD. Hopkins WAS,10,14,29,26.4,2.6,27.0,0.0
28,,Zane GonzalezZ. Gonzalez ARI,12,16,36,27.4,3.9,37.0,+9.0
Tier 5,
29,,Randy BullockR. Bullock CIN,9,23,35,28.7,2.6,30.0,+1.0
30,,Eddy PineiroE. Pineiro CHI,6,18,35,29.1,3.9,29.0,-1.0
31,,Jason SandersJ. Sanders MIA,5,24,34,30.9,1.8,32.0,+1.0
32,,Matt BryantM. Bryant FA,,7,35,20.1,10.9,35.0,+3.0
33,,Matt GayM. Gay TB,7,12,38,29.0,6.5,28.0,-5.0
34,,Austin SeibertA. Seibert CLE,7,15,37,31.5,4.8,24.0,-10.0
35,,Taylor BertoletT. Bertolet NYJ,4,20,37,31.2,2.9,23.0,-12.0
36,,Chandler CatanzaroC. Catanzaro FA,,18,32,27.7,4.1,40.0,+4.0
37,,Cody ParkeyC. Parkey FA,,22,36,28.3,5.7,34.0,-3.0
38,,Andrew JacasA. Jacas SF,4,26,38,33.5,4.6,,
39,,Elliott FryE. Fry FA,,28,40,35.7,3.0,,
40,,Andrew WellockA. Wellock CAR,7,28,39,34.0,4.5,,
