Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
91,,Tyler ConklinT. Conklin NE,10,56,101,83.4,11.1,94.0,+3.0
92,,Levine ToiloloL. Toilolo SF,4,51,105,79.5,19.5,89.0,-3.0
93,,Ryan GriffinR. Griffin NYJ,4,41,66,53.5,12.5,109.0,+16.0
94,,Lee SmithL. Smith BUF,6,51,99,74.7,19.6,85.0,-9.0
95,,Neal SterlingN. Sterling FA,,83,94,88.0,5.0,59.0,-36.0
96,,Eric TomlinsonE. Tomlinson NYJ,4,75,98,83.3,8.9,104.0,+8.0
97,,Michael RobertsM. Roberts FA,,69,86,75.7,7.4,158.0,+61.0
98,,Rico GathersR. Gathers DAL,8,75,93,84.0,6.7,180.0,+82.0
99,,Antony AuclairA. Auclair TB,7,71,96,90.0,4.4,129.0,+30.0
100,,Zach GentryZ. Gentry PIT,7,80,100,90.4,6.5,83.0,-17.0
101,,Marcedes LewisM. Lewis GB,11,82,103,91.8,7.8,95.0,-6.0
102,,Durham SmytheD. Smythe MIA,5,77,84,81.7,3.3,114.0,+12.0
103,,Clive WalfordC. Walford MIA,5,76,85,82.0,4.2,142.0,+39.0
104,,Chris ManhertzC. Manhertz CAR,7,81,103,92.4,7.4,146.0,+42.0
105,,Alize MackA. Mack NO,9,45,104,82.7,26.7,76.0,-29.0
106,,Derek CarrierD. Carrier OAK,6,72,100,93.0,5.9,106.0,0.0
107,,David MorganD. Morgan MIN,12,85,103,93.4,5.8,87.0,-20.0
108,,Ross DwelleyR. Dwelley SF,4,67,105,86.7,15.5,165.0,+57.0
109,,Caleb WilsonC. Wilson ARI,12,68,86,77.0,9.0,138.0,+29.0
110,,Robert TonyanR. Tonyan GB,11,85,102,96.4,6.2,186.0,+76.0
Tier 10,
111,,MyCole PruittM. Pruitt TEN,11,86,107,96.8,7.4,115.0,+4.0
112,,Ryan IzzoR. Izzo MIN,12,73,96,84.5,11.5,91.0,-21.0
113,,Ben BrauneckerB. Braunecker CHI,6,89,102,96.3,5.4,152.0,+39.0
114,,Richard RodgersR. Rodgers PHI,10,92,105,98.6,4.5,149.0,+35.0
115,,Logan ThomasL. Thomas DET,5,81,92,86.5,5.5,139.0,+24.0
116,,Kaden SmithK. Smith SF,4,90,104,97.8,5.0,108.0,-8.0
117,,Sean CulkinS. Culkin LAC,12,87,100,95.7,6.1,133.0,+16.0
118,,Isaac NautaI. Nauta DET,5,87,94,90.5,3.5,110.0,-8.0
