Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Michael ThomasM. Thomas NO,,1,1,1.0,0.0
2,,DeAndre HopkinsD. Hopkins HOU,,2,7,2.9,1.1
3,,Davante AdamsD. Adams GB,,2,7,3.5,1.2
4,,Tyreek HillT. Hill KC,,2,12,4.0,1.6
Tier 2,
5,,Julio JonesJ. Jones ATL,,2,10,4.6,1.1
6,,Chris GodwinC. Godwin TB,,3,9,5.3,1.0
7,,Mike EvansM. Evans TB,,4,10,6.9,1.0
8,,Amari CooperA. Cooper DAL,,7,16,9.5,2.0
9,,Kenny GolladayK. Golladay DET,,7,17,9.5,2.1
Tier 3,
10,,D.J. MooreD. Moore CAR,,7,23,11.0,1.8
11,,Odell Beckham Jr.O. Beckham CLE,,6,16,11.6,2.3
12,,Allen RobinsonA. Robinson CHI,,8,25,12.5,1.8
13,,Keenan AllenK. Allen LAC,,7,22,14.2,2.8
14,,Courtland SuttonC. Sutton DEN,,10,28,14.7,2.4
15,,A.J. BrownA. Brown TEN,,7,22,15.0,2.5
16,,DeVante ParkerD. Parker MIA,,9,28,16.5,3.7
17,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,7,31,17.2,4.2
18,,Stefon DiggsS. Diggs MIN,,11,29,17.3,2.6
Tier 4,
19,,Cooper KuppC. Kupp LAR,,8,35,18.8,3.8
20,,Robert WoodsR. Woods LAR,,15,35,22.0,2.3
21,,Calvin RidleyC. Ridley ATL,,11,34,22.1,3.6
22,,D.J. CharkD. Chark JAC,,16,33,22.4,2.9
23,,Tyler LockettT. Lockett SEA,,12,33,24.0,3.4
24,,Julian EdelmanJ. Edelman NE,,17,34,24.6,4.0
25,,Adam ThielenA. Thielen MIN,,16,36,24.7,4.1
26,,D.K. MetcalfD. Metcalf SEA,,19,42,26.1,2.8
27,,T.Y. HiltonT. Hilton IND,,17,34,26.1,4.1
28,,Jarvis LandryJ. Landry CLE,,13,39,26.8,3.2
29,,Terry McLaurinT. McLaurin WAS,,15,32,27.7,2.9
Tier 5,
30,,A.J. GreenA. Green CIN,,10,42,29.4,5.7
31,,Deebo SamuelD. Samuel SF,,21,44,31.0,2.7
32,,Michael GallupM. Gallup DAL,,22,38,31.3,3.5
33,,John BrownJ. Brown BUF,,24,51,32.3,3.3
34,,Tyler BoydT. Boyd CIN,,24,42,33.1,3.5
35,,Christian KirkC. Kirk ARI,,22,45,34.0,3.5
36,,Marquise BrownM. Brown BAL,,29,47,37.1,3.3
37,,Sterling ShepardS. Shepard NYG,,34,49,38.3,3.1
38,,Mike WilliamsM. Williams LAC,,35,59,38.6,1.8
39,,Robby AndersonR. Anderson NYJ,,35,50,40.3,2.9
Tier 6,
40,,Alshon JefferyA. Jeffery PHI,,37,64,42.3,3.8
41,,Emmanuel SandersE. Sanders SF,,36,62,42.8,3.4
42,,Marvin JonesM. Jones DET,,30,58,43.0,3.6
43,,Anthony MillerA. Miller CHI,,34,69,43.7,3.6
44,,Will FullerW. Fuller HOU,,30,106,43.8,5.0
45,,Darius SlaytonD. Slayton NYG,,36,61,45.8,5.3
46,,Curtis SamuelC. Samuel CAR,,36,54,46.8,3.5
47,,Preston WilliamsP. Williams MIA,,28,59,48.2,4.5
48,,Brandin CooksB. Cooks LAR,,38,60,48.2,4.9
49,,Diontae JohnsonD. Johnson PIT,,41,57,48.7,3.5
50,,Jamison CrowderJ. Crowder NYJ,,33,60,48.9,4.1
51,,Golden TateG. Tate NYG,,36,60,50.6,3.1
52,,DeSean JacksonD. Jackson PHI,,38,79,54.8,6.5
53,,John RossJ. Ross CIN,,41,67,55.4,4.2
54,,Sammy WatkinsS. Watkins KC,,44,69,55.6,3.1
55,,N'Keal HarryN. Harry NE,,43,73,56.0,5.3
56,,Dede WestbrookD. Westbrook JAC,,41,72,56.3,4.0
57,,Tyrell WilliamsT. Williams LV,,44,71,56.5,3.1
58,,Mecole HardmanM. Hardman KC,,37,75,58.5,4.7
59,,Corey DavisC. Davis TEN,,48,68,59.5,4.1
Tier 7,
60,,Cole BeasleyC. Beasley BUF,,36,77,60.5,3.7
61,,Breshad PerrimanB. Perriman TB,,43,110,61.3,6.5
62,,Hunter RenfrowH. Renfrow LV,,45,82,62.3,5.2
63,,James WashingtonJ. Washington PIT,,47,71,62.6,4.2
64,,Larry FitzgeraldL. Fitzgerald ARI,,43,71,62.8,4.5
65,,Parris CampbellP. Campbell IND,,55,76,65.5,3.6
66,,Kenny StillsK. Stills HOU,,56,74,67.9,3.1
67,,Randall CobbR. Cobb DAL,,62,82,69.3,3.4
68,,Andy IsabellaA. Isabella ARI,,45,77,70.2,3.2
69,,Mohamed SanuM. Sanu NE,,59,115,70.9,10.7
70,,Albert WilsonA. Wilson MIA,,64,101,75.0,6.5
71,,Chris ConleyC. Conley JAC,,57,81,70.9,4.4
72,,Allen LazardA. Lazard GB,,62,85,73.9,5.1
73,,Tre'Quan SmithT. Smith NO,,54,87,75.5,4.7
74,,Danny AmendolaD. Amendola DET,,60,113,77.2,10.9
75,,Taylor GabrielT. Gabriel FA,,63,89,74.5,4.7
76,,Devin FunchessD. Funchess IND,,71,107,80.3,7.9
Tier 8,
77,,Nelson AgholorN. Agholor PHI,,69,106,80.2,6.9
78,,Auden TateA. Tate CIN,,66,91,80.4,4.7
79,,David MooreD. Moore SEA,,77,105,87.8,8.4
80,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,,74,108,89.0,8.3
81,,Kelvin HarmonK. Harmon WAS,,64,127,86.1,11.9
82,,DaeSean HamiltonD. Hamilton DEN,,70,129,87.0,13.5
83,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,80,137,89.0,11.9
84,,Demarcus RobinsonD. Robinson KC,,78,127,93.9,10.1
85,,Miles BoykinM. Boykin BAL,,69,104,89.7,8.0
86,,Jakobi MeyersJ. Meyers NE,,66,96,85.1,4.7
87,,Jalen HurdJ. Hurd SF,,61,109,91.5,6.7
88,,Willie SneadW. Snead BAL,,82,141,91.8,13.1
89,,Antonio BrownA. Brown FA,,21,110,62.3,23.3
90,,Adam HumphriesA. Humphries TEN,,75,100,89.4,5.4
91,,Phillip DorsettP. Dorsett NE,,78,105,90.1,5.0
92,,Keke CouteeK. Coutee HOU,,75,113,90.5,7.6
93,,Demaryius ThomasD. Thomas NYJ,,83,106,90.7,6.4
94,,Zach PascalZ. Pascal IND,,77,99,92.1,5.4
95,,Josh ReynoldsJ. Reynolds LAR,,83,118,95.3,7.4
96,,Keelan ColeK. Cole JAC,,77,109,97.4,4.0
97,,Steven SimsS. Sims WAS,,68,109,92.7,12.3
98,,Geronimo AllisonG. Allison GB,,85,182,102.3,18.7
99,,Russell GageR. Gage ATL,,75,114,97.8,8.5
100,,Greg WardG. Ward PHI,,71,134,93.5,13.3
101,,Ted GinnT. Ginn NO,,94,131,103.6,9.6
102,,Dante PettisD. Pettis SF,,59,133,104.6,9.1
103,,Kendrick BourneK. Bourne SF,,90,130,104.9,6.9
104,,Justin WatsonJ. Watson TB,,81,126,105.2,7.6
105,,Paul Richardson Jr.P. Richardson FA,,94,135,105.7,8.9
106,,Marquise GoodwinM. Goodwin SF,,90,124,108.3,5.3
107,,Zay JonesZ. Jones LV,,93,148,109.8,11.8
108,,Quincy EnunwaQ. Enunwa NYJ,,71,119,107.5,7.4
Tier 9,
109,,KeeSean JohnsonK. Johnson ARI,,77,129,106.6,10.6
110,,Josh GordonJ. Gordon SEA,,65,116,108.3,4.4
111,,Damiere ByrdD. Byrd ARI,,81,187,116.1,27.6
112,,CeeDee LambC. Lamb FA,,44,50,47.5,2.2
113,,Henry Ruggs IIIH. Ruggs FA,,57,65,61.3,2.9
Tier 10,
114,,Tee HigginsT. Higgins FA,,48,74,62.0,9.2
115,,Justin JeffersonJ. Jefferson FA,,51,89,66.8,14.6
