Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
81,,Josh JacobsJ. Jacobs OAK,RB29,6,14,332,67.7,59.8,46.0,-35.0
82,,Tevin ColemanT. Coleman SF,RB30,4,57,115,84.6,12.2,74.0,-8.0
83,,Cam NewtonC. Newton CAR,QB9,7,47,125,86.2,14.9,90.0,+7.0
84,,Christian KirkC. Kirk ARI,WR37,12,49,157,87.5,10.2,93.0,+9.0
85,,Courtland SuttonC. Sutton DEN,WR38,10,58,137,88.2,11.0,88.0,+3.0
86,,David NjokuD. Njoku CLE,TE9,7,15,136,89.2,15.4,79.0,-7.0
87,,Jerick McKinnonJ. McKinnon SF,RB31,4,59,190,92.2,19.3,87.0,0.0
Tier 7,
88,,Keke CouteeK. Coutee HOU,WR39,10,64,147,95.9,14.5,125.0,+37.0
89,,Larry FitzgeraldL. Fitzgerald ARI,WR40,12,48,160,96.4,24.1,107.0,+18.0
90,,Jameis WinstonJ. Winston TB,QB10,7,50,125,97.9,13.4,101.0,+11.0
91,,Dede WestbrookD. Westbrook JAC,WR41,10,52,141,98.3,14.5,110.0,+19.0
92,,LeSean McCoyL. McCoy BUF,RB32,6,59,168,98.8,18.5,98.0,+6.0
93,,Latavius MurrayL. Murray NO,RB33,9,52,146,99.9,19.6,108.0,+15.0
94,,Rashaad PennyR. Penny SEA,RB34,11,60,170,100.9,13.7,82.0,-12.0
95,,Carson WentzC. Wentz PHI,QB11,10,70,150,102.4,12.7,89.0,-6.0
96,,Jared GoffJ. Goff LAR,QB12,9,70,150,103.8,12.4,85.0,-11.0
97,,Jordan HowardJ. Howard PHI,RB35,10,57,187,104.2,23.8,75.0,-22.0
98,,Curtis SamuelC. Samuel CAR,WR42,7,65,151,105.2,16.7,139.0,+41.0
99,,Ben RoethlisbergerB. Roethlisberger PIT,QB13,7,70,168,107.5,15.0,97.0,-2.0
100,,Anthony MillerA. Miller CHI,WR43,6,74,217,109.4,24.3,127.0,+27.0
101,,Dion LewisD. Lewis TEN,RB36,11,79,177,109.9,17.6,122.0,+21.0
102,,David MontgomeryD. Montgomery CHI,RB37,6,23,272,87.1,43.3,71.0,-31.0
103,,Royce FreemanR. Freeman DEN,RB38,10,85,144,112.6,12.9,94.0,-9.0
104,,Delanie WalkerD. Walker TEN,TE10,11,72,246,113.0,19.9,136.0,+32.0
105,,Philip RiversP. Rivers LAC,QB14,12,77,165,115.7,15.7,109.0,+4.0
106,,Austin HooperA. Hooper ATL,TE11,9,69,173,116.3,20.1,100.0,-6.0
107,,Nyheim HinesN. Hines IND,RB39,6,60,177,116.9,19.5,114.0,+7.0
108,,Michael GallupM. Gallup DAL,WR44,8,88,220,120.5,29.5,186.0,+78.0
109,,Dak PrescottD. Prescott DAL,QB15,8,91,174,122.1,14.9,116.0,+7.0
110,,Trey BurtonT. Burton CHI,TE12,6,72,185,122.4,18.7,117.0,+7.0
111,,Emmanuel SandersE. Sanders DEN,WR45,10,43,210,122.6,36.8,99.0,-12.0
112,,Chris Herndon IVC. Herndon NYJ,TE13,4,69,153,123.3,18.7,132.0,+20.0
113,,Vance McDonaldV. McDonald PIT,TE14,7,69,163,123.8,23.3,103.0,-10.0
114,,Geronimo AllisonG. Allison GB,WR46,11,48,240,125.2,39.9,138.0,+24.0
115,,Mitch TrubiskyM. Trubisky CHI,QB16,6,103,182,125.4,16.8,119.0,+4.0
116,,Kyler MurrayK. Murray ARI,QB17,12,68,202,125.7,31.6,134.0,+18.0
117,,Matt BreidaM. Breida SF,RB40,4,51,187,126.0,30.1,129.0,+12.0
118,,Ronald Jones IIR. Jones TB,RB41,7,71,198,126.2,26.9,118.0,0.0
119,,Lamar JacksonL. Jackson BAL,QB18,8,54,197,126.7,23.3,126.0,+7.0
120,,Jack DoyleJ. Doyle IND,TE15,6,69,216,122.6,25.5,191.0,+71.0
Tier 8,
121,,DeSean JacksonD. Jackson PHI,WR47,10,88,242,132.5,27.9,149.0,+28.0
122,,Austin EkelerA. Ekeler LAC,RB42,12,78,195,132.7,25.7,106.0,-16.0
123,,John BrownJ. Brown BUF,WR48,6,94,220,133.1,26.1,164.0,+41.0
124,,James WashingtonJ. Washington PIT,WR49,7,64,205,133.3,33.5,104.0,-20.0
125,,Jordan ReedJ. Reed WAS,TE16,10,72,232,136.2,21.5,159.0,+34.0
126,,Miles SandersM. Sanders PHI,RB43,10,27,289,107.0,51.3,96.0,-30.0
127,,Ito SmithI. Smith ATL,RB44,9,80,186,137.0,26.2,130.0,+3.0
128,,Josh AllenJ. Allen BUF,QB19,6,77,172,137.6,21.9,123.0,-5.0
129,,Tom BradyT. Brady NE,QB20,10,87,176,138.3,18.0,115.0,-14.0
130,,Jimmy GaroppoloJ. Garoppolo SF,QB21,4,103,185,139.4,17.8,113.0,-17.0
131,,Kenny StillsK. Stills MIA,WR50,5,39,240,140.3,28.6,177.0,+46.0
132,,Robert FosterR. Foster BUF,WR51,6,58,261,141.3,39.7,195.0,+63.0
133,,Adam HumphriesA. Humphries TEN,WR52,11,81,247,143.1,37.1,162.0,+29.0
134,,Greg OlsenG. Olsen CAR,TE17,7,92,253,144.7,27.2,175.0,+41.0
135,,Devin FunchessD. Funchess IND,WR53,6,74,206,138.6,33.3,146.0,+11.0
136,,DaeSean HamiltonD. Hamilton DEN,WR54,10,79,286,139.2,39.1,172.0,+36.0
137,,Kirk CousinsK. Cousins MIN,QB22,12,103,199,146.0,19.1,112.0,-25.0
138,,Duke JohnsonD. Johnson CLE,RB45,7,112,195,140.2,22.2,150.0,+12.0
139,,Kyle RudolphK. Rudolph MIN,TE18,12,121,258,148.1,22.6,163.0,+24.0
140,,Carlos HydeC. Hyde KC,RB46,12,66,238,148.1,37.3,121.0,-19.0
141,,D'Onta ForemanD. Foreman HOU,RB47,10,104,217,148.8,27.0,128.0,-13.0
142,,Jamison CrowderJ. Crowder NYJ,WR55,4,88,206,138.0,25.8,181.0,+39.0
143,,Marquise GoodwinM. Goodwin SF,WR56,4,90,269,151.8,41.3,183.0,+40.0
144,,Jimmy GrahamJ. Graham GB,TE19,11,108,232,152.8,23.8,187.0,+43.0
145,,Kareem HuntK. Hunt CLE,RB48,7,98,321,151.1,40.7,80.0,-65.0
146,,N'Keal HarryN. Harry NE,WR57,10,37,328,135.4,57.6,102.0,-44.0
147,,Adrian PetersonA. Peterson WAS,RB49,10,89,237,164.3,30.9,143.0,-4.0
148,,Peyton BarberP. Barber TB,RB50,7,75,296,164.9,41.7,147.0,-1.0
149,,Tyrell WilliamsT. Williams OAK,WR58,6,74,263,162.0,44.9,145.0,-4.0
150,,Chicago (CHI)CHI DST,DST1,6,122,199,142.2,10.0,155.0,+5.0
151,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR59,11,107,243,163.8,31.6,168.0,+17.0
152,,Derek CarrD. Carr OAK,QB23,6,116,241,169.9,22.0,141.0,-11.0
153,,Chris ThompsonC. Thompson WAS,RB51,10,84,257,158.1,26.8,180.0,+27.0
154,,Sam DarnoldS. Darnold NYJ,QB24,4,124,256,164.9,18.2,154.0,0.0
155,,Jamaal WilliamsJ. Williams GB,RB52,11,100,217,166.4,23.3,157.0,+2.0
Tier 9,
156,,Donte MoncriefD. Moncrief PIT,WR60,7,81,243,170.6,36.1,174.0,+18.0
157,,Matthew StaffordM. Stafford DET,QB25,5,131,202,170.7,13.3,144.0,-13.0
158,,Jacksonville (JAC)JAC DST,DST2,10,125,165,149.6,6.5,178.0,+20.0
159,,C.J. AndersonC. Anderson DET,RB53,5,119,227,175.8,25.5,190.0,+31.0
160,,Quincy EnunwaQ. Enunwa NYJ,WR61,4,101,247,176.6,29.3,249.0,+89.0
161,,Mohamed SanuM. Sanu ATL,WR62,9,109,285,176.7,35.1,227.0,+66.0
162,,Devante ParkerD. Parker MIA,WR63,5,99,216,170.9,28.2,230.0,+68.0
163,,Andy DaltonA. Dalton CIN,QB26,9,127,229,182.8,18.9,189.0,+26.0
164,,Rex BurkheadR. Burkhead NE,RB54,10,104,280,161.1,40.4,253.0,+89.0
165,,D.K. MetcalfD. Metcalf SEA,WR64,11,62,301,177.4,56.3,105.0,-60.0
166,,Kalen BallageK. Ballage MIA,RB55,5,108,272,183.1,27.8,153.0,-13.0
167,,Kenneth DixonK. Dixon BAL,RB56,8,93,347,172.0,61.4,247.0,+80.0
168,,Los Angeles (LAR)LAR DST,DST3,9,123,200,159.6,10.3,176.0,+8.0
169,,Marqise LeeM. Lee JAC,WR65,10,60,262,179.4,34.8,219.0,+50.0
170,,Parris CampbellP. Campbell IND,WR66,6,81,346,173.7,55.3,131.0,-39.0
171,,Mike GesickiM. Gesicki MIA,TE20,5,94,267,179.8,31.8,228.0,+57.0
172,,Minnesota (MIN)MIN DST,DST4,12,128,201,161.9,10.4,196.0,+24.0
173,,Mike DavisM. Davis CHI,RB57,6,104,257,186.8,38.9,152.0,-21.0
174,,Tre'Quan SmithT. Smith NO,WR67,9,99,236,187.3,28.1,171.0,-3.0
175,,Baltimore (BAL)BAL DST,DST5,8,140,230,163.6,22.6,182.0,+7.0
176,,T.J. HockensonT. Hockenson DET,TE21,5,94,273,164.5,43.8,137.0,-39.0
177,,Taylor GabrielT. Gabriel CHI,WR68,6,129,226,184.2,22.1,259.0,+82.0
178,,Mecole HardmanM. Hardman KC,WR69,12,55,313,165.9,57.9,111.0,-67.0
179,,Houston (HOU)HOU DST,DST6,10,130,213,169.5,13.2,194.0,+15.0
180,,Marcus MariotaM. Mariota TEN,QB27,11,141,275,194.8,23.8,192.0,+12.0
181,,Noah FantN. Fant DEN,TE22,10,92,282,177.8,46.9,142.0,-39.0
182,,Giovani BernardG. Bernard CIN,RB58,9,130,272,185.7,27.5,234.0,+52.0
183,,Dallas GoedertD. Goedert PHI,TE23,10,133,255,180.9,32.5,185.0,+2.0
184,,Albert WilsonA. Wilson MIA,WR70,5,107,271,187.9,37.5,200.0,+16.0
185,,Cleveland (CLE)CLE DST,DST7,7,146,230,177.3,17.0,199.0,+14.0
186,,Greg ZuerleinG. Zuerlein LAR,K1,9,134,179,171.7,2.3,133.0,-53.0
187,,Elijah McGuireE. McGuire NYJ,RB59,4,93,289,184.5,47.8,246.0,+59.0
188,,Darrell HendersonD. Henderson LAR,RB60,9,93,374,172.5,70.5,120.0,-68.0
189,,Los Angeles (LAC)LAC DST,DST8,12,131,248,173.3,19.7,188.0,-1.0
190,,Jaylen SamuelsJ. Samuels PIT,RB61,7,104,293,180.5,41.6,124.0,-66.0
191,,Zay JonesZ. Jones BUF,WR71,6,101,295,202.5,28.5,193.0,+2.0
192,,Mark AndrewsM. Andrews BAL,TE24,8,135,294,198.6,39.5,211.0,+19.0
193,,Antonio CallawayA. Callaway CLE,WR72,7,128,263,193.8,29.5,206.0,+13.0
194,,A.J. BrownA. Brown TEN,WR73,11,111,298,199.7,39.1,160.0,-34.0
195,,Gerald EverettG. Everett LAR,TE25,9,139,282,188.5,29.7,278.0,+83.0
196,,Nick FolesN. Foles JAC,QB28,10,162,275,210.9,30.7,173.0,-23.0
197,,Justin TuckerJ. Tucker BAL,K2,8,139,215,183.0,9.9,140.0,-57.0
198,,Stephen GostkowskiS. Gostkowski NE,K3,10,145,218,189.3,9.7,169.0,-29.0
199,,Jalen RichardJ. Richard OAK,RB62,6,100,277,189.5,47.1,197.0,-2.0
200,,Gus EdwardsG. Edwards BAL,RB63,8,111,283,190.8,47.7,214.0,+14.0
201,,New Orleans (NO)NO DST,DST9,9,136,219,192.4,14.2,221.0,+20.0
202,,Harrison ButkerH. Butker KC,K4,12,138,204,186.6,6.3,156.0,-46.0
Tier 10,
203,,David MooreD. Moore SEA,WR74,11,137,262,205.0,29.1,290.0,+87.0
204,,Denver (DEN)DEN DST,DST10,10,132,244,201.7,14.2,212.0,+8.0
205,,Marquise BrownM. Brown BAL,WR75,8,96,349,196.6,58.1,158.0,-47.0
206,,Randall CobbR. Cobb DAL,WR76,8,137,270,209.5,30.4,282.0,+76.0
207,,John RossJ. Ross CIN,WR77,9,124,328,198.7,38.0,265.0,+58.0
208,,Deebo SamuelD. Samuel SF,WR78,4,107,332,195.0,51.5,148.0,-60.0
209,,Austin Seferian-JenkinsA. Seferian-Jenkins NE,TE26,10,127,344,207.5,54.4,184.0,-25.0
210,,Buffalo (BUF)BUF DST,DST11,6,164,304,208.0,22.7,257.0,+47.0
211,,Wil LutzW. Lutz NO,K5,9,140,249,204.6,13.1,165.0,-46.0
212,,Tyler EifertT. Eifert CIN,TE27,9,133,273,215.8,36.9,201.0,-11.0
213,,New England (NE)NE DST,DST12,10,148,238,212.0,15.5,220.0,+7.0
214,,Dallas (DAL)DAL DST,DST13,8,159,250,216.7,16.3,217.0,+3.0
215,,Nelson AgholorN. Agholor PHI,WR79,10,182,298,222.1,21.1,226.0,+11.0
216,,Frank GoreF. Gore BUF,RB64,6,130,357,222.5,46.6,293.0,+77.0
217,,T.J. YeldonT. Yeldon BUF,RB65,6,120,280,201.5,30.4,198.0,-19.0
218,,Theo RiddickT. Riddick DET,RB66,5,83,312,215.8,45.6,279.0,+61.0
219,,Seattle (SEA)SEA DST,DST14,11,158,318,221.9,20.6,269.0,+50.0
220,,Pittsburgh (PIT)PIT DST,DST15,7,143,279,232.9,21.1,322.0,+102.0
221,,Cameron BrateC. Brate TB,TE28,7,173,346,229.2,38.4,244.0,+23.0
222,,Philadelphia (PHI)PHI DST,DST16,10,152,266,225.8,19.0,231.0,+9.0
223,,Demaryius ThomasD. Thomas NE,WR80,10,113,375,226.7,49.9,232.0,+9.0
224,,Mason CrosbyM. Crosby GB,K6,11,159,252,221.6,9.1,216.0,-8.0
225,,Devin SingletaryD. Singletary BUF,RB67,6,123,356,210.8,59.3,135.0,-90.0
226,,Josh DoctsonJ. Doctson WAS,WR81,10,158,295,227.8,25.0,288.0,+62.0
227,,Andy IsabellaA. Isabella ARI,WR82,12,90,348,217.7,58.2,166.0,-61.0
228,,D.J. CharkD. Chark JAC,WR83,10,137,270,228.3,21.8,310.0,+82.0
229,,Equanimeous St. BrownE. St. GB,WR84,11,113,304,224.7,32.0,294.0,+65.0
230,,Ted GinnT. Ginn NO,WR85,9,152,370,235.0,37.3,266.0,+36.0
231,,Tennessee (TEN)TEN DST,DST17,11,156,306,231.1,18.8,305.0,+74.0
232,,Jake ElliottJ. Elliott PHI,K7,10,153,239,226.5,5.0,208.0,-24.0
233,,Matt PraterM. Prater DET,K8,5,157,300,227.6,18.8,241.0,+8.0
234,,Brett MaherB. Maher DAL,K9,8,164,251,228.8,11.5,229.0,-5.0
235,,Joe FlaccoJ. Flacco DEN,QB29,10,160,333,250.7,32.5,213.0,-22.0
236,,Josh RosenJ. Rosen MIA,QB30,5,125,338,246.9,40.9,202.0,-34.0
237,,Hayden HurstH. Hurst BAL,TE29,8,153,373,234.7,42.1,262.0,+25.0
238,,Tyreek HillT. Hill KC,WR86,12,20,285,158.3,84.0,63.0,-175.0
239,,Ka'imi FairbairnK. Fairbairn FA,K10,,149,327,221.0,28.9,167.0,-72.0
240,,Damien HarrisD. Harris NE,RB68,10,112,382,221.1,64.8,151.0,-89.0
241,,Chase EdmondsC. Edmonds ARI,RB69,12,149,289,229.3,31.8,270.0,+29.0
242,,Jay AjayiJ. Ajayi FA,RB70,,100,326,206.1,59.7,250.0,+8.0
243,,Paul RichardsonP. Richardson WAS,WR87,10,138,286,235.3,29.7,302.0,+59.0
244,,Robbie GouldR. Gould SF,K11,4,152,300,235.5,15.2,207.0,-37.0
245,,Michael BadgleyM. Badgley LAC,K12,12,155,281,236.2,14.9,280.0,+35.0
246,,Josh ReynoldsJ. Reynolds LAR,WR88,9,203,381,239.3,39.2,320.0,+74.0
247,,Indianapolis (IND)IND DST,DST18,6,180,307,248.5,24.9,248.0,+1.0
248,,Eli ManningE. Manning NYG,QB31,11,169,334,250.1,29.5,203.0,-45.0
249,,Kansas City (KC)KC DST,DST19,12,142,344,251.8,37.4,256.0,+7.0
250,,Adam VinatieriA. Vinatieri IND,K13,6,165,309,243.6,16.3,258.0,+8.0
251,,Willie SneadW. Snead BAL,WR89,8,178,293,244.1,26.7,284.0,+33.0
252,,Malcolm BrownM. Brown LAR,RB71,9,132,378,241.3,46.3,204.0,-48.0
253,,Carolina (CAR)CAR DST,DST20,7,179,314,255.1,20.6,378.0,+125.0
254,,Justice HillJ. Hill BAL,RB72,8,76,379,232.9,72.6,161.0,-93.0
Tier 11,
255,,Ian ThomasI. Thomas CAR,TE30,7,173,356,248.4,35.0,223.0,-32.0
256,,Ricky Seals-JonesR. Seals-Jones ARI,TE31,12,139,346,249.2,25.8,327.0,+71.0
257,,Trey QuinnT. Quinn WAS,WR90,10,128,296,230.4,51.0,287.0,+30.0
258,,Taywan TaylorT. Taylor TEN,WR91,11,205,358,241.1,36.8,348.0,+90.0
259,,Aldrick RosasA. Rosas NYG,K14,11,166,292,250.5,22.0,254.0,-5.0
260,,Jason MyersJ. Myers SEA,K15,11,162,353,255.5,26.5,225.0,-35.0
261,,Danny AmendolaD. Amendola DET,WR92,5,157,337,256.5,40.4,333.0,+72.0
262,,Josh AdamsJ. Adams PHI,RB73,10,119,362,238.2,57.6,330.0,+68.0
263,,Graham GanoG. Gano CAR,K16,7,215,299,250.5,15.2,,
264,,Doug MartinD. Martin OAK,RB74,6,144,329,246.3,49.3,285.0,+21.0
265,,Dwayne HaskinsD. Haskins WAS,QB32,10,172,354,256.7,48.2,209.0,-56.0
266,,Chris BoswellC. Boswell PIT,K17,7,174,300,271.1,23.6,,
267,,Corey ClementC. Clement PHI,RB75,10,188,327,260.0,32.4,337.0,+70.0
268,,Cole BeasleyC. Beasley BUF,WR93,6,155,328,261.4,33.2,296.0,+28.0
269,,Hakeem ButlerH. Butler ARI,WR94,12,155,311,242.8,44.8,170.0,-99.0
270,,Spencer WareS. Ware IND,RB76,6,134,317,237.2,44.2,263.0,-7.0
271,,Atlanta (ATL)ATL DST,DST21,9,176,308,266.8,26.7,344.0,+73.0
272,,Keelan ColeK. Cole JAC,WR95,10,153,349,263.1,23.7,291.0,+19.0
273,,Doug BaldwinD. Baldwin FA,WR96,,50,263,141.1,57.5,242.0,-31.0
274,,Phillip DorsettP. Dorsett NE,WR97,10,148,367,269.6,43.9,299.0,+25.0
275,,Alexander MattisonA. Mattison MIN,RB77,12,134,327,234.5,61.5,179.0,-96.0
276,,Dan BaileyD. Bailey MIN,K18,12,233,302,272.4,19.4,268.0,-8.0
277,,Ryan SuccopR. Succop TEN,K19,11,170,298,272.5,24.3,390.0,+113.0
278,,Jordan WilkinsJ. Wilkins IND,RB78,6,199,321,261.4,26.5,380.0,+102.0
279,,Chris ConleyC. Conley JAC,WR98,10,208,370,266.1,26.4,367.0,+88.0
280,,Justin JacksonJ. Jackson LAC,RB79,12,193,357,266.2,27.2,312.0,+32.0
281,,Green Bay (GB)GB DST,DST22,11,157,307,271.9,35.5,318.0,+37.0
282,,Arizona (ARI)ARI DST,DST23,12,154,346,279.2,35.3,,
283,,Nick VannettN. Vannett SEA,TE32,11,180,345,272.0,31.2,352.0,+69.0
284,,Chris HoganC. Hogan CAR,WR99,7,160,343,272.4,26.1,315.0,+31.0
285,,Ryquell ArmsteadR. Armstead JAC,RB80,10,130,385,247.7,62.3,239.0,-46.0
286,,Jason WittenJ. Witten DAL,TE33,8,139,342,248.3,48.7,255.0,-31.0
287,,Brandon McManusB. McManus DEN,K20,10,186,308,285.9,14.5,391.0,+104.0
288,,Devontae BookerD. Booker DEN,RB81,10,168,381,282.6,34.1,281.0,-7.0
289,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR100,10,155,372,259.4,48.2,236.0,-53.0
290,,Josh LamboJ. Lambo JAC,K21,10,176,345,288.8,25.9,,
