Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,3,1.6,0.8,1.0,0.0
2,,Christian McCaffreyC. McCaffrey CAR,7,1,6,2.4,0.9,2.0,0.0
3,,Alvin KamaraA. Kamara NO,9,1,6,3.0,1.1,4.0,+1.0
4,,Ezekiel ElliottE. Elliott DAL,8,1,20,3.5,1.5,3.0,-1.0
Tier 2,
5,,David JohnsonD. Johnson ARI,12,3,15,5.4,1.3,5.0,0.0
6,,James ConnerJ. Conner PIT,7,4,16,7.7,1.9,7.0,+1.0
7,,Le'Veon BellL. Bell NYJ,4,5,18,7.9,2.3,6.0,-1.0
8,,Joe MixonJ. Mixon CIN,9,5,15,9.0,2.2,9.0,+1.0
9,,Dalvin CookD. Cook MIN,12,6,18,10.6,2.4,11.0,+2.0
Tier 3,
10,,Nick ChubbN. Chubb CLE,7,6,27,10.8,3.4,12.0,+2.0
11,,Todd GurleyT. Gurley LAR,9,5,21,11.0,3.6,8.0,-3.0
12,,Damien WilliamsD. Williams KC,12,4,23,12.5,3.8,13.0,+1.0
13,,Melvin GordonM. Gordon LAC,12,2,30,12.8,5.0,10.0,-3.0
14,,Kerryon JohnsonK. Johnson DET,5,9,25,15.3,3.3,15.0,+1.0
15,,Devonta FreemanD. Freeman ATL,9,8,24,15.8,3.2,17.0,+2.0
16,,Marlon MackM. Mack IND,6,11,25,15.9,2.9,19.0,+3.0
17,,Leonard FournetteL. Fournette JAC,10,10,23,16.4,3.2,14.0,-3.0
18,,Aaron JonesA. Jones GB,11,9,30,16.5,4.1,16.0,-2.0
Tier 4,
19,,Josh JacobsJ. Jacobs OAK,6,11,31,19.9,4.6,18.0,-1.0
20,,Derrick HenryD. Henry TEN,11,10,29,20.9,3.4,20.0,0.0
21,,Mark IngramM. Ingram BAL,8,12,32,23.1,3.9,22.0,+1.0
22,,James WhiteJ. White NE,10,14,38,23.3,4.3,25.0,+3.0
23,,Chris CarsonC. Carson SEA,11,15,36,24.3,3.7,27.0,+4.0
24,,David MontgomeryD. Montgomery CHI,6,4,42,24.6,6.5,24.0,0.0
25,,Tarik CohenT. Cohen CHI,6,16,34,25.7,4.0,26.0,+1.0
26,,Phillip LindsayP. Lindsay DEN,10,17,34,25.8,3.3,21.0,-5.0
27,,Kenyan DrakeK. Drake MIA,5,10,34,25.8,4.3,28.0,+1.0
28,,Sony MichelS. Michel NE,10,10,36,26.1,4.2,23.0,-5.0
29,,Lamar MillerL. Miller HOU,10,15,40,27.8,3.8,31.0,+2.0
30,,Tevin ColemanT. Coleman SF,4,18,45,28.6,4.1,30.0,0.0
Tier 5,
31,,Latavius MurrayL. Murray NO,9,16,41,33.2,3.7,37.0,+6.0
32,,Rashaad PennyR. Penny SEA,11,25,50,34.0,3.5,32.0,0.0
33,,Miles SandersM. Sanders PHI,10,12,72,34.4,8.8,33.0,0.0
34,,Derrius GuiceD. Guice WAS,10,24,46,35.0,4.9,29.0,-5.0
35,,Austin EkelerA. Ekeler LAC,12,28,46,36.2,5.3,35.0,0.0
36,,Royce FreemanR. Freeman DEN,10,28,47,37.9,3.5,41.0,+5.0
37,,Darrell HendersonD. Henderson LAR,9,14,104,39.1,10.8,36.0,-1.0
38,,Jordan HowardJ. Howard PHI,10,28,65,40.0,6.0,34.0,-4.0
39,,Dion LewisD. Lewis TEN,11,30,66,41.9,6.6,48.0,+9.0
40,,LeSean McCoyL. McCoy BUF,6,27,57,42.1,6.6,39.0,-1.0
41,,Ronald Jones IIR. Jones TB,7,28,70,42.7,6.8,40.0,-1.0
Tier 6,
42,,Nyheim HinesN. Hines IND,6,28,61,43.0,6.2,43.0,+1.0
43,,Matt BreidaM. Breida SF,4,35,63,46.2,5.8,53.0,+10.0
44,,Jerick McKinnonJ. McKinnon SF,4,22,64,46.7,8.6,42.0,-2.0
45,,Kalen BallageK. Ballage MIA,5,27,65,47.4,6.6,50.0,+5.0
46,,Peyton BarberP. Barber TB,7,31,68,47.5,8.2,45.0,-1.0
47,,Adrian PetersonA. Peterson WAS,10,32,73,47.6,7.9,51.0,+4.0
48,,Ito SmithI. Smith ATL,9,31,81,50.8,8.5,52.0,+4.0
49,,Damien HarrisD. Harris NE,10,31,85,51.5,11.1,44.0,-5.0
50,,Duke JohnsonD. Johnson CLE,7,41,69,52.2,6.6,57.0,+7.0
