Rank,WSID,Overall (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,RB1,11,22,1,2,1.0,0.0
2,,DeAndre HopkinsD. Hopkins HOU,WR1,10,26,2,7,3.4,1.7
3,,Ezekiel ElliottE. Elliott DAL,RB2,8,23,2,6,3.9,1.1
4,,Christian McCaffreyC. McCaffrey CAR,RB3,7,22,2,10,4.3,0.8
5,,Odell Beckham Jr.O. Beckham CLE,WR2,7,26,1,11,5.4,2.5
6,,Alvin KamaraA. Kamara NO,RB4,9,23,5,8,6.0,0.9
7,,Todd GurleyT. Gurley LAR,RB5,9,24,2,21,7.2,4.3
8,,Davante AdamsD. Adams GB,WR3,11,26,4,9,8.1,1.0
9,,Michael ThomasM. Thomas NO,WR4,9,25,6,11,8.1,0.7
10,,Joe MixonJ. Mixon CIN,RB6,9,22,9,16,11.0,1.1
11,,JuJu Smith-SchusterJ. Smith-Schuster PIT,WR5,7,22,2,21,13.1,2.6
12,,Melvin GordonM. Gordon LAC,RB7,12,26,7,18,13.2,2.6
13,,Mike EvansM. Evans TB,WR6,7,25,11,20,13.2,2.1
14,,Julio JonesJ. Jones ATL,WR7,9,30,9,15,13.9,1.5
15,,Dalvin CookD. Cook MIN,RB8,12,23,6,23,16.7,3.9
16,,Amari CooperA. Cooper DAL,WR8,8,24,14,21,16.8,1.7
17,,Tyreek HillT. Hill KC,WR9,12,25,10,43,18.8,5.1
18,,David JohnsonD. Johnson ARI,RB9,12,27,16,24,19.0,2.3
19,,Nick ChubbN. Chubb CLE,RB10,7,23,12,28,19.1,4.5
20,,Antonio BrownA. Brown OAK,WR10,6,30,14,27,20.4,3.6
21,,Stefon DiggsS. Diggs MIN,WR11,12,25,13,29,20.6,3.2
22,,Travis KelceT. Kelce KC,TE1,12,29,10,28,22.6,1.4
23,,Keenan AllenK. Allen LAC,WR12,12,27,14,28,22.9,2.5
24,,James ConnerJ. Conner PIT,RB11,7,23,17,28,23.1,2.9
25,,Le'Veon BellL. Bell NYJ,RB12,4,27,19,31,25.2,2.9
26,,A.J. GreenA. Green CIN,WR13,9,30,15,55,27.6,4.1
27,,George KittleG. Kittle SF,TE2,4,25,19,33,28.3,2.1
28,,Sony MichelS. Michel NE,RB13,10,24,25,34,30.1,1.8
29,,Brandin CooksB. Cooks LAR,WR14,9,25,22,46,30.6,4.1
30,,Kenny GolladayK. Golladay DET,WR15,5,25,19,39,31.9,5.8
31,,T.Y. HiltonT. Hilton IND,WR16,6,29,20,57,32.4,5.4
32,,Aaron JonesA. Jones GB,RB14,11,24,18,40,34.1,3.4
33,,Adam ThielenA. Thielen MIN,WR17,12,28,26,51,34.8,5.1
34,,Patrick MahomesP. Mahomes KC,QB1,12,23,7,40,35.3,3.0
35,,Kerryon JohnsonK. Johnson DET,RB15,5,21,24,64,35.7,8.7
36,,Zach ErtzZ. Ertz PHI,TE3,10,28,26,63,36.3,8.8
37,,Derrius GuiceD. Guice WAS,RB16,10,21,31,49,36.8,2.6
38,,Leonard FournetteL. Fournette JAC,RB17,10,24,14,54,37.6,5.0
39,,Robert WoodsR. Woods LAR,WR18,9,27,32,56,39.0,4.0
40,,Corey DavisC. Davis TEN,WR19,11,24,31,73,41.9,4.2
41,,Andrew LuckA. Luck IND,QB2,6,29,22,66,43.9,3.9
42,,D.J. MooreD. Moore CAR,WR20,7,22,33,72,44.1,6.5
43,,Phillip LindsayP. Lindsay DEN,RB18,10,24,40,52,44.4,3.9
44,,Marlon MackM. Mack IND,RB19,6,23,29,58,47.1,5.6
45,,Cooper KuppC. Kupp LAR,WR21,9,25,32,66,47.4,7.2
46,,Derrick HenryD. Henry TEN,RB20,11,24,27,70,48.0,9.1
47,,Allen RobinsonA. Robinson CHI,WR22,6,25,35,74,49.1,9.6
48,,Calvin RidleyC. Ridley ATL,WR23,9,24,39,73,50.0,7.9
49,,Baker MayfieldB. Mayfield CLE,QB3,7,24,37,71,50.6,7.5
50,,Chris GodwinC. Godwin TB,WR24,7,23,34,79,51.1,5.7
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Deshaun WatsonD. Watson HOU,QB4,10,23,40,74,52.3,8.8
