Rank,WSID,Overall (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,RB1,11,22,1,5,1.2,0.6
2,,Christian McCaffreyC. McCaffrey CAR,RB2,7,23,1,6,3.0,1.3
3,,DeAndre HopkinsD. Hopkins HOU,WR1,10,27,1,9,3.6,1.2
4,,Alvin KamaraA. Kamara NO,RB3,9,24,2,8,4.8,1.3
5,,Odell Beckham Jr.O. Beckham CLE,WR2,7,26,1,13,5.7,2.7
6,,Ezekiel ElliottE. Elliott DAL,RB4,8,24,2,10,5.9,2.6
7,,Davante AdamsD. Adams GB,WR3,11,26,4,15,7.5,2.0
8,,JuJu Smith-SchusterJ. Smith-Schuster PIT,WR4,7,22,2,18,7.6,2.2
9,,Michael ThomasM. Thomas NO,WR5,9,26,3,12,8.2,1.4
10,,Mike EvansM. Evans TB,WR6,7,26,8,26,11.8,2.7
11,,Joe MixonJ. Mixon CIN,RB5,9,23,8,24,12.3,3.1
12,,Nick ChubbN. Chubb CLE,RB6,7,23,5,24,13.5,3.4
13,,David JohnsonD. Johnson ARI,RB7,12,27,6,34,15.8,5.2
14,,Julio JonesJ. Jones ATL,WR7,9,30,9,25,15.8,2.2
15,,Dalvin CookD. Cook MIN,RB8,12,24,9,23,16.5,2.9
16,,Todd GurleyT. Gurley LAR,RB9,9,25,5,45,17.8,9.3
17,,Tyreek HillT. Hill KC,WR8,12,25,4,47,18.3,8.0
18,,Melvin GordonM. Gordon LAC,RB10,12,26,8,40,20.6,5.5
19,,Travis KelceT. Kelce KC,TE1,12,29,8,31,20.7,4.2
20,,Amari CooperA. Cooper DAL,WR9,8,25,12,36,21.0,4.8
21,,Keenan AllenK. Allen LAC,WR10,12,27,11,35,21.4,5.9
22,,James ConnerJ. Conner PIT,RB11,7,24,7,47,21.6,6.6
23,,Stefon DiggsS. Diggs MIN,WR11,12,25,14,29,21.7,3.6
24,,Le'Veon BellL. Bell NYJ,RB12,4,27,15,46,23.6,5.5
25,,Antonio BrownA. Brown OAK,WR12,6,31,14,46,25.8,5.7
26,,George KittleG. Kittle SF,TE2,4,25,14,41,26.6,4.0
27,,Brandin CooksB. Cooks LAR,WR13,9,25,18,43,28.7,5.9
28,,Kerryon JohnsonK. Johnson DET,RB13,5,22,21,42,28.8,4.6
29,,Patrick MahomesP. Mahomes KC,QB1,12,23,6,47,30.0,5.5
30,,Adam ThielenA. Thielen MIN,WR14,12,29,22,71,31.3,5.6
31,,Kenny GolladayK. Golladay DET,WR15,5,25,18,47,32.1,7.0
32,,D.J. MooreD. Moore CAR,WR16,7,22,16,77,33.9,8.3
33,,Leonard FournetteL. Fournette JAC,RB14,10,24,15,65,35.7,8.9
34,,Aaron JonesA. Jones GB,RB15,11,24,21,61,36.0,8.3
35,,Josh JacobsJ. Jacobs OAK,RB16,6,21,22,53,36.1,7.0
36,,Zach ErtzZ. Ertz PHI,TE3,10,28,22,70,36.6,8.9
37,,Chris GodwinC. Godwin TB,WR17,7,23,26,79,40.0,8.4
38,,T.Y. HiltonT. Hilton IND,WR18,6,29,24,79,41.8,9.5
39,,Robert WoodsR. Woods LAR,WR19,9,27,32,131,42.0,7.5
40,,Cooper KuppC. Kupp LAR,WR20,9,26,28,126,42.9,6.3
41,,Calvin RidleyC. Ridley ATL,WR21,9,24,29,80,45.3,10.1
42,,Sony MichelS. Michel NE,RB17,10,24,20,82,45.7,7.1
43,,David MontgomeryD. Montgomery CHI,RB18,6,22,23,102,45.8,12.8
44,,Deshaun WatsonD. Watson HOU,QB2,10,23,30,63,47.7,7.2
45,,A.J. GreenA. Green CIN,WR22,9,31,23,93,47.9,18.8
46,,Mike WilliamsM. Williams LAC,WR23,12,24,29,76,48.9,10.8
47,,Marlon MackM. Mack IND,RB19,6,23,26,70,49.2,9.0
48,,Baker MayfieldB. Mayfield CLE,QB3,7,24,31,62,49.8,5.1
49,,Miles SandersM. Sanders PHI,RB20,10,22,33,104,51.1,12.5
50,,O.J. HowardO. Howard TB,TE4,7,24,21,70,52.3,10.1
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Devonta FreemanD. Freeman ATL,RB21,9,27,31,92,52.8,13.6
52,,Corey DavisC. Davis TEN,WR24,11,24,37,108,53.4,12.2
53,,Derrick HenryD. Henry TEN,RB22,11,25,41,96,53.9,7.3
54,,Allen RobinsonA. Robinson CHI,WR25,6,26,34,96,56.3,11.0
55,,Derrius GuiceD. Guice WAS,RB23,10,22,23,88,56.6,12.2
56,,Tyler BoydT. Boyd CIN,WR26,9,24,34,129,57.9,12.2
57,,Evan EngramE. Engram NYG,TE5,11,25,27,81,58.8,8.0
58,,N'Keal HarryN. Harry NE,WR27,10,21,37,164,60.3,20.0
59,,Jarvis LandryJ. Landry CLE,WR28,7,26,41,124,61.5,12.2
60,,Tyler LockettT. Lockett SEA,WR29,11,26,26,118,62.1,15.1
61,,Phillip LindsayP. Lindsay DEN,RB24,10,25,32,93,62.3,11.3
62,,Damien WilliamsD. Williams KC,RB25,12,27,42,102,65.5,12.6
63,,Aaron RodgersA. Rodgers GB,QB4,11,35,42,112,65.8,14.4
64,,Christian KirkC. Kirk ARI,WR30,12,22,47,124,66.9,13.8
65,,Chris CarsonC. Carson SEA,RB26,11,24,29,111,69.1,20.3
66,,Hunter HenryH. Henry LAC,TE6,12,24,41,99,70.5,10.9
67,,Rashaad PennyR. Penny SEA,RB27,11,23,44,120,70.7,12.6
68,,Tarik CohenT. Cohen CHI,RB28,6,24,50,143,73.0,10.6
69,,Carson WentzC. Wentz PHI,QB5,10,26,37,108,73.2,14.9
70,,Sammy WatkinsS. Watkins KC,WR31,12,26,43,154,73.5,16.8
71,,Will FullerW. Fuller HOU,WR32,10,25,40,98,73.8,10.7
72,,David NjokuD. Njoku CLE,TE7,7,23,34,116,74.3,10.7
73,,Tevin ColemanT. Coleman SF,RB29,4,26,57,116,76.0,11.3
74,,Alshon JefferyA. Jeffery PHI,WR33,10,29,44,119,76.5,12.2
75,,Courtland SuttonC. Sutton DEN,WR34,10,23,43,130,77.8,16.0
76,,Russell WilsonR. Wilson SEA,QB6,11,30,49,152,78.6,16.3
77,,Kareem HuntK. Hunt CLE,RB30,7,24,29,203,79.8,24.3
78,,Mark IngramM. Ingram BAL,RB31,8,29,57,122,81.8,12.4
79,,Dante PettisD. Pettis SF,WR35,4,23,52,130,82.6,12.7
80,,Kenyan DrakeK. Drake MIA,RB32,5,25,54,126,85.4,15.5
81,,Robby AndersonR. Anderson NYJ,WR36,4,26,46,140,85.8,15.4
82,,Jared GoffJ. Goff LAR,QB7,9,24,54,119,86.6,12.1
83,,A.J. BrownA. Brown TEN,WR37,11,22,48,169,87.0,23.1
84,,D.K. MetcalfD. Metcalf SEA,WR38,11,21,57,150,88.1,18.5
85,,Kyler MurrayK. Murray ARI,QB8,12,22,39,133,90.3,15.2
86,,T.J. HockensonT. Hockenson DET,TE8,5,22,64,181,90.7,16.5
87,,Curtis SamuelC. Samuel CAR,WR39,7,23,51,155,91.4,20.8
88,,James WhiteJ. White NE,RB33,10,27,69,137,92.6,15.2
89,,Royce FreemanR. Freeman DEN,RB34,10,23,51,127,93.4,13.2
90,,Dede WestbrookD. Westbrook JAC,WR40,10,25,54,134,94.2,16.3
91,,Sterling ShepardS. Shepard NYG,WR41,11,26,63,159,94.6,18.6
92,,Anthony MillerA. Miller CHI,WR42,6,23,66,143,96.3,17.2
93,,Julian EdelmanJ. Edelman NE,WR43,10,33,53,166,97.5,24.7
94,,Cam NewtonC. Newton CAR,QB9,7,30,47,159,97.6,18.1
95,,Michael GallupM. Gallup DAL,WR44,8,23,68,154,102.2,19.8
96,,Marquise BrownM. Brown BAL,WR45,8,22,65,148,103.1,19.2
97,,Dak PrescottD. Prescott DAL,QB10,8,26,53,154,104.6,18.2
98,,Matt RyanM. Ryan ATL,QB11,9,34,60,183,104.8,22.4
99,,Deebo SamuelD. Samuel SF,WR46,4,23,66,153,106.0,20.9
100,,Marvin JonesM. Jones DET,WR47,5,29,82,171,106.2,21.4
101,,Parris CampbellP. Campbell IND,WR48,6,22,75,215,106.5,25.3
102,,Lamar JacksonL. Jackson BAL,QB12,8,22,38,161,106.8,18.1
103,,Duke JohnsonD. Johnson HOU,RB35,10,25,55,271,107.1,24.5
104,,Dallas GoedertD. Goedert PHI,TE9,10,24,68,135,109.2,16.3
105,,Noah FantN. Fant DEN,TE10,10,21,59,177,110.2,22.1
106,,Devin SingletaryD. Singletary BUF,RB36,6,22,46,157,110.9,25.8
107,,Jameis WinstonJ. Winston TB,QB13,7,25,61,156,111.2,18.0
108,,Justice HillJ. Hill BAL,RB37,8,21,62,194,111.3,26.8
109,,Damien HarrisD. Harris NE,RB38,10,22,56,198,111.4,16.9
110,,Eric EbronE. Ebron IND,TE11,6,26,77,170,111.4,19.6
111,,Darrell HendersonD. Henderson LAR,RB39,9,22,56,170,100.2,27.6
112,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR49,10,22,61,188,111.8,28.1
113,,Austin EkelerA. Ekeler LAC,RB40,12,24,74,151,111.9,15.7
114,,James WashingtonJ. Washington PIT,WR50,7,23,73,176,111.9,25.0
115,,Keke CouteeK. Coutee HOU,WR51,10,22,58,165,114.2,20.6
116,,Mitch TrubiskyM. Trubisky CHI,QB14,6,25,84,141,115.3,14.2
117,,Matt BreidaM. Breida SF,RB41,4,24,71,179,120.9,21.1
118,,Sam DarnoldS. Darnold NYJ,QB15,4,22,90,170,121.3,18.9
119,,Austin HooperA. Hooper ATL,TE12,9,24,94,157,125.1,13.7
120,,Jimmy GaroppoloJ. Garoppolo SF,QB16,4,27,81,183,125.8,20.0
121,,Jordan HowardJ. Howard PHI,RB42,10,24,94,181,126.8,20.4
122,,Mark AndrewsM. Andrews BAL,TE13,8,,77,176,127.6,22.8
123,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR52,11,24,52,176,130.2,20.6
124,,Andy IsabellaA. Isabella ARI,WR53,12,22,85,196,120.8,26.3
125,,Kirk CousinsK. Cousins MIN,QB17,12,31,80,154,121.0,13.3
126,,Mecole HardmanM. Hardman KC,WR54,12,21,91,207,132.2,29.1
127,,Nyheim HinesN. Hines IND,RB43,6,22,103,165,133.0,16.1
128,,Chris Herndon IVC. Herndon NYJ,TE14,4,23,93,182,133.8,15.3
129,,Ronald Jones IIR. Jones TB,RB44,7,22,82,269,135.0,34.9
130,,Latavius MurrayL. Murray NO,RB45,9,29,70,196,125.8,23.9
131,,Tre'Quan SmithT. Smith NO,WR55,9,23,82,182,128.7,24.7
132,,Golden TateG. Tate NYG,WR56,11,31,106,168,129.8,17.0
133,,Jared CookJ. Cook NO,TE15,9,32,73,191,143.7,19.1
134,,DaeSean HamiltonD. Hamilton DEN,WR57,10,24,87,197,144.6,16.8
135,,Trey BurtonT. Burton CHI,TE16,6,27,85,186,135.4,19.9
136,,John BrownJ. Brown BUF,WR58,6,29,102,203,146.3,21.2
137,,Josh AllenJ. Allen BUF,QB18,6,23,68,197,138.8,22.4
138,,Jaylen SamuelsJ. Samuels PIT,RB46,7,23,106,189,140.2,19.7
139,,Tyrell WilliamsT. Williams OAK,WR59,6,27,77,200,142.3,26.9
140,,Vance McDonaldV. McDonald PIT,TE17,7,29,62,185,137.0,28.5
