Rank,WSIT,Kickers (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Justin TuckerJ. Tucker BAL,8,30,1,4,1.2,0.4
2,,Harrison ButkerH. Butker KC,12,24,1,14,2.4,0.8
3,,Wil LutzW. Lutz NO,9,25,2,15,2.8,0.7
4,,Greg ZuerleinG. Zuerlein LAR,9,32,1,7,3.0,1.3
5,,Stephen GostkowskiS. Gostkowski NE,10,35,5,13,6.0,1.5
6,,Mason CrosbyM. Crosby GB,11,35,4,11,6.4,1.7
7,,Matt PraterM. Prater DET,5,35,6,14,8.8,1.7
8,,Jake ElliottJ. Elliott PHI,10,24,6,18,9.8,2.7
9,,Chris BoswellC. Boswell PIT,7,28,6,23,10.0,3.0
10,,Graham GanoG. Gano CAR,7,32,2,33,10.4,4.8
11,,Robbie GouldR. Gould SF,4,38,6,20,10.6,4.1
12,,Dan BaileyD. Bailey MIN,12,31,3,25,11.6,7.4
13,,Michael BadgleyM. Badgley LAC,12,24,5,19,12.0,5.4
14,,Ka'imi FairbairnK. Fairbairn HOU,10,25,8,27,13.6,4.6
15,,Brandon McManusB. McManus DEN,10,28,7,28,15.0,7.2
16,,Stephen HauschkaS. Hauschka BUF,6,34,10,30,15.8,4.6
17,,Adam VinatieriA. Vinatieri IND,6,47,11,24,16.0,4.3
18,,Brett MaherB. Maher NYJ,4,30,10,16,13.5,2.6
19,,Jason MyersJ. Myers SEA,11,28,12,15,13.8,1.3
20,,Josh LamboJ. Lambo JAC,10,29,15,23,17.8,1.5
21,,Matt BryantM. Bryant FA,,44,8,14,11.7,2.6
22,,Ryan SuccopR. Succop TEN,11,33,17,32,22.2,5.6
23,,Randy BullockR. Bullock CIN,9,30,18,24,20.0,2.3
24,,Aldrick RosasA. Rosas NYG,11,25,17,27,21.0,3.7
25,,Daniel CarlsonD. Carlson OAK,6,24,21,26,23.0,1.7
26,,Zane GonzalezZ. Gonzalez ARI,12,24,17,27,21.0,4.3
27,,Cairo SantosC. Santos FA,,28,16,36,24.0,8.6
28,,Chandler CatanzaroC. Catanzaro FA,,28,12,35,23.5,11.5
29,,Andrew JacasA. Jacas SF,4,,22,38,28.0,7.1
30,,Kai ForbathK. Forbath DAL,8,32,23,26,24.5,1.5
31,,Dustin HopkinsD. Hopkins WAS,10,29,25,31,27.3,2.6
32,,Andrew WellockA. Wellock CAR,7,,25,39,30.0,6.4
33,,Connor BarthC. Barth FA,,33,24,28,26.0,2.0
34,,Cody ParkeyC. Parkey FA,,27,25,27,26.0,1.0
35,,Jason SandersJ. Sanders MIA,5,24,26,41,31.3,6.8
