Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,,1,3,1.5,0.6
2,,Todd GurleyT. Gurley LAR,,1,9,2.3,1.4
3,,Ezekiel ElliottE. Elliott DAL,,1,6,2.9,1.0
4,,Christian McCaffreyC. McCaffrey CAR,,2,10,4.2,1.0
5,,Alvin KamaraA. Kamara NO,,2,9,4.6,0.9
Tier 2,
6,,Melvin GordonM. Gordon LAC,,4,8,5.8,0.6
7,,James ConnerJ. Conner PIT,,3,12,8.0,1.6
8,,Le'Veon BellL. Bell PIT,,5,14,8.8,1.6
Tier 3,
9,,Joe MixonJ. Mixon CIN,,7,14,9.6,1.2
10,,Nick ChubbN. Chubb CLE,,7,18,10.1,2.4
11,,David JohnsonD. Johnson ARI,,7,13,10.7,1.9
12,,Dalvin CookD. Cook MIN,,6,15,11.4,2.2
13,,Aaron JonesA. Jones GB,,9,20,13.0,1.7
14,,Leonard FournetteL. Fournette JAC,,10,22,15.0,2.6
15,,Sony MichelS. Michel NE,,13,23,15.6,1.9
Tier 4,
16,,Marlon MackM. Mack IND,,13,26,16.4,1.6
17,,Chris CarsonC. Carson SEA,,14,29,18.0,2.5
18,,Phillip LindsayP. Lindsay DEN,,12,28,18.6,1.4
19,,Kerryon JohnsonK. Johnson DET,,8,30,19.6,2.4
20,,Derrick HenryD. Henry TEN,,16,26,20.0,2.0
21,,Damien WilliamsD. Williams KC,,6,37,21.4,6.0
22,,Devonta FreemanD. Freeman ATL,,16,31,21.5,2.1
23,,Derrius GuiceD. Guice WAS,,16,34,21.8,3.0
24,,Tarik CohenT. Cohen CHI,,16,28,23.8,2.3
Tier 5,
25,,Jerick McKinnonJ. McKinnon SF,,22,37,26.6,3.5
26,,Lamar MillerL. Miller HOU,,20,35,26.8,3.5
27,,Jordan HowardJ. Howard CHI,,25,36,28.1,2.6
28,,Mark IngramM. Ingram NO,,23,37,28.3,3.1
29,,James WhiteJ. White NE,,17,38,29.0,2.6
30,,Tevin ColemanT. Coleman ATL,,20,40,30.3,3.4
31,,Kenyan DrakeK. Drake MIA,,23,39,30.9,2.8
32,,LeSean McCoyL. McCoy BUF,,25,41,31.7,3.5
33,,Rashaad PennyR. Penny SEA,,31,42,34.6,3.3
34,,Matt BreidaM. Breida SF,,24,43,35.6,3.0
35,,Royce FreemanR. Freeman DEN,,28,50,37.3,3.8
36,,Elijah McGuireE. McGuire NYJ,,30,46,37.6,3.4
37,,Kenneth DixonK. Dixon BAL,,30,53,39.4,4.3
38,,Jay AjayiJ. Ajayi PHI,,22,49,39.7,4.3
Tier 6,
39,,Gus EdwardsG. Edwards BAL,,31,59,40.2,5.6
40,,Dion LewisD. Lewis TEN,,38,55,42.4,3.6
41,,Kareem HuntK. Hunt CLE,,31,58,41.7,5.7
42,,Nyheim HinesN. Hines IND,,34,53,45.0,3.1
43,,Rex BurkheadR. Burkhead NE,,33,59,45.4,5.3
44,,Duke JohnsonD. Johnson CLE,,39,59,47.5,4.1
45,,Ronald Jones IIR. Jones TB,,34,71,48.4,6.6
46,,Josh AdamsJ. Adams PHI,,34,57,45.4,4.5
47,,Latavius MurrayL. Murray MIN,,38,61,50.3,4.5
48,,Austin EkelerA. Ekeler LAC,,33,62,50.8,6.0
49,,D'Onta ForemanD. Foreman HOU,,44,64,51.0,5.7
50,,Isaiah CrowellI. Crowell NYJ,,39,60,51.1,5.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Ito SmithI. Smith ATL,,33,62,52.6,4.6
52,,Chris ThompsonC. Thompson WAS,,34,64,53.4,5.7
Tier 7,
53,,Jamaal WilliamsJ. Williams GB,,44,67,55.3,4.8
54,,C.J. AndersonC. Anderson LAR,,37,67,57.6,5.9
55,,T.J. YeldonT. Yeldon JAC,,44,76,58.2,6.5
56,,Peyton BarberP. Barber TB,,47,69,58.4,5.2
57,,Doug MartinD. Martin OAK,,41,73,55.7,6.0
58,,Spencer WareS. Ware KC,,39,66,57.3,4.8
59,,Alex CollinsA. Collins FA,,42,74,56.1,6.4
60,,Kalen BallageK. Ballage MIA,,45,71,62.5,4.7
61,,Jaylen SamuelsJ. Samuels PIT,,31,72,57.6,7.6
62,,Adrian PetersonA. Peterson WAS,,38,72,60.8,3.8
63,,Carlos HydeC. Hyde KC,,35,70,61.5,5.1
64,,Jalen RichardJ. Richard OAK,,48,74,65.2,4.7
65,,Giovani BernardG. Bernard CIN,,48,73,64.7,4.3
66,,Mike DavisM. Davis SEA,,49,77,67.8,5.5
67,,Frank GoreF. Gore MIA,,55,86,69.1,6.5
68,,Chase EdmondsC. Edmonds ARI,,59,78,69.6,3.6
69,,Jordan WilkinsJ. Wilkins IND,,54,79,71.1,3.3
70,,Malcolm BrownM. Brown LAR,,64,92,71.3,5.5
Tier 8,
71,,Corey ClementC. Clement PHI,,66,82,72.0,3.8
72,,Justin JacksonJ. Jackson LAC,,66,80,72.7,2.6
73,,Theo RiddickT. Riddick DET,,55,84,75.9,4.0
74,,John KellyJ. Kelly LAR,,53,82,73.9,2.6
75,,Wendell SmallwoodW. Smallwood PHI,,58,87,76.6,5.2
76,,Bilal PowellB. Powell NYJ,,52,89,76.4,6.3
77,,Rod SmithR. Smith DAL,,69,94,79.7,4.5
78,,Devontae BookerD. Booker DEN,,76,88,80.3,3.5
79,,Jeff WilsonJ. Wilson SF,,64,89,79.4,4.4
80,,Cordarrelle PattersonC. Patterson NE,,41,106,80.8,8.8
81,,Javorius AllenJ. Allen BAL,,78,97,83.8,4.3
82,,Wayne GallmanW. Gallman NYG,,73,94,84.0,4.3
83,,Mark WaltonM. Walton CIN,,69,104,83.2,6.1
84,,LeGarrette BlountL. Blount DET,,72,111,85.8,6.4
85,,Chris IvoryC. Ivory BUF,,83,94,86.5,2.5
86,,Ty MontgomeryT. Montgomery BAL,,72,95,85.2,3.3
87,,Ameer AbdullahA. Abdullah MIN,,77,111,88.5,7.0
88,,Corey GrantC. Grant JAC,,79,98,88.8,3.1
89,,Alfred BlueA. Blue HOU,,82,104,90.8,4.9
